SWAT,DATE,CONIDX,CONJPOS,CONKPOS,DRAWDOWN,SGAS,DEPTH,WELL,CONIPOS,WELLMODEL,PRESSURE,CONBPRES
1.0,2018-01-01,16,42,16,0,0.0,1721.5164794921875,R_A6,17,STANDARD,307.4593200683594,307.4593200683594
1.0,2018-01-01,17,42,17,0,0.0,1723.807373046875,R_A6,17,STANDARD,307.67645263671875,307.67645263671875
1.0,2018-01-01,18,42,18,0,0.0,1725.3330078125,R_A6,17,STANDARD,307.821044921875,307.821044921875
1.0,2018-01-01,19,42,25,0,0.0,1726.566650390625,R_A6,17,STANDARD,307.7808532714844,307.7808532714844
1.0,2018-01-01,20,42,26,0,0.0,1728.27392578125,R_A6,17,STANDARD,307.94268798828125,307.94268798828125
1.0,2018-01-01,21,42,27,0,0.0,1729.981201171875,R_A6,17,STANDARD,308.4102783203125,308.4102783203125
1.0,2018-01-01,22,42,28,0,0.0,1731.6885986328125,R_A6,17,STANDARD,308.5721130371094,308.5721130371094
1.0,2018-01-01,23,42,29,0,0.0,1733.395751953125,R_A6,17,STANDARD,308.4281311035156,308.4281311035156
0.05309503898024559,2018-03-01,1,30,1,0,0.0,1640.8497314453125,R_A2,22,STANDARD,297.9446716308594,297.9446716308594
0.053797513246536255,2018-03-01,2,30,2,0,0.0,1642.6240234375,R_A2,22,STANDARD,298.0636901855469,298.0636901855469
0.05778650939464569,2018-03-01,3,30,3,0,0.0,1644.3983154296875,R_A2,22,STANDARD,298.1827392578125,298.1827392578125
0.06405652314424515,2018-03-01,4,30,4,0,0.0,1646.172607421875,R_A2,22,STANDARD,298.3017883300781,298.3017883300781
0.06730549037456512,2018-03-01,5,30,5,0,0.0,1647.9468994140625,R_A2,22,STANDARD,298.4207763671875,298.4207763671875
0.6553549766540527,2018-03-01,6,30,6,0,0.0,1649.72119140625,R_A2,22,STANDARD,298.5747985839844,298.5747985839844
0.8683310747146606,2018-03-01,7,30,7,0,0.0,1651.49560546875,R_A2,22,STANDARD,298.97454833984375,298.97454833984375
0.648475170135498,2018-03-01,8,30,8,0,0.0,1653.2698974609375,R_A2,22,STANDARD,299.1806945800781,299.1806945800781
0.6483260989189148,2018-03-01,9,30,9,0,0.0,1655.0440673828125,R_A2,22,STANDARD,299.3516845703125,299.3516845703125
0.6483027935028076,2018-03-01,10,30,10,0,0.0,1656.8184814453125,R_A2,22,STANDARD,299.65948486328125,299.65948486328125
0.06912171840667725,2018-03-01,11,30,11,0,0.0,1658.7303466796875,R_A2,22,STANDARD,299.7597351074219,299.7597351074219
0.07710357755422592,2018-03-01,12,30,12,0,0.0,1660.7799072265625,R_A2,22,STANDARD,299.8955993652344,299.8955993652344
0.4334501028060913,2018-03-01,13,30,13,0,0.0,1662.829345703125,R_A2,22,STANDARD,300.1425476074219,300.1425476074219
0.47299543023109436,2018-03-01,14,30,14,0,0.0,1664.87890625,R_A2,22,STANDARD,300.2809143066406,300.2809143066406
0.9083390831947327,2018-03-01,15,30,15,0,0.0,1666.9283447265625,R_A2,22,STANDARD,300.4219665527344,300.4219665527344
0.9272937178611755,2018-03-01,16,30,16,0,0.0,1668.9779052734375,R_A2,22,STANDARD,300.56292724609375,300.56292724609375
0.8849788904190063,2018-03-01,17,30,17,0,0.0,1671.02734375,R_A2,22,STANDARD,300.70263671875,300.70263671875
0.8995528817176819,2018-03-01,18,29,17,0,0.0,1672.9925537109375,R_A2,22,STANDARD,300.7439270019531,300.7439270019531
0.9617897272109985,2018-03-01,19,29,18,0,0.0,1674.8804931640625,R_A2,22,STANDARD,300.87042236328125,300.87042236328125
1.0,2018-03-01,20,29,25,0,-2.637118327257059e-14,1676.6741943359375,R_A2,22,STANDARD,302.6259460449219,302.6259460449219
0.8289757966995239,2018-03-01,21,29,26,0,0.0,1678.4464111328125,R_A2,22,STANDARD,302.38604736328125,302.38604736328125
0.6514174938201904,2018-03-01,22,29,27,0,0.0,1680.2186279296875,R_A2,22,STANDARD,301.7963562011719,301.7963562011719
1.0,2018-03-01,23,29,28,0,-1.2358161369241394e-12,1681.9908447265625,R_A2,22,STANDARD,302.86236572265625,302.86236572265625
1.0,2018-03-01,24,29,29,0,-8.2245148191884e-13,1683.7630615234375,R_A2,22,STANDARD,303.5091857910156,303.5091857910156
0.9999999403953552,2018-04-28,1,20,1,0,-3.143367788283058e-09,1685.32763671875,R_A5,31,STANDARD,284.5754089355469,284.5754089355469
0.9999999403953552,2018-04-28,2,20,2,0,-2.810617960591344e-09,1687.4693603515625,R_A5,31,STANDARD,284.77813720703125,284.77813720703125
0.9999999403953552,2018-04-28,3,20,3,0,-2.8442961319541382e-09,1689.6109619140625,R_A5,31,STANDARD,284.9808654785156,284.9808654785156
0.9999999403953552,2018-04-28,4,20,4,0,-2.975715673869672e-09,1691.7525634765625,R_A5,31,STANDARD,285.18359375,285.18359375
0.9999999403953552,2018-04-28,5,20,5,0,-2.826854306192672e-09,1693.894287109375,R_A5,31,STANDARD,285.38623046875,285.38623046875
0.9999999403953552,2018-04-28,6,20,6,0,-2.3948640848203695e-09,1696.035888671875,R_A5,31,STANDARD,285.5887756347656,285.5887756347656
1.0,2018-04-28,7,20,7,0,-1.0870337616153414e-11,1698.177490234375,R_A5,31,STANDARD,286.09930419921875,286.09930419921875
1.0,2018-04-28,8,20,8,0,-1.1719189854653145e-11,1700.3192138671875,R_A5,31,STANDARD,286.30755615234375,286.30755615234375
1.0,2018-04-28,9,21,9,0,-2.2870720595147276e-10,1695.7213134765625,R_A5,31,STANDARD,285.7316589355469,285.7316589355469
1.0,2018-04-28,10,21,11,0,-6.778416716812785e-11,1700.238525390625,R_A5,31,STANDARD,279.310546875,279.310546875
1.0,2018-04-28,11,21,12,0,-5.974244710049703e-11,1702.313720703125,R_A5,31,STANDARD,279.5345458984375,279.5345458984375
1.0,2018-04-28,12,21,13,0,-3.168590606908439e-12,1704.388916015625,R_A5,31,STANDARD,279.74505615234375,279.74505615234375
1.0,2018-04-28,13,21,14,0,-4.579943629207106e-12,1706.464111328125,R_A5,31,STANDARD,279.9447021484375,279.9447021484375
1.0,2018-04-28,14,21,15,0,-4.32460534396939e-12,1708.539306640625,R_A5,31,STANDARD,280.1426696777344,280.1426696777344
1.0,2018-04-28,15,21,16,0,-3.010702581338065e-13,1710.614501953125,R_A5,31,STANDARD,280.4918212890625,280.4918212890625
1.0,2018-04-28,16,21,17,0,-4.436653410107294e-13,1712.689697265625,R_A5,31,STANDARD,280.6974792480469,280.6974792480469
1.0,2018-04-28,17,21,18,0,-3.0208873054958507e-13,1714.1446533203125,R_A5,31,STANDARD,280.83819580078125,280.83819580078125
1.0,2018-04-28,18,21,19,0,0.0,1714.697265625,R_A5,31,STANDARD,280.89117431640625,280.89117431640625
1.0,2018-04-28,19,21,25,0,-1.0341803876755176e-14,1715.984375,R_A5,31,STANDARD,284.8061218261719,284.8061218261719
1.0,2018-04-28,20,21,26,0,-5.021570453293128e-15,1718.28759765625,R_A5,31,STANDARD,285.1153869628906,285.1153869628906
1.0,2018-04-28,21,21,27,0,-1.1562755097785651e-21,1720.5906982421875,R_A5,31,STANDARD,296.90704345703125,296.90704345703125
1.0,2018-04-28,22,21,28,0,-2.018348115434453e-23,1722.8939208984375,R_A5,31,STANDARD,304.5416259765625,304.5416259765625
1.0,2018-04-28,23,21,29,0,-1.3521338458258161e-25,1725.197265625,R_A5,31,STANDARD,307.1734313964844,307.1734313964844
0.650123655796051,2018-07-03,1,41,1,0,0.0,1609.3070068359375,R_A3,28,STANDARD,274.27166748046875,274.27166748046875
0.126824751496315,2018-07-03,2,41,2,0,0.0,1611.2901611328125,R_A3,28,STANDARD,274.4017639160156,274.4017639160156
0.1413949579000473,2018-07-03,3,41,2,0,0.0,1601.83642578125,R_A3,29,STANDARD,273.7683410644531,273.7683410644531
0.11861324310302734,2018-07-03,4,41,3,0,0.0,1603.94873046875,R_A3,29,STANDARD,273.90899658203125,273.90899658203125
0.11191240698099136,2018-07-03,5,41,4,0,0.0,1606.06103515625,R_A3,29,STANDARD,274.04974365234375,274.04974365234375
0.6496992707252502,2018-07-03,6,41,5,0,0.0,1608.17333984375,R_A3,29,STANDARD,274.2115173339844,274.2115173339844
0.6498288512229919,2018-07-03,7,41,6,0,0.0,1610.28564453125,R_A3,29,STANDARD,274.3747253417969,274.3747253417969
0.19783692061901093,2018-07-03,8,41,7,0,0.0,1612.3980712890625,R_A3,29,STANDARD,274.55322265625,274.55322265625
0.2791616916656494,2018-07-03,9,41,8,0,0.0,1614.5103759765625,R_A3,29,STANDARD,274.6952209472656,274.6952209472656
0.7897178530693054,2018-07-03,10,41,9,0,0.0,1616.6226806640625,R_A3,29,STANDARD,275.2319641113281,275.2319641113281
0.7428854703903198,2018-07-03,11,41,10,0,0.0,1618.735107421875,R_A3,29,STANDARD,281.95849609375,281.95849609375
0.04908911511301994,2018-07-03,12,41,11,0,0.0,1620.93701171875,R_A3,29,STANDARD,294.9090576171875,294.9090576171875
0.053370680660009384,2018-07-03,13,41,12,0,0.0,1623.2286376953125,R_A3,29,STANDARD,295.0625,295.0625
0.3642875552177429,2018-07-03,14,41,13,0,0.0,1625.520263671875,R_A3,29,STANDARD,295.2162780761719,295.2162780761719
0.5066255331039429,2018-07-03,15,41,15,0,0.0,1630.1033935546875,R_A3,29,STANDARD,295.86578369140625,295.86578369140625
0.7965800166130066,2018-07-03,16,41,16,0,0.0,1632.019775390625,R_A3,29,STANDARD,295.99609375,295.99609375
0.9999855160713196,2018-07-03,17,41,25,0,0.0,1634.599365234375,R_A3,29,STANDARD,286.7468566894531,286.7468566894531
0.04547429084777832,2018-07-03,18,41,26,0,0.0,1638.17578125,R_A3,29,STANDARD,285.2145080566406,285.2145080566406
0.04997045546770096,2018-07-03,19,41,27,0,0.0,1641.752197265625,R_A3,29,STANDARD,285.4533996582031,285.4533996582031
0.8124755024909973,2018-07-03,20,41,28,0,0.0,1645.32861328125,R_A3,29,STANDARD,288.3282470703125,288.3282470703125
0.11618151515722275,2018-07-03,21,41,29,0,0.0,1648.905029296875,R_A3,29,STANDARD,285.35400390625,285.35400390625
0.14817537367343903,2018-09-12,1,52,1,0,0.0,1630.925048828125,R_A4,30,STANDARD,278.54351806640625,278.54351806640625
0.1714714616537094,2018-09-12,2,52,1,0,0.0,1626.39306640625,R_A4,31,STANDARD,278.3311767578125,278.3311767578125
0.048821352422237396,2018-09-12,3,52,2,0,0.0,1628.445556640625,R_A4,31,STANDARD,278.4666748046875,278.4666748046875
0.08622170239686966,2018-09-12,4,52,3,0,0.0,1630.498046875,R_A4,31,STANDARD,278.6033935546875,278.6033935546875
0.052437759935855865,2018-09-12,5,52,4,0,0.0,1632.550537109375,R_A4,31,STANDARD,278.7400817871094,278.7400817871094
0.053547754883766174,2018-09-12,6,52,5,0,0.0,1634.60302734375,R_A4,31,STANDARD,278.8768005371094,278.8768005371094
0.05536442622542381,2018-09-12,7,52,5,0,0.0,1633.9349365234375,R_A4,32,STANDARD,278.900390625,278.900390625
0.057930801063776016,2018-09-12,8,51,5,0,0.0,1635.9688720703125,R_A4,32,STANDARD,278.94744873046875,278.94744873046875
0.05932975932955742,2018-09-12,9,51,5,0,0.0,1637.6962890625,R_A4,33,STANDARD,279.1133728027344,279.1133728027344
0.0579729899764061,2018-09-12,10,51,4,0,0.0,1635.853515625,R_A4,33,STANDARD,278.9905090332031,278.9905090332031
0.061209551990032196,2018-09-12,11,50,5,0,0.0,1642.333984375,R_A4,33,STANDARD,279.3685607910156,279.3685607910156
0.061363089829683304,2018-09-12,12,50,5,0,0.0,1641.4788818359375,R_A4,34,STANDARD,279.3378601074219,279.3378601074219
0.05966521427035332,2018-09-12,13,50,4,0,0.0,1639.6246337890625,R_A4,34,STANDARD,279.2142333984375,279.2142333984375
0.061187054961919785,2018-09-12,14,50,4,0,0.0,1641.1075439453125,R_A4,35,STANDARD,279.31268310546875,279.31268310546875
0.2270403355360031,2018-09-12,15,50,3,0,0.0,1639.3284912109375,R_A4,35,STANDARD,279.1947326660156,279.1947326660156
0.23340179026126862,2018-09-12,16,49,3,0,0.0,1644.0899658203125,R_A4,35,STANDARD,279.434326171875,279.434326171875
0.22978639602661133,2018-09-12,17,49,2,0,0.0,1642.3416748046875,R_A4,35,STANDARD,279.3130187988281,279.3130187988281
0.6885377168655396,2018-09-12,18,49,28,0,0.0,1643.3172607421875,R_A4,36,STANDARD,276.2670593261719,276.2670593261719
0.06460073590278625,2018-09-12,19,48,28,0,0.0,1642.5152587890625,R_A4,36,STANDARD,274.7919006347656,274.7919006347656
0.7096015214920044,2018-09-12,20,48,28,0,0.0,1648.52783203125,R_A4,37,STANDARD,276.3638000488281,276.3638000488281
0.8615453243255615,2018-09-12,21,48,28,0,0.0,1653.59033203125,R_A4,38,STANDARD,279.9402160644531,279.9402160644531
1.0,2018-09-12,22,47,28,0,-5.000872762769837e-13,1662.2054443359375,R_A4,38,STANDARD,284.4405822753906,284.4405822753906
0.16670557856559753,2018-09-12,23,47,27,0,0.0,1656.5286865234375,R_A4,38,STANDARD,277.5860900878906,277.5860900878906
1.0,2018-11-07,1,42,1,0,-4.165212554203823e-13,1694.345458984375,R_A6,17,STANDARD,277.60028076171875,277.60028076171875
1.0,2018-11-07,2,42,2,0,-2.2314547670591878e-13,1695.8792724609375,R_A6,17,STANDARD,277.7438049316406,277.7438049316406
1.0,2018-11-07,3,42,3,0,-1.5357096291249844e-13,1697.4130859375,R_A6,17,STANDARD,277.8849792480469,277.8849792480469
1.0,2018-11-07,4,42,4,0,-2.556873712322022e-13,1698.9468994140625,R_A6,17,STANDARD,278.02264404296875,278.02264404296875
1.0,2018-11-07,5,42,5,0,-1.7611048253388106e-13,1700.480712890625,R_A6,17,STANDARD,278.1590270996094,278.1590270996094
1.0,2018-11-07,6,42,6,0,-9.373165438253395e-12,1702.0145263671875,R_A6,17,STANDARD,278.2984313964844,278.2984313964844
1.0,2018-11-07,7,42,7,0,-1.582390295185032e-11,1703.54833984375,R_A6,17,STANDARD,278.1494445800781,278.1494445800781
1.0,2018-11-07,8,42,8,0,-1.3394323844506673e-11,1705.0821533203125,R_A6,17,STANDARD,278.29510498046875,278.29510498046875
1.0,2018-11-07,9,42,9,0,-2.086249749344571e-11,1706.615966796875,R_A6,17,STANDARD,278.7597961425781,278.7597961425781
