SWAT,CONIPOS,CONBPRES,SGAS,CONJPOS,WELL,CONKPOS,WELLMODEL,CONIDX,DRAWDOWN,PRESSURE,DEPTH,DATE
1.0,17,280.5133361816406,4.1311911772982403e-16,42,R_A6,4,STANDARD,4,0,280.5133361816406,1698.5157470703125,2018-11-07
1.0,17,280.67474365234375,4.709771590299071e-16,42,R_A6,5,STANDARD,5,0,280.67474365234375,1700.042724609375,2018-11-07
1.0,17,280.8269348144531,2.459869229154161e-14,42,R_A6,6,STANDARD,6,0,280.8269348144531,1701.56982421875,2018-11-07
1.0,17,280.67510986328125,4.274682550205883e-14,42,R_A6,7,STANDARD,7,0,280.67510986328125,1703.0968017578125,2018-11-07
1.0,17,280.8197937011719,3.546470368352879e-14,42,R_A6,8,STANDARD,8,0,280.8197937011719,1704.623779296875,2018-11-07
1.0,17,281.2798767089844,1.951642049263292e-15,42,R_A6,9,STANDARD,9,0,281.2798767089844,1706.1507568359375,2018-11-07
1.0,17,281.1863708496094,-8.736270712926542e-14,42,R_A6,10,STANDARD,10,0,281.1863708496094,1707.6778564453125,2018-11-07
1.0,17,281.5083923339844,-1.866395276176047e-12,42,R_A6,11,STANDARD,11,0,281.5083923339844,1709.57861328125,2018-11-07
1.0,17,281.7987976074219,-5.622248001359298e-13,42,R_A6,12,STANDARD,12,0,281.7987976074219,1711.8531494140625,2018-11-07
1.0,17,282.0206604003906,-8.049638023201536e-14,42,R_A6,13,STANDARD,13,0,282.0206604003906,1714.127685546875,2018-11-07
1.0,17,282.23602294921875,-5.4141183859291245e-14,42,R_A6,14,STANDARD,14,0,282.23602294921875,1716.4022216796875,2018-11-07
1.0,17,282.4520263671875,-4.3852837078870235e-14,42,R_A6,15,STANDARD,15,0,282.4520263671875,1718.6767578125,2018-11-07
1.0,17,282.8155212402344,-8.049073729852075e-15,42,R_A6,16,STANDARD,16,0,282.8155212402344,1720.9512939453125,2018-11-07
1.0,17,283.0335388183594,-1.814554467783041e-14,42,R_A6,17,STANDARD,17,0,283.0335388183594,1723.225830078125,2018-11-07
1.0,17,283.18017578125,-1.720220916667098e-14,42,R_A6,18,STANDARD,18,0,283.18017578125,1724.773193359375,2018-11-07
1.0,17,283.4039306640625,-3.182073067499111e-14,42,R_A6,26,STANDARD,19,0,283.4039306640625,1726.033447265625,2018-11-07
1.0,17,283.93682861328125,-7.660078931023221e-15,42,R_A6,27,STANDARD,20,0,283.93682861328125,1727.7340087890625,2018-11-07
1.0,17,284.8489074707031,-8.599237977749863e-21,42,R_A6,28,STANDARD,21,0,284.8489074707031,1729.4344482421875,2018-11-07
1.0,17,285.0857849121094,-4.760594566762712e-22,42,R_A6,29,STANDARD,22,0,285.0857849121094,1731.1348876953125,2018-11-07
1.0,17,283.94305419921875,2.7847184875852426e-16,42,R_A6,30,STANDARD,23,0,283.94305419921875,1732.83544921875,2018-11-07
