PRESSURE,DATE,SWAT,CONKPOS,CONIDX,DRAWDOWN,CONIPOS,WELLMODEL,WELL,CONBPRES,DEPTH,SGAS,CONJPOS
282.43499755859375,2018-11-07,1.0,8,8,0,17,STANDARD,R_A6,282.43499755859375,1705.3175048828125,-1.4295666430144682e-12,42
282.8995361328125,2018-11-07,1.0,9,9,0,17,STANDARD,R_A6,282.8995361328125,1706.85693359375,-7.032127159224688e-14,42
282.7872009277344,2018-11-07,1.0,10,10,0,17,STANDARD,R_A6,282.7872009277344,1708.396240234375,-5.989008334400525e-12,42
283.158447265625,2018-11-07,1.0,11,11,0,17,STANDARD,R_A6,283.158447265625,1710.3365478515625,-9.514475145244727e-12,42
283.3880920410156,2018-11-07,1.0,12,12,0,17,STANDARD,R_A6,283.3880920410156,1712.677978515625,-4.2653927265212666e-12,42
283.63470458984375,2018-11-07,1.0,13,13,0,17,STANDARD,R_A6,283.63470458984375,1715.0194091796875,-3.754132963697254e-13,42
283.8564758300781,2018-11-07,1.0,14,14,0,17,STANDARD,R_A6,283.8564758300781,1717.36083984375,-2.517201399578062e-13,42
284.0785217285156,2018-11-07,1.0,15,15,0,17,STANDARD,R_A6,284.0785217285156,1719.7021484375,-1.5399858580185388e-13,42
284.44610595703125,2018-11-07,1.0,16,16,0,17,STANDARD,R_A6,284.44610595703125,1722.0435791015625,-4.0308847839426454e-14,42
284.6685791015625,2018-11-07,1.0,17,17,0,17,STANDARD,R_A6,284.6685791015625,1724.385009765625,-4.0738706895762644e-14,42
284.80303955078125,2018-11-07,1.0,18,18,0,17,STANDARD,R_A6,284.80303955078125,1725.8046875,-6.557447862704305e-14,42
284.2905578613281,2018-11-07,1.0,25,19,0,17,STANDARD,R_A6,284.2905578613281,1726.9127197265625,-1.1122092321831731e-14,42
285.1409606933594,2018-11-07,1.0,26,20,0,17,STANDARD,R_A6,285.1409606933594,1728.6309814453125,-4.0088520911439336e-17,42
286.2478332519531,2018-11-07,1.0,27,21,0,17,STANDARD,R_A6,286.2478332519531,1730.3492431640625,-2.7895931066204937e-21,42
286.1579895019531,2018-11-07,1.0,28,22,0,17,STANDARD,R_A6,286.1579895019531,1732.0675048828125,-9.232812282732167e-21,42
284.98944091796875,2018-11-07,1.0,29,23,0,17,STANDARD,R_A6,284.98944091796875,1733.785888671875,-3.607218554890421e-15,42
