SWAT,CONIDX,DATE,CONJPOS,PRESSURE,CONBPRES,DEPTH,SGAS,WELL,CONKPOS,CONIPOS,DRAWDOWN,WELLMODEL
1.0,22,2018-04-28,21,307.00830078125,307.00830078125,1724.75439453125,-2.637964179086839e-25,R_A5,29,31,0,STANDARD
0.766163170337677,1,2018-07-03,41,278.3529357910156,278.3529357910156,1609.06884765625,0.0,R_A3,1,28,0,STANDARD
0.18678069114685059,2,2018-07-03,41,277.7563781738281,277.7563781738281,1600.3603515625,0.0,R_A3,1,29,0,STANDARD
0.14302514493465424,3,2018-07-03,41,277.8744201660156,277.8744201660156,1602.43359375,0.0,R_A3,2,29,0,STANDARD
0.11882851272821426,4,2018-07-03,41,278.0126037597656,278.0126037597656,1604.5068359375,0.0,R_A3,3,29,0,STANDARD
0.13831639289855957,5,2018-07-03,41,278.15081787109375,278.15081787109375,1606.580078125,0.0,R_A3,4,29,0,STANDARD
0.8064597845077515,6,2018-07-03,41,278.3587646484375,278.3587646484375,1608.6531982421875,0.0,R_A3,5,29,0,STANDARD
0.18367354571819305,7,2018-07-03,41,278.4363708496094,278.4363708496094,1610.7264404296875,0.0,R_A3,6,29,0,STANDARD
0.1955261379480362,8,2018-07-03,41,278.5747375488281,278.5747375488281,1612.7996826171875,0.0,R_A3,7,29,0,STANDARD
0.1965305656194687,9,2018-07-03,41,278.71307373046875,278.71307373046875,1614.8729248046875,0.0,R_A3,8,29,0,STANDARD
0.7948045134544373,10,2018-07-03,41,278.9560241699219,278.9560241699219,1616.946044921875,0.0,R_A3,9,29,0,STANDARD
0.7969974279403687,11,2018-07-03,41,281.1971130371094,281.1971130371094,1619.019287109375,0.0,R_A3,10,29,0,STANDARD
0.04645628109574318,12,2018-07-03,41,298.6990966796875,298.6990966796875,1621.179931640625,0.0,R_A3,11,29,0,STANDARD
0.05339948460459709,13,2018-07-03,41,298.8497619628906,298.8497619628906,1623.427978515625,0.0,R_A3,12,29,0,STANDARD
0.3676309585571289,14,2018-07-03,41,299.0005187988281,299.0005187988281,1625.676025390625,0.0,R_A3,13,29,0,STANDARD
0.19445964694023132,15,2018-07-03,41,299.1622619628906,299.1622619628906,1627.924072265625,0.0,R_A3,14,29,0,STANDARD
0.48454850912094116,16,2018-07-03,41,299.3478088378906,299.3478088378906,1630.172119140625,0.0,R_A3,15,29,0,STANDARD
0.8014025688171387,17,2018-07-03,41,299.4826965332031,299.4826965332031,1632.1708984375,0.0,R_A3,16,29,0,STANDARD
0.650722086429596,18,2018-07-03,41,286.468017578125,286.468017578125,1634.873779296875,0.0,R_A3,25,29,0,STANDARD
0.045697811990976334,19,2018-07-03,41,286.7069091796875,286.7069091796875,1638.459716796875,0.0,R_A3,26,29,0,STANDARD
0.050406262278556824,20,2018-07-03,41,286.9462585449219,286.9462585449219,1642.045654296875,0.0,R_A3,27,29,0,STANDARD
0.23163847625255585,21,2018-07-03,41,287.1834716796875,287.1834716796875,1645.631591796875,0.0,R_A3,28,29,0,STANDARD
0.059900399297475815,22,2018-07-03,41,287.4120788574219,287.4120788574219,1649.2174072265625,0.0,R_A3,29,29,0,STANDARD
0.049000512808561325,1,2018-09-12,52,281.3054504394531,281.3054504394531,1631.123046875,0.0,R_A4,1,30,0,STANDARD
0.04879973456263542,2,2018-09-12,52,281.04010009765625,281.04010009765625,1626.732666015625,0.0,R_A4,1,31,0,STANDARD
0.07994454354047775,3,2018-09-12,52,281.1777038574219,281.1777038574219,1628.79541015625,0.0,R_A4,2,31,0,STANDARD
0.12955230474472046,4,2018-09-12,52,281.31524658203125,281.31524658203125,1630.8580322265625,0.0,R_A4,3,31,0,STANDARD
0.052720293402671814,5,2018-09-12,52,281.4527587890625,281.4527587890625,1632.9207763671875,0.0,R_A4,4,31,0,STANDARD
0.054492514580488205,6,2018-09-12,52,281.4261779785156,281.4261779785156,1632.3275146484375,0.0,R_A4,4,32,0,STANDARD
0.056680064648389816,7,2018-09-12,52,281.5507507324219,281.5507507324219,1634.194580078125,0.0,R_A4,5,32,0,STANDARD
0.06260216236114502,8,2018-09-12,51,281.7259826660156,281.7259826660156,1637.412353515625,0.0,R_A4,5,32,0,STANDARD
0.05477965623140335,9,2018-09-12,51,281.6049499511719,281.6049499511719,1635.59912109375,0.0,R_A4,4,32,0,STANDARD
0.05781508982181549,10,2018-09-12,51,281.6910400390625,281.6910400390625,1637.0860595703125,0.0,R_A4,4,33,0,STANDARD
0.05604366213083267,11,2018-09-12,51,281.56842041015625,281.56842041015625,1635.250244140625,0.0,R_A4,3,33,0,STANDARD
0.06188882514834404,12,2018-09-12,50,282.0501708984375,282.0501708984375,1642.83642578125,0.0,R_A4,4,33,0,STANDARD
0.06373201310634613,13,2018-09-12,50,281.9337158203125,281.9337158203125,1641.7037353515625,0.0,R_A4,4,34,0,STANDARD
0.06085757166147232,14,2018-09-12,50,281.81011962890625,281.81011962890625,1639.851806640625,0.0,R_A4,3,34,0,STANDARD
0.05975605174899101,15,2018-09-12,50,281.6789245605469,281.6789245605469,1639.169677734375,0.0,R_A4,3,35,0,STANDARD
0.0962148904800415,16,2018-09-12,50,281.5594177246094,281.5594177246094,1637.3765869140625,0.0,R_A4,2,35,0,STANDARD
0.2310042828321457,17,2018-09-12,49,281.8780517578125,281.8780517578125,1643.2274169921875,0.0,R_A4,2,35,0,STANDARD
0.6556983590126038,18,2018-09-12,49,277.8514709472656,277.8514709472656,1641.7078857421875,0.0,R_A4,28,36,0,STANDARD
