PRESSURE,CONIPOS,DATE,WELLMODEL,CONJPOS,SWAT,CONBPRES,WELL,DRAWDOWN,CONKPOS,CONIDX,SGAS,DEPTH
277.8984069824219,17,2018-11-07,STANDARD,42,1.0,277.8984069824219,R_A6,0,11,11,7.576269056563945e-10,1709.9705810546875
278.1053771972656,17,2018-11-07,STANDARD,42,1.0,278.1053771972656,R_A6,0,12,12,1.9070901802198392e-10,1712.263671875
278.3506774902344,17,2018-11-07,STANDARD,42,1.0,278.3506774902344,R_A6,0,13,13,1.7533547530534932e-11,1714.556640625
278.5678405761719,17,2018-11-07,STANDARD,42,1.0,278.5678405761719,R_A6,0,14,14,1.0861359554803496e-11,1716.849609375
278.9320983886719,17,2018-11-07,STANDARD,42,1.0,278.9320983886719,R_A6,0,15,15,1.2276485166981543e-12,1719.142578125
279.1519775390625,17,2018-11-07,STANDARD,42,1.0,279.1519775390625,R_A6,0,16,16,3.0812759028303605e-12,1721.4356689453125
279.37005615234375,17,2018-11-07,STANDARD,42,1.0,279.37005615234375,R_A6,0,17,17,4.62147334290286e-12,1723.7286376953125
279.5118408203125,17,2018-11-07,STANDARD,42,1.0,279.5118408203125,R_A6,0,18,18,4.186148389734301e-12,1725.224609375
279.1214599609375,17,2018-11-07,STANDARD,42,1.0,279.1214599609375,R_A6,0,25,19,-1.6938128417215426e-12,1726.424560546875
279.2953186035156,17,2018-11-07,STANDARD,42,1.0,279.2953186035156,R_A6,0,26,20,-7.53345573856895e-13,1728.1251220703125
279.4598693847656,17,2018-11-07,STANDARD,42,1.0,279.4598693847656,R_A6,0,27,21,-1.220118493680777e-18,1729.8255615234375
279.6293029785156,17,2018-11-07,STANDARD,42,1.0,279.6293029785156,R_A6,0,28,22,-1.5527365837867367e-14,1731.5260009765625
279.790283203125,17,2018-11-07,STANDARD,42,1.0,279.790283203125,R_A6,0,29,23,-6.137096581794454e-14,1733.2265625
