SWAT,CONIPOS,SGAS,DRAWDOWN,WELL,DEPTH,CONBPRES,WELLMODEL,CONJPOS,CONKPOS,CONIDX,PRESSURE,DATE
1.0,17,8.982206254823377e-13,0,R_A6,1709.2181396484375,276.0014953613281,STANDARD,42,10,10,276.0014953613281,2018-11-07
1.0,17,-6.680505974798745e-12,0,R_A6,1711.178955078125,276.2966003417969,STANDARD,42,11,11,276.2966003417969,2018-11-07
1.0,17,-3.127239136049842e-12,0,R_A6,1713.55224609375,276.521240234375,STANDARD,42,12,12,276.521240234375,2018-11-07
1.0,17,-3.3621074132204887e-13,0,R_A6,1715.925537109375,276.7579040527344,STANDARD,42,13,13,276.7579040527344,2018-11-07
1.0,17,-2.1463743055030043e-13,0,R_A6,1718.298828125,276.9826354980469,STANDARD,42,14,14,276.9826354980469,2018-11-07
1.0,17,-1.2773671551925825e-13,0,R_A6,1720.672119140625,277.2080993652344,STANDARD,42,15,15,277.2080993652344,2018-11-07
1.0,17,-7.260919567420726e-14,0,R_A6,1723.04541015625,277.5814514160156,STANDARD,42,16,16,277.5814514160156,2018-11-07
1.0,17,-5.4290807147226033e-14,0,R_A6,1725.39794921875,277.8074645996094,STANDARD,42,17,17,277.8074645996094,2018-11-07
1.0,17,-9.452422162050181e-14,0,R_A6,1726.7633056640625,277.9369201660156,STANDARD,42,18,18,277.9369201660156,2018-11-07
1.0,17,1.1716643382234364e-14,0,R_A6,1727.8251953125,282.0069885253906,STANDARD,42,26,19,282.0069885253906,2018-11-07
1.0,17,1.3439728671838012e-17,0,R_A6,1729.5499267578125,282.42694091796875,STANDARD,42,27,20,282.42694091796875,2018-11-07
1.0,17,8.456586480588546e-21,0,R_A6,1731.274658203125,282.6121520996094,STANDARD,42,28,21,282.6121520996094,2018-11-07
1.0,17,1.2867950835240527e-22,0,R_A6,1732.9993896484375,283.35394287109375,STANDARD,42,29,22,283.35394287109375,2018-11-07
1.0,17,1.7925599444065148e-18,0,R_A6,1734.7239990234375,282.7646484375,STANDARD,42,30,23,282.7646484375,2018-11-07
