DEPTH,WELL,CONIDX,SWAT,CONBPRES,CONJPOS,WELLMODEL,CONIPOS,DRAWDOWN,PRESSURE,SGAS,DATE,CONKPOS
1708.060791015625,R_A6,9,1.0,275.1274108886719,42,STANDARD,17,0,275.1274108886719,1.3230479808511858e-13,2018-11-07,9
1709.6202392578125,R_A6,10,1.0,274.9874267578125,42,STANDARD,17,0,274.9874267578125,1.8893981865164555e-11,2018-11-07,10
1711.55810546875,R_A6,11,1.0,277.70855712890625,42,STANDARD,17,0,277.70855712890625,9.418643642788993e-10,2018-11-07,11
1713.8740234375,R_A6,12,1.0,277.9776611328125,42,STANDARD,17,0,277.9776611328125,0.0,2018-11-07,12
1716.1900634765625,R_A6,13,1.0,278.0614929199219,42,STANDARD,17,0,278.0614929199219,-3.185625721546792e-11,2018-11-07,13
1718.506103515625,R_A6,14,1.0,278.2806091308594,42,STANDARD,17,0,278.2806091308594,-2.4735727355285064e-11,2018-11-07,14
1720.822265625,R_A6,15,1.0,278.49853515625,42,STANDARD,17,0,278.49853515625,-1.575401788189712e-11,2018-11-07,15
1723.13818359375,R_A6,16,1.0,278.858154296875,42,STANDARD,17,0,278.858154296875,-5.222160377738039e-12,2018-11-07,16
1725.4542236328125,R_A6,17,1.0,279.07281494140625,42,STANDARD,17,0,279.07281494140625,-7.967414054899091e-12,2018-11-07,17
1727.03662109375,R_A6,18,1.0,279.2204284667969,42,STANDARD,17,0,279.2204284667969,-7.913105934398423e-12,2018-11-07,18
1728.3275146484375,R_A6,19,1.0,279.1537780761719,42,STANDARD,17,0,279.1537780761719,-1.0335748923395727e-09,2018-11-07,25
1730.0606689453125,R_A6,20,1.0,279.5818176269531,42,STANDARD,17,0,279.5818176269531,-2.693003597897814e-10,2018-11-07,26
1731.7939453125,R_A6,21,1.0,280.6289367675781,42,STANDARD,17,0,280.6289367675781,-1.7081656049485958e-15,2018-11-07,27
1733.527099609375,R_A6,22,1.0,281.150146484375,42,STANDARD,17,0,281.150146484375,-5.535182433387929e-16,2018-11-07,28
1735.26025390625,R_A6,23,1.0,280.2138977050781,42,STANDARD,17,0,280.2138977050781,-1.5459346303092758e-10,2018-11-07,29
