DATE,CONIDX,DEPTH,CONJPOS,CONKPOS,WELLMODEL,DRAWDOWN,CONIPOS,CONBPRES,SGAS,WELL,PRESSURE,SWAT
2018-11-07,8,1706.818115234375,42,8,STANDARD,0,17,269.8269958496094,-3.260425309186028e-14,R_A6,269.8269958496094,1.0
2018-11-07,9,1708.3758544921875,42,9,STANDARD,0,17,270.3121643066406,-2.5777156525562308e-15,R_A6,270.3121643066406,1.0
2018-11-07,10,1709.93359375,42,10,STANDARD,0,17,270.2442626953125,-6.092083218098288e-14,R_A6,270.2442626953125,1.0
2018-11-07,11,1711.885009765625,42,11,STANDARD,0,17,279.8399963378906,-7.9504315683024e-18,R_A6,279.8399963378906,1.0
2018-11-07,12,1714.230224609375,42,12,STANDARD,0,17,280.06201171875,-6.135901706826476e-18,R_A6,280.06201171875,1.0
2018-11-07,13,1716.5753173828125,42,13,STANDARD,0,17,280.2960510253906,-5.634470506363542e-19,R_A6,280.2960510253906,1.0
2018-11-07,14,1718.9205322265625,42,14,STANDARD,0,17,280.5181579589844,-4.400501597108601e-19,R_A6,280.5181579589844,1.0
2018-11-07,15,1721.2657470703125,42,15,STANDARD,0,17,280.7414245605469,-2.65114591648119e-19,R_A6,280.7414245605469,1.0
2018-11-07,16,1723.61083984375,42,16,STANDARD,0,17,281.1082458496094,-1.0149735529398662e-19,R_A6,281.1082458496094,1.0
2018-11-07,17,1725.9560546875,42,17,STANDARD,0,17,281.32965087890625,-1.372954509962486e-19,R_A6,281.32965087890625,1.0
2018-11-07,18,1727.453857421875,42,18,STANDARD,0,17,281.4707946777344,-1.6931565128226752e-19,R_A6,281.4707946777344,1.0
2018-11-07,19,1728.6463623046875,42,29,STANDARD,0,17,281.0535888671875,1.3822503398369628e-19,R_A6,281.0535888671875,1.0
2018-11-07,20,1730.3809814453125,42,30,STANDARD,0,17,281.5649719238281,1.8349150426633478e-20,R_A6,281.5649719238281,1.0
2018-11-07,21,1732.1156005859375,42,31,STANDARD,0,17,282.47735595703125,1.238116709261892e-27,R_A6,282.47735595703125,1.0
2018-11-07,22,1733.8502197265625,42,32,STANDARD,0,17,282.7122802734375,-1.3451763020866482e-29,R_A6,282.7122802734375,1.0
2018-11-07,23,1735.584716796875,42,33,STANDARD,0,17,281.6759033203125,-3.94879669452984e-24,R_A6,281.6759033203125,1.0
