CONBPRES,DATE,SWAT,CONKPOS,DRAWDOWN,SGAS,WELLMODEL,CONJPOS,DEPTH,CONIPOS,WELL,PRESSURE,CONIDX
281.731689453125,2018-11-07,1.0,13,0,2.879071552222708e-15,STANDARD,42,1714.44189453125,17,R_A6,281.731689453125,13
281.94879150390625,2018-11-07,1.0,14,0,1.9974512851166993e-15,STANDARD,42,1716.73388671875,17,R_A6,281.94879150390625,14
282.1669006347656,2018-11-07,1.0,15,0,1.298241363146917e-15,STANDARD,42,1719.0257568359375,17,R_A6,282.1669006347656,15
282.5316467285156,2018-11-07,1.0,16,0,5.260961340065862e-16,STANDARD,42,1721.317626953125,17,R_A6,282.5316467285156,16
282.75103759765625,2018-11-07,1.0,17,0,6.519859293362238e-16,STANDARD,42,1723.609619140625,17,R_A6,282.75103759765625,17
282.89581298828125,2018-11-07,1.0,18,0,5.872869058469801e-16,STANDARD,42,1725.13037109375,17,R_A6,282.89581298828125,18
283.6040954589844,2018-11-07,1.0,26,0,-9.417597122401825e-16,STANDARD,42,1726.35986328125,17,R_A6,283.6040954589844,19
283.9640197753906,2018-11-07,1.0,27,0,-7.681147552097192e-17,STANDARD,42,1728.06884765625,17,R_A6,283.9640197753906,20
284.8011169433594,2018-11-07,1.0,28,0,-2.683129246645433e-22,STANDARD,42,1729.7777099609375,17,R_A6,284.8011169433594,21
285.1795654296875,2018-11-07,1.0,29,0,-1.710030508098778e-23,STANDARD,42,1731.4866943359375,17,R_A6,285.1795654296875,22
284.46771240234375,2018-11-07,1.0,30,0,-6.152729869208255e-18,STANDARD,42,1733.1956787109375,17,R_A6,284.46771240234375,23
