PRESSURE,WELL,DRAWDOWN,CONIDX,SGAS,CONBPRES,DEPTH,CONKPOS,CONJPOS,WELLMODEL,SWAT,DATE,CONIPOS
278.2986145019531,R_A6,0,8,-3.0577721344543507e-12,278.2986145019531,1705.6414794921875,8,42,STANDARD,1.0,2018-11-07,17
278.7628479003906,R_A6,0,9,-3.223260146203305e-13,278.7628479003906,1707.18408203125,9,42,STANDARD,1.0,2018-11-07,17
278.6473693847656,R_A6,0,10,-2.266656654037469e-11,278.6473693847656,1708.726806640625,10,42,STANDARD,1.0,2018-11-07,17
278.8917236328125,R_A6,0,11,-1.2141017358135997e-12,278.8917236328125,1710.665283203125,11,42,STANDARD,1.0,2018-11-07,17
279.1150817871094,R_A6,0,12,-4.180415237066415e-13,279.1150817871094,1712.9996337890625,12,42,STANDARD,1.0,2018-11-07,17
279.364013671875,R_A6,0,13,-2.6254345241892227e-14,279.364013671875,1715.3341064453125,13,42,STANDARD,1.0,2018-11-07,17
279.58514404296875,R_A6,0,14,-2.136073436187491e-14,279.58514404296875,1717.6685791015625,14,42,STANDARD,1.0,2018-11-07,17
279.8068542480469,R_A6,0,15,-1.512859289069541e-14,279.8068542480469,1720.0029296875,15,42,STANDARD,1.0,2018-11-07,17
280.1768493652344,R_A6,0,16,-3.235703763235817e-15,280.1768493652344,1722.33740234375,16,42,STANDARD,1.0,2018-11-07,17
280.4023742675781,R_A6,0,17,-4.284654330280729e-15,280.4023742675781,1724.671875,17,42,STANDARD,1.0,2018-11-07,17
280.5425720214844,R_A6,0,18,-6.117138113864891e-15,280.5425720214844,1726.135498046875,18,42,STANDARD,1.0,2018-11-07,17
280.6956787109375,R_A6,0,19,9.246507774946303e-14,280.6956787109375,1727.292236328125,26,42,STANDARD,1.0,2018-11-07,17
281.55975341796875,R_A6,0,20,4.2226792059311773e-16,281.55975341796875,1729.012939453125,27,42,STANDARD,1.0,2018-11-07,17
282.5708923339844,R_A6,0,21,8.976953040807298e-20,282.5708923339844,1730.7335205078125,28,42,STANDARD,1.0,2018-11-07,17
282.5268859863281,R_A6,0,22,5.563659613090712e-21,282.5268859863281,1732.4541015625,29,42,STANDARD,1.0,2018-11-07,17
281.39935302734375,R_A6,0,23,1.7429263547962546e-15,281.39935302734375,1734.1748046875,30,42,STANDARD,1.0,2018-11-07,17
