SWAT,CONIDX,CONBPRES,CONKPOS,DRAWDOWN,DEPTH,CONJPOS,WELL,PRESSURE,WELLMODEL,SGAS,DATE,CONIPOS
1.0,12,279.8922119140625,12,0,1712.996826171875,42,R_A6,279.8922119140625,STANDARD,-1.4093056149161454e-13,2018-11-07,17
1.0,13,280.122802734375,13,0,1715.305419921875,42,R_A6,280.122802734375,STANDARD,-1.365416518050869e-14,2018-11-07,17
1.0,14,280.3414611816406,14,0,1717.614013671875,42,R_A6,280.3414611816406,STANDARD,-1.0862104876034444e-14,2018-11-07,17
1.0,15,280.5606994628906,15,0,1719.922607421875,42,R_A6,280.5606994628906,STANDARD,-9.329871402362355e-15,2018-11-07,17
1.0,16,280.9252624511719,16,0,1722.231201171875,42,R_A6,280.9252624511719,STANDARD,-2.724110262654323e-15,2018-11-07,17
1.0,17,281.1446228027344,17,0,1724.539794921875,42,R_A6,281.1446228027344,STANDARD,-3.145135824141835e-15,2018-11-07,17
1.0,18,281.2889709472656,18,0,1726.062744140625,42,R_A6,281.2889709472656,STANDARD,-3.3808951630323342e-15,2018-11-07,17
1.0,19,281.88873291015625,25,0,1727.2901611328125,42,R_A6,281.88873291015625,STANDARD,-1.385552804665841e-16,2018-11-07,17
1.0,20,282.3828430175781,26,0,1729.0078125,42,R_A6,282.3828430175781,STANDARD,-2.529436753178761e-17,2018-11-07,17
1.0,21,282.5371398925781,27,0,1730.725341796875,42,R_A6,282.5371398925781,STANDARD,1.076165533808123e-17,2018-11-07,17
1.0,22,283.1933288574219,28,0,1732.4429931640625,42,R_A6,283.1933288574219,STANDARD,2.8826285092612266e-22,2018-11-07,17
1.0,23,282.5644226074219,29,0,1734.16064453125,42,R_A6,282.5644226074219,STANDARD,1.8230097200691228e-16,2018-11-07,17
