SWAT,DATE,WELL,WELLMODEL,CONJPOS,DRAWDOWN,CONIPOS,PRESSURE,CONBPRES,CONKPOS,DEPTH,SGAS,CONIDX
0.05406215041875839,2018-01-01,R_A4,STANDARD,52,0,31,300.25128173828125,300.25128173828125,4,1633.151611328125,0.0,5
0.053419191390275955,2018-01-01,R_A4,STANDARD,52,0,32,300.1572570800781,300.1572570800781,4,1631.7489013671875,0.0,6
0.057069309055805206,2018-01-01,R_A4,STANDARD,51,0,32,300.46661376953125,300.46661376953125,4,1636.363037109375,0.0,7
0.05570072680711746,2018-01-01,R_A4,STANDARD,51,0,33,300.5067443847656,300.5067443847656,4,1636.961669921875,0.0,8
0.17637577652931213,2018-01-01,R_A4,STANDARD,51,0,33,300.38372802734375,300.38372802734375,3,1635.1268310546875,0.0,9
0.06137017160654068,2018-01-01,R_A4,STANDARD,50,0,33,300.909912109375,300.909912109375,4,1642.974365234375,0.0,10
0.06013036519289017,2018-01-01,R_A4,STANDARD,50,0,34,300.7464904785156,300.7464904785156,4,1640.537353515625,0.0,11
0.05761171504855156,2018-01-01,R_A4,STANDARD,50,0,35,300.7229919433594,300.7229919433594,4,1640.186767578125,0.0,12
0.22395920753479004,2018-01-01,R_A4,STANDARD,50,0,35,300.6047668457031,300.6047668457031,3,1638.42333984375,0.0,13
0.23128676414489746,2018-01-01,R_A4,STANDARD,49,0,35,300.9571533203125,300.9571533203125,3,1643.6788330078125,0.0,14
0.23458454012870789,2018-01-01,R_A4,STANDARD,49,0,35,300.8379821777344,300.8379821777344,2,1641.9014892578125,0.0,15
0.6995923519134521,2018-01-01,R_A4,STANDARD,49,0,36,300.9216003417969,300.9216003417969,29,1643.148681640625,0.0,16
0.17488893866539001,2018-01-01,R_A4,STANDARD,48,0,36,300.9878845214844,300.9878845214844,29,1644.13720703125,0.0,17
0.6481541991233826,2018-01-01,R_A4,STANDARD,48,0,37,301.27099609375,301.27099609375,29,1648.358642578125,0.0,18
0.6481541991233826,2018-01-01,R_A4,STANDARD,48,0,38,301.4756164550781,301.4756164550781,29,1651.4097900390625,0.0,19
0.6481541991233826,2018-01-01,R_A4,STANDARD,47,0,38,302.0708923339844,302.0708923339844,29,1660.2852783203125,0.0,20
1.0,2018-01-01,R_A5,STANDARD,20,0,31,303.8544006347656,303.8544006347656,1,1685.1353759765625,0.0,1
1.0,2018-01-01,R_A5,STANDARD,20,0,31,304.052734375,304.052734375,2,1687.228271484375,0.0,2
1.0,2018-01-01,R_A5,STANDARD,20,0,31,304.2510681152344,304.2510681152344,3,1689.3212890625,0.0,3
1.0,2018-01-01,R_A5,STANDARD,20,0,31,304.44940185546875,304.44940185546875,4,1691.414306640625,0.0,4
1.0,2018-01-01,R_A5,STANDARD,20,0,31,304.64776611328125,304.64776611328125,5,1693.5072021484375,0.0,5
1.0,2018-01-01,R_A5,STANDARD,20,0,31,304.8460998535156,304.8460998535156,6,1695.6002197265625,0.0,6
1.0,2018-01-01,R_A5,STANDARD,20,0,31,305.3502197265625,305.3502197265625,7,1697.693115234375,0.0,7
1.0,2018-01-01,R_A5,STANDARD,20,0,31,305.548583984375,305.548583984375,8,1699.7861328125,0.0,8
1.0,2018-01-01,R_A5,STANDARD,21,0,31,305.349365234375,305.349365234375,11,1700.9093017578125,0.0,9
1.0,2018-01-01,R_A5,STANDARD,21,0,31,305.5404052734375,305.5404052734375,12,1702.92529296875,0.0,10
1.0,2018-01-01,R_A5,STANDARD,21,0,31,305.743408203125,305.743408203125,13,1704.9412841796875,0.0,11
1.0,2018-01-01,R_A5,STANDARD,21,0,31,305.9344787597656,305.9344787597656,14,1706.957275390625,0.0,12
1.0,2018-01-01,R_A5,STANDARD,21,0,31,306.1255187988281,306.1255187988281,15,1708.9732666015625,0.0,13
1.0,2018-01-01,R_A5,STANDARD,21,0,31,306.46160888671875,306.46160888671875,16,1710.9892578125,0.0,14
1.0,2018-01-01,R_A5,STANDARD,21,0,31,306.65264892578125,306.65264892578125,17,1713.005126953125,0.0,15
1.0,2018-01-01,R_A5,STANDARD,21,0,31,306.7843322753906,306.7843322753906,18,1714.3944091796875,0.0,16
1.0,2018-01-01,R_A5,STANDARD,21,0,31,306.8377685546875,306.8377685546875,19,1714.958251953125,0.0,17
1.0,2018-01-01,R_A5,STANDARD,21,0,31,306.8028259277344,306.8028259277344,26,1716.247314453125,0.0,18
1.0,2018-01-01,R_A5,STANDARD,21,0,31,307.318359375,307.318359375,27,1718.4603271484375,0.0,19
1.0,2018-01-01,R_A5,STANDARD,21,0,31,307.5281066894531,307.5281066894531,28,1720.67333984375,0.0,20
1.0,2018-01-01,R_A5,STANDARD,21,0,31,307.7378234863281,307.7378234863281,29,1722.88623046875,0.0,21
1.0,2018-01-01,R_A5,STANDARD,21,0,31,307.94757080078125,307.94757080078125,30,1725.099365234375,0.0,22
1.0,2018-01-01,R_A6,STANDARD,42,0,17,305.007568359375,305.007568359375,1,1694.077392578125,0.0,1
1.0,2018-01-01,R_A6,STANDARD,42,0,17,305.1525573730469,305.1525573730469,2,1695.607421875,0.0,2
1.0,2018-01-01,R_A6,STANDARD,42,0,17,305.2975769042969,305.2975769042969,3,1697.137451171875,0.0,3
1.0,2018-01-01,R_A6,STANDARD,42,0,17,305.44256591796875,305.44256591796875,4,1698.66748046875,0.0,4
1.0,2018-01-01,R_A6,STANDARD,42,0,17,305.5875549316406,305.5875549316406,5,1700.197509765625,0.0,5
1.0,2018-01-01,R_A6,STANDARD,42,0,17,305.7325439453125,305.7325439453125,6,1701.7275390625,0.0,6
1.0,2018-01-01,R_A6,STANDARD,42,0,17,305.5784912109375,305.5784912109375,7,1703.257568359375,0.0,7
1.0,2018-01-01,R_A6,STANDARD,42,0,17,305.7235107421875,305.7235107421875,8,1704.78759765625,0.0,8
1.0,2018-01-01,R_A6,STANDARD,42,0,17,306.16754150390625,306.16754150390625,9,1706.317626953125,0.0,9
1.0,2018-01-01,R_A6,STANDARD,42,0,17,306.00677490234375,306.00677490234375,10,1707.84765625,0.0,10
1.0,2018-01-01,R_A6,STANDARD,42,0,17,306.18603515625,306.18603515625,11,1709.738037109375,0.0,11
1.0,2018-01-01,R_A6,STANDARD,42,0,17,306.39935302734375,306.39935302734375,12,1711.98876953125,0.0,12
1.0,2018-01-01,R_A6,STANDARD,42,0,17,306.6246337890625,306.6246337890625,13,1714.2396240234375,0.0,13
1.0,2018-01-01,R_A6,STANDARD,42,0,17,306.83795166015625,306.83795166015625,14,1716.4903564453125,0.0,14
1.0,2018-01-01,R_A6,STANDARD,42,0,17,307.05126953125,307.05126953125,15,1718.7412109375,0.0,15
1.0,2018-01-01,R_A6,STANDARD,42,0,17,307.40960693359375,307.40960693359375,16,1720.9920654296875,0.0,16
1.0,2018-01-01,R_A6,STANDARD,42,0,17,307.6229248046875,307.6229248046875,17,1723.242919921875,0.0,17
1.0,2018-01-01,R_A6,STANDARD,42,0,17,307.7772521972656,307.7772521972656,18,1724.8709716796875,0.0,18
1.0,2018-01-01,R_A6,STANDARD,42,0,17,307.74859619140625,307.74859619140625,26,1726.22607421875,0.0,19
1.0,2018-01-01,R_A6,STANDARD,42,0,17,308.2159423828125,308.2159423828125,27,1727.930908203125,0.0,20
1.0,2018-01-01,R_A6,STANDARD,42,0,17,308.3775329589844,308.3775329589844,28,1729.6357421875,0.0,21
1.0,2018-01-01,R_A6,STANDARD,42,0,17,308.53912353515625,308.53912353515625,29,1731.3406982421875,0.0,22
1.0,2018-01-01,R_A6,STANDARD,42,0,17,308.3949279785156,308.3949279785156,30,1733.04541015625,0.0,23
0.05353082716464996,2018-03-01,R_A2,STANDARD,30,0,22,298.66290283203125,298.66290283203125,1,1640.95849609375,0.0,1
0.056510310620069504,2018-03-01,R_A2,STANDARD,30,0,22,298.7798767089844,298.7798767089844,2,1642.7034912109375,0.0,2
0.058928269892930984,2018-03-01,R_A2,STANDARD,30,0,22,298.8968811035156,298.8968811035156,3,1644.4486083984375,0.0,3
0.06488929688930511,2018-03-01,R_A2,STANDARD,30,0,22,299.0138854980469,299.0138854980469,4,1646.1937255859375,0.0,4
0.06648566573858261,2018-03-01,R_A2,STANDARD,30,0,22,299.130859375,299.130859375,5,1647.9388427734375,0.0,5
0.3039620518684387,2018-03-01,R_A2,STANDARD,30,0,22,299.25848388671875,299.25848388671875,6,1649.683837890625,0.0,6
0.8779760599136353,2018-03-01,R_A2,STANDARD,30,0,22,299.3440856933594,299.3440856933594,7,1651.428955078125,0.0,7
0.6493293046951294,2018-03-01,R_A2,STANDARD,30,0,22,299.42742919921875,299.42742919921875,8,1653.174072265625,0.0,8
0.8871313333511353,2018-03-01,R_A2,STANDARD,30,0,22,299.7712707519531,299.7712707519531,9,1654.919189453125,0.0,9
0.8889426589012146,2018-03-01,R_A2,STANDARD,30,0,22,300.1009216308594,300.1009216308594,10,1656.664306640625,0.0,10
0.0685068666934967,2018-03-01,R_A2,STANDARD,30,0,22,300.06915283203125,300.06915283203125,11,1658.5362548828125,0.0,11
0.07004094123840332,2018-03-01,R_A2,STANDARD,30,0,22,300.20318603515625,300.20318603515625,12,1660.534912109375,0.0,12
0.4361066222190857,2018-03-01,R_A2,STANDARD,30,0,22,300.33782958984375,300.33782958984375,13,1662.53369140625,0.0,13
0.4666578769683838,2018-03-01,R_A2,STANDARD,30,0,22,300.4728698730469,300.4728698730469,14,1664.532470703125,0.0,14
0.9082470536231995,2018-03-01,R_A2,STANDARD,30,0,22,300.6117858886719,300.6117858886719,15,1666.5311279296875,0.0,15
0.9362873435020447,2018-03-01,R_A2,STANDARD,30,0,22,300.7507019042969,300.7507019042969,16,1668.5299072265625,0.0,16
0.9126375913619995,2018-03-01,R_A2,STANDARD,29,0,22,300.92724609375,300.92724609375,16,1670.802001953125,0.0,17
0.9017213582992554,2018-03-01,R_A2,STANDARD,29,0,22,301.0583190917969,301.0583190917969,17,1672.8702392578125,0.0,18
0.9663683176040649,2018-03-01,R_A2,STANDARD,29,0,22,301.1864318847656,301.1864318847656,18,1674.7811279296875,0.0,19
1.0,2018-03-01,R_A2,STANDARD,29,0,22,303.1282653808594,303.1282653808594,26,1676.668701171875,4.199182353155665e-15,20
1.0,2018-03-01,R_A2,STANDARD,29,0,22,303.2381896972656,303.2381896972656,27,1678.44287109375,8.507273661570447e-15,21
0.861019492149353,2018-03-01,R_A2,STANDARD,29,0,22,303.3104553222656,303.3104553222656,28,1680.217041015625,0.0,22
1.0,2018-03-01,R_A2,STANDARD,29,0,22,303.4327697753906,303.4327697753906,29,1681.9912109375,1.6145385809546164e-12,23
1.0,2018-03-01,R_A2,STANDARD,29,0,22,303.0536193847656,303.0536193847656,30,1683.765380859375,2.118481834401109e-09,24
1.0,2018-04-28,R_A5,STANDARD,20,0,31,285.1524963378906,285.1524963378906,1,1685.1353759765625,-2.447801683569395e-10,1
1.0,2018-04-28,R_A5,STANDARD,20,0,31,285.35040283203125,285.35040283203125,2,1687.228271484375,-2.743464344590052e-10,2
1.0,2018-04-28,R_A5,STANDARD,20,0,31,285.5480651855469,285.5480651855469,3,1689.3212890625,-2.741264160111001e-10,3
1.0,2018-04-28,R_A5,STANDARD,20,0,31,285.745361328125,285.745361328125,4,1691.414306640625,-1.8483954644654688e-10,4
1.0,2018-04-28,R_A5,STANDARD,20,0,31,285.942626953125,285.942626953125,5,1693.5072021484375,-8.121837230534723e-11,5
1.0,2018-04-28,R_A5,STANDARD,20,0,31,286.1401672363281,286.1401672363281,6,1695.6002197265625,-7.810528612761658e-11,6
1.0,2018-04-28,R_A5,STANDARD,20,0,31,286.652099609375,286.652099609375,7,1697.693115234375,-1.4975880778533845e-12,7
1.0,2018-04-28,R_A5,STANDARD,20,0,31,287.2501220703125,287.2501220703125,8,1699.7861328125,-7.906091146342442e-13,8
1.0,2018-04-28,R_A5,STANDARD,21,0,31,274.58319091796875,274.58319091796875,11,1700.9093017578125,-4.672192494004079e-11,9
1.0,2018-04-28,R_A5,STANDARD,21,0,31,274.7744140625,274.7744140625,12,1702.92529296875,-7.347137481739097e-11,10
1.0,2018-04-28,R_A5,STANDARD,21,0,31,274.9790954589844,274.9790954589844,13,1704.9412841796875,-1.702697531580366e-11,11
1.0,2018-04-28,R_A5,STANDARD,21,0,31,275.17205810546875,275.17205810546875,14,1706.957275390625,-1.4506005771575126e-11,12
1.0,2018-04-28,R_A5,STANDARD,21,0,31,275.3651428222656,275.3651428222656,15,1708.9732666015625,-6.642277873558644e-12,13
1.0,2018-04-28,R_A5,STANDARD,21,0,31,275.7096862792969,275.7096862792969,16,1710.9892578125,-9.320651889188625e-13,14
1.0,2018-04-28,R_A5,STANDARD,21,0,31,275.9110412597656,275.9110412597656,17,1713.005126953125,-1.1802924089476807e-12,15
1.0,2018-04-28,R_A5,STANDARD,21,0,31,276.0450439453125,276.0450439453125,18,1714.3944091796875,-5.452963926753929e-13,16
1.0,2018-04-28,R_A5,STANDARD,21,0,31,276.09918212890625,276.09918212890625,19,1714.958251953125,0.0,17
1.0,2018-04-28,R_A5,STANDARD,21,0,31,285.9127197265625,285.9127197265625,26,1716.247314453125,-2.0922536435579592e-13,18
1.0,2018-04-28,R_A5,STANDARD,21,0,31,286.4539489746094,286.4539489746094,27,1718.4603271484375,-1.576267192942779e-13,19
1.0,2018-04-28,R_A5,STANDARD,21,0,31,297.0986022949219,297.0986022949219,28,1720.67333984375,-9.172224534036925e-21,20
1.0,2018-04-28,R_A5,STANDARD,21,0,31,304.6421203613281,304.6421203613281,29,1722.88623046875,-2.0333672382089559e-22,21
1.0,2018-04-28,R_A5,STANDARD,21,0,31,307.15240478515625,307.15240478515625,30,1725.099365234375,-2.3298975281266375e-24,22
0.2593913972377777,2018-07-03,R_A3,STANDARD,41,0,28,278.356689453125,278.356689453125,1,1608.60546875,0.0,1
0.1185317263007164,2018-07-03,R_A3,STANDARD,41,0,28,278.48968505859375,278.48968505859375,2,1610.6015625,0.0,2
0.11856914311647415,2018-07-03,R_A3,STANDARD,41,0,29,277.8848571777344,277.8848571777344,2,1601.677490234375,0.0,3
0.11854077875614166,2018-07-03,R_A3,STANDARD,41,0,29,278.0286865234375,278.0286865234375,3,1603.834716796875,0.0,4
0.11203788965940475,2018-07-03,R_A3,STANDARD,41,0,29,278.1725158691406,278.1725158691406,4,1605.9920654296875,0.0,5
0.6504627466201782,2018-07-03,R_A3,STANDARD,41,0,29,278.31982421875,278.31982421875,5,1608.1492919921875,0.0,6
0.2833770215511322,2018-07-03,R_A3,STANDARD,41,0,29,278.4908447265625,278.4908447265625,6,1610.306640625,0.0,7
0.19540779292583466,2018-07-03,R_A3,STANDARD,41,0,29,278.634765625,278.634765625,7,1612.4638671875,0.0,8
0.28716424107551575,2018-07-03,R_A3,STANDARD,41,0,29,278.7789001464844,278.7789001464844,8,1614.6212158203125,0.0,9
0.7955689430236816,2018-07-03,R_A3,STANDARD,41,0,29,278.998779296875,278.998779296875,9,1616.778564453125,0.0,10
0.7905333638191223,2018-07-03,R_A3,STANDARD,41,0,29,281.1015319824219,281.1015319824219,10,1618.935791015625,0.0,11
0.04837460815906525,2018-07-03,R_A3,STANDARD,41,0,29,292.84844970703125,292.84844970703125,11,1621.130615234375,0.0,12
0.05328669399023056,2018-07-03,R_A3,STANDARD,41,0,29,292.99786376953125,292.99786376953125,12,1623.363037109375,0.0,13
0.3642089068889618,2018-07-03,R_A3,STANDARD,41,0,29,293.14776611328125,293.14776611328125,13,1625.5953369140625,0.0,14
0.17931115627288818,2018-07-03,R_A3,STANDARD,41,0,29,293.42449951171875,293.42449951171875,14,1627.8277587890625,0.0,15
0.6023640632629395,2018-07-03,R_A3,STANDARD,41,0,29,293.6587219238281,293.6587219238281,15,1630.06005859375,0.0,16
0.7966285347938538,2018-07-03,R_A3,STANDARD,41,0,29,293.8201904296875,293.8201904296875,16,1632.1077880859375,0.0,17
0.37448784708976746,2018-07-03,R_A3,STANDARD,41,0,29,285.2165832519531,285.2165832519531,26,1634.93798828125,0.0,18
0.0433945469558239,2018-07-03,R_A3,STANDARD,41,0,29,285.4161071777344,285.4161071777344,27,1638.5264892578125,0.0,19
0.05266059562563896,2018-07-03,R_A3,STANDARD,41,0,29,285.6557922363281,285.6557922363281,28,1642.114990234375,0.0,20
0.6499062180519104,2018-07-03,R_A3,STANDARD,41,0,29,285.92218017578125,285.92218017578125,29,1645.70361328125,0.0,21
0.13538384437561035,2018-07-03,R_A3,STANDARD,41,0,29,286.18182373046875,286.18182373046875,30,1649.2921142578125,0.0,22
0.07781365513801575,2018-09-12,R_A4,STANDARD,52,0,30,278.374267578125,278.374267578125,1,1632.019775390625,0.0,1
0.11042243987321854,2018-09-12,R_A4,STANDARD,52,0,31,278.3323974609375,278.3323974609375,1,1627.0816650390625,0.0,2
0.04920000582933426,2018-09-12,R_A4,STANDARD,52,0,31,278.46710205078125,278.46710205078125,2,1629.10498046875,0.0,3
0.05115995556116104,2018-09-12,R_A4,STANDARD,52,0,31,278.60174560546875,278.60174560546875,3,1631.1282958984375,0.0,4
0.0544113852083683,2018-09-12,R_A4,STANDARD,52,0,31,278.7364501953125,278.7364501953125,4,1633.151611328125,0.0,5
0.05376335233449936,2018-09-12,R_A4,STANDARD,52,0,32,278.8614501953125,278.8614501953125,4,1631.7489013671875,0.0,6
0.05710791423916817,2018-09-12,R_A4,STANDARD,51,0,32,278.9325866699219,278.9325866699219,4,1636.363037109375,0.0,7
0.05575871095061302,2018-09-12,R_A4,STANDARD,51,0,33,279.17333984375,279.17333984375,4,1636.961669921875,0.0,8
0.17656534910202026,2018-09-12,R_A4,STANDARD,51,0,33,279.0511169433594,279.0511169433594,3,1635.1268310546875,0.0,9
0.06166882440447807,2018-09-12,R_A4,STANDARD,50,0,33,279.4322509765625,279.4322509765625,4,1642.974365234375,0.0,10
0.0602300651371479,2018-09-12,R_A4,STANDARD,50,0,34,279.50567626953125,279.50567626953125,4,1640.537353515625,0.0,11
0.05773061886429787,2018-09-12,R_A4,STANDARD,50,0,35,279.6219177246094,279.6219177246094,4,1640.186767578125,0.0,12
0.22438497841358185,2018-09-12,R_A4,STANDARD,50,0,35,279.5048828125,279.5048828125,3,1638.42333984375,0.0,13
0.23161540925502777,2018-09-12,R_A4,STANDARD,49,0,35,279.79876708984375,279.79876708984375,3,1643.6788330078125,0.0,14
0.23492851853370667,2018-09-12,R_A4,STANDARD,49,0,35,279.6788635253906,279.6788635253906,2,1641.9014892578125,0.0,15
0.7079771757125854,2018-09-12,R_A4,STANDARD,49,0,36,277.8538818359375,277.8538818359375,29,1643.148681640625,0.0,16
0.1803712695837021,2018-09-12,R_A4,STANDARD,48,0,36,277.1298522949219,277.1298522949219,29,1644.13720703125,0.0,17
0.6644105315208435,2018-09-12,R_A4,STANDARD,48,0,37,278.0357666015625,278.0357666015625,29,1648.358642578125,0.0,18
0.6538681387901306,2018-09-12,R_A4,STANDARD,48,0,38,278.84124755859375,278.84124755859375,29,1651.4097900390625,0.0,19
0.6713855266571045,2018-09-12,R_A4,STANDARD,47,0,38,278.99871826171875,278.99871826171875,29,1660.2852783203125,0.0,20
1.0,2018-11-07,R_A6,STANDARD,42,0,17,276.74908447265625,276.74908447265625,1,1694.077392578125,-4.704413941736263e-12,1
1.0,2018-11-07,R_A6,STANDARD,42,0,17,276.8916320800781,276.8916320800781,2,1695.607421875,-2.3947226580195435e-12,2
1.0,2018-11-07,R_A6,STANDARD,42,0,17,277.0313415527344,277.0313415527344,3,1697.137451171875,-1.8502263523373363e-12,3
1.0,2018-11-07,R_A6,STANDARD,42,0,17,277.167236328125,277.167236328125,4,1698.66748046875,-1.3166197732755736e-12,4
1.0,2018-11-07,R_A6,STANDARD,42,0,17,277.3015441894531,277.3015441894531,5,1700.197509765625,-2.4322245606445136e-12,5
1.0,2018-11-07,R_A6,STANDARD,42,0,17,277.43975830078125,277.43975830078125,6,1701.7275390625,-9.542239914894779e-11,6
1.0,2018-11-07,R_A6,STANDARD,42,0,17,277.2817687988281,277.2817687988281,7,1703.257568359375,-1.81371417884435e-10,7
1.0,2018-11-07,R_A6,STANDARD,42,0,17,277.4212951660156,277.4212951660156,8,1704.78759765625,-1.3695625189491523e-10,8
1.0,2018-11-07,R_A6,STANDARD,42,0,17,277.8457336425781,277.8457336425781,9,1706.317626953125,-6.008826249070953e-12,9
1.0,2018-11-07,R_A6,STANDARD,42,0,17,277.63720703125,277.63720703125,10,1707.84765625,-7.21275594806059e-10,10
1.0,2018-11-07,R_A6,STANDARD,42,0,17,281.2423400878906,281.2423400878906,11,1709.738037109375,1.5412504605905042e-10,11
1.0,2018-11-07,R_A6,STANDARD,42,0,17,281.4566345214844,281.4566345214844,12,1711.98876953125,2.4874708196009898e-11,12
1.0,2018-11-07,R_A6,STANDARD,42,0,17,281.6912536621094,281.6912536621094,13,1714.2396240234375,9.400286538757685e-13,13
1.0,2018-11-07,R_A6,STANDARD,42,0,17,281.90435791015625,281.90435791015625,14,1716.4903564453125,7.415323238259275e-13,14
1.0,2018-11-07,R_A6,STANDARD,42,0,17,282.1177062988281,282.1177062988281,15,1718.7412109375,4.683383672196562e-13,15
