SWAT,DATE,DRAWDOWN,CONIDX,CONIPOS,CONJPOS,CONBPRES,WELLMODEL,SGAS,CONKPOS,PRESSURE,WELL,DEPTH
0.06074419990181923,2018-09-12,0,11,33,51,276.55450439453125,STANDARD,0.0,5,276.55450439453125,R_A4,1636.7333984375
0.06780055165290833,2018-09-12,0,12,33,50,276.69061279296875,STANDARD,0.0,5,276.69061279296875,R_A4,1641.3001708984375
0.06398376822471619,2018-09-12,0,13,34,50,276.8341064453125,STANDARD,0.0,5,276.8341064453125,R_A4,1640.837158203125
0.13721707463264465,2018-09-12,0,14,34,50,276.71405029296875,STANDARD,0.0,4,276.71405029296875,R_A4,1639.0362548828125
0.10794991254806519,2018-09-12,0,15,35,50,277.0588073730469,STANDARD,0.0,4,277.0588073730469,R_A4,1641.3863525390625
0.2315605878829956,2018-09-12,0,16,35,50,276.9425048828125,STANDARD,0.0,3,276.9425048828125,R_A4,1639.6339111328125
0.1615295708179474,2018-09-12,0,17,35,49,277.0740966796875,STANDARD,0.0,3,277.0740966796875,R_A4,1643.48388671875
0.2344905585050583,2018-09-12,0,18,35,49,276.9577331542969,STANDARD,0.0,2,276.9577331542969,R_A4,1641.73876953125
0.09200301021337509,2018-09-12,0,19,36,49,277.0204162597656,STANDARD,0.0,28,277.0204162597656,R_A4,1642.882568359375
0.053226981312036514,2018-09-12,0,20,36,48,276.748779296875,STANDARD,0.0,28,276.748779296875,R_A4,1642.8724365234375
0.0576338991522789,2018-09-12,0,21,37,48,277.2720031738281,STANDARD,0.0,28,277.2720031738281,R_A4,1647.2437744140625
0.12055780738592148,2018-09-12,0,22,38,48,277.6507263183594,STANDARD,0.0,28,277.6507263183594,R_A4,1649.383056640625
0.1963774412870407,2018-09-12,0,23,38,47,278.0912170410156,STANDARD,0.0,28,278.0912170410156,R_A4,1658.8531494140625
1.0,2018-11-07,0,1,17,42,275.2080078125,STANDARD,-1.0696933790133034e-12,1,275.2080078125,R_A6,1694.900390625
1.0,2018-11-07,0,2,17,42,275.35296630859375,STANDARD,-6.411966769169497e-13,2,275.35296630859375,R_A6,1696.4449462890625
1.0,2018-11-07,0,3,17,42,275.497314453125,STANDARD,-5.206127954952844e-13,3,275.497314453125,R_A6,1697.989501953125
1.0,2018-11-07,0,4,17,42,275.6417236328125,STANDARD,-8.279152103468634e-13,4,275.6417236328125,R_A6,1699.533935546875
1.0,2018-11-07,0,5,17,42,275.7879333496094,STANDARD,-5.237520486756075e-13,5,275.7879333496094,R_A6,1701.078369140625
1.0,2018-11-07,0,6,17,42,275.9339599609375,STANDARD,-1.600835783377441e-11,6,275.9339599609375,R_A6,1702.6229248046875
1.0,2018-11-07,0,7,17,42,275.7920837402344,STANDARD,-4.3168451452357814e-11,7,275.7920837402344,R_A6,1704.16748046875
1.0,2018-11-07,0,8,17,42,275.96234130859375,STANDARD,-2.8812726510230036e-11,8,275.96234130859375,R_A6,1705.7119140625
