PRESSURE,DEPTH,SWAT,CONIDX,WELL,CONJPOS,DRAWDOWN,DATE,CONIPOS,CONBPRES,SGAS,WELLMODEL,CONKPOS
283.4991455078125,1630.10107421875,0.4867054224014282,16,R_A3,41,0,2018-07-03,29,283.4991455078125,0.0,STANDARD,15
283.62213134765625,1631.9085693359375,0.8034039735794067,17,R_A3,41,0,2018-07-03,29,283.62213134765625,0.0,STANDARD,16
287.6464538574219,1634.407470703125,1.0,18,R_A3,41,0,2018-07-03,29,287.6464538574219,1.2104715667315968e-11,STANDARD,25
283.72705078125,1637.95556640625,0.04596754536032677,19,R_A3,41,0,2018-07-03,29,283.72705078125,0.0,STANDARD,26
283.9642333984375,1641.5035400390625,0.05119745805859566,20,R_A3,41,0,2018-07-03,29,283.9642333984375,0.0,STANDARD,27
284.275390625,1645.0516357421875,0.2675105035305023,21,R_A3,41,0,2018-07-03,29,284.275390625,0.0,STANDARD,28
284.40582275390625,1648.5997314453125,0.06340144574642181,22,R_A3,41,0,2018-07-03,29,284.40582275390625,0.0,STANDARD,29
276.39410400390625,1630.511962890625,0.15782049298286438,1,R_A4,52,0,2018-09-12,30,276.39410400390625,0.0,STANDARD,1
276.3831787109375,1626.2698974609375,0.6496829390525818,2,R_A4,52,0,2018-09-12,31,276.3831787109375,0.0,STANDARD,1
276.50616455078125,1628.333740234375,0.6497001647949219,3,R_A4,52,0,2018-09-12,31,276.50616455078125,0.0,STANDARD,2
276.6436462402344,1630.3975830078125,0.1527239978313446,4,R_A4,52,0,2018-09-12,31,276.6436462402344,0.0,STANDARD,3
276.78094482421875,1632.46142578125,0.05179087445139885,5,R_A4,52,0,2018-09-12,31,276.78094482421875,0.0,STANDARD,4
276.91815185546875,1634.5252685546875,0.05445170775055885,6,R_A4,52,0,2018-09-12,31,276.91815185546875,0.0,STANDARD,5
277.1697998046875,1633.5997314453125,0.05544348806142807,7,R_A4,52,0,2018-09-12,32,277.1697998046875,0.0,STANDARD,5
277.2771301269531,1636.757568359375,0.13005471229553223,8,R_A4,51,0,2018-09-12,32,277.2771301269531,0.0,STANDARD,5
277.15704345703125,1634.9583740234375,0.05724658817052841,9,R_A4,51,0,2018-09-12,32,277.15704345703125,0.0,STANDARD,4
277.6172180175781,1637.9637451171875,0.05830002948641777,10,R_A4,51,0,2018-09-12,33,277.6172180175781,0.0,STANDARD,4
277.541259765625,1636.131591796875,0.2263435423374176,11,R_A4,51,0,2018-09-12,33,277.541259765625,0.0,STANDARD,3
