SGAS,WELL,CONKPOS,CONJPOS,PRESSURE,CONIPOS,DRAWDOWN,CONBPRES,SWAT,DEPTH,DATE,CONIDX,WELLMODEL
0.0,R_A4,31,48,278.3232727050781,36,0,278.3232727050781,0.05686667934060097,1641.509521484375,2018-09-12,21,STANDARD
0.0,R_A4,31,48,278.9915771484375,37,0,278.9915771484375,0.21834196150302887,1649.523681640625,2018-09-12,22,STANDARD
0.0,R_A4,30,48,278.6094970703125,37,0,278.6094970703125,0.1138317808508873,1643.8955078125,2018-09-12,23,STANDARD
0.0,R_A4,30,48,279.4326171875,38,0,279.4326171875,0.24402925372123718,1650.11767578125,2018-09-12,24,STANDARD
0.0,R_A4,30,47,279.6044616699219,38,0,279.6044616699219,0.14270052313804626,1656.5648193359375,2018-09-12,25,STANDARD
-3.9091963715577605e-13,R_A6,1,42,277.5319519042969,17,0,277.5319519042969,1.0,1694.60888671875,2018-11-07,1,STANDARD
-2.420692227396437e-13,R_A6,2,42,277.67657470703125,17,0,277.67657470703125,1.0,1696.1470947265625,2018-11-07,2,STANDARD
-1.7261447262870155e-13,R_A6,3,42,277.81927490234375,17,0,277.81927490234375,1.0,1697.685302734375,2018-11-07,3,STANDARD
-1.5236184709721545e-13,R_A6,4,42,277.9587707519531,17,0,277.9587707519531,1.0,1699.223388671875,2018-11-07,4,STANDARD
-1.9423471078056087e-13,R_A6,5,42,278.09637451171875,17,0,278.09637451171875,1.0,1700.7615966796875,2018-11-07,5,STANDARD
-9.903570151459373e-12,R_A6,6,42,277.9385070800781,17,0,277.9385070800781,1.0,1702.2996826171875,2018-11-07,6,STANDARD
-2.2716960257351815e-11,R_A6,7,42,278.08416748046875,17,0,278.08416748046875,1.0,1703.8377685546875,2018-11-07,7,STANDARD
