Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
10,0.5950390295579164,0.987532341289203,-4.288343830626363,-2.695437406499595,-2.2666451728974715,-0.09458999826835397,-1.2683473104698146,-6.245557232703955,-7.878929018770896,5.14820899864393e-05,0.002016334557693589,0.0054119631035612235,0.8042850603571932,0.05390793419175959,5.681235175078106e-07,1.3215116048165374e-08,0.0,1708.1929816309496
11,0.19594557674298696,0.6830668486255114,-4.913228651273842,-3.6833572189275365,-2.3559020890294167,-0.36791757136626324,-0.30789764665034686,-7.8630274998535725,-6.6692963914930745,1.2211565653717282e-05,0.00020732075468104846,0.004406541970666573,0.4286298661731813,0.4921555118952446,1.3707949636475192e-08,2.1414286487088576e-07,0.0,1703.2943052330115
12,-0.08376920318761427,0.6789856308698297,-4.765867082328714,-3.878411920990142,-0.8713745552156407,-0.2332004789513394,-0.35236264308336074,-7.128397557013126,-6.283593604956857,1.7144819517048326e-05,0.00013230860151022686,0.13447001235678602,0.5845201957343052,0.44426014796567465,7.440505516022679e-08,5.204828152917384e-07,0.0,1701.3043071426862
13,0.5201543581048353,0.22915136877051445,-4.393287529041489,-2.46817579818052,-1.5887353219939375,-0.604705164956681,-1.0183668127500725,-6.786481742425342,-7.630873704662618,4.04308126796311e-05,0.0034027042366309296,0.025778917580714395,0.24848194339353405,0.09585906469973884,1.6350018845417409e-07,2.3395174849077633e-08,0.0,1712.3141109341798
14,0.874071400562721,0.589707673268554,-4.486953312119738,-3.0219875789410375,-0.7445975036326046,-0.025362493221865595,-0.46838818392735504,-6.986666500052569,-7.1481700684522655,3.2587173124817716e-05,0.0009506319818604522,0.18005388493435187,0.9432732243496623,0.34010405977184704,1.031177670197217e-07,7.109350590405754e-08,0.0,1707.6261982530987
15,0.9626943389134675,0.5585924460703375,-2.7814628820807994,-4.239264197179423,-1.2554661111425967,-0.9129026607940394,-1.6472008016037964,-7.543632725057307,-6.953474706529157,0.0016540061419504154,5.764157020094103e-05,0.055530794720642596,0.1222073535018461,0.022531971767622793,2.8600081778430634e-08,1.1130772169418258e-07,0.0,1707.0863730602493
16,0.9721589384670226,0.2749924439987905,-4.66129524329811,-3.0443129680547676,-0.7279785948430626,-0.11575277275603398,-1.9899632143606312,-6.838557032369538,-4.780846708962515,2.181246546515434e-05,0.0009029985063452536,0.18707743433139484,0.7660325558609241,0.010233796709810242,1.4502503121962008e-07,1.6563544965578385e-05,0.0,1706.0563153929252
17,0.37197358495508803,0.25700653915705796,-4.442759576510133,-3.8047620564647766,-0.46506196114770915,-0.2612991199734297,-2.4030429049891135,-7.153433739980042,-7.331693160320673,3.60778313014709e-05,0.0001567609705085032,0.34271888707531417,0.5478994696190771,0.003953275627847713,7.023704957604104e-08,4.6591515772391695e-08,0.0,1713.3199276901487
18,0.6474462622018065,0.5088163409396409,-3.9590751077003294,-3.1238525805835966,-2.5867655198880284,-0.554787861397545,-2.4077872306492893,-6.479781631604565,-7.748001971440564,0.00010988157917403225,0.0007518780725228341,0.002589610695554532,0.2787482429828996,0.0039103242329510445,3.312976599870846e-07,1.786479465271512e-08,0.0,1709.5035179529984
19,-0.08449955827356215,0.5544638696793607,-4.035119234369038,-4.035514526490286,-0.8042176386372314,-0.10553141803579341,-3.1805035082550077,-4.694664703783855,-2.947650580300261,9.223181724449562e-05,9.21479066145374e-05,0.1569576043246374,0.7842753802304421,0.0006599279033076827,2.0199252412220087e-05,0.0011281047287781032,0.0,1710.9992741311294
20,0.27352408157544295,0.36011901764630183,-4.3938740907927,-3.0432810480756296,-1.0936163956735838,-0.02909839241791348,-1.2431545719499468,-5.916069874623888,-6.320673473808366,4.0376243345846675e-05,0.0009051466573343635,0.0806090131425296,0.9351937755284313,0.05712752750060699,1.213193641285902e-06,4.778884411190902e-07,0.0,1706.1837825457314
21,0.6314073660937916,0.9134062087939716,-4.942659362372859,-4.437312855753255,-1.4142049045755078,-0.16509441137200823,-1.4954413593067795,-7.901427514909907,-7.058045753111796,1.1411444900336098e-05,3.6533152037488594e-05,0.03852965279345672,0.6837629877386248,0.031956458283508724,1.2547941494000254e-08,8.748916001631176e-08,0.0,1707.987125749712
22,0.8032387738005498,0.8462593691078024,-4.279162812868664,-2.89911938932882,-0.895181020957591,-0.022183178765403516,-1.1744413624147385,-5.26798841359355,-7.501740113728602,5.258201044823121e-05,0.0012614807007172554,0.12729723749657465,0.9502039276492473,0.0669204168574698,5.39525016142037e-06,3.1496325226793635e-08,0.0,1705.9699929711776
23,0.9293682481831191,0.3091919194521138,-4.0389651404507685,-3.930058096208271,-0.8614843325525843,-0.004592824633273713,-1.0810140937201196,-7.50107312740863,-6.991196668845546,9.141866176142838e-05,0.00011747403976863964,0.13756744377033364,0.9894803530830119,0.08298238376427028,3.154473421854241e-08,1.020477259244807e-07,0.0,1703.1892706728104
24,0.7209303281002581,0.5443003120514438,-4.172913061818687,-3.301677325281613,-1.1042540063849502,-0.04881213619939964,-0.8739758351658153,-6.8018648834151065,-7.046099953946381,6.715632747267935e-05,0.000499255289381298,0.07865856037766018,0.8936919866077221,0.13366698889111966,1.5781021684293463e-07,8.99290583764091e-08,0.0,1706.5360034936148
