Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
10,0.6204670062831095,0.9293720800553813,-4.152492484898522,-2.6155385765234285,-2.4030597668748275,-0.48045378210326317,-1.081228462729877,-5.578592727725161,-7.9390691804882625,7.03894408132982e-05,0.0024236026767216023,0.0039531221412376725,0.33078531257087557,0.08294143352754382,2.6388048418138785e-06,1.1506170879919162e-08,0.0,1710.9537289335685
11,-0.22621480842173325,0.6878946556310446,-4.969386618777027,-3.7609641026453473,-2.474400622342427,-0.800595624424657,-0.362326824599534,-7.897311881516967,-7.4848200846730055,1.0730337480992305e-05,0.0001733947314217746,0.0033542805016515856,0.15827210394781502,0.43418336022179915,1.2667418490888369e-08,3.274763305160267e-08,0.0,1706.7388371117383
12,-0.196800918309038,0.5756143005752898,-4.730656599518338,-3.9781769275750616,-0.9444899840569678,-0.15944747279780072,-0.42051429645062754,-7.480794588582588,-7.0213891780039885,1.859274018400534e-05,0.00010515334015209249,0.11363445043796959,0.6927117067107643,0.3797394382012019,3.3052583527855125e-08,9.51942731085173e-08,0.0,1703.0953963030822
13,0.3790835172004754,0.14452709394493124,-4.232956307467475,-2.3628809833814106,-1.4262548177555014,-0.49177231613364647,-1.170503816551589,-7.203767491235942,-7.769250400895588,5.848489203631444e-05,0.004336296965428639,0.03747530552812694,0.32227579162970205,0.06752991194843731,6.255074818494664e-08,1.7011773788088693e-08,0.0,1712.475684821668
14,0.6694716569945123,0.5931495059821721,-4.093100953108972,-2.769354311133185,-0.9112780057918914,-0.04973279434184466,-0.7120960272959442,-6.987096749609425,-7.151233843405806,8.07047407751971e-05,0.0017007704001169408,0.12266537594676928,0.8917994612676091,0.19404567737779055,1.0301566025555538e-07,7.059373439436452e-08,0.0,1709.1802460606953
15,0.9194048731166977,0.8473988772094183,-3.8868984182328514,-4.374212529876125,-0.8360324188404918,-0.40964546771941424,-1.5238798011587131,-7.890071749928486,-7.5746580289189165,0.00012974827175619478,4.224618243208509e-05,0.14587053680290052,0.3893628680649962,0.029930929145022413,1.2880367371579886e-08,2.6628209863859587e-08,0.0,1709.09011443912
16,0.9697206701762817,0.4484731376767912,-4.8119445245461,-3.3911548947442944,-0.7342879648728344,-0.05470286062540027,-1.8109301766314514,-7.171218185444097,-5.083948554480316,1.5418973976464205e-05,0.00040629839361429196,0.18437924620642238,0.8816518829489927,0.015455028966304397,6.741892363002873e-08,8.242357462901229e-06,0.0,1708.455159041564
17,0.4199351478545741,-0.15164659261745228,-4.105424882135605,-3.5113002455391307,-0.423761616544096,-0.5279095572373129,-2.443591285238224,-6.816879775741896,-7.37131699865115,7.84467792835522e-05,0.0003081057152947353,0.3769106277768658,0.2965448886352037,0.003600880548009354,1.5244747105174871e-07,4.2528787523266585e-08,0.0,1714.4553093135173
18,0.6129366498573556,0.5041266084399161,-3.9225986058423428,-2.8658458464023924,-2.413989332336949,-0.4840335737623742,-2.3265563357144816,-6.795937232124799,-7.799252632524484,0.0001195092151175069,0.0013619280154486331,0.0038548782636479667,0.32806993021283687,0.00471458710794115,1.5997892268422227e-07,1.5876229471459587e-08,0.0,1708.8249241647316
19,-0.4369832730184049,0.4665388986268695,-4.13051156114465,-4.058275549307724,-0.9393873516236605,-0.14706333215642606,-3.4386712570347875,-4.973851801233304,-4.263726435904501,7.40437556356261e-05,8.744287953386068e-05,0.11497744360807868,0.7127490840027538,0.000364190609047573,1.0620579122999357e-05,5.448457456191799e-05,0.0,1711.0977712176345
20,0.0876367697728706,0.5458295029634233,-4.6631686564135135,-3.403586380114876,-0.8844588063860658,-0.01495036668292195,-1.3453819461541863,-6.671353923974065,-6.8292513195031015,2.1718575834227805e-05,0.0003948331601845294,0.1304791724616058,0.9661612903617687,0.04514587282492663,2.131307317497031e-07,1.4816604230295428e-07,0.0,1707.4932169692706
21,0.7762675828412633,0.9031826833466468,-4.896307811144811,-4.233438219229361,-1.0215312947235715,-0.16200739906920694,-1.259121468137564,-7.837829416625387,-7.419482885891367,1.269673890442416e-05,5.8420030687794184e-05,0.09516312722689786,0.6886405638843722,0.055065366214463715,1.4526820939904525e-08,3.806423571615721e-08,0.0,1708.7985888860576
22,0.5590360878518128,0.8925285319168217,-4.505078801558926,-2.5243244729144916,-0.762120654362547,-0.014888660526256902,-1.2979459629766343,-6.067057800706405,-7.8648401987040994,3.125512199936216e-05,0.0029900298713452936,0.17293358536826725,0.9662985758627621,0.050356326067048915,8.569237887581161e-07,1.3650853356410613e-08,0.0,1705.9441112650677
23,0.8618385942070335,0.32677287729036086,-4.0035641851613875,-3.7642462177107974,-0.8593625362312456,-0.01039191656006383,-1.1273403605701315,-7.471336178848346,-7.506276791004655,9.918267445509004e-05,0.0001720892660252134,0.13824119004730998,0.9763557391357227,0.074586398884398,3.3780324809890466e-08,3.116902440401375e-08,0.0,1703.6651635256612
24,0.5367070575937776,0.41725617952291505,-3.7805190347977216,-2.5943208611199506,-1.1523397786668554,-0.22542152571006002,-0.929295426457076,-6.325519768192514,-6.914251181221277,0.00016576046837007622,0.002544949323755446,0.07041419543645257,0.595084275042188,0.1176805185864644,4.7258532529572753e-07,1.2182847804622263e-07,0.0,1705.6967394131489
