SWAT,CONKPOS,DATE,PRESSURE,DEPTH,DRAWDOWN,CONJPOS,WELL,SGAS,CONIPOS,WELLMODEL,CONBPRES,CONIDX
1.0,3,2018-11-07,274.4723205566406,1698.54638671875,0,42,R_A6,1.6126063971579757e-13,17,STANDARD,274.4723205566406,3
1.0,4,2018-11-07,274.5992126464844,1700.1019287109375,0,42,R_A6,1.9844465426379493e-13,17,STANDARD,274.5992126464844,4
1.0,5,2018-11-07,274.7261962890625,1701.657470703125,0,42,R_A6,4.173566602993367e-13,17,STANDARD,274.7261962890625,5
1.0,6,2018-11-07,274.86175537109375,1703.212890625,0,42,R_A6,2.3000630913760922e-11,17,STANDARD,274.86175537109375,6
1.0,7,2018-11-07,274.7068786621094,1704.7684326171875,0,42,R_A6,4.1687677615476204e-11,17,STANDARD,274.7068786621094,7
1.0,8,2018-11-07,274.8528747558594,1706.323974609375,0,42,R_A6,3.015700536512789e-11,17,STANDARD,274.8528747558594,8
1.0,9,2018-11-07,275.2954406738281,1707.879638671875,0,42,R_A6,1.904470288069393e-12,17,STANDARD,275.2954406738281,9
1.0,10,2018-11-07,275.1258850097656,1709.43505859375,0,42,R_A6,4.615178239575357e-10,17,STANDARD,275.1258850097656,10
1.0,11,2018-11-07,275.3685302734375,1711.3763427734375,0,42,R_A6,6.690038523160524e-10,17,STANDARD,275.3685302734375,11
1.0,12,2018-11-07,275.5887756347656,1713.7032470703125,0,42,R_A6,2.3819657357648794e-10,17,STANDARD,275.5887756347656,12
1.0,13,2018-11-07,275.82135009765625,1716.0301513671875,0,42,R_A6,2.166618794097186e-11,17,STANDARD,275.82135009765625,13
1.0,14,2018-11-07,276.0420837402344,1718.357177734375,0,42,R_A6,1.5411985923585725e-11,17,STANDARD,276.0420837402344,14
1.0,15,2018-11-07,276.2761535644531,1720.68408203125,0,42,R_A6,7.771474436202297e-12,17,STANDARD,276.2761535644531,15
1.0,16,2018-11-07,276.6645812988281,1723.010986328125,0,42,R_A6,6.027003982694845e-13,17,STANDARD,276.6645812988281,16
1.0,17,2018-11-07,276.89837646484375,1725.3380126953125,0,42,R_A6,3.792108120570514e-12,17,STANDARD,276.89837646484375,17
1.0,18,2018-11-07,277.0488586425781,1726.888671875,0,42,R_A6,3.912675305278723e-12,17,STANDARD,277.0488586425781,18
1.0,27,2018-11-07,277.0218200683594,1728.1416015625,0,42,R_A6,7.831894022203301e-10,17,STANDARD,277.0218200683594,19
1.0,28,2018-11-07,277.5451965332031,1729.8731689453125,0,42,R_A6,2.6653948492771917e-10,17,STANDARD,277.5451965332031,20
1.0,29,2018-11-07,278.5705871582031,1731.604736328125,0,42,R_A6,2.544719907612413e-16,17,STANDARD,278.5705871582031,21
1.0,30,2018-11-07,278.98602294921875,1733.336181640625,0,42,R_A6,-2.0136757777048818e-16,17,STANDARD,278.98602294921875,22
1.0,31,2018-11-07,278.3293762207031,1735.0677490234375,0,42,R_A6,-2.0158349815779797e-12,17,STANDARD,278.3293762207031,23
