DATE,SGAS,DEPTH,PRESSURE,CONIPOS,CONKPOS,DRAWDOWN,SWAT,CONJPOS,WELL,WELLMODEL,CONBPRES,CONIDX
2018-01-01,0.0,1714.561279296875,306.6431579589844,17,12,0,1.0,42,R_A6,STANDARD,306.6431579589844,12
2018-01-01,0.0,1716.78857421875,306.8662109375,17,13,0,1.0,42,R_A6,STANDARD,306.8662109375,13
2018-01-01,0.0,1719.0159912109375,307.0773010253906,17,14,0,1.0,42,R_A6,STANDARD,307.0773010253906,14
2018-01-01,0.0,1721.2432861328125,307.2884216308594,17,15,0,1.0,42,R_A6,STANDARD,307.2884216308594,15
2018-01-01,0.0,1723.4705810546875,307.64453125,17,16,0,1.0,42,R_A6,STANDARD,307.64453125,16
2018-01-01,0.0,1725.6978759765625,307.8556213378906,17,17,0,1.0,42,R_A6,STANDARD,307.8556213378906,17
2018-01-01,0.0,1727.60986328125,308.0368347167969,17,18,0,1.0,42,R_A6,STANDARD,308.0368347167969,18
2018-01-01,0.0,1729.297607421875,308.0397033691406,17,27,0,1.0,42,R_A6,STANDARD,308.0397033691406,19
2018-01-01,0.0,1731.04833984375,308.20562744140625,17,28,0,1.0,42,R_A6,STANDARD,308.20562744140625,20
2018-01-01,0.0,1732.7991943359375,308.6773681640625,17,29,0,1.0,42,R_A6,STANDARD,308.6773681640625,21
2018-01-01,0.0,1734.5499267578125,308.8432922363281,17,30,0,1.0,42,R_A6,STANDARD,308.8432922363281,22
2018-01-01,0.0,1736.3006591796875,308.7034606933594,17,31,0,1.0,42,R_A6,STANDARD,308.7034606933594,23
2018-03-01,0.0,1640.6649169921875,298.8853759765625,22,1,0,0.17633704841136932,30,R_A2,STANDARD,298.8853759765625,1
2018-03-01,0.0,1642.4544677734375,299.0053405761719,22,2,0,0.07384759187698364,30,R_A2,STANDARD,299.0053405761719,2
2018-03-01,0.0,1644.244140625,299.1253662109375,22,3,0,0.05846400186419487,30,R_A2,STANDARD,299.1253662109375,3
2018-03-01,0.0,1646.03369140625,299.2453308105469,22,4,0,0.06466823816299438,30,R_A2,STANDARD,299.2453308105469,4
2018-03-01,0.0,1647.8232421875,299.3652648925781,22,5,0,0.06548304855823517,30,R_A2,STANDARD,299.3652648925781,5
2018-03-01,0.0,1649.61279296875,299.4808654785156,22,6,0,0.6526910066604614,30,R_A2,STANDARD,299.4808654785156,6
2018-03-01,0.0,1651.40234375,299.75445556640625,22,7,0,0.8715922236442566,30,R_A2,STANDARD,299.75445556640625,7
2018-03-01,0.0,1653.19189453125,300.0665588378906,22,8,0,0.8511493802070618,30,R_A2,STANDARD,300.0665588378906,8
2018-03-01,0.0,1654.9815673828125,300.2510986328125,22,9,0,0.17625509202480316,30,R_A2,STANDARD,300.2510986328125,9
2018-03-01,0.0,1656.7711181640625,300.3985900878906,22,10,0,0.16983562707901,30,R_A2,STANDARD,300.3985900878906,10
2018-03-01,0.0,1658.6546630859375,300.5918273925781,22,11,0,0.0684642493724823,30,R_A2,STANDARD,300.5918273925781,11
2018-03-01,0.0,1660.632080078125,300.7244873046875,22,12,0,0.14170201122760773,30,R_A2,STANDARD,300.7244873046875,12
2018-03-01,0.0,1662.609375,300.8576965332031,22,13,0,0.4268987476825714,30,R_A2,STANDARD,300.8576965332031,13
2018-03-01,0.0,1664.5869140625,300.991943359375,22,14,0,0.47696614265441895,30,R_A2,STANDARD,300.991943359375,14
2018-03-01,0.0,1666.5643310546875,301.1259765625,22,15,0,0.6682556867599487,30,R_A2,STANDARD,301.1259765625,15
2018-03-01,0.0,1668.541748046875,301.2624206542969,22,16,0,0.9216626882553101,30,R_A2,STANDARD,301.2624206542969,16
2018-03-01,0.0,1670.51904296875,301.39599609375,22,17,0,0.8876466155052185,30,R_A2,STANDARD,301.39599609375,17
2018-03-01,0.0,1671.966064453125,301.56982421875,22,17,0,0.8914239406585693,29,R_A2,STANDARD,301.56982421875,18
2018-03-01,0.0,1673.8802490234375,301.6979675292969,22,18,0,0.9435453414916992,29,R_A2,STANDARD,301.6979675292969,19
2018-03-01,0.0,1674.931884765625,301.76849365234375,22,19,0,0.9450191259384155,29,R_A2,STANDARD,301.76849365234375,20
2018-03-01,-7.441124884624925e-18,1675.989990234375,303.0920104980469,22,27,0,1.0,29,R_A2,STANDARD,303.0920104980469,21
2018-03-01,-7.439116490097646e-18,1677.761962890625,303.2334899902344,22,28,0,1.0,29,R_A2,STANDARD,303.2334899902344,22
2018-03-01,-7.505248752890648e-18,1679.533935546875,303.35980224609375,22,29,0,1.0,29,R_A2,STANDARD,303.35980224609375,23
2018-03-01,-3.2824659281120876e-19,1681.305908203125,303.7931213378906,22,30,0,1.0,29,R_A2,STANDARD,303.7931213378906,24
2018-03-01,-4.4647134954860757e-20,1683.077880859375,303.9631652832031,22,31,0,1.0,29,R_A2,STANDARD,303.9631652832031,25
2018-04-28,0.0,1685.62939453125,264.5332946777344,31,1,0,1.0,20,R_A5,STANDARD,264.5332946777344,1
2018-04-28,0.0,1687.8487548828125,264.74273681640625,31,2,0,1.0,20,R_A5,STANDARD,264.74273681640625,2
2018-04-28,0.0,1690.0682373046875,264.9512634277344,31,3,0,1.0,20,R_A5,STANDARD,264.9512634277344,3
2018-04-28,0.0,1692.2877197265625,265.16021728515625,31,4,0,1.0,20,R_A5,STANDARD,265.16021728515625,4
2018-04-28,0.0,1694.507080078125,265.3697204589844,31,5,0,1.0,20,R_A5,STANDARD,265.3697204589844,5
2018-04-28,0.0,1696.7265625,265.57952880859375,31,6,0,1.0,20,R_A5,STANDARD,265.57952880859375,6
2018-04-28,0.0,1698.946044921875,266.1358947753906,31,7,0,1.0,20,R_A5,STANDARD,266.1358947753906,7
2018-04-28,1.978535735247533e-08,1690.1763916015625,264.73712158203125,31,7,0,0.9999973773956299,21,R_A5,STANDARD,264.73712158203125,8
2018-04-28,0.0,1699.711669921875,266.0211181640625,31,11,0,1.0,21,R_A5,STANDARD,266.0211181640625,9
2018-04-28,0.0,1701.691650390625,266.2338562011719,31,12,0,1.0,21,R_A5,STANDARD,266.2338562011719,10
2018-04-28,0.0,1703.6717529296875,266.4902038574219,31,13,0,1.0,21,R_A5,STANDARD,266.4902038574219,11
2018-04-28,0.0,1705.65185546875,266.6793518066406,31,14,0,1.0,21,R_A5,STANDARD,266.6793518066406,12
2018-04-28,0.0,1707.6318359375,266.871826171875,31,15,0,1.0,21,R_A5,STANDARD,266.871826171875,13
2018-04-28,0.0,1709.6119384765625,267.2205505371094,31,16,0,1.0,21,R_A5,STANDARD,267.2205505371094,14
2018-04-28,0.0,1711.5919189453125,267.42041015625,31,17,0,1.0,21,R_A5,STANDARD,267.42041015625,15
2018-04-28,0.0,1713.4185791015625,267.5995178222656,31,18,0,1.0,21,R_A5,STANDARD,267.5995178222656,16
2018-04-28,0.0,1715.1845703125,271.0849304199219,31,20,0,1.0,21,R_A5,STANDARD,271.0849304199219,17
2018-04-28,0.0,1716.6055908203125,271.11004638671875,31,27,0,1.0,21,R_A5,STANDARD,271.11004638671875,18
2018-04-28,0.0,1718.962646484375,271.2940673828125,31,28,0,1.0,21,R_A5,STANDARD,271.2940673828125,19
2018-04-28,0.0,1721.31982421875,284.9392395019531,31,29,0,1.0,21,R_A5,STANDARD,284.9392395019531,20
2018-04-28,0.0,1723.6767578125,286.15679931640625,31,30,0,1.0,21,R_A5,STANDARD,286.15679931640625,21
2018-04-28,0.0,1726.0338134765625,274.2571105957031,31,31,0,1.0,21,R_A5,STANDARD,274.2571105957031,22
2018-07-03,0.0,1608.5345458984375,287.324462890625,28,1,0,0.17192065715789795,41,R_A3,STANDARD,287.324462890625,1
2018-07-03,0.0,1610.5570068359375,287.4597473144531,28,2,0,0.11841718852519989,41,R_A3,STANDARD,287.4597473144531,2
2018-07-03,0.0,1612.5794677734375,287.594970703125,28,3,0,0.1184110939502716,41,R_A3,STANDARD,287.594970703125,3
2018-07-03,0.0,1614.6019287109375,287.7303466796875,28,4,0,0.14753560721874237,41,R_A3,STANDARD,287.7303466796875,4
2018-07-03,0.0,1616.6243896484375,287.86572265625,28,5,0,0.649289071559906,41,R_A3,STANDARD,287.86572265625,5
2018-07-03,0.0,1609.359375,287.3645324707031,29,5,0,0.6518983244895935,41,R_A3,STANDARD,287.3645324707031,6
2018-07-03,0.0,1611.2791748046875,287.5376281738281,29,6,0,0.32650500535964966,41,R_A3,STANDARD,287.5376281738281,7
2018-07-03,0.0,1613.1990966796875,287.6658630371094,29,7,0,0.19557076692581177,41,R_A3,STANDARD,287.6658630371094,8
2018-07-03,0.0,1615.118896484375,287.79437255859375,29,8,0,0.2860780358314514,41,R_A3,STANDARD,287.79437255859375,9
2018-07-03,0.0,1617.0386962890625,287.97674560546875,29,9,0,0.794035017490387,41,R_A3,STANDARD,287.97674560546875,10
2018-07-03,0.0,1618.95849609375,289.25714111328125,29,10,0,0.7924402356147766,41,R_A3,STANDARD,289.25714111328125,11
2018-07-03,0.0,1621.10791015625,288.55535888671875,29,11,0,0.047714393585920334,41,R_A3,STANDARD,288.55535888671875,12
2018-07-03,0.0,1623.48681640625,288.7143859863281,29,12,0,0.05340653657913208,41,R_A3,STANDARD,288.7143859863281,13
2018-07-03,0.0,1625.86572265625,288.8771057128906,29,13,0,0.38889268040657043,41,R_A3,STANDARD,288.8771057128906,14
2018-07-03,0.0,1628.24462890625,289.1825256347656,29,14,0,0.35082921385765076,41,R_A3,STANDARD,289.1825256347656,15
2018-07-03,0.0,1630.62353515625,289.55499267578125,29,15,0,0.7981903553009033,41,R_A3,STANDARD,289.55499267578125,16
2018-07-03,0.0,1632.2232666015625,289.6626892089844,29,16,0,0.7816512584686279,41,R_A3,STANDARD,289.6626892089844,17
2018-07-03,0.0,1634.39111328125,292.8779602050781,29,27,0,0.9999985098838806,41,R_A3,STANDARD,292.8779602050781,18
2018-07-03,0.0,1637.90625,288.0411071777344,29,28,0,0.11320564150810242,41,R_A3,STANDARD,288.0411071777344,19
2018-07-03,0.0,1641.4215087890625,288.2763671875,29,29,0,0.1636066436767578,41,R_A3,STANDARD,288.2763671875,20
2018-07-03,-1.2145530803309157e-08,1644.936767578125,291.61962890625,29,30,0,0.9999998211860657,41,R_A3,STANDARD,291.61962890625,21
2018-07-03,0.0,1648.4520263671875,288.7511901855469,29,31,0,0.24033033847808838,41,R_A3,STANDARD,288.7511901855469,22
2018-09-12,0.0,1626.4239501953125,278.6424865722656,30,1,0,0.046621426939964294,52,R_A4,STANDARD,278.6424865722656,1
2018-09-12,0.0,1624.892333984375,278.7679138183594,31,1,0,0.04688115045428276,52,R_A4,STANDARD,278.7679138183594,2
2018-09-12,0.0,1626.9166259765625,278.90277099609375,31,2,0,0.04880897328257561,52,R_A4,STANDARD,278.90277099609375,3
2018-09-12,0.0,1628.94091796875,279.03753662109375,31,3,0,0.04941767826676369,52,R_A4,STANDARD,279.03753662109375,4
2018-09-12,0.0,1630.9652099609375,279.1723937988281,31,4,0,0.05087634176015854,52,R_A4,STANDARD,279.1723937988281,5
2018-09-12,0.0,1632.989501953125,279.3073425292969,31,5,0,0.05274777486920357,52,R_A4,STANDARD,279.3073425292969,6
2018-09-12,0.0,1633.0679931640625,279.4901428222656,32,5,0,0.05388358607888222,52,R_A4,STANDARD,279.4901428222656,7
2018-09-12,0.0,1634.0416259765625,279.2250061035156,32,5,0,0.055231012403964996,51,R_A4,STANDARD,279.2250061035156,8
2018-09-12,0.0,1632.299072265625,279.109375,32,4,0,0.05361395701766014,51,R_A4,STANDARD,279.109375,9
2018-09-12,0.0,1636.3631591796875,279.51318359375,33,4,0,0.6495046019554138,51,R_A4,STANDARD,279.51318359375,10
2018-09-12,0.0,1639.7193603515625,279.509033203125,33,4,0,0.17049632966518402,50,R_A4,STANDARD,279.509033203125,11
2018-09-12,0.0,1639.8111572265625,279.69073486328125,34,4,0,0.1424456238746643,50,R_A4,STANDARD,279.69073486328125,12
2018-09-12,0.0,1639.8607177734375,279.89056396484375,35,4,0,0.15871624648571014,50,R_A4,STANDARD,279.89056396484375,13
2018-09-12,0.0,1643.77001953125,279.9627685546875,35,4,0,0.09622897207736969,49,R_A4,STANDARD,279.9627685546875,14
2018-09-12,0.0,1641.8741455078125,279.83599853515625,35,3,0,0.17570847272872925,49,R_A4,STANDARD,279.83599853515625,15
2018-09-12,0.0,1644.8890380859375,280.7696533203125,36,31,0,0.11006011068820953,49,R_A4,STANDARD,280.7696533203125,16
2018-09-12,0.0,1644.1031494140625,280.5010681152344,36,31,0,0.6520634889602661,48,R_A4,STANDARD,280.5010681152344,17
2018-09-12,0.0,1654.32080078125,281.5858154296875,37,31,0,0.1643608659505844,48,R_A4,STANDARD,281.5858154296875,18
2018-09-12,0.0,1648.602783203125,280.0296936035156,37,30,0,0.9999771118164062,48,R_A4,STANDARD,280.0296936035156,19
2018-09-12,0.0,1642.884765625,280.6134338378906,37,29,0,0.6509308815002441,48,R_A4,STANDARD,280.6134338378906,20
2018-09-12,0.0,1654.986572265625,280.42901611328125,38,29,0,0.9999725818634033,48,R_A4,STANDARD,280.42901611328125,21
2018-09-12,0.0,1649.0631103515625,281.1961975097656,38,28,0,0.16753149032592773,48,R_A4,STANDARD,281.1961975097656,22
2018-09-12,0.0,1654.6427001953125,281.4214172363281,38,28,0,0.09895283728837967,47,R_A4,STANDARD,281.4214172363281,23
2018-11-07,2.5599312166585397e-12,1696.2979736328125,279.2891845703125,17,1,0,1.0,42,R_A6,STANDARD,279.2891845703125,1
2018-11-07,6.933916873834434e-13,1697.86865234375,279.4414367675781,17,2,0,1.0,42,R_A6,STANDARD,279.4414367675781,2
2018-11-07,7.030559402883274e-13,1699.439453125,279.59521484375,17,3,0,1.0,42,R_A6,STANDARD,279.59521484375,3
2018-11-07,6.217766644438238e-13,1701.01025390625,279.74969482421875,17,4,0,1.0,42,R_A6,STANDARD,279.74969482421875,4
2018-11-07,3.9489168879303094e-11,1702.5810546875,279.9019775390625,17,5,0,1.0,42,R_A6,STANDARD,279.9019775390625,5
2018-11-07,1.1951581391222987e-10,1704.15185546875,279.7590637207031,17,6,0,1.0,42,R_A6,STANDARD,279.7590637207031,6
2018-11-07,1.0186865934125322e-10,1705.72265625,279.90789794921875,17,7,0,1.0,42,R_A6,STANDARD,279.90789794921875,7
2018-11-07,5.528062382853527e-12,1707.2933349609375,280.3822326660156,17,8,0,1.0,42,R_A6,STANDARD,280.3822326660156,8
2018-11-07,5.688859106012245e-12,1708.8641357421875,280.5834045410156,17,9,0,1.0,42,R_A6,STANDARD,280.5834045410156,9
2018-11-07,3.8642256061649505e-10,1710.4349365234375,280.6275939941406,17,10,0,1.0,42,R_A6,STANDARD,280.6275939941406,10
