WELL,CONBPRES,CONIDX,PRESSURE,CONKPOS,WELLMODEL,DATE,SWAT,DEPTH,CONIPOS,SGAS,CONJPOS,DRAWDOWN
R_A6,279.12738037109375,3,279.12738037109375,3,STANDARD,2018-11-07,1.0,1697.870361328125,17,3.746123636988452e-12,42,0
R_A6,279.2693786621094,4,279.2693786621094,4,STANDARD,2018-11-07,1.0,1699.40869140625,17,1.1443618405312939e-12,42,0
R_A6,279.40966796875,5,279.40966796875,5,STANDARD,2018-11-07,1.0,1700.947021484375,17,1.5215705214885467e-12,42,0
R_A6,279.55145263671875,6,279.55145263671875,6,STANDARD,2018-11-07,1.0,1702.4852294921875,17,5.6067893383637823e-11,42,0
R_A6,279.39697265625,7,279.39697265625,7,STANDARD,2018-11-07,1.0,1704.0234375,17,1.2728179621390723e-10,42,0
R_A6,279.542236328125,8,279.542236328125,8,STANDARD,2018-11-07,1.0,1705.561767578125,17,8.314632315986614e-11,42,0
R_A6,279.9873962402344,9,279.9873962402344,9,STANDARD,2018-11-07,1.0,1707.10009765625,17,5.7744642401047486e-12,42,0
R_A6,279.96099853515625,10,279.96099853515625,10,STANDARD,2018-11-07,1.0,1708.6383056640625,17,0.0,42,0
R_A6,280.5335998535156,11,280.5335998535156,11,STANDARD,2018-11-07,1.0,1710.554931640625,17,1.6485958154177638e-09,42,0
R_A6,280.7508239746094,12,280.7508239746094,12,STANDARD,2018-11-07,1.0,1712.8499755859375,17,5.348564369178632e-10,42,0
R_A6,280.9801025390625,13,280.9801025390625,13,STANDARD,2018-11-07,1.0,1715.14501953125,17,5.859814022901588e-11,42,0
R_A6,281.1974182128906,14,281.1974182128906,14,STANDARD,2018-11-07,1.0,1717.440185546875,17,4.2476876183084045e-11,42,0
R_A6,281.41497802734375,15,281.41497802734375,15,STANDARD,2018-11-07,1.0,1719.7352294921875,17,3.042712956591309e-11,42,0
R_A6,281.7773132324219,16,281.7773132324219,16,STANDARD,2018-11-07,1.0,1722.0302734375,17,6.657826633754693e-12,42,0
R_A6,281.9944763183594,17,281.9944763183594,17,STANDARD,2018-11-07,1.0,1724.325439453125,17,1.2694594507534074e-11,42,0
R_A6,282.140625,18,282.140625,18,STANDARD,2018-11-07,1.0,1725.8707275390625,17,8.771598031254157e-12,42,0
R_A6,281.5348815917969,19,281.5348815917969,26,STANDARD,2018-11-07,1.0,1727.1260986328125,17,-9.55994224755008e-12,42,0
R_A6,281.72833251953125,20,281.72833251953125,27,STANDARD,2018-11-07,1.0,1728.841064453125,17,-1.0017114741855959e-11,42,0
R_A6,282.2557373046875,21,282.2557373046875,28,STANDARD,2018-11-07,1.0,1730.5560302734375,17,-1.4552854364288659e-12,42,0
R_A6,282.43603515625,22,282.43603515625,29,STANDARD,2018-11-07,1.0,1732.27099609375,17,-3.961889139241642e-13,42,0
R_A6,282.23883056640625,23,282.23883056640625,30,STANDARD,2018-11-07,1.0,1733.9859619140625,17,-7.589028364063388e-12,42,0
