DEPTH,SWAT,DATE,CONIDX,SGAS,CONKPOS,CONBPRES,CONJPOS,PRESSURE,DRAWDOWN,WELL,CONIPOS,WELLMODEL
1716.9632568359375,1.0,2018-11-07,14,-7.705988737149864e-19,14,282.5423278808594,42,282.5423278808594,0,R_A6,17,STANDARD
1719.26318359375,1.0,2018-11-07,15,1.1257899185525267e-17,15,282.7605895996094,42,282.7605895996094,0,R_A6,17,STANDARD
1721.56298828125,1.0,2018-11-07,16,2.8787370106044896e-18,16,283.1239318847656,42,283.1239318847656,0,R_A6,17,STANDARD
1723.86279296875,1.0,2018-11-07,17,3.2175466739886064e-18,17,283.34210205078125,42,283.34210205078125,0,R_A6,17,STANDARD
1725.367919921875,1.0,2018-11-07,18,3.409385781266445e-18,18,283.48468017578125,42,283.48468017578125,0,R_A6,17,STANDARD
1726.577392578125,1.0,2018-11-07,19,1.1893599893981457e-18,27,283.4102783203125,42,283.4102783203125,0,R_A6,17,STANDARD
1728.2861328125,1.0,2018-11-07,20,3.5500950454247913e-19,28,283.885498046875,42,283.885498046875,0,R_A6,17,STANDARD
1729.994873046875,1.0,2018-11-07,21,1.0003185221319644e-24,29,284.6787414550781,42,284.6787414550781,0,R_A6,17,STANDARD
1731.70361328125,1.0,2018-11-07,22,2.4788746003309176e-25,30,284.8438415527344,42,284.8438415527344,0,R_A6,17,STANDARD
1733.412353515625,1.0,2018-11-07,23,3.3257925419204285e-21,31,283.8489990234375,42,283.8489990234375,0,R_A6,17,STANDARD
