PRESSURE,WELL,CONKPOS,CONJPOS,WELLMODEL,DEPTH,SGAS,CONBPRES,CONIDX,DRAWDOWN,SWAT,DATE,CONIPOS
275.429443359375,R_A6,14,42,STANDARD,1717.9068603515625,-1.0216853176266247e-15,275.429443359375,14,0,1.0,2018-11-07,17
275.65887451171875,R_A6,15,42,STANDARD,1720.190673828125,-7.798789046465585e-16,275.65887451171875,15,0,1.0,2018-11-07,17
276.0694274902344,R_A6,16,42,STANDARD,1722.474365234375,-1.5066269000529826e-16,276.0694274902344,16,0,1.0,2018-11-07,17
276.3354797363281,R_A6,17,42,STANDARD,1724.7581787109375,-2.1469524414884057e-16,276.3354797363281,17,0,1.0,2018-11-07,17
276.5084533691406,R_A6,18,42,STANDARD,1726.394287109375,-2.0450729067794345e-16,276.5084533691406,18,0,1.0,2018-11-07,17
276.5406188964844,R_A6,27,42,STANDARD,1727.7508544921875,-1.4538503999858912e-14,276.5406188964844,19,0,1.0,2018-11-07,17
277.1695251464844,R_A6,28,42,STANDARD,1729.4755859375,-7.576402240229863e-15,277.1695251464844,20,0,1.0,2018-11-07,17
277.41143798828125,R_A6,29,42,STANDARD,1731.2001953125,-4.288585410188936e-15,277.41143798828125,21,0,1.0,2018-11-07,17
277.84228515625,R_A6,30,42,STANDARD,1732.9249267578125,-1.4085519045062788e-20,277.84228515625,22,0,1.0,2018-11-07,17
277.1055603027344,R_A6,31,42,STANDARD,1734.649658203125,-3.33180145104683e-16,277.1055603027344,23,0,1.0,2018-11-07,17
