DEPTH,CONKPOS,DRAWDOWN,CONIPOS,SGAS,WELL,WELLMODEL,SWAT,CONBPRES,CONIDX,CONJPOS,DATE,PRESSURE
1706.6109619140625,8,0,17,-2.3067565652762356e-12,R_A6,STANDARD,1.0,276.6807556152344,8,42,2018-11-07,276.6807556152344
1708.16552734375,9,0,17,-5.776533765211589e-13,R_A6,STANDARD,1.0,276.81182861328125,9,42,2018-11-07,276.81182861328125
1709.7200927734375,10,0,17,-4.332037506493691e-11,R_A6,STANDARD,1.0,276.5065002441406,10,42,2018-11-07,276.5065002441406
1711.581298828125,11,0,17,-3.568814341270432e-11,R_A6,STANDARD,1.0,276.7509765625,11,42,2018-11-07,276.7509765625
1713.7493896484375,12,0,17,-1.9344609247795574e-11,R_A6,STANDARD,1.0,276.9673156738281,12,42,2018-11-07,276.9673156738281
1715.9176025390625,13,0,17,-3.141388787552407e-13,R_A6,STANDARD,1.0,277.1824645996094,13,42,2018-11-07,277.1824645996094
1718.085693359375,14,0,17,-1.0745051766750113e-12,R_A6,STANDARD,1.0,277.3876953125,14,42,2018-11-07,277.3876953125
1720.2537841796875,15,0,17,-8.637883160481086e-13,R_A6,STANDARD,1.0,277.5929870605469,15,42,2018-11-07,277.5929870605469
1722.421875,16,0,17,-8.120229071399351e-14,R_A6,STANDARD,1.0,277.9444274902344,16,42,2018-11-07,277.9444274902344
1724.5899658203125,17,0,17,-1.7774101418108201e-13,R_A6,STANDARD,1.0,278.1504821777344,17,42,2018-11-07,278.1504821777344
1726.5802001953125,18,0,17,-1.2250340715794228e-13,R_A6,STANDARD,1.0,278.3389587402344,18,42,2018-11-07,278.3389587402344
1728.397216796875,26,0,17,-1.9700057557470174e-11,R_A6,STANDARD,1.0,278.2816467285156,19,42,2018-11-07,278.2816467285156
1730.129638671875,27,0,17,-3.8079491816722655e-12,R_A6,STANDARD,1.0,278.79046630859375,20,42,2018-11-07,278.79046630859375
1731.8619384765625,28,0,17,-8.651216501715487e-18,R_A6,STANDARD,1.0,279.5921936035156,21,42,2018-11-07,279.5921936035156
1733.59423828125,29,0,17,-2.1228988233687517e-17,R_A6,STANDARD,1.0,279.7887878417969,22,42,2018-11-07,279.7887878417969
1735.32666015625,30,0,17,-8.420242801621125e-12,R_A6,STANDARD,1.0,278.8299865722656,23,42,2018-11-07,278.8299865722656
