REAL,DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS,SENSNAME,SENSCASE,RMS_SEED,FWL,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,INTERPOLATE_WO,INTERPOLATE_GO,COHIBA_MODEL_MODE
32,2000-09-01,8546281472.0,1432494.875,1325874.25,366632960.0,351500960.0,46447176.0,7785.29833984375,7203.8388671875,1992570.375,1992570.375,1909939.0,0.0,322928736.0,8384.330078125,136780.015625,0.6680355668067932,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2000-10-01,8504820736.0,1379679.25,1270949.375,408093824.0,389629472.0,46221844.0,7498.2568359375,6905.7666015625,2217901.25,2217901.25,2117112.0,0.0,323224608.0,12530.7021484375,169202.0,0.7501711249351501,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2000-11-01,8463316480.0,1336441.0,1227013.0,449598272.0,427666848.0,45996280.0,7263.26611328125,6666.935546875,2443469.0,2443469.0,2323787.0,0.0,323528992.0,18146.98828125,204244.0,0.8350445032119751,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2000-12-01,8424193024.0,1301885.5,1191768.75,488721312.0,463419936.0,45783652.0,7075.46435546875,6475.7666015625,2656094.25,2656094.25,2518060.0,0.0,323822304.0,24823.25390625,239515.0,0.9171800017356871,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-01-01,8384645120.0,1273513.75,1163525.625,528269344.0,499489216.0,45568720.0,6921.2705078125,6321.87109375,2871029.0,2871029.0,2714038.0,0.0,324124160.0,32961.484375,277189.0,1.0020533800125122,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-02-01,8323306496.0,1973748.25,1873729.0,589608192.0,557574848.0,45235356.0,10726.892578125,10180.322265625,3204392.5,3204392.5,3029628.0,0.0,324424640.0,42499.1640625,314403.0,1.0869268178939822,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-03-01,8281709568.0,1479440.875,1401034.0,631204736.0,596803776.0,45009284.0,8040.43994140625,7610.60693359375,3430460.75,3430460.75,3242725.0,0.0,324694560.0,52570.52734375,344655.0,1.1635866165161133,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-04-01,8236320256.0,1447567.0,1301814.625,676593728.0,637160000.0,44762604.0,7867.2119140625,7072.09716796875,3677139.75,3677139.75,3461960.0,0.0,325127136.0,79982.359375,414866.03125,1.2484599351882937,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-05-01,8191956480.0,1458272.625,1283700.25,720956928.0,675671040.0,44521500.0,7925.39501953125,6973.00048828125,3918244.0,3918244.0,3671150.0,0.0,325533152.0,123955.296875,508601.0,1.3305954933166504,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-06-01,8146814976.0,1435349.25,1268368.5,766097984.0,714990464.0,44276164.0,7800.81103515625,6890.2255859375,4163576.0,4163576.0,3884747.0,0.0,325937120.0,185007.984375,619142.0,1.4154688119888306,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-07-01,8104316928.0,1399330.25,1244567.125,808595712.0,752327488.0,44045196.0,7605.0556640625,6761.6005859375,4394542.0,4394542.0,4087595.0,0.0,326315808.0,256317.4375,734308.0,1.4976043701171875,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-08-01,8061707776.0,1359384.875,1216663.5,851204288.0,790044032.0,43813624.0,7387.96142578125,6611.193359375,4626110.5,4626110.5,4292542.0,0.0,326697696.0,339429.0,858961.0,1.5824778079986572,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-09-01,8019958272.0,1333575.375,1204614.875,892953728.0,827387072.0,43586724.0,7247.6923828125,6543.677734375,4853009.5,4853009.5,4495396.0,0.0,327070688.0,431429.8125,988430.0,1.6673511266708374,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-10-01,7980429824.0,1306463.875,1190271.0,932481856.0,863095232.0,43371896.0,7100.34716796875,6465.900390625,5067836.0,5067836.0,4689373.0,0.0,327423872.0,528247.625,1117730.0,1.7494866847991943,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-11-01,7940559872.0,1275727.5,1170988.625,972351744.0,899395904.0,43155212.0,6933.3017578125,6361.3232421875,5284520.0,5284520.0,4886574.0,0.0,327781504.0,635621.75,1255454.0,1.8343600034713743,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2001-12-01,7902638080.0,1254756.0,1160353.625,1010273408.0,934206464.0,42949112.0,6819.326171875,6303.49951171875,5490616.5,5490616.5,5075679.0,0.0,328120928.0,746195.9375,1392488.0,1.9164955615997317,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-01-01,7863953408.0,1238863.125,1155516.25,1048957696.0,970027520.0,42738872.0,6732.95166015625,6277.677734375,5700857.0,5700857.0,5270287.0,0.0,328465280.0,866858.8125,1537496.0,2.0013689994812007,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-02-01,7825770496.0,1223288.0,1151288.125,1087140480.0,1005717440.0,42531356.0,6648.30419921875,6253.58056640625,5908372.5,5908372.5,5464148.0,0.0,328803552.0,993565.125,1685432.125,2.086242198944092,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-03-01,7791744000.0,1208038.875,1146238.0,1121167232.0,1037812096.0,42346428.0,6565.4287109375,6226.14306640625,6093300.0,6093300.0,5638480.0,0.0,329104160.0,1112965.5,1821296.125,2.1629021167755127,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-04-01,7754588672.0,1189885.125,1141515.25,1158322304.0,1073199040.0,42144496.0,6466.76708984375,6201.193359375,6295230.0,6295230.0,5830717.0,0.0,329431456.0,1250675.125,1974069.125,2.2477755546569824,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-05-01,7719353856.0,1164883.5,1132282.75,1193556224.0,1107167488.0,41953004.0,6330.888671875,6150.76611328125,6486719.0,6486719.0,6015240.0,0.0,329742176.0,1389950.125,2124148.0,2.32991099357605,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-06-01,7683695616.0,1139539.875,1124983.75,1229213824.0,1142041984.0,41759212.0,6193.1513671875,6111.38720703125,6680509.5,6680509.5,6204693.0,0.0,330056256.0,1540873.375,2281780.0,2.4147844314575195,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-07-01,7649828352.0,1118578.125,1110101.25,1263081088.0,1175345024.0,41575148.0,6079.22900390625,6030.50048828125,6864571.0,6864571.0,6385608.0,0.0,330353376.0,1693764.125,2439522.0,2.496919870376587,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-08-01,7615543296.0,1095650.25,1084009.5,1297366144.0,1208949376.0,41388816.0,5954.62109375,5889.28955078125,7050903.0,7050903.0,6568176.0,0.0,330653696.0,1858447.75,2610034.0,2.5817933082580566,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-09-01,7582135808.0,1067507.625,1054247.5,1330773248.0,1241631104.0,41207252.0,5801.671875,5727.16064453125,7232463.5,7232463.5,6745718.0,0.0,330947648.0,2029497.0,2787297.0,2.6666667461395264,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-10-01,7550836736.0,1033593.5625,1020194.9375,1362071936.0,1272236928.0,41037148.0,5617.3564453125,5542.36669921875,7402565.0,7402565.0,6911989.0,0.0,331226080.0,2201049.75,2964779.0,2.7488021850585938,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-11-01,7519766528.0,992671.0,985624.5625,1393141632.0,1302791296.0,40868292.0,5394.951171875,5354.00048828125,7571421.5,7571421.5,7077963.0,0.0,331507200.0,2384953.5,3153119.0,2.8336756229400635,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2002-12-01,7490512896.0,966188.125,967026.125,1422395136.0,1331801984.0,40709304.0,5251.0224609375,5253.33349609375,7730408.5,7730408.5,7235563.0,0.0,331772512.0,2569647.5,3339928.0,2.9158110618591313,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2003-01-01,7461617664.0,923660.8125,929821.5,1451290368.0,1360626560.0,40552264.0,5019.8955078125,5050.837890625,7887448.0,7887448.0,7392139.0,0.0,332031552.0,2760606.5,3531553.0,3.0006844997406006,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
32,2003-02-01,7460692480.0,0.0,0.0,1452215552.0,1361556352.0,40547236.0,0.0,0.0,7892476.0,7892476.0,7397190.0,0.0,332025312.0,2766825.25,3537734.5,3.003422260284424,relp_wo,pes,1002,1705,0.12,0.01,0.04,0.12,0.06,0.5,-1.0,0.7,0
3,2000-01-01,8917232640.0,0.0,0.0,0.0,0.0,48463220.0,0.0,0.0,0.0,0.0,0.0,0.0,339163616.0,0.0,0.0,0.0,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-02-01,8917229568.0,0.0,0.0,0.0,0.0,48463196.0,0.0,0.0,0.0,0.0,0.0,0.0,339163648.0,0.0,0.0,0.08487337082624435,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-03-01,8855649280.0,2123391.75,2123621.5,61579812.0,61585024.0,48128520.0,11540.1728515625,11540.0,334672.90625,334672.90625,334660.0,0.0,339303616.0,3.390685558319092,0.0,0.1642710417509079,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-04-01,8796636160.0,1900997.375,1887736.75,120593696.0,120104864.0,47807796.0,10331.5068359375,10257.2578125,655400.5,655400.5,652635.0,0.0,339458304.0,318.3905334472656,4548.0009765625,0.24914442002773285,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-05-01,8743568384.0,1759970.25,1695579.625,173660736.0,170972256.0,47519384.0,9565.0556640625,9213.5673828125,943808.375,943808.375,929042.0,0.0,339605664.0,2964.000244140625,25817.001953125,0.3312799334526062,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-06-01,8690647040.0,1699694.625,1638625.75,226581872.0,221769648.0,47231768.0,9237.470703125,8903.451171875,1231423.25,1231423.25,1205049.0,0.0,339753600.0,10022.939453125,50901.0,0.4161533117294312,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-07-01,8643537920.0,1564542.375,1509394.625,273690656.0,267051488.0,46975744.0,8502.947265625,8201.7001953125,1487449.125,1487449.125,1451100.0,0.0,340039040.0,19563.96484375,75951.0,0.4982888400554657,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-08-01,8598306816.0,1453834.375,1398302.75,318922336.0,310398880.0,46729920.0,7901.2734375,7597.41943359375,1733273.625,1733273.625,1686620.0,0.0,340335872.0,32736.306640625,105138.0,0.5831621885299683,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-09-01,8555331072.0,1382441.625,1325874.25,361897888.0,351500960.0,46496356.0,7513.26953125,7203.8388671875,1966836.375,1966836.375,1909939.0,0.0,340630176.0,48452.7734375,136780.015625,0.6680355668067932,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-10-01,8515363328.0,1329484.875,1270949.375,401865856.0,389629472.0,46279140.0,7225.46142578125,6905.7666015625,2184053.5,2184053.5,2117112.0,0.0,340913376.0,65244.97265625,169202.0,0.7501711249351501,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-11-01,8475381248.0,1287326.0,1227013.0,441847744.0,427666848.0,46061848.0,6996.3369140625,6666.935546875,2401346.5,2401346.5,2323787.0,0.0,341204864.0,83761.171875,204244.0,0.8350445032119751,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2000-12-01,8437699584.0,1253906.0,1191768.75,479529248.0,463419936.0,45857056.0,6814.70654296875,6475.7666015625,2606137.25,2606137.25,2518060.0,0.0,341485952.0,102653.4765625,239515.0,0.9171800017356871,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-01-01,8399609344.0,1226645.25,1163525.625,517619648.0,499489216.0,45650044.0,6666.5498046875,6321.87109375,2813150.25,2813150.25,2714038.0,0.0,341775456.0,123146.03125,277189.0,1.0020533800125122,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-02-01,8340463104.0,1871922.5,1873729.0,576765184.0,557574848.0,45328596.0,10173.4912109375,10180.322265625,3134593.5,3134593.5,3029628.0,0.0,342057344.0,151288.71875,314403.0,1.0869268178939822,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-03-01,8301833216.0,1363714.625,1401034.0,615395264.0,596803776.0,45118652.0,7411.4921875,7610.60693359375,3344539.5,3344539.5,3242725.0,0.0,342302080.0,186541.1875,344655.0,1.1635866165161133,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-04-01,8261328384.0,1290590.125,1301814.625,655900032.0,637160000.0,44898516.0,7014.07666015625,7072.09716796875,3564674.25,3564674.25,3461960.0,0.0,342693184.0,255414.96875,414866.03125,1.2484599351882937,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-05-01,8222085120.0,1294720.75,1283700.25,695142912.0,675671040.0,44685240.0,7036.52587890625,6973.00048828125,3777950.75,3777950.75,3671150.0,0.0,343055744.0,342848.5,508601.0,1.3305954933166504,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-06-01,8181937152.0,1281491.25,1268368.5,735290688.0,714990464.0,44467044.0,6964.62646484375,6890.2255859375,3996145.0,3996145.0,3884747.0,0.0,343417312.0,446279.59375,619142.0,1.4154688119888306,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-07-01,8143890944.0,1256724.625,1244567.125,773336832.0,752327488.0,44260272.0,6830.02490234375,6761.6005859375,4202917.5,4202917.5,4087595.0,0.0,343758240.0,555366.6875,734308.0,1.4976043701171875,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-08-01,8105522688.0,1227635.25,1216663.5,811705152.0,790044032.0,44051744.0,6671.93115234375,6611.193359375,4411441.0,4411441.0,4292542.0,0.0,344104128.0,674458.625,858961.0,1.5824778079986572,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-09-01,8067701248.0,1211738.125,1204614.875,849526464.0,827387072.0,43846192.0,6585.533203125,6543.677734375,4616991.5,4616991.5,4495396.0,0.0,344443808.0,799789.5,988430.0,1.6673511266708374,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-10-01,8031694336.0,1193438.75,1190271.0,885532800.0,863095232.0,43650504.0,6486.080078125,6465.900390625,4812678.5,4812678.5,4689373.0,0.0,344767104.0,926486.3125,1117730.0,1.7494866847991943,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-11-01,7995202560.0,1170905.875,1170988.625,922024768.0,899395904.0,43452180.0,6363.619140625,6361.3232421875,5011004.5,5011004.5,4886574.0,0.0,345096096.0,1062516.875,1255454.0,1.8343600034713743,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2001-12-01,7960320000.0,1157019.75,1160353.625,956906752.0,934206464.0,43262600.0,6288.15087890625,6303.49951171875,5200580.5,5200580.5,5075679.0,0.0,345409728.0,1198875.875,1392488.0,1.9164955615997317,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-01-01,7924546560.0,1148570.375,1155516.25,992680448.0,970027520.0,43068180.0,6242.23046875,6277.677734375,5395002.5,5395002.5,5270287.0,0.0,345729376.0,1344227.125,1537496.0,2.0013689994812007,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-02-01,7889047552.0,1140067.25,1151288.125,1028179456.0,1005717440.0,42875248.0,6196.017578125,6253.58056640625,5587932.0,5587932.0,5464148.0,0.0,346044896.0,1493696.0,1685432.125,2.086242198944092,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-03-01,7857253888.0,1131356.0,1146238.0,1059972736.0,1037812096.0,42702460.0,6148.673828125,6226.14306640625,5760721.5,5760721.5,5638480.0,0.0,346326560.0,1632038.375,1821296.125,2.1629021167755127,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-04-01,7822334976.0,1122012.25,1141515.25,1094891776.0,1073199040.0,42512684.0,6097.892578125,6201.193359375,5950498.5,5950498.5,5830717.0,0.0,346634880.0,1788711.125,1974069.125,2.2477755546569824,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-05-01,7788958208.0,1108497.875,1132282.75,1128268544.0,1107167488.0,42331288.0,6024.44482421875,6150.76611328125,6131894.5,6131894.5,6015240.0,0.0,346929856.0,1943734.875,2124148.0,2.32991099357605,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-06-01,7754808832.0,1097630.625,1124983.75,1162417920.0,1142041984.0,42145692.0,5965.3837890625,6111.38720703125,6317488.5,6317488.5,6204693.0,0.0,347231168.0,2107446.75,2281780.0,2.4147844314575195,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-07-01,7721952256.0,1091628.5,1110101.25,1195274496.0,1175345024.0,41967124.0,5932.763671875,6030.50048828125,6496057.0,6496057.0,6385608.0,0.0,347519680.0,2268908.0,2439522.0,2.496919870376587,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-08-01,7688241664.0,1083986.75,1084009.5,1228984704.0,1208949376.0,41783912.0,5891.232421875,5889.28955078125,6679264.5,6679264.5,6568176.0,0.0,347815136.0,2438465.75,2610034.0,2.5817933082580566,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-09-01,7654945792.0,1070979.375,1054247.5,1262279808.0,1241631104.0,41602960.0,5820.5400390625,5727.16064453125,6860216.5,6860216.5,6745718.0,0.0,348108128.0,2610463.5,2787297.0,2.6666667461395264,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-10-01,7623320576.0,1051563.5,1020194.9375,1293905152.0,1272236928.0,41431080.0,5715.0185546875,5542.36669921875,7032093.0,7032093.0,6911989.0,0.0,348389344.0,2779247.0,2964779.0,2.7488021850585938,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-11-01,7591437312.0,1026133.0625,985624.5625,1325788416.0,1302791296.0,41257800.0,5576.81005859375,5354.00048828125,7205371.5,7205371.5,7077963.0,0.0,348677344.0,2956252.75,3153119.0,2.8336756229400635,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2002-12-01,7560903680.0,1015588.8125,967026.125,1356321536.0,1331801984.0,41091860.0,5519.50439453125,5253.33349609375,7371313.0,7371313.0,7235563.0,0.0,348953504.0,3130099.0,3339928.0,2.9158110618591313,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2003-01-01,7530242048.0,986960.25,929821.5,1386983168.0,1360626560.0,40925220.0,5363.9140625,5050.837890625,7537952.0,7537952.0,7392139.0,0.0,349227520.0,3306087.0,3531553.0,3.0006844997406006,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
3,2003-02-01,7529252864.0,0.0,0.0,1387972608.0,1361556352.0,40919844.0,0.0,0.0,7543329.5,7543329.5,7397190.0,0.0,349221856.0,3311761.0,3537734.5,3.003422260284424,rms_seed,p10_p90,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
36,2000-01-01,10867573760.0,0.0,0.0,0.0,0.0,59062904.0,0.0,0.0,0.0,0.0,0.0,0.0,325248128.0,0.0,0.0,0.0,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-02-01,10867571712.0,0.0,0.0,0.0,0.0,59062888.0,0.0,0.0,0.0,0.0,0.0,0.0,325248128.0,0.0,0.0,0.08487337082624435,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-03-01,10805991424.0,2123453.75,2123621.5,61580136.0,61585024.0,58728212.0,11540.509765625,11540.0,334674.65625,334674.65625,334660.0,0.0,325388128.0,0.6547321081161499,0.0,0.1642710417509079,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-04-01,10746939392.0,1904872.25,1887736.75,120631600.0,120104864.0,58407276.0,10352.56640625,10257.2578125,655606.5,655606.5,652635.0,0.0,325543136.0,1.4006149768829346,4548.0009765625,0.24914442002773285,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-05-01,10693557248.0,1779348.625,1695579.625,174013616.0,170972256.0,58117156.0,9670.373046875,9213.5673828125,945726.125,945726.125,929042.0,0.0,325693120.0,3.333177328109741,25817.001953125,0.3312799334526062,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-06-01,10639799296.0,1734069.875,1638625.75,227771632.0,221769648.0,57824992.0,9424.29296875,8903.451171875,1237889.25,1237889.25,1205049.0,0.0,325848128.0,7.746827602386475,50901.0,0.4161533117294312,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-07-01,10591561728.0,1607902.875,1509394.625,276009536.0,267051488.0,57562828.0,8738.6025390625,8201.7001953125,1500051.75,1500051.75,1451100.0,0.0,326143104.0,16.049640655517578,75951.0,0.4982888400554657,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-08-01,10544773120.0,1509252.75,1398302.75,322797792.0,310398880.0,57308544.0,8202.4599609375,7597.41943359375,1754335.75,1754335.75,1686620.0,0.0,326453088.0,35.632102966308594,105138.0,0.5831621885299683,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-09-01,10499943424.0,1446023.5,1325874.25,367627104.0,351500960.0,57064904.0,7858.8232421875,7203.8388671875,1997973.5,1997973.5,1909939.0,0.0,326763040.0,80.2680435180664,136780.015625,0.6680355668067932,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-10-01,10458001408.0,1397907.5,1270949.375,409569344.0,389629472.0,56836960.0,7597.3232421875,6905.7666015625,2225920.25,2225920.25,2117112.0,0.0,327062944.0,177.50074768066406,169202.0,0.7501711249351501,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-11-01,10415857664.0,1359099.0,1227013.0,451712992.0,427666848.0,56607916.0,7386.40771484375,6666.935546875,2454961.75,2454961.75,2323787.0,0.0,327372704.0,409.2688903808594,204244.0,0.8350445032119751,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2000-12-01,10376000512.0,1327900.5,1191768.75,491569696.0,463419936.0,56391304.0,7216.8505859375,6475.7666015625,2671574.5,2671574.5,2518060.0,0.0,327672224.0,899.4848022460938,239515.0,0.9171800017356871,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2001-01-01,10335603712.0,1302081.125,1163525.625,531966496.0,499489216.0,56171756.0,7076.52734375,6321.87109375,2891122.25,2891122.25,2714038.0,0.0,327981248.0,1877.0823974609373,277189.0,1.0020533800125122,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2001-02-01,10273315840.0,2008221.25,1873729.0,594254784.0,557574848.0,55833232.0,10914.24609375,10180.322265625,3229645.5,3229645.5,3029628.0,0.0,328289728.0,3397.111572265625,314403.0,1.0869268178939822,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2001-03-01,10230722560.0,1520339.25,1401034.0,636848128.0,596803776.0,55601748.0,8262.712890625,7610.60693359375,3461131.0,3461131.0,3242725.0,0.0,328568096.0,5037.06982421875,344655.0,1.1635866165161133,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2001-04-01,10182892544.0,1535136.125,1301814.625,684678016.0,637160000.0,55341800.0,8343.130859375,7072.09716796875,3721076.25,3721076.25,3461960.0,0.0,329021312.0,11794.8232421875,414866.03125,1.2484599351882937,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2001-05-01,10135059456.0,1585806.375,1283700.25,732510848.0,675671040.0,55081840.0,8618.513671875,6973.00048828125,3981037.25,3981037.25,3671150.0,0.0,329456704.0,26403.390625,508601.0,1.3305954933166504,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
36,2001-06-01,10085260288.0,1599177.5,1268368.5,782309952.0,714990464.0,54811192.0,8691.1826171875,6890.2255859375,4251684.5,4251684.5,3884747.0,0.0,329900064.0,48019.6484375,619142.0,1.4154688119888306,cohiba,simulation,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
