REAL,Sg,Sw,krg,krog,krow,krw,pcog,pcow,satnum,tag,type,SENSNAME,SENSCASE,RMS_SEED,FWL,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,INTERPOLATE_WO,INTERPOLATE_GO,COHIBA_MODEL_MODE
14,,0.41,,,0.2509274,0.0381315,,0.056035,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.42,,,0.2315501,0.0422918,,0.053429,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.43,,,0.2132276,0.0467819,,0.0510189,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.44,,,0.1959459,0.0516202,,0.0487847,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.45,,,0.1796856,0.056826199999999986,,0.0467089,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.46,,,0.1644229,0.0624201,,0.044776300000000005,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.47,,,0.1501305,0.0684228,,0.0429734,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.48,,,0.1367777,0.07485599999999999,,0.041288300000000014,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.49,,,0.1243315,0.0817422,,0.0397105,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.5,,,0.1127569,0.08910449999999999,,0.0382307,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.51,,,0.1020174,0.096967,,0.0368406,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.52,,,0.0920753,0.1053543,,0.0355327,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.53,,,0.0828925,0.1142917,,0.0343004,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.54,,,0.0744304,0.1238052,,0.0331378,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.55,,,0.0666506,0.13392110000000002,,0.0320393,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.56,,,0.0595149,0.1446664,,0.0310003,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.57,,,0.0529856,0.1560685,,0.030016200000000007,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.58,,,0.0470259,0.1681549,,0.0290831,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.59,,,0.0415997,0.1809535,,0.0281973,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.6,,,0.0366722,0.1944921,,0.0273557,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.61,,,0.0322094,0.2087983,,0.026555,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.62,,,0.0281791,0.2238995,,0.0257927,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.63,,,0.024549900000000003,0.2398229,,0.0250662,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.64,,,0.0212921,0.2565945,,0.0243731,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.65,,,0.018377200000000003,0.27424,,0.0237114,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.66,,,0.0157783,0.2927836,,0.0230792,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.67,,,0.013469899999999998,0.31224850000000004,,0.0224745,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.68,,,0.0114276,0.3326564,,0.0218958,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.69,,,0.0096288,0.3540272,,0.0213415,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.7,,,0.008052,0.3763791,,0.0208102,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.71,,,0.0066771,0.3997284,,0.0203005,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.72,,,0.0054851000000000006,0.4240895000000001,,0.0198114,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.73,,,0.0044585,0.4494752,,0.0193416,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.74,,,0.0035806,0.4758964,,0.01889,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.75,,,0.0028362,0.5033635999999999,,0.0184558,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.76,,,0.002211,0.531887,,0.018037900000000003,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.77,,,0.0016916,0.5614781999999999,,0.017635599999999998,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.78,,,0.0012657,0.5921526,,0.017248,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.79,,,0.0009218,0.6239325,,0.0168744,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.8,,,0.0006494,0.6568528,,0.0165141,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.81,,,0.0004386,0.6909685999999999,,0.016166399999999997,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.82,,,0.0002803,0.7263693,,0.0158308,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.83,,,0.0001661,0.763202,,0.0155066,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.84,,,8.83e-05,0.8017149,,0.0151934,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.85,,,3.950000000000001e-05,0.8423485000000001,,0.0148905,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.86,,,1.29e-05,0.8859601999999999,,0.0145976,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.87,,,2e-06,0.9345821,,0.0143142,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.88,,,0.0,1.0,,0.0140398,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.89,,,0.0,1.0,,0.0138138,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.9,,,0.0,1.0,,0.0135878,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.91,,,0.0,1.0,,0.013361700000000002,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.92,,,0.0,1.0,,0.0131357,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.93,,,0.0,1.0,,0.0129097,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.94,,,0.0,1.0,,0.0126837,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.95,,,0.0,1.0,,0.012457700000000002,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.96,,,0.0,1.0,,0.0122317,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.97,,,0.0,1.0,,0.0120057,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.98,,,0.0,1.0,,0.0117796,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,0.99,,,0.0,1.0,,0.0115536,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,,1.0,,,0.0,1.0,,0.011327600000000002,2,eclipse/include/props/swof.inc,SWOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.0,,0.0,1.0,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.01,,0.0,1.0,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.02,,1e-06,0.9951968,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.03,,8e-06,0.9860609,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.04,,2.7600000000000007e-05,0.9738598,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.05,,6.74e-05,0.9590883,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.06,,0.0001356,0.9420793,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.07,,0.0002418,0.9231006,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.08,,0.0003964,0.9023878,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.09,,0.000611,0.8801573,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.1,,0.0008984,0.8566118,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.11,,0.0012725999999999998,0.8319435,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.12,,0.0017489,0.8063348000000001,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.13,,0.0023441,0.7799586,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.14,,0.0030762,0.7529786,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.15,,0.0039648,0.7255493000000001,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.16,,0.0050312,0.6978156,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.17,,0.0062982,0.669913,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.18,,0.0077902,0.6419676999999999,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.19,,0.0095333,0.6140963,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.2,,0.011555500000000002,0.5864063,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.21,,0.0138865,0.5589957,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.22,,0.0165576,0.5319537,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.23,,0.0196023,0.5053605999999999,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.24,,0.0230554,0.4792878,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.25,,0.026953700000000004,0.4537984000000001,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.26,,0.0313356,0.4289473,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.27,,0.036241,0.4047814,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.28,,0.0417111,0.3813404,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.29,,0.0477885,0.3586565,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.3,,0.0545168,0.3367553,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.31,,0.0619403,0.3156561,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.32,,0.070104,0.29537220000000003,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.33,,0.0790525,0.2759118,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.34,,0.0888307,0.2572778,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.35,,0.0994822,0.239469,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.36,,0.1110497,0.2224799,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.37,,0.1235738,0.20630170000000006,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.38,,0.1370928,0.1909225,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.39,,0.15164149999999998,0.1763276,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.4,,0.16725120000000002,0.1625002,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.41,,0.1839483,0.14942149999999998,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.42,,0.2017538,0.1370713,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.43,,0.2206827,0.1254281,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.44,,0.2407429,0.1144694,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.45,,0.2619348,0.1041723,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.46,,0.2842505,0.0945133,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.47,,0.3076732,0.0854687,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.48,,0.3321769,0.07701469999999999,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.49,,0.3577261,0.0691279,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.5,,0.3842757,0.0617849,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.51,,0.4117711,0.054963,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.52,,0.4401485,0.0486398,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.53,,0.4693359,0.0427934,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.54,,0.4992536,0.037403,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.55,,0.5298156999999999,0.0324481,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.56,,0.5609316999999999,0.0279094,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.57,,0.5925085999999999,0.0237681,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.58,,0.6244528,0.0200066,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.59,,0.6566736,0.016608099999999997,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.6,,0.6890864999999999,0.0135572,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.61,,0.7216176,0.0108391,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.62,,0.7542095999999999,0.008440799999999998,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.63,,0.7868308,0.0063505,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.64,,0.8194885000000001,0.004558100000000001,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.65,,0.8522545,0.0030559000000000003,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.66,,0.8853161,0.0018396,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.67,,0.9191071,0.0009099,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.68,,0.9547718,0.0002787,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.69,,1.0,0.0,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.7,,1.0,0.0,,,0.0,,1,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.0,,0.0,1.0,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.01,,0.0,1.0,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.02,,4.5e-06,0.9903073,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.03,,2.52e-05,0.9790608,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.04,,6.97e-05,0.9667438,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.05,,0.000145,0.9534774,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.06,,0.00025760000000000003,0.939324,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.07,,0.0004143,0.9243261,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.08,,0.0006217000000000001,0.9085182,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,0.09,,0.0008868,0.8919323,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
