REAL,CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL,SENSNAME,SENSCASE,RMS_SEED,FWL,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,INTERPOLATE_WO,INTERPOLATE_GO,COHIBA_MODEL_MODE
16,304.3014831542969,5,27,30,9,2000-02-01,1621.8974609375,0,304.3014831542969,0.0,0.03591090440750122,OP_1,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,304.4851989746094,6,27,30,10,2000-02-01,1624.776611328125,0,304.4851989746094,0.0,0.032894663512706764,OP_1,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,305.80206298828125,1,20,13,6,2000-02-01,1652.7034912109375,0,305.80206298828125,0.0,0.08071739226579666,OP_2,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,305.9722595214844,2,20,13,7,2000-02-01,1655.37353515625,0,305.9722595214844,0.0,0.03979606181383133,OP_2,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,306.1428527832031,3,20,13,8,2000-02-01,1658.043212890625,0,306.1428527832031,0.0,0.059356246143579476,OP_2,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,306.3135070800781,4,20,13,9,2000-02-01,1660.7130126953125,0,306.3135070800781,0.0,0.0536717027425766,OP_2,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,306.4853820800781,5,20,13,10,2000-02-01,1663.383056640625,0,306.4853820800781,0.0,0.16538193821907046,OP_2,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,306.4993591308594,1,28,47,8,2000-02-01,1655.905517578125,0,306.4993591308594,0.0,0.255606085062027,OP_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,306.69183349609375,2,28,47,9,2000-02-01,1658.922119140625,0,306.69183349609375,0.0,0.1329420953989029,OP_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,306.8844299316406,3,28,47,10,2000-02-01,1661.938720703125,0,306.8844299316406,0.0,0.0880095511674881,OP_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,307.0740661621094,4,28,47,11,2000-02-01,1664.9091796875,0,307.0740661621094,0.0,0.05400573089718819,OP_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,307.2607727050781,5,28,47,12,2000-02-01,1667.83349609375,0,307.2607727050781,0.0,0.06183987483382225,OP_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,307.447509765625,6,28,47,13,2000-02-01,1670.758056640625,0,307.447509765625,0.0,0.0659981518983841,OP_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,307.6342468261719,7,28,47,14,2000-02-01,1673.682373046875,0,307.6342468261719,0.0,0.08112271130084991,OP_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,309.5542297363281,1,14,38,2,2000-02-01,1702.4749755859375,0,309.5542297363281,0.0,0.9999973177909852,WI_1,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,309.7966613769531,2,14,38,3,2000-02-01,1705.0369873046875,0,309.7966613769531,0.0,0.9999983906745912,WI_1,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,310.0373229980469,3,14,38,4,2000-02-01,1707.598876953125,0,310.0373229980469,0.0,0.9999989867210388,WI_1,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,310.2771911621094,4,14,38,5,2000-02-01,1710.1607666015625,0,310.2771911621094,0.0,0.9999976158142091,WI_1,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,282.1877136230469,1,28,20,7,2000-06-01,1692.2568359375,0,282.1877136230469,0.0,0.2797392606735229,WI_2,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,282.3890380859375,2,28,20,8,2000-06-01,1695.3433837890625,0,282.3890380859375,0.0,0.29544809460639954,WI_2,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,282.630126953125,3,28,20,9,2000-06-01,1698.429931640625,0,282.630126953125,0.0,0.6918033957481384,WI_2,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,278.00308227539057,1,18,29,2,2001-01-01,1651.4876708984375,0,278.00308227539057,0.0,0.03638128936290741,OP_4,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,278.1503295898437,2,18,29,3,2001-01-01,1653.8076171875,0,278.1503295898437,0.0,0.09729219228029252,OP_4,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,278.29800415039057,3,18,29,4,2001-01-01,1656.1278076171875,0,278.29800415039057,0.0,0.17242275178432465,OP_4,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,278.4454345703125,4,18,29,5,2001-01-01,1658.4482421875,0,278.4454345703125,0.0,0.05767985805869104,OP_4,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,278.5982666015625,5,18,29,6,2001-01-01,1660.920166015625,0,278.5982666015625,0.0,0.4902909696102142,OP_4,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,278.9306030273437,6,18,29,10,2001-01-01,1671.4146728515625,0,278.9306030273437,0.0,0.5120172500610352,OP_4,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,279.09426879882807,7,18,29,11,2001-01-01,1674.0118408203125,0,279.09426879882807,0.0,0.0562710165977478,OP_4,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,279.257080078125,8,18,29,12,2001-01-01,1676.5826416015625,0,279.257080078125,0.0,0.06893875449895859,OP_4,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,279.419921875,9,18,29,13,2001-01-01,1679.1534423828125,0,279.419921875,0.0,0.11108043044805528,OP_4,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,279.58291625976557,10,18,29,14,2001-01-01,1681.72412109375,0,279.58291625976557,0.0,0.20701932907104487,OP_4,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,274.32598876953125,1,24,37,1,2001-01-01,1613.484375,0,274.32598876953125,0.0,0.03219389170408249,OP_5,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,274.53909301757807,2,24,37,2,2001-01-01,1616.8458251953125,0,274.53909301757807,0.0,0.035742759704589844,OP_5,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,274.75210571289057,3,24,37,3,2001-01-01,1620.20751953125,0,274.75210571289057,0.0,0.044195078313350684,OP_5,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,274.96481323242193,4,24,37,4,2001-01-01,1623.569091796875,0,274.96481323242193,0.0,0.04303809627890587,OP_5,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,275.17739868164057,5,24,37,5,2001-01-01,1626.9306640625,0,275.17739868164057,0.0,0.04366158321499825,OP_5,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,275.5242919921875,6,25,37,11,2001-01-01,1633.5638427734375,0,275.5242919921875,0.0,0.04774801433086395,OP_5,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,275.726318359375,7,25,37,12,2001-01-01,1636.7567138671875,0,275.726318359375,0.0,0.035805441439151764,OP_5,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,275.92855834960943,8,25,37,13,2001-01-01,1639.9495849609375,0,275.92855834960943,0.0,0.05035426840186119,OP_5,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,276.13076782226557,9,25,37,14,2001-01-01,1643.142578125,0,276.13076782226557,0.0,0.046755600720644004,OP_5,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,273.6339111328125,1,17,10,6,2001-03-01,1705.75537109375,0,273.6339111328125,0.0,0.7879890203475952,WI_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,274.86065673828125,2,16,10,6,2001-03-01,1719.2579345703125,0,274.86065673828125,1.5630429893095932e-12,1.0,WI_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,275.08340454101557,3,16,10,7,2001-03-01,1721.563232421875,0,275.08340454101557,1.1755261477772174e-12,1.0,WI_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,275.30621337890625,4,16,10,8,2001-03-01,1723.8685302734375,0,275.30621337890625,3.692282157102822e-12,1.0,WI_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,275.529052734375,5,16,10,9,2001-03-01,1726.1739501953125,0,275.529052734375,6.567807495777568e-12,1.0,WI_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
16,275.8074951171875,6,16,10,10,2001-03-01,1728.479248046875,0,275.8074951171875,2.3642528906853144e-12,1.0,WI_3,MULTISEG,multflt1,open,1001,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,303.6041564941406,1,27,30,5,2000-02-01,1610.447998046875,0,303.6041564941406,0.0,0.03540041297674179,OP_1,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,303.78350830078125,2,27,30,6,2000-02-01,1613.2606201171875,0,303.78350830078125,0.0,0.07758896052837372,OP_1,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,303.9671325683594,3,27,30,7,2000-02-01,1616.1395263671875,0,303.9671325683594,0.0,0.03959523141384125,OP_1,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,304.1507873535156,4,27,30,8,2000-02-01,1619.0185546875,0,304.1507873535156,0.0,0.04804172366857529,OP_1,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,304.33447265625,5,27,30,9,2000-02-01,1621.8974609375,0,304.33447265625,0.0,0.036108750849962234,OP_1,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,304.5181579589844,6,27,30,10,2000-02-01,1624.776611328125,0,304.5181579589844,0.0,0.02711518295109272,OP_1,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,306.0029602050781,1,20,13,6,2000-02-01,1652.7034912109375,0,306.0029602050781,0.0,0.1088847666978836,OP_2,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,306.1746826171875,2,20,13,7,2000-02-01,1655.37353515625,0,306.1746826171875,0.0,0.044663269072771065,OP_2,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,306.3451232910156,3,20,13,8,2000-02-01,1658.043212890625,0,306.3451232910156,0.0,0.048832155764102936,OP_2,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,306.5155944824219,4,20,13,9,2000-02-01,1660.7130126953125,0,306.5155944824219,0.0,0.05520455539226532,OP_2,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,306.6863708496094,5,20,13,10,2000-02-01,1663.383056640625,0,306.6863708496094,0.0,0.1627979427576065,OP_2,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,306.5352478027344,1,28,47,8,2000-02-01,1655.905517578125,0,306.5352478027344,0.0,0.10671138763427734,OP_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,306.72784423828125,2,28,47,9,2000-02-01,1658.922119140625,0,306.72784423828125,0.0,0.11325794458389282,OP_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,306.92041015625,3,28,47,10,2000-02-01,1661.938720703125,0,306.92041015625,0.0,0.09840620309114456,OP_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,307.1100769042969,4,28,47,11,2000-02-01,1664.9091796875,0,307.1100769042969,0.0,0.059362456202507026,OP_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,307.2967834472656,5,28,47,12,2000-02-01,1667.83349609375,0,307.2967834472656,0.0,0.06681609153747559,OP_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,307.4835205078125,6,28,47,13,2000-02-01,1670.758056640625,0,307.4835205078125,0.0,0.05860885977745056,OP_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,307.6702575683594,7,28,47,14,2000-02-01,1673.682373046875,0,307.6702575683594,0.0,0.07005617767572403,OP_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,309.48638916015625,1,14,38,2,2000-02-01,1702.4749755859375,0,309.48638916015625,-6.856443857117257e-09,0.9999999403953552,WI_1,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,309.78515625,2,14,38,3,2000-02-01,1705.0369873046875,0,309.78515625,-2.0361559105452894e-09,1.0,WI_1,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,309.9683837890625,3,14,38,4,2000-02-01,1707.598876953125,0,309.9683837890625,-1.0457608112801609e-09,1.0,WI_1,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,310.2064514160156,4,14,38,5,2000-02-01,1710.1607666015625,0,310.2064514160156,-4.151665677909477e-09,1.0,WI_1,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,266.7861328125,1,28,20,7,2000-06-01,1692.2568359375,0,266.7861328125,0.0,0.6457461714744568,WI_2,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,267.6058959960937,2,28,20,8,2000-06-01,1695.3433837890625,0,267.6058959960937,0.0,0.5910413861274719,WI_2,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,267.98855590820307,3,28,20,9,2000-06-01,1698.429931640625,0,267.98855590820307,0.0,0.7499423623085022,WI_2,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,271.6922607421875,1,18,29,2,2001-01-01,1651.4876708984375,0,271.6922607421875,0.0,0.0441729836165905,OP_4,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,271.83843994140625,2,18,29,3,2001-01-01,1653.8076171875,0,271.83843994140625,0.0,0.05507919192314148,OP_4,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,271.98428344726557,3,18,29,4,2001-01-01,1656.1278076171875,0,271.98428344726557,0.0,0.062010791152715676,OP_4,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,272.13037109375,4,18,29,5,2001-01-01,1658.4482421875,0,272.13037109375,0.0,0.06757980585098268,OP_4,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,272.51730346679693,5,18,29,6,2001-01-01,1660.920166015625,0,272.51730346679693,0.0,0.5748939514160156,OP_4,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,274.807373046875,6,18,29,10,2001-01-01,1671.4146728515625,0,274.807373046875,0.0,0.4869887232780457,OP_4,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,274.9769287109375,7,18,29,11,2001-01-01,1674.0118408203125,0,274.9769287109375,0.0,0.10467606782913208,OP_4,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,275.1395263671875,8,18,29,12,2001-01-01,1676.5826416015625,0,275.1395263671875,0.0,0.1211044043302536,OP_4,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,275.3023681640625,9,18,29,13,2001-01-01,1679.1534423828125,0,275.3023681640625,0.0,0.10030822455883026,OP_4,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,275.4647827148437,10,18,29,14,2001-01-01,1681.72412109375,0,275.4647827148437,0.0,0.2044418752193451,OP_4,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,263.75799560546875,1,24,37,1,2001-01-01,1613.484375,0,263.75799560546875,0.0,0.03209912031888962,OP_5,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,263.97244262695307,2,24,37,2,2001-01-01,1616.8458251953125,0,263.97244262695307,0.0,0.04420580342411995,OP_5,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,264.1876220703125,3,24,37,3,2001-01-01,1620.20751953125,0,264.1876220703125,0.0,0.0455075204372406,OP_5,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,264.40176391601557,4,24,37,4,2001-01-01,1623.569091796875,0,264.40176391601557,0.0,0.07830361276865005,OP_5,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,264.61422729492193,5,24,37,5,2001-01-01,1626.9306640625,0,264.61422729492193,0.0,0.06839682906866074,OP_5,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,264.99020385742193,6,25,37,11,2001-01-01,1633.5638427734375,0,264.99020385742193,0.0,0.04659868404269218,OP_5,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,265.19161987304693,7,25,37,12,2001-01-01,1636.7567138671875,0,265.19161987304693,0.0,0.03660963103175163,OP_5,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,265.3930053710937,8,25,37,13,2001-01-01,1639.9495849609375,0,265.3930053710937,0.0,0.04447876662015915,OP_5,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,265.59432983398443,9,25,37,14,2001-01-01,1643.142578125,0,265.59432983398443,0.0,0.05013294890522957,OP_5,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,277.72760009765625,1,17,10,6,2001-03-01,1705.75537109375,0,277.72760009765625,0.0,0.7784666419029236,WI_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,278.50390625,2,16,10,6,2001-03-01,1719.2579345703125,0,278.50390625,0.0,0.9999960660934448,WI_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,278.72689819335943,3,16,10,7,2001-03-01,1721.563232421875,0,278.72689819335943,2.2578418301666403e-10,1.0,WI_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,278.94970703125,4,16,10,8,2001-03-01,1723.8685302734375,0,278.94970703125,9.73589431296773e-10,1.0,WI_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,279.17245483398443,5,16,10,9,2001-03-01,1726.1739501953125,0,279.17245483398443,9.864034034023916e-10,1.0,WI_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
24,279.39511108398443,6,16,10,10,2001-03-01,1728.479248046875,0,279.39511108398443,4.862362179558488e-10,1.0,WI_3,MULTISEG,multflt1,closed,1004,1705,1e-06,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
39,303.638916015625,1,27,30,5,2000-02-01,1611.1195068359375,0,303.638916015625,0.0,0.06741534173488617,OP_1,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,303.8057861328125,2,27,30,6,2000-02-01,1613.7354736328125,0,303.8057861328125,0.0,0.07847480475902557,OP_1,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,303.995849609375,3,27,30,7,2000-02-01,1616.714599609375,0,303.995849609375,0.0,0.036519676446914666,OP_1,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,304.1859130859375,4,27,30,8,2000-02-01,1619.69384765625,0,304.1859130859375,0.0,0.049091193825006485,OP_1,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,304.3759765625,5,27,30,9,2000-02-01,1622.6729736328125,0,304.3759765625,0.0,0.030931845307350162,OP_1,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,304.5660400390625,6,27,30,10,2000-02-01,1625.652099609375,0,304.5660400390625,0.0,0.05317937582731247,OP_1,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,306.0928039550781,1,20,13,6,2000-02-01,1652.7415771484375,0,306.0928039550781,0.0,0.10513640195131302,OP_2,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,306.2837219238281,2,20,13,7,2000-02-01,1655.7147216796875,0,306.2837219238281,0.0,0.045542601495981216,OP_2,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,306.4734802246094,3,20,13,8,2000-02-01,1658.6876220703125,0,306.4734802246094,0.0,0.04947437345981598,OP_2,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,306.66326904296875,4,20,13,9,2000-02-01,1661.6605224609375,0,306.66326904296875,0.0,0.07212881743907927,OP_2,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,306.85308837890625,5,20,13,10,2000-02-01,1664.6336669921875,0,306.85308837890625,0.0,0.3204168677330017,OP_2,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,306.52783203125,1,28,47,8,2000-02-01,1655.9814453125,0,306.52783203125,0.0,0.11188842356204988,OP_3,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,306.7341003417969,2,28,47,9,2000-02-01,1659.2125244140625,0,306.7341003417969,0.0,0.11928170919418335,OP_3,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,306.9403991699219,3,28,47,10,2000-02-01,1662.4437255859375,0,306.9403991699219,0.0,0.09685006737709044,OP_3,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,307.1434020996094,4,28,47,11,2000-02-01,1665.62353515625,0,307.1434020996094,0.0,0.0844116359949112,OP_3,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,307.3431396484375,5,28,47,12,2000-02-01,1668.751708984375,0,307.3431396484375,0.0,0.05903954803943634,OP_3,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,307.5428771972656,6,28,47,13,2000-02-01,1671.880126953125,0,307.5428771972656,0.0,0.06129104271531105,OP_3,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,307.7426452636719,7,28,47,14,2000-02-01,1675.0084228515625,0,307.7426452636719,0.0,0.0620235800743103,OP_3,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,309.3129577636719,1,14,38,1,2000-02-01,1700.7713623046875,0,309.3129577636719,-8.643008087005908e-09,0.9999999403953552,WI_1,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,309.4988098144531,2,14,38,2,2000-02-01,1703.2491455078125,0,309.4988098144531,-1.2196016641041753e-08,0.9999999403953552,WI_1,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,309.7418212890625,3,14,38,3,2000-02-01,1705.7269287109375,0,309.7418212890625,-1.4856809116281509e-09,1.0,WI_1,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
39,309.9845886230469,4,14,38,4,2000-02-01,1708.20458984375,0,309.9845886230469,-2.6239712624942517e-09,1.0,WI_1,MULTISEG,cohiba,simulation,1004,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,1
