SWAT,WELL,WELLMODEL,DEPTH,CONIPOS,PRESSURE,DATE,DRAWDOWN,SGAS,CONKPOS,CONJPOS,CONIDX,CONBPRES
0.11882128566503525,R_A4,STANDARD,1629.6700439453125,31,278.5323181152344,2018-09-12,0,0.0,2,52,3,278.5323181152344
0.09408354759216309,R_A4,STANDARD,1631.71826171875,31,278.6686706542969,2018-09-12,0,0.0,3,52,4,278.6686706542969
0.05360022187232971,R_A4,STANDARD,1633.7664794921875,31,278.8050231933594,2018-09-12,0,0.0,4,52,5,278.8050231933594
0.05328816547989845,R_A4,STANDARD,1632.16259765625,32,278.7235412597656,2018-09-12,0,0.0,4,52,6,278.7235412597656
0.10783634334802628,R_A4,STANDARD,1636.7332763671875,32,278.9196472167969,2018-09-12,0,0.0,4,51,7,278.9196472167969
0.12218930572271347,R_A4,STANDARD,1637.230224609375,33,278.8658142089844,2018-09-12,0,0.0,4,51,8,278.8658142089844
0.6509143710136414,R_A4,STANDARD,1635.3873291015625,33,278.71710205078125,2018-09-12,0,0.0,3,51,9,278.71710205078125
0.06041533127427101,R_A4,STANDARD,1643.47265625,33,279.1888732910156,2018-09-12,0,0.0,4,50,10,279.1888732910156
0.06056538596749306,R_A4,STANDARD,1641.325927734375,34,278.957763671875,2018-09-12,0,0.0,4,50,11,278.957763671875
0.13803669810295105,R_A4,STANDARD,1639.471923828125,34,278.8342590332031,2018-09-12,0,0.0,3,50,12,278.8342590332031
0.13715043663978577,R_A4,STANDARD,1640.5137939453125,35,278.7745056152344,2018-09-12,0,0.0,3,50,13,278.7745056152344
0.22300277650356293,R_A4,STANDARD,1638.7451171875,35,278.6571350097656,2018-09-12,0,0.0,2,50,14,278.6571350097656
0.22364144027233124,R_A4,STANDARD,1643.8558349609375,35,278.9259338378906,2018-09-12,0,0.0,2,49,15,278.9259338378906
0.22598594427108765,R_A4,STANDARD,1642.07373046875,35,278.8066101074219,2018-09-12,0,0.0,1,49,16,278.8066101074219
0.08961950242519379,R_A4,STANDARD,1643.91259765625,36,274.052978515625,2018-09-12,0,0.0,28,49,17,274.052978515625
