WELL,CONJPOS,CONIPOS,DEPTH,DATE,CONBPRES,PRESSURE,SWAT,WELLMODEL,SGAS,CONIDX,DRAWDOWN,CONKPOS
R_A6,42,17,1698.401123046875,2018-11-07,275.7353515625,275.7353515625,1.0,STANDARD,-4.9822274669590605e-14,3,0,3
R_A6,42,17,1699.957763671875,2018-11-07,275.8971252441406,275.8971252441406,1.0,STANDARD,-4.684197908028098e-14,4,0,4
R_A6,42,17,1701.5145263671875,2018-11-07,276.0560607910156,276.0560607910156,1.0,STANDARD,-6.869320650498834e-14,5,0,5
R_A6,42,17,1703.0711669921875,2018-11-07,276.20855712890625,276.20855712890625,1.0,STANDARD,-3.203904372708899e-12,6,0,6
R_A6,42,17,1704.6278076171875,2018-11-07,276.0605773925781,276.0605773925781,1.0,STANDARD,-5.750212372229724e-12,7,0,7
R_A6,42,17,1706.1844482421875,2018-11-07,276.21258544921875,276.21258544921875,1.0,STANDARD,-2.4314190526404655e-13,8,0,8
R_A6,42,17,1707.7410888671875,2018-11-07,276.6598205566406,276.6598205566406,1.0,STANDARD,-2.2042860158694166e-13,9,0,9
R_A6,42,17,1709.2977294921875,2018-11-07,276.9391784667969,276.9391784667969,1.0,STANDARD,-3.953447270076127e-13,10,0,10
R_A6,42,17,1711.223388671875,2018-11-07,278.3753662109375,278.3753662109375,1.0,STANDARD,-4.2708878100761183e-10,11,0,11
R_A6,42,17,1713.51806640625,2018-11-07,278.59259033203125,278.59259033203125,1.0,STANDARD,-2.2059411242114635e-10,12,0,12
R_A6,42,17,1715.812744140625,2018-11-07,278.8218078613281,278.8218078613281,1.0,STANDARD,-1.4092460705328325e-11,13,0,13
R_A6,42,17,1718.107421875,2018-11-07,279.0390625,279.0390625,1.0,STANDARD,-1.0930774514694708e-11,14,0,14
R_A6,42,17,1720.402099609375,2018-11-07,279.25665283203125,279.25665283203125,1.0,STANDARD,-8.209740179343505e-12,15,0,15
R_A6,42,17,1722.6966552734375,2018-11-07,279.619384765625,279.619384765625,1.0,STANDARD,-2.3557659729195324e-12,16,0,16
R_A6,42,17,1724.9913330078125,2018-11-07,279.83685302734375,279.83685302734375,1.0,STANDARD,-3.5724075607423966e-12,17,0,17
R_A6,42,17,1726.6397705078125,2018-11-07,279.9928894042969,279.9928894042969,1.0,STANDARD,-2.5522843387359995e-12,18,0,18
R_A6,42,17,1728.010009765625,2018-11-07,279.1324462890625,279.1324462890625,1.0,STANDARD,1.2705578234482873e-13,19,0,26
R_A6,42,17,1729.7481689453125,2018-11-07,279.57281494140625,279.57281494140625,1.0,STANDARD,5.444850774134584e-14,20,0,27
R_A6,42,17,1731.4862060546875,2018-11-07,280.4044494628906,280.4044494628906,1.0,STANDARD,2.123976681065939e-18,21,0,28
R_A6,42,17,1733.224365234375,2018-11-07,280.6727600097656,280.6727600097656,1.0,STANDARD,5.759855060602213e-19,22,0,29
R_A6,42,17,1734.9625244140625,2018-11-07,279.7960205078125,279.7960205078125,1.0,STANDARD,-4.476291299432278e-15,23,0,30
