PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID,REAL,ENSEMBLE
PERM,LowerReek,Stormlands,Total,2465.746,,10000.0,0.5974582,47.617897,8101.006,2985.5605,geogrid,geogrid,7,iter-3
PORO,LowerReek,Stormlands,Total,0.2275219,,0.43162483,0.0,0.13574558,0.3174967,0.073013425,geogrid,geogrid,7,iter-3
SW,LowerReek,Stormlands,Total,0.06847032,,0.47813237,0.0,0.029688995,0.1332424,0.06541367,geogrid,geogrid,7,iter-3
PERM,LowerReek,Vale,Total,1737.0339,,10000.0,0.13367464,1.940965,5773.2407,2685.575,geogrid,geogrid,7,iter-3
PORO,LowerReek,Vale,Total,0.18334189,,0.43138987,0.0,0.04488568,0.30176336,0.097262636,geogrid,geogrid,7,iter-3
SW,LowerReek,Vale,Total,0.7068324,,1.0,0.0,0.12177531,1.0,0.37406757,geogrid,geogrid,7,iter-3
PERM,LowerReek,Westerlands,Total,1685.6284,,10000.0,0.059680644,2.7667744,5588.991,2656.5525,geogrid,geogrid,7,iter-3
PORO,LowerReek,Westerlands,Total,0.19017103,,0.46680748,0.0,0.06948374,0.29759535,0.086983524,geogrid,geogrid,7,iter-3
SW,LowerReek,Westerlands,Total,0.9767328,,1.0,0.0,1.0,1.0,0.13724282,geogrid,geogrid,7,iter-3
PERM,MidReek,Dorne,Total,1489.1715,,10000.0,0.16962104,3.3214452,4647.7217,2391.936,geogrid,geogrid,7,iter-3
PORO,MidReek,Dorne,Total,0.19043891,,0.41823584,0.0,0.07503444,0.29193994,0.08186752,geogrid,geogrid,7,iter-3
SW,MidReek,Dorne,Total,0.98528844,,1.0,0.0,1.0,1.0,0.086393036,geogrid,geogrid,7,iter-3
PERM,MidReek,IronIslands,Total,1345.113,,10000.0,0.054239105,2.788277,4096.243,2278.7754,geogrid,geogrid,7,iter-3
PORO,MidReek,IronIslands,Total,0.18103486,,0.40962654,0.0,0.06718965,0.2843789,0.08259269,geogrid,geogrid,7,iter-3
SW,MidReek,IronIslands,Total,0.49361622,,1.0,0.0,0.040353373,1.0,0.4047836,geogrid,geogrid,7,iter-3
PERM,MidReek,North,Total,1262.595,,10000.0,0.08018585,1.8850001,4390.689,2435.167,geogrid,geogrid,7,iter-3
PORO,MidReek,North,Total,0.16173689,,0.45269418,0.0,0.05190434,0.28428495,0.088902675,geogrid,geogrid,7,iter-3
SW,MidReek,North,Total,0.99211705,,1.0,0.024594981,1.0,1.0,0.0781733,geogrid,geogrid,7,iter-3
PERM,MidReek,Reach,Total,1338.4294,,10000.0,0.06581527,2.1658092,4496.021,2417.4438,geogrid,geogrid,7,iter-3
PORO,MidReek,Reach,Total,0.17262644,,0.44040436,0.0,0.058542755,0.28733814,0.087370776,geogrid,geogrid,7,iter-3
SW,MidReek,Reach,Total,0.68040186,,1.0,0.0,0.07170786,1.0,0.37790364,geogrid,geogrid,7,iter-3
PERM,MidReek,Stormlands,Total,978.90094,,10000.0,0.5341589,5.4913855,2895.8418,1772.7385,geogrid,geogrid,7,iter-3
PORO,MidReek,Stormlands,Total,0.18395723,,0.4061066,0.0,0.08124902,0.27532914,0.07244039,geogrid,geogrid,7,iter-3
SW,MidReek,Stormlands,Total,0.1322146,,0.5161451,0.0,0.030398358,0.28682542,0.10665195,geogrid,geogrid,7,iter-3
PERM,MidReek,Vale,Total,1912.0171,,10000.0,0.22191757,4.5841975,5837.785,2660.6038,geogrid,geogrid,7,iter-3
PORO,MidReek,Vale,Total,0.20526077,,0.41975588,0.0,0.08279745,0.30065644,0.082316406,geogrid,geogrid,7,iter-3
SW,MidReek,Vale,Total,0.6348513,,1.0,0.0,0.04496352,1.0,0.4149037,geogrid,geogrid,7,iter-3
PERM,MidReek,Westerlands,Total,1774.5714,,10000.0,0.0826487,3.1089907,5781.2485,2697.0332,geogrid,geogrid,7,iter-3
PORO,MidReek,Westerlands,Total,0.19366123,,0.44796485,0.0,0.07610728,0.29742485,0.08434615,geogrid,geogrid,7,iter-3
SW,MidReek,Westerlands,Total,0.9744124,,1.0,0.0,1.0,1.0,0.13706705,geogrid,geogrid,7,iter-3
PERM,UpperReek,Dorne,Total,596.8982,,10000.0,0.06623402,1.5540074,1860.5541,1718.9275,geogrid,geogrid,7,iter-3
PORO,UpperReek,Dorne,Total,0.13137151,,0.41713098,0.0,0.035773084,0.2526546,0.08008646,geogrid,geogrid,7,iter-3
SW,UpperReek,Dorne,Total,0.953538,,1.0,0.0,0.9284685,1.0,0.15378617,geogrid,geogrid,7,iter-3
PERM,UpperReek,IronIslands,Total,650.7487,,10000.0,0.07529248,2.310117,1950.8484,1878.9957,geogrid,geogrid,7,iter-3
PORO,UpperReek,IronIslands,Total,0.13867919,,0.44446486,0.0,0.04485694,0.2576893,0.0800897,geogrid,geogrid,7,iter-3
SW,UpperReek,IronIslands,Total,0.45358798,,1.0,0.0,0.052690115,1.0,0.34577942,geogrid,geogrid,7,iter-3
PERM,UpperReek,North,Total,648.46014,,10000.0,0.076884486,1.6838541,2043.998,1849.4744,geogrid,geogrid,7,iter-3
PORO,UpperReek,North,Total,0.13220806,,0.4167168,0.0,0.04595466,0.25531268,0.07760041,geogrid,geogrid,7,iter-3
SW,UpperReek,North,Total,0.99326825,,1.0,0.023076499,1.0,1.0,0.066644475,geogrid,geogrid,7,iter-3
PERM,UpperReek,Reach,Total,849.3634,,10000.0,0.07658809,2.149352,2808.9058,2013.4384,geogrid,geogrid,7,iter-3
PORO,UpperReek,Reach,Total,0.15020199,,0.4347582,0.0,0.057160318,0.26449344,0.07838703,geogrid,geogrid,7,iter-3
SW,UpperReek,Reach,Total,0.59471416,,1.0,0.0,0.05838789,1.0,0.39116773,geogrid,geogrid,7,iter-3
PERM,UpperReek,Stormlands,Total,2024.8094,,10000.0,0.20385094,5.238088,6014.1426,2664.2336,geogrid,geogrid,7,iter-3
PORO,UpperReek,Stormlands,Total,0.2056884,,0.40036488,0.0,0.078621075,0.29764482,0.08250972,geogrid,geogrid,7,iter-3
SW,UpperReek,Stormlands,Total,0.08769508,,0.3683376,0.0,0.022859959,0.22324054,0.08279186,geogrid,geogrid,7,iter-3
PERM,UpperReek,Vale,Total,729.64746,,10000.0,0.10423993,1.7467037,2424.8083,1957.4316,geogrid,geogrid,7,iter-3
PORO,UpperReek,Vale,Total,0.141333,,0.40920895,0.0,0.055321906,0.26358458,0.0776612,geogrid,geogrid,7,iter-3
SW,UpperReek,Vale,Total,0.68454415,,1.0,0.0,0.2042128,1.0,0.36562213,geogrid,geogrid,7,iter-3
PERM,UpperReek,Westerlands,Total,1015.04694,,10000.0,0.05132461,1.8820132,3557.0232,2234.7874,geogrid,geogrid,7,iter-3
PORO,UpperReek,Westerlands,Total,0.15380237,,0.44923246,0.0,0.051738244,0.27748206,0.08532389,geogrid,geogrid,7,iter-3
SW,UpperReek,Westerlands,Total,0.96555746,,1.0,0.0,1.0,1.0,0.15663753,geogrid,geogrid,7,iter-3
PERM,LowerReek,Total,Background,9.672924,,100.0,0.026737828,1.1941204,22.405624,13.168911,geogrid,geogrid,7,iter-3
PORO,LowerReek,Total,Background,0.09584704,,0.31017336,0.0,0.030698553,0.15870623,0.048643425,geogrid,geogrid,7,iter-3
SW,LowerReek,Total,Background,0.92615265,,1.0,0.0,0.60505164,1.0,0.2038665,geogrid,geogrid,7,iter-3
PERM,LowerReek,Total,Channel,3093.48,,10000.0,8.887086,455.67563,8577.497,2920.9756,geogrid,geogrid,7,iter-3
PORO,LowerReek,Total,Channel,0.25088474,,0.46680748,0.03343688,0.18684635,0.31487972,0.050096713,geogrid,geogrid,7,iter-3
SW,LowerReek,Total,Channel,0.8198273,,1.0,0.019636497,0.0716924,1.0,0.36068094,geogrid,geogrid,7,iter-3
PERM,LowerReek,Total,Crevasse,176.74628,,1000.0,1.1425747,22.136806,438.52963,210.32448,geogrid,geogrid,7,iter-3
PORO,LowerReek,Total,Crevasse,0.20072553,,0.38452518,0.008830503,0.13573594,0.26621494,0.050353132,geogrid,geogrid,7,iter-3
SW,LowerReek,Total,Crevasse,0.85842884,,1.0,0.049355403,0.21077457,1.0,0.30061883,geogrid,geogrid,7,iter-3
PERM,MidReek,Total,Background,10.716963,,100.0,0.054239105,1.3807272,24.887459,14.1928425,geogrid,geogrid,7,iter-3
PORO,MidReek,Total,Background,0.101873174,,0.30223846,0.0,0.038818847,0.16402692,0.04795045,geogrid,geogrid,7,iter-3
SW,MidReek,Total,Background,0.87730414,,1.0,0.0,0.41933787,1.0,0.2434153,geogrid,geogrid,7,iter-3
PERM,MidReek,Total,Channel,2992.763,,10000.0,3.0707326,432.19537,8202.242,2875.6047,geogrid,geogrid,7,iter-3
PORO,MidReek,Total,Channel,0.24903876,,0.45269418,0.027769357,0.18544494,0.31229106,0.049561754,geogrid,geogrid,7,iter-3
SW,MidReek,Total,Channel,0.82596916,,1.0,0.01749723,0.06392359,1.0,0.36022526,geogrid,geogrid,7,iter-3
PERM,MidReek,Total,Crevasse,173.3494,,1000.0,1.3490065,22.567417,425.81567,208.384,geogrid,geogrid,7,iter-3
PORO,MidReek,Total,Crevasse,0.20068184,,0.37971812,0.009717837,0.13634244,0.26514477,0.050397772,geogrid,geogrid,7,iter-3
SW,MidReek,Total,Crevasse,0.84590954,,1.0,0.042768613,0.16399196,1.0,0.3199465,geogrid,geogrid,7,iter-3
PERM,UpperReek,Total,Background,13.006421,,100.0,0.05132461,1.4756461,30.819897,18.042088,geogrid,geogrid,7,iter-3
PORO,UpperReek,Total,Background,0.10319241,,0.3479852,0.0,0.03844959,0.16657318,0.04939084,geogrid,geogrid,7,iter-3
SW,UpperReek,Total,Background,0.8582541,,1.0,0.0,0.33162016,1.0,0.2716791,geogrid,geogrid,7,iter-3
PERM,UpperReek,Total,Channel,3156.2822,,10000.0,13.884248,460.76324,8878.262,2966.7078,geogrid,geogrid,7,iter-3
PORO,UpperReek,Total,Channel,0.2511093,,0.44923246,0.019331634,0.18690479,0.3157419,0.050246034,geogrid,geogrid,7,iter-3
SW,UpperReek,Total,Channel,0.73481846,,1.0,0.017190482,0.044407334,1.0,0.41983095,geogrid,geogrid,7,iter-3
PERM,UpperReek,Total,Crevasse,186.94539,,1000.0,1.4634905,22.648373,458.81873,218.21211,geogrid,geogrid,7,iter-3
PORO,UpperReek,Total,Crevasse,0.20449077,,0.38387102,0.011369497,0.13954736,0.26729706,0.050142393,geogrid,geogrid,7,iter-3
SW,UpperReek,Total,Crevasse,0.7907042,,1.0,0.04341517,0.14580825,1.0,0.35550687,geogrid,geogrid,7,iter-3
PERM,Total,Dorne,Background,12.522616,,100.0,0.06623402,1.310854,29.468306,17.539852,geogrid,geogrid,7,iter-3
PORO,Total,Dorne,Background,0.10054589,,0.33124444,0.0,0.0317223,0.16860363,0.052218873,geogrid,geogrid,7,iter-3
SW,Total,Dorne,Background,0.9657078,,1.0,0.0,1.0,1.0,0.12124959,geogrid,geogrid,7,iter-3
PERM,Total,Dorne,Channel,2838.087,,10000.0,20.488663,405.05316,7592.859,2782.4592,geogrid,geogrid,7,iter-3
PORO,Total,Dorne,Channel,0.2486246,,0.44577295,0.045450494,0.18580543,0.31125098,0.048839383,geogrid,geogrid,7,iter-3
SW,Total,Dorne,Channel,0.9859822,,1.0,0.041354638,1.0,1.0,0.105759345,geogrid,geogrid,7,iter-3
PERM,Total,Dorne,Crevasse,184.9769,,1000.0,2.7888448,23.171875,456.42438,215.55177,geogrid,geogrid,7,iter-3
PORO,Total,Dorne,Crevasse,0.20262237,,0.37414598,0.028558224,0.1384805,0.26738375,0.049924858,geogrid,geogrid,7,iter-3
SW,Total,Dorne,Crevasse,0.9929564,,1.0,0.12996794,1.0,1.0,0.07064449,geogrid,geogrid,7,iter-3
PERM,Total,IronIslands,Background,16.500084,,100.0,0.054239105,1.6184181,44.237335,23.235373,geogrid,geogrid,7,iter-3
PORO,Total,IronIslands,Background,0.10314297,,0.3479852,0.0,0.03619714,0.17156705,0.052626945,geogrid,geogrid,7,iter-3
SW,Total,IronIslands,Background,0.5559423,,1.0,0.0,0.20631205,1.0,0.32105336,geogrid,geogrid,7,iter-3
PERM,Total,IronIslands,Channel,2711.1487,,10000.0,3.0707326,359.75876,7368.906,2767.4758,geogrid,geogrid,7,iter-3
PORO,Total,IronIslands,Channel,0.24333,,0.44446486,0.027769357,0.17871422,0.3077525,0.050814915,geogrid,geogrid,7,iter-3
SW,Total,IronIslands,Channel,0.40805137,,1.0,0.017648755,0.033461027,1.0,0.44605538,geogrid,geogrid,7,iter-3
PERM,Total,IronIslands,Crevasse,163.25638,,1000.0,1.7282034,22.506325,392.4728,198.76782,geogrid,geogrid,7,iter-3
PORO,Total,IronIslands,Crevasse,0.19792487,,0.36922732,0.031513497,0.13426435,0.26265052,0.050125808,geogrid,geogrid,7,iter-3
SW,Total,IronIslands,Crevasse,0.55674917,,1.0,0.049308788,0.10052994,1.0,0.41266975,geogrid,geogrid,7,iter-3
PERM,Total,North,Background,10.618253,,100.0,0.026737828,1.3386825,24.438944,14.287236,geogrid,geogrid,7,iter-3
PORO,Total,North,Background,0.09931671,,0.31017336,0.0,0.03705114,0.15910149,0.04688939,geogrid,geogrid,7,iter-3
SW,Total,North,Background,0.9932555,,1.0,0.0,1.0,1.0,0.06386609,geogrid,geogrid,7,iter-3
PERM,Total,North,Channel,3252.4438,,10000.0,16.996866,485.81238,9194.326,2997.7542,geogrid,geogrid,7,iter-3
PORO,Total,North,Channel,0.25203195,,0.45269418,0.046559617,0.18870175,0.31555474,0.049657922,geogrid,geogrid,7,iter-3
SW,Total,North,Channel,0.99084777,,1.0,0.023076499,1.0,1.0,0.092395194,geogrid,geogrid,7,iter-3
PERM,Total,North,Crevasse,177.60873,,1000.0,1.3831192,21.548794,447.42096,209.9811,geogrid,geogrid,7,iter-3
PORO,Total,North,Crevasse,0.20344819,,0.37971812,0.011369497,0.1376149,0.26943362,0.051238075,geogrid,geogrid,7,iter-3
SW,Total,North,Crevasse,0.9956725,,1.0,0.0802148,1.0,1.0,0.06094392,geogrid,geogrid,7,iter-3
PERM,Total,Reach,Background,11.082037,,100.0,0.06581527,1.4445829,25.948795,14.624903,geogrid,geogrid,7,iter-3
PORO,Total,Reach,Background,0.1029196,,0.28818098,0.0,0.03940601,0.16525915,0.047986094,geogrid,geogrid,7,iter-3
SW,Total,Reach,Background,0.77534914,,1.0,0.0,0.34683204,1.0,0.2845478,geogrid,geogrid,7,iter-3
PERM,Total,Reach,Channel,3042.091,,10000.0,20.810946,463.7668,8342.144,2888.125,geogrid,geogrid,7,iter-3
PORO,Total,Reach,Channel,0.24896951,,0.44123936,0.045774564,0.18543148,0.31267938,0.049541865,geogrid,geogrid,7,iter-3
SW,Total,Reach,Channel,0.5109791,,1.0,0.017769016,0.048665583,1.0,0.45141417,geogrid,geogrid,7,iter-3
PERM,Total,Reach,Crevasse,188.44763,,1000.0,1.1425747,24.284317,471.11847,219.26707,geogrid,geogrid,7,iter-3
PORO,Total,Reach,Crevasse,0.20521106,,0.3696645,0.026288494,0.14218588,0.26878828,0.049114317,geogrid,geogrid,7,iter-3
SW,Total,Reach,Crevasse,0.59512854,,1.0,0.05216281,0.13528942,1.0,0.38575462,geogrid,geogrid,7,iter-3
PERM,Total,Stormlands,Background,21.187283,,100.0,0.20385094,2.0192592,55.826195,24.600468,geogrid,geogrid,7,iter-3
PORO,Total,Stormlands,Background,0.11361178,,0.30063343,0.0,0.04314864,0.180007,0.054865424,geogrid,geogrid,7,iter-3
SW,Total,Stormlands,Background,0.22593783,,0.5161451,0.0,0.14644195,0.31994644,0.072022535,geogrid,geogrid,7,iter-3
PERM,Total,Stormlands,Channel,2759.6067,,10000.0,16.433092,378.71652,7385.1353,2775.6292,geogrid,geogrid,7,iter-3
PORO,Total,Stormlands,Channel,0.24393505,,0.43162483,0.04601589,0.17679897,0.31025735,0.05254511,geogrid,geogrid,7,iter-3
SW,Total,Stormlands,Channel,0.04054388,,0.13168335,0.017190482,0.024353579,0.060173575,0.014600279,geogrid,geogrid,7,iter-3
PERM,Total,Stormlands,Crevasse,208.77141,,1000.0,5.933293,25.598095,569.5295,247.97533,geogrid,geogrid,7,iter-3
PORO,Total,Stormlands,Crevasse,0.20692658,,0.366534,0.07106164,0.14138752,0.2731653,0.050570693,geogrid,geogrid,7,iter-3
SW,Total,Stormlands,Crevasse,0.10507526,,0.27764365,0.042768613,0.05795617,0.15645482,0.039118398,geogrid,geogrid,7,iter-3
PERM,Total,Vale,Background,10.662803,,100.0,0.10423993,1.3036284,25.408037,14.351859,geogrid,geogrid,7,iter-3
PORO,Total,Vale,Background,0.09801656,,0.28566325,0.0,0.03474277,0.15947138,0.04736784,geogrid,geogrid,7,iter-3
SW,Total,Vale,Background,0.5673928,,1.0,0.0,0.22060493,1.0,0.34203702,geogrid,geogrid,7,iter-3
PERM,Total,Vale,Channel,3135.177,,10000.0,41.145004,468.48462,8580.531,2912.4087,geogrid,geogrid,7,iter-3
PORO,Total,Vale,Channel,0.25412774,,0.43138987,0.07836802,0.18908836,0.31746456,0.04981393,geogrid,geogrid,7,iter-3
SW,Total,Vale,Channel,0.76744187,,1.0,0.018122261,0.036487628,1.0,0.4050357,geogrid,geogrid,7,iter-3
PERM,Total,Vale,Crevasse,157.39874,,1000.0,2.0875566,19.195265,393.2144,196.86299,geogrid,geogrid,7,iter-3
PORO,Total,Vale,Crevasse,0.1940668,,0.38387102,0.0220014,0.13034283,0.2587376,0.05013248,geogrid,geogrid,7,iter-3
SW,Total,Vale,Crevasse,0.76465714,,1.0,0.046033338,0.11803182,1.0,0.37538603,geogrid,geogrid,7,iter-3
PERM,Total,Westerlands,Background,10.821753,,100.0,0.05132461,1.3582411,25.196991,14.399423,geogrid,geogrid,7,iter-3
PORO,Total,Westerlands,Background,0.102421485,,0.29234836,0.0,0.03898345,0.16438743,0.048064012,geogrid,geogrid,7,iter-3
SW,Total,Westerlands,Background,0.9810258,,1.0,0.0,1.0,1.0,0.10387993,geogrid,geogrid,7,iter-3
PERM,Total,Westerlands,Channel,3195.8445,,10000.0,12.980769,475.98975,9002.379,2971.7412,geogrid,geogrid,7,iter-3
PORO,Total,Westerlands,Channel,0.25235215,,0.46680748,0.019331634,0.18849954,0.31646734,0.050070293,geogrid,geogrid,7,iter-3
SW,Total,Westerlands,Channel,0.9618556,,1.0,0.02528322,1.0,1.0,0.17819387,geogrid,geogrid,7,iter-3
PERM,Total,Westerlands,Crevasse,174.54817,,1000.0,1.2581023,22.022991,424.5775,209.09172,geogrid,geogrid,7,iter-3
PORO,Total,Westerlands,Crevasse,0.19979765,,0.38452518,0.008830503,0.13474472,0.26427317,0.050554655,geogrid,geogrid,7,iter-3
SW,Total,Westerlands,Crevasse,0.97620535,,1.0,0.065597676,1.0,1.0,0.12823063,geogrid,geogrid,7,iter-3
PERM,LowerReek,Total,Total,1769.1761,,10000.0,0.026737828,2.9576836,5707.1367,2664.269,geogrid,geogrid,7,iter-3
PORO,LowerReek,Total,Total,0.19495466,,0.46680748,0.0,0.07028798,0.29819047,0.08618776,geogrid,geogrid,7,iter-3
SW,LowerReek,Total,Total,0.8586482,,1.0,0.0,0.14777389,1.0,0.31505883,geogrid,geogrid,7,iter-3
PERM,MidReek,Total,Total,1500.5896,,10000.0,0.054239105,2.5618129,4927.6523,2508.62,geogrid,geogrid,7,iter-3
PORO,MidReek,Total,Total,0.18183643,,0.45269418,0.0,0.0654896,0.29121915,0.08619233,geogrid,geogrid,7,iter-3
SW,MidReek,Total,Total,0.8496288,,1.0,0.0,0.18234335,1.0,0.31284723,geogrid,geogrid,7,iter-3
PERM,UpperReek,Total,Total,810.27325,,10000.0,0.05132461,1.868082,2724.9717,2017.3682,geogrid,geogrid,7,iter-3
PORO,UpperReek,Total,Total,0.14394657,,0.44923246,0.0,0.048532814,0.26650468,0.08164985,geogrid,geogrid,7,iter-3
SW,UpperReek,Total,Total,0.82483524,,1.0,0.0,0.22173257,1.0,0.3229563,geogrid,geogrid,7,iter-3
PERM,Total,Dorne,Total,1290.138,,10000.0,0.06623402,2.3000402,4255.8496,2328.9556,geogrid,geogrid,7,iter-3
PORO,Total,Dorne,Total,0.17323504,,0.44577295,0.0,0.055393003,0.28722048,0.0880333,geogrid,geogrid,7,iter-3
SW,Total,Dorne,Total,0.97647804,,1.0,0.0,1.0,1.0,0.11242827,geogrid,geogrid,7,iter-3
PERM,Total,IronIslands,Total,1168.922,,10000.0,0.054239105,2.6418357,3731.7805,2235.6309,geogrid,geogrid,7,iter-3
PORO,Total,IronIslands,Total,0.16947113,,0.44446486,0.0,0.057319414,0.2815029,0.08517929,geogrid,geogrid,7,iter-3
SW,Total,IronIslands,Total,0.49334186,,1.0,0.0,0.042974107,1.0,0.39237982,geogrid,geogrid,7,iter-3
PERM,Total,North,Total,1171.2527,,10000.0,0.026737828,1.962713,4094.2153,2362.0,geogrid,geogrid,7,iter-3
PORO,Total,North,Total,0.1595568,,0.45269418,0.0,0.053308513,0.28214055,0.08715748,geogrid,geogrid,7,iter-3
SW,Total,North,Total,0.99254036,,1.0,0.0,1.0,1.0,0.075115636,geogrid,geogrid,7,iter-3
PERM,Total,Reach,Total,1331.5852,,10000.0,0.06581527,2.360856,4447.66,2413.8325,geogrid,geogrid,7,iter-3
PORO,Total,Reach,Total,0.17310907,,0.44123936,0.0,0.061337374,0.28620306,0.0859486,geogrid,geogrid,7,iter-3
SW,Total,Reach,Total,0.6486425,,1.0,0.0,0.06673318,1.0,0.3938196,geogrid,geogrid,7,iter-3
PERM,Total,Stormlands,Total,1777.2526,,10000.0,0.20385094,7.1692195,5457.186,2566.582,geogrid,geogrid,7,iter-3
PORO,Total,Stormlands,Total,0.20416541,,0.43162483,0.0,0.09123984,0.29665017,0.078291915,geogrid,geogrid,7,iter-3
SW,Total,Stormlands,Total,0.09810212,,0.5161451,0.0,0.02638243,0.24364364,0.09184846,geogrid,geogrid,7,iter-3
PERM,Total,Vale,Total,1439.2349,,10000.0,0.10423993,2.2622788,4790.2715,2498.0632,geogrid,geogrid,7,iter-3
PORO,Total,Vale,Total,0.17614497,,0.43138987,0.0,0.059847128,0.2938558,0.08958631,geogrid,geogrid,7,iter-3
SW,Total,Vale,Total,0.6731564,,1.0,0.0,0.072624,1.0,0.38740367,geogrid,geogrid,7,iter-3
PERM,Total,Westerlands,Total,1477.2498,,10000.0,0.05132461,2.392938,5003.597,2552.694,geogrid,geogrid,7,iter-3
PORO,Total,Westerlands,Total,0.17839365,,0.46680748,0.0,0.0635039,0.29178742,0.087416396,geogrid,geogrid,7,iter-3
SW,Total,Westerlands,Total,0.97190267,,1.0,0.0,1.0,1.0,0.14450769,geogrid,geogrid,7,iter-3
PERM,Total,Total,Background,11.685265,,100.0,0.026737828,1.3842835,27.31986,16.159025,geogrid,geogrid,7,iter-3
PORO,Total,Total,Background,0.10142885,,0.3479852,0.0,0.03707673,0.164383,0.04888871,geogrid,geogrid,7,iter-3
SW,Total,Total,Background,0.8766677,,1.0,0.0,0.37585324,1.0,0.25296396,geogrid,geogrid,7,iter-3
PERM,Total,Total,Channel,3065.0205,,10000.0,3.0707326,446.3891,8483.311,2912.7356,geogrid,geogrid,7,iter-3
PORO,Total,Total,Channel,0.25016862,,0.46680748,0.019331634,0.18622322,0.31401443,0.049916618,geogrid,geogrid,7,iter-3
SW,Total,Total,Channel,0.80451936,,1.0,0.017190482,0.05985502,1.0,0.37542632,geogrid,geogrid,7,iter-3
PERM,Total,Total,Crevasse,177.33212,,1000.0,1.1425747,22.414793,438.52963,211.10501,geogrid,geogrid,7,iter-3
PORO,Total,Total,Crevasse,0.20138435,,0.38452518,0.008830503,0.13662708,0.26608688,0.050351433,geogrid,geogrid,7,iter-3
SW,Total,Total,Crevasse,0.84171385,,1.0,0.042768613,0.17486745,1.0,0.3190703,geogrid,geogrid,7,iter-3
PERM,Total,Total,Total,1330.7382,,10000.0,0.026737828,2.294206,4485.91,2427.126,geogrid,geogrid,7,iter-3
PORO,Total,Total,Total,0.17204985,,0.46680748,0.0,0.05894361,0.28752857,0.08730812,geogrid,geogrid,7,iter-3
SW,Total,Total,Total,0.8433492,,1.0,0.0,0.19185725,1.0,0.31744105,geogrid,geogrid,7,iter-3
