SWAT,SGAS,CONIPOS,WELLMODEL,WELL,CONKPOS,CONIDX,DRAWDOWN,CONJPOS,DATE,PRESSURE,DEPTH,CONBPRES
0.79481440782547,0.0,29,STANDARD,R_A3,10,11,0,41,2018-07-03,281.0235595703125,1615.5694580078125,281.0235595703125
0.05231494829058647,0.0,29,STANDARD,R_A3,11,12,0,41,2018-07-03,291.3056945800781,1617.842529296875,291.3056945800781
0.0525120347738266,0.0,29,STANDARD,R_A3,12,13,0,41,2018-07-03,291.4639587402344,1620.2081298828125,291.4639587402344
0.22643303871154785,0.0,29,STANDARD,R_A3,13,14,0,41,2018-07-03,291.6222839355469,1622.5738525390625,291.6222839355469
0.38766640424728394,0.0,29,STANDARD,R_A3,14,15,0,41,2018-07-03,291.8929138183594,1624.9395751953125,291.8929138183594
0.3562430143356323,0.0,29,STANDARD,R_A3,15,16,0,41,2018-07-03,291.9789733886719,1627.30517578125,291.9789733886719
0.7977414727210999,0.0,29,STANDARD,R_A3,16,17,0,41,2018-07-03,292.1203918457031,1629.452880859375,292.1203918457031
0.7875610589981079,0.0,29,STANDARD,R_A3,17,18,0,41,2018-07-03,292.1679382324219,1630.628662109375,292.1679382324219
0.6504836082458496,0.0,29,STANDARD,R_A3,28,19,0,41,2018-07-03,289.19512939453125,1632.832275390625,289.19512939453125
0.0485515333712101,0.0,29,STANDARD,R_A3,29,20,0,41,2018-07-03,289.3823547363281,1636.8173828125,289.3823547363281
0.054209154099226,0.0,29,STANDARD,R_A3,30,21,0,41,2018-07-03,289.6488342285156,1640.802490234375,289.6488342285156
1.0,-6.037692481392076e-12,29,STANDARD,R_A3,31,22,0,41,2018-07-03,292.97894287109375,1644.78759765625,292.97894287109375
0.15476703643798828,0.0,29,STANDARD,R_A3,32,23,0,41,2018-07-03,290.2539978027344,1648.772705078125,290.2539978027344
0.0515056811273098,0.0,30,STANDARD,R_A4,1,1,0,52,2018-09-12,279.2743835449219,1631.1614990234375,279.2743835449219
0.049850597977638245,0.0,31,STANDARD,R_A4,1,2,0,52,2018-09-12,279.1070556640625,1628.302490234375,279.1070556640625
0.05282778665423393,0.0,31,STANDARD,R_A4,2,3,0,52,2018-09-12,279.2452697753906,1630.375,279.2452697753906
0.055537689477205276,0.0,31,STANDARD,R_A4,3,4,0,52,2018-09-12,279.3834533691406,1632.447509765625,279.3834533691406
0.05591385066509247,0.0,32,STANDARD,R_A4,3,5,0,52,2018-09-12,279.3909606933594,1632.205810546875,279.3909606933594
0.05795930325984955,0.0,32,STANDARD,R_A4,4,6,0,52,2018-09-12,279.5164794921875,1634.0882568359375,279.5164794921875
0.06120569258928299,0.0,32,STANDARD,R_A4,4,7,0,51,2018-09-12,279.7356262207031,1637.8797607421875,279.7356262207031
0.060173116624355316,0.0,32,STANDARD,R_A4,3,8,0,51,2018-09-12,279.61370849609375,1636.053466796875,279.61370849609375
0.058957114815711975,0.0,33,STANDARD,R_A4,3,9,0,51,2018-09-12,279.62744140625,1636.0550537109375,279.62744140625
0.06361964344978333,0.0,33,STANDARD,R_A4,4,10,0,51,2018-09-12,279.7525939941406,1637.931640625,279.7525939941406
0.1003396287560463,0.0,34,STANDARD,R_A4,4,11,0,51,2018-09-12,279.8258361816406,1638.5361328125,279.8258361816406
0.1690346747636795,0.0,34,STANDARD,R_A4,4,12,0,50,2018-09-12,279.95440673828125,1641.54052734375,279.95440673828125
0.1642204374074936,0.0,34,STANDARD,R_A4,3,13,0,50,2018-09-12,279.8279113769531,1639.64404296875,279.8279113769531
0.20706681907176971,0.0,35,STANDARD,R_A4,3,14,0,50,2018-09-12,279.91448974609375,1639.6197509765625,279.91448974609375
0.23164460062980652,0.0,35,STANDARD,R_A4,2,15,0,50,2018-09-12,279.7919006347656,1637.7860107421875,279.7919006347656
0.21007734537124634,0.0,35,STANDARD,R_A4,31,16,0,49,2018-09-12,279.4311828613281,1641.9285888671875,279.4311828613281
0.2868073284626007,0.0,36,STANDARD,R_A4,31,17,0,49,2018-09-12,279.59375,1643.525634765625,279.59375
0.6571862697601318,0.0,36,STANDARD,R_A4,31,18,0,48,2018-09-12,279.4617614746094,1643.07421875,279.4617614746094
