SGAS,DEPTH,CONIDX,DATE,CONJPOS,SWAT,CONIPOS,PRESSURE,DRAWDOWN,CONKPOS,CONBPRES,WELLMODEL,WELL
-1.899187458773849e-14,1714.5289306640625,12,2018-11-07,42,1.0,17,276.3141174316406,0,12,276.3141174316406,STANDARD,R_A6
-1.4264208473516605e-15,1716.9036865234375,13,2018-11-07,42,1.0,17,276.55657958984375,0,13,276.55657958984375,STANDARD,R_A6
-8.186548024224395e-16,1719.2784423828125,14,2018-11-07,42,1.0,17,276.78143310546875,0,14,276.78143310546875,STANDARD,R_A6
-5.447714634880898e-16,1721.6531982421875,15,2018-11-07,42,1.0,17,277.0060119628906,0,15,277.0060119628906,STANDARD,R_A6
-1.6733449539896983e-16,1724.0279541015625,16,2018-11-07,42,1.0,17,277.37469482421875,0,16,277.37469482421875,STANDARD,R_A6
-2.049776718963554e-16,1726.4027099609375,17,2018-11-07,42,1.0,17,277.59832763671875,0,17,277.59832763671875,STANDARD,R_A6
-2.6758837535881296e-16,1727.849609375,18,2018-11-07,42,1.0,17,277.73468017578125,0,18,277.73468017578125,STANDARD,R_A6
-3.02305686180563e-14,1728.97900390625,19,2018-11-07,42,1.0,17,277.6818542480469,0,26,277.6818542480469,STANDARD,R_A6
-8.287854091158296e-17,1730.71875,20,2018-11-07,42,1.0,17,278.0994873046875,0,27,278.0994873046875,STANDARD,R_A6
-8.28014578631543e-21,1732.4586181640625,21,2018-11-07,42,1.0,17,278.7897644042969,0,28,278.7897644042969,STANDARD,R_A6
-5.376031381812174e-21,1734.1983642578125,22,2018-11-07,42,1.0,17,278.7734069824219,0,29,278.7734069824219,STANDARD,R_A6
-3.761586497879254e-15,1735.9381103515625,23,2018-11-07,42,1.0,17,278.5704345703125,0,30,278.5704345703125,STANDARD,R_A6
