CONBPRES,CONKPOS,CONIDX,WELLMODEL,PRESSURE,SGAS,SWAT,WELL,CONJPOS,DEPTH,CONIPOS,DRAWDOWN,DATE
280.1144714355469,29,24,STANDARD,280.1144714355469,0.0,0.6544239521026611,R_A4,47,1660.6328125,38,0,2018-09-12
278.2801818847656,1,1,STANDARD,278.2801818847656,-3.2415389816797813e-13,1.0,R_A6,42,1694.086669921875,17,0,2018-11-07
278.4240417480469,2,2,STANDARD,278.4240417480469,-1.6580355523872908e-13,1.0,R_A6,42,1695.6153564453125,17,0,2018-11-07
278.56585693359375,3,3,STANDARD,278.56585693359375,-1.2449145447152032e-13,1.0,R_A6,42,1697.14404296875,17,0,2018-11-07
278.7046203613281,4,4,STANDARD,278.7046203613281,-9.832038612087035e-14,1.0,R_A6,42,1698.6728515625,17,0,2018-11-07
278.8420715332031,5,5,STANDARD,278.8420715332031,-1.4148788206585355e-13,1.0,R_A6,42,1700.2015380859375,17,0,2018-11-07
278.9819030761719,6,6,STANDARD,278.9819030761719,-5.157958261892137e-12,1.0,R_A6,42,1701.7303466796875,17,0,2018-11-07
278.82659912109375,7,7,STANDARD,278.82659912109375,-1.2168185729855008e-11,1.0,R_A6,42,1703.259033203125,17,0,2018-11-07
278.9715270996094,8,8,STANDARD,278.9715270996094,-8.402572908294825e-12,1.0,R_A6,42,1704.787841796875,17,0,2018-11-07
279.43646240234375,9,9,STANDARD,279.43646240234375,-3.807391142814087e-13,1.0,R_A6,42,1706.3165283203125,17,0,2018-11-07
279.3488464355469,10,10,STANDARD,279.3488464355469,-1.1582879620719577e-11,1.0,R_A6,42,1707.84521484375,17,0,2018-11-07
279.8582763671875,11,11,STANDARD,279.8582763671875,4.4810818250473616e-11,1.0,R_A6,42,1709.766357421875,17,0,2018-11-07
280.0773010253906,12,12,STANDARD,280.0773010253906,4.300987344052487e-11,1.0,R_A6,42,1712.0797119140625,17,0,2018-11-07
280.308349609375,13,13,STANDARD,280.308349609375,5.721983650786022e-12,1.0,R_A6,42,1714.39306640625,17,0,2018-11-07
280.5274963378906,14,14,STANDARD,280.5274963378906,3.726054621094876e-12,1.0,R_A6,42,1716.70654296875,17,0,2018-11-07
280.7483215332031,15,15,STANDARD,280.7483215332031,3.400076010670605e-12,1.0,R_A6,42,1719.0198974609375,17,0,2018-11-07
281.1152648925781,16,16,STANDARD,281.1152648925781,4.2003537150184234e-13,1.0,R_A6,42,1721.333251953125,17,0,2018-11-07
281.33624267578125,17,17,STANDARD,281.33624267578125,1.1055530406076097e-12,1.0,R_A6,42,1723.6466064453125,17,0,2018-11-07
281.4728698730469,18,18,STANDARD,281.4728698730469,1.0343882868302234e-12,1.0,R_A6,42,1725.087646484375,17,0,2018-11-07
282.93878173828125,26,19,STANDARD,282.93878173828125,5.6445625083723083e-14,1.0,R_A6,42,1726.2247314453125,17,0,2018-11-07
283.4279479980469,27,20,STANDARD,283.4279479980469,2.5243662141096607e-14,1.0,R_A6,42,1727.9300537109375,17,0,2018-11-07
284.31829833984375,28,21,STANDARD,284.31829833984375,3.0332806120138437e-19,1.0,R_A6,42,1729.63525390625,17,0,2018-11-07
284.569580078125,29,22,STANDARD,284.569580078125,7.619379695841294e-20,1.0,R_A6,42,1731.3404541015625,17,0,2018-11-07
283.54449462890625,30,23,STANDARD,283.54449462890625,9.108091515085676e-18,1.0,R_A6,42,1733.045654296875,17,0,2018-11-07
