ENSEMBLE,REAL,CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL,INTERPOLATE_GO,INTERPOLATE_WO,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,COHIBA_MODEL_MODE,FWL
iter-0,6,24,37,2,1617.9112548828125,270.82037353515625,0.03782260417938232,0.0,2,0,2001-01-01,OP_5,MULTISEG,270.82037353515625,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,24,37,3,1621.48828125,271.04647827148443,0.03545459359884262,0.0,3,0,2001-01-01,OP_5,MULTISEG,271.04647827148443,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,24,37,4,1625.0654296875,271.27264404296875,0.03198866918683052,0.0,4,0,2001-01-01,OP_5,MULTISEG,271.27264404296875,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,24,37,5,1628.642578125,271.49899291992193,0.03455506637692452,0.0,5,0,2001-01-01,OP_5,MULTISEG,271.49899291992193,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,25,37,11,1633.4111328125,272.27670288085943,0.04017782211303711,0.0,6,0,2001-01-01,OP_5,MULTISEG,272.27670288085943,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,25,37,12,1637.024658203125,272.50534057617193,0.037381380796432495,0.0,7,0,2001-01-01,OP_5,MULTISEG,272.50534057617193,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,25,37,13,1640.638671875,272.73385620117193,0.04504038020968437,0.0,8,0,2001-01-01,OP_5,MULTISEG,272.73385620117193,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,25,37,14,1644.2523193359375,272.96240234375,0.05137384310364723,0.0,9,0,2001-01-01,OP_5,MULTISEG,272.96240234375,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,17,10,6,1704.5614013671875,264.47604370117193,0.6182796359062195,0.0,1,0,2001-03-01,WI_3,MULTISEG,264.47604370117193,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,17,10,7,1706.910400390625,264.62796020507807,0.700043797492981,0.0,2,0,2001-03-01,WI_3,MULTISEG,264.62796020507807,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,16,10,7,1718.87890625,266.40768432617193,0.9999891519546508,0.0,3,0,2001-03-01,WI_3,MULTISEG,266.40768432617193,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,16,10,8,1720.7501220703125,266.65670776367193,1.0,-7.826795878074222e-10,4,0,2001-03-01,WI_3,MULTISEG,266.65670776367193,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,16,10,9,1722.621337890625,266.7924194335937,0.9999999403953552,-6.702799204560961e-09,5,0,2001-03-01,WI_3,MULTISEG,266.7924194335937,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-0,6,16,10,10,1724.4915771484375,266.9852294921875,1.0,-2.5235177836258055e-10,6,0,2001-03-01,WI_3,MULTISEG,266.9852294921875,-0.977712,-0.320676,-1.53861,-1.83894,-0.174555,-3.18943,-2.5808,-8.97556,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51,-0.977712,-0.320676,0.0289326,0.0144896,0.669029,0.000646499,0.00262542,1.05788e-09,1,1712.51
iter-1,6,27,30,5,1611.6839599609375,303.736083984375,0.029434842988848686,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.736083984375,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,27,30,6,1614.44775390625,303.91253662109375,0.034864120185375214,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.91253662109375,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,27,30,7,1617.1322021484375,304.08380126953125,0.03266341611742973,0.0,3,0,2000-02-01,OP_1,MULTISEG,304.08380126953125,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,27,30,8,1619.8167724609375,304.25506591796875,0.02959345281124115,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.25506591796875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,27,30,9,1622.5010986328125,304.4263000488281,0.028941454365849495,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.4263000488281,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,27,30,10,1625.185546875,304.59759521484375,0.027811454609036446,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.59759521484375,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,20,13,6,1651.15576171875,306.0724182128906,0.12875106930732727,0.0,1,0,2000-02-01,OP_2,MULTISEG,306.0724182128906,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,20,13,7,1653.9951171875,306.2527160644531,0.04523589089512825,0.0,2,0,2000-02-01,OP_2,MULTISEG,306.2527160644531,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,20,13,8,1656.834716796875,306.4338073730469,0.05359019339084625,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.4338073730469,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,20,13,9,1659.674560546875,306.6148681640625,0.06283596903085709,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.6148681640625,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,20,13,10,1662.5140380859375,306.79498291015625,0.15830358862876892,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.79498291015625,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,28,47,9,1657.4534912109375,306.5953674316406,0.11743813753128053,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.5953674316406,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,28,47,10,1660.3685302734375,306.78143310546875,0.10866491496562958,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.78143310546875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,28,47,11,1663.3134765625,306.9694519042969,0.06329850852489471,0.0,3,0,2000-02-01,OP_3,MULTISEG,306.9694519042969,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,28,47,12,1666.2879638671875,307.15936279296875,0.07359995692968369,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.15936279296875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,28,47,13,1669.2623291015625,307.3492736816406,0.08553086966276169,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.3492736816406,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,28,47,14,1672.237060546875,307.5392150878906,0.06410980224609375,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.5392150878906,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,14,38,2,1701.51171875,309.4838562011719,0.9999918341636658,0.0,1,0,2000-02-01,WI_1,MULTISEG,309.4838562011719,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,14,38,3,1704.265380859375,309.73876953125,0.9999929666519164,0.0,2,0,2000-02-01,WI_1,MULTISEG,309.73876953125,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,14,38,4,1707.01904296875,309.99041748046875,0.9999984502792358,0.0,3,0,2000-02-01,WI_1,MULTISEG,309.99041748046875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,14,38,5,1709.7724609375,310.24237060546875,0.9999984502792358,0.0,4,0,2000-02-01,WI_1,MULTISEG,310.24237060546875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,28,20,7,1693.70068359375,267.43084716796875,0.2419385612010956,0.0,1,0,2000-06-01,WI_2,MULTISEG,267.43084716796875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,28,20,8,1696.9678955078125,267.6854248046875,0.31196659803390503,0.0,2,0,2000-06-01,WI_2,MULTISEG,267.6854248046875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,28,20,9,1700.235107421875,268.02725219726557,0.6462025642395021,0.0,3,0,2000-06-01,WI_2,MULTISEG,268.02725219726557,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,18,29,2,1650.0450439453125,283.0276794433594,0.08617571741342545,0.0,1,0,2001-01-01,OP_4,MULTISEG,283.0276794433594,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,18,29,3,1652.4677734375,283.17730712890625,0.03906624764204025,0.0,2,0,2001-01-01,OP_4,MULTISEG,283.17730712890625,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,18,29,4,1654.890380859375,283.3306884765625,0.05113702267408371,0.0,3,0,2001-01-01,OP_4,MULTISEG,283.3306884765625,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,18,29,5,1657.3128662109375,283.48406982421875,0.05829516798257828,0.0,4,0,2001-01-01,OP_4,MULTISEG,283.48406982421875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,18,29,6,1659.8154296875,277.108154296875,0.11217567324638368,0.0,5,0,2001-01-01,OP_4,MULTISEG,277.108154296875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,18,29,11,1672.567626953125,277.864990234375,0.4300939738750458,0.0,6,0,2001-01-01,OP_4,MULTISEG,277.864990234375,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,18,29,12,1674.8319091796875,278.00601196289057,0.06729935854673386,0.0,7,0,2001-01-01,OP_4,MULTISEG,278.00601196289057,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,18,29,13,1677.09619140625,278.1494140625,0.08400620520114899,0.0,8,0,2001-01-01,OP_4,MULTISEG,278.1494140625,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,18,29,14,1679.360595703125,278.29293823242193,0.12509356439113614,0.0,9,0,2001-01-01,OP_4,MULTISEG,278.29293823242193,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,24,37,1,1611.76953125,274.29208374023443,0.0600840263068676,0.0,1,0,2001-01-01,OP_5,MULTISEG,274.29208374023443,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,24,37,2,1614.5250244140625,274.46658325195307,0.043698545545339584,0.0,2,0,2001-01-01,OP_5,MULTISEG,274.46658325195307,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,24,37,3,1617.2806396484375,274.64102172851557,0.03213973343372345,0.0,3,0,2001-01-01,OP_5,MULTISEG,274.64102172851557,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,24,37,4,1620.0361328125,274.815673828125,0.039295639842748635,0.0,4,0,2001-01-01,OP_5,MULTISEG,274.815673828125,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,24,37,5,1622.7916259765625,274.99041748046875,0.037804607301950455,0.0,5,0,2001-01-01,OP_5,MULTISEG,274.99041748046875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,24,37,6,1626.0435791015625,275.69967651367193,0.1611468940973282,0.0,6,0,2001-01-01,OP_5,MULTISEG,275.69967651367193,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,25,37,11,1633.3262939453125,276.107666015625,0.04257196187973023,0.0,7,0,2001-01-01,OP_5,MULTISEG,276.107666015625,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,25,37,12,1637.2529296875,276.35641479492193,0.039843138307332986,0.0,8,0,2001-01-01,OP_5,MULTISEG,276.35641479492193,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,25,37,13,1641.179443359375,276.60498046875,0.04859932139515877,0.0,9,0,2001-01-01,OP_5,MULTISEG,276.60498046875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,25,37,14,1645.1058349609375,276.853515625,0.05479789897799492,0.0,10,0,2001-01-01,OP_5,MULTISEG,276.853515625,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,17,10,6,1703.3289794921875,266.41668701171875,0.7193681597709656,0.0,1,0,2001-03-01,WI_3,MULTISEG,266.41668701171875,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,16,10,6,1716.229736328125,268.16476440429693,0.9999998211860656,-1.9565936426602093e-08,2,0,2001-03-01,WI_3,MULTISEG,268.16476440429693,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
iter-1,6,16,10,7,1718.2308349609375,268.3724365234375,1.0,-1.3370548002100689e-09,3,0,2001-03-01,WI_3,MULTISEG,268.3724365234375,-0.979539,-0.31451,-1.4569,-3.08024,-0.11764,-1.36473,-2.89809,-9.64532,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78,-0.979539,-0.31451,0.0349221,0.000831303,0.76271,0.0431791,0.00126446,2.26299e-10,1,1706.78
