ENSEMBLE,REAL,Sg,Sw,krg,krog,krow,krw,pcog,pcow,satnum,tag,type,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL,INTERPOLATE_GO,INTERPOLATE_WO,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,COHIBA_MODEL_MODE,FWL
iter-1,3,,0.34,,,0.8522277,0.0017963,,1.635,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.35,,,0.8016707,0.0029586,,1.3959875,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.36,,,0.7499307,0.0044746000000000005,,1.2100198,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.37,,,0.6980505,0.0063789,,1.0619637,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.38,,,0.6467965,0.0087073,,0.9418169,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.39,,,0.5967423000000001,0.011496,,0.8427319999999999,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.4,,,0.5483246,0.0147821,,0.7598793,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.41,,,0.5018783,0.0186033,,0.6897656,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.42,,,0.457657,0.022998,,0.629808,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.43,,,0.4158454000000001,0.028005,,0.5780598000000001,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.44,,,0.3765677,0.0336632,,0.5330293,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.45,,,0.3398928,0.040011800000000014,,0.4935561,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.46,,,0.3058409,0.0470897,,0.4587252000000001,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.47,,,0.2743895,0.054935300000000006,,0.4278066,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.48,,,0.24548000000000006,0.0635865,,0.4002117,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.49,,,0.2190247,0.0730802,,0.3754608,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.5,,,0.1949134,0.0834518,,0.35316,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.51,,,0.17301989999999998,0.09473510000000003,,0.3329826,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.52,,,0.1532074,0.10696189999999997,,0.31465590000000004,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.53,,,0.13533370000000006,0.1201615,,0.2979507,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.54,,,0.11925510000000003,0.13435999999999998,,0.28267309999999995,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.55,,,0.1048293,0.1495806,,0.2686579,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.56,,,0.0919183,0.16584229999999994,,0.25576370000000004,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.57,,,0.08038989999999999,0.1831598,,0.243869,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.58,,,0.070119,0.2015431,,0.2328684,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.59,,,0.0609881,0.2209964,,0.22267070000000005,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.6,,,0.0528881,0.2415184,,0.2131962,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.61,,,0.0457181,0.26310100000000003,,0.204375,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.62,,,0.0393851,0.285729,,0.1961458,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.63,,,0.033804400000000005,0.3093796,,0.1884543,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.64,,,0.0288982,0.33402220000000005,,0.1812528,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.65,,,0.0245962,0.3596171,,0.1744984,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.66,,,0.0208343,0.3861161,,0.16815339999999998,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.67,,,0.0175547,0.4134615,,0.1621838,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.68,,,0.014705100000000004,0.4415863,,0.15655929999999998,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.69,,,0.0122381,0.4704141,,0.1512525,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.7,,,0.0101113,0.499859,,0.1462388,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.71,,,0.008286100000000001,0.5298265,,0.14149620000000002,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.72,,,0.0067280000000000005,0.5602132,,0.1370045,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.73,,,0.0054059,0.5909085000000001,,0.1327455,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.74,,,0.0042916,0.6217944999999999,,0.1287026,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.75,,,0.00336,0.6527480999999999,,0.1248609,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.76,,,0.0025883000000000004,0.6836414000000001,,0.1212066,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.77,,,0.0019561,0.7143438,,0.1177271,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.78,,,0.0014448,0.7447227,,0.11441099999999997,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.79,,,0.0010379000000000002,0.7746451999999999,,0.1112477,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.8,,,0.0007202999999999999,0.8039788,,0.1082275,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.81,,,0.0004784,0.8325927,,0.1053415,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.82,,,0.0002999,0.8603572,,0.1025815,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.83,,,0.00017380000000000002,0.8871425,,0.09994,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.84,,,8.98e-05,0.9128155,,0.09741,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.85,,,3.87e-05,0.9372312,,0.0949849,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.86,,,1.2e-05,0.96021,,0.0926588,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.87,,,1.7e-06,0.9814673,,0.0904261,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.88,,,0.0,1.0,,0.0882817,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.89,,,0.0,1.0,,0.08658869999999999,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.9,,,0.0,1.0,,0.0848957,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.91,,,0.0,1.0,,0.08320269999999999,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.92,,,0.0,1.0,,0.0815097,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.93,,,0.0,1.0,,0.07981669999999999,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.94,,,0.0,1.0,,0.07812369999999999,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.95,,,0.0,1.0,,0.0764307,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.96,,,0.0,1.0,,0.07473769999999999,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.97,,,0.0,1.0,,0.0730447,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.98,,,0.0,1.0,,0.07135169999999999,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,,0.99,,,0.0,1.0,,0.0696587,1,eclipse/include/props/swof.inc,SWOF,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
