WELL,DEPTH,CONBPRES,WELLMODEL,CONIPOS,CONKPOS,CONIDX,PRESSURE,CONJPOS,SGAS,DATE,SWAT,DRAWDOWN
R_A6,1710.7618408203125,283.5135192871094,STANDARD,17,11,11,283.5135192871094,42,6.818470787983699e-10,2018-11-07,1.0,0
R_A6,1713.0621337890625,283.7162170410156,STANDARD,17,12,12,283.7162170410156,42,3.441614770949286e-10,2018-11-07,1.0,0
R_A6,1715.3624267578125,283.94085693359375,STANDARD,17,13,13,283.94085693359375,42,2.2573888938670628e-11,2018-11-07,1.0,0
R_A6,1717.66259765625,284.1585693359375,STANDARD,17,14,14,284.1585693359375,42,2.268210619327249e-11,2018-11-07,1.0,0
R_A6,1719.962890625,284.3748474121094,STANDARD,17,15,15,284.3748474121094,42,8.56739418991781e-12,2018-11-07,1.0,0
R_A6,1722.26318359375,284.730224609375,STANDARD,17,16,16,284.730224609375,42,4.360178450929508e-12,2018-11-07,1.0,0
R_A6,1724.5634765625,284.9405212402344,STANDARD,17,17,17,284.9405212402344,42,5.925360462705198e-12,2018-11-07,1.0,0
R_A6,1726.1417236328125,285.0879211425781,STANDARD,17,18,18,285.0879211425781,42,5.07136303437572e-12,2018-11-07,1.0,0
R_A6,1727.431884765625,284.31378173828125,STANDARD,17,27,19,284.31378173828125,42,-1.905589748496528e-11,2018-11-07,1.0,0
R_A6,1729.156005859375,284.79266357421875,STANDARD,17,28,20,284.79266357421875,42,-9.853749760591057e-12,2018-11-07,1.0,0
R_A6,1730.880126953125,284.95220947265625,STANDARD,17,29,21,284.95220947265625,42,-3.4068553100147225e-12,2018-11-07,1.0,0
R_A6,1732.604248046875,285.3406066894531,STANDARD,17,30,22,285.3406066894531,42,-2.7457226457932062e-18,2018-11-07,1.0,0
R_A6,1734.328369140625,284.5820007324219,STANDARD,17,31,23,284.5820007324219,42,2.903960166951436e-13,2018-11-07,1.0,0
