WELL,DRAWDOWN,PRESSURE,SGAS,CONJPOS,DEPTH,CONIPOS,CONKPOS,DATE,WELLMODEL,CONIDX,SWAT,CONBPRES
R_A4,0,281.827880859375,0.0,52,1633.156982421875,31,4,2018-09-12,STANDARD,5,0.05344061180949211,281.827880859375
R_A4,0,281.7678527832031,0.0,52,1631.8787841796875,32,4,2018-09-12,STANDARD,6,0.053991228342056274,281.7678527832031
R_A4,0,281.94097900390625,0.0,51,1635.3731689453125,32,4,2018-09-12,STANDARD,7,0.10692148655653,281.94097900390625
R_A4,0,282.0603332519531,0.0,51,1637.193603515625,33,4,2018-09-12,STANDARD,8,0.056039441376924515,282.0603332519531
R_A4,0,281.9366149902344,0.0,51,1635.3397216796875,33,3,2018-09-12,STANDARD,9,0.13566185534000397,281.9366149902344
R_A4,0,282.2452697753906,0.0,50,1640.766357421875,33,4,2018-09-12,STANDARD,10,0.05732050910592079,282.2452697753906
R_A4,0,282.1907958984375,0.0,50,1639.95556640625,34,4,2018-09-12,STANDARD,11,0.05919773131608963,282.1907958984375
R_A4,0,282.2177734375,0.0,50,1640.8817138671875,35,4,2018-09-12,STANDARD,12,0.057611119002103806,282.2177734375
R_A4,0,282.0972900390625,0.0,50,1639.0693359375,35,3,2018-09-12,STANDARD,13,0.19442003965377808,282.0972900390625
R_A4,0,282.348876953125,0.0,49,1643.1942138671875,35,3,2018-09-12,STANDARD,14,0.22849410772323608,282.348876953125
R_A4,0,282.2297668457031,0.0,49,1641.418212890625,35,2,2018-09-12,STANDARD,15,0.22598803043365479,282.2297668457031
R_A4,0,278.6245422363281,0.0,49,1643.2374267578125,36,28,2018-09-12,STANDARD,16,0.1642475724220276,278.6245422363281
R_A4,0,277.96649169921875,0.0,48,1642.6873779296875,36,28,2018-09-12,STANDARD,17,0.059992142021656036,277.96649169921875
R_A4,0,278.9397888183594,0.0,48,1648.66748046875,37,28,2018-09-12,STANDARD,18,0.6521431803703308,278.9397888183594
R_A4,0,279.9598083496094,0.0,48,1654.0499267578125,38,28,2018-09-12,STANDARD,19,0.6503543853759766,279.9598083496094
R_A4,0,283.3299255371094,9.889930264713256e-14,47,1661.4869384765625,38,28,2018-09-12,STANDARD,20,1.0,283.3299255371094
R_A6,0,275.1781005859375,-1.1521706711533491e-13,42,1694.3931884765625,17,1,2018-11-07,STANDARD,1,1.0,275.1781005859375
R_A6,0,275.32122802734375,-6.789969248747335e-14,42,1695.9296875,17,2,2018-11-07,STANDARD,2,1.0,275.32122802734375
R_A6,0,275.46185302734375,-1.1061651947067222e-13,42,1697.4661865234375,17,3,2018-11-07,STANDARD,3,1.0,275.46185302734375
R_A6,0,275.5982666015625,-3.84170844550287e-14,42,1699.002685546875,17,4,2018-11-07,STANDARD,4,1.0,275.5982666015625
R_A6,0,275.73162841796875,-4.7581540487187657e-14,42,1700.5391845703125,17,5,2018-11-07,STANDARD,5,1.0,275.73162841796875
R_A6,0,275.8688659667969,-2.3132786918650394e-12,42,1702.07568359375,17,6,2018-11-07,STANDARD,6,1.0,275.8688659667969
R_A6,0,275.713134765625,-4.084177440688563e-12,42,1703.612060546875,17,7,2018-11-07,STANDARD,7,1.0,275.713134765625
R_A6,0,275.8585205078125,-2.9823556818575625e-12,42,1705.1485595703125,17,8,2018-11-07,STANDARD,8,1.0,275.8585205078125
R_A6,0,276.3025817871094,-1.4847296298230866e-13,42,1706.6851806640625,17,9,2018-11-07,STANDARD,9,1.0,276.3025817871094
R_A6,0,276.1394348144531,-1.0485844831320534e-11,42,1708.2216796875,17,10,2018-11-07,STANDARD,10,1.0,276.1394348144531
R_A6,0,281.85577392578125,3.378061996794912e-10,42,1710.1226806640625,17,11,2018-11-07,STANDARD,11,1.0,281.85577392578125
R_A6,0,282.07183837890625,1.8245020771967546e-10,42,1712.3883056640625,17,12,2018-11-07,STANDARD,12,1.0,282.07183837890625
R_A6,0,282.309326171875,7.173182187125704e-12,42,1714.65380859375,17,13,2018-11-07,STANDARD,13,1.0,282.309326171875
R_A6,0,282.52386474609375,8.15434872403209e-12,42,1716.91943359375,17,14,2018-11-07,STANDARD,14,1.0,282.52386474609375
R_A6,0,282.738525390625,6.8697786174964914e-12,42,1719.18505859375,17,15,2018-11-07,STANDARD,15,1.0,282.738525390625
