DEPTH,SWAT,CONJPOS,WELL,DATE,PRESSURE,CONIPOS,WELLMODEL,CONIDX,CONKPOS,DRAWDOWN,CONBPRES,SGAS
1709.8438720703125,1.0,42,R_A6,2018-11-07,282.2310791015625,17,STANDARD,11,11,0,282.2310791015625,-2.4429380740542683e-10
1712.1556396484375,1.0,42,R_A6,2018-11-07,282.4552917480469,17,STANDARD,12,12,0,282.4552917480469,-1.0900019081772072e-10
1714.467529296875,1.0,42,R_A6,2018-11-07,282.7039489746094,17,STANDARD,13,13,0,282.7039489746094,-7.86837262012341e-12
1716.7794189453125,1.0,42,R_A6,2018-11-07,282.9229431152344,17,STANDARD,14,14,0,282.9229431152344,-7.197499107131078e-12
1719.09130859375,1.0,42,R_A6,2018-11-07,283.14227294921875,17,STANDARD,15,15,0,283.14227294921875,-4.746945891920262e-12
1721.4031982421875,1.0,42,R_A6,2018-11-07,283.5068054199219,17,STANDARD,16,16,0,283.5068054199219,-1.3554056965334182e-12
1723.715087890625,1.0,42,R_A6,2018-11-07,283.7261962890625,17,STANDARD,17,17,0,283.7261962890625,-1.9588929003194755e-12
1725.1671142578125,1.0,42,R_A6,2018-11-07,283.8637390136719,17,STANDARD,18,18,0,283.8637390136719,-1.6383050515170194e-12
1726.3157958984375,1.0,42,R_A6,2018-11-07,283.7424621582031,17,STANDARD,19,26,0,283.7424621582031,-6.538653895670626e-14
1728.02099609375,1.0,42,R_A6,2018-11-07,284.2136535644531,17,STANDARD,20,27,0,284.2136535644531,-2.8430091668450036e-14
1729.726318359375,1.0,42,R_A6,2018-11-07,284.8540344238281,17,STANDARD,21,28,0,284.8540344238281,-6.570558235353184e-19
1731.4315185546875,1.0,42,R_A6,2018-11-07,285.1573791503906,17,STANDARD,22,29,0,285.1573791503906,-6.606655363309233e-20
1733.13671875,1.0,42,R_A6,2018-11-07,284.2619323730469,17,STANDARD,23,30,0,284.2619323730469,-5.10385525719591e-16
