SWAT,DEPTH,WELL,PRESSURE,CONKPOS,CONBPRES,CONIPOS,WELLMODEL,CONJPOS,SGAS,DATE,CONIDX,DRAWDOWN
1.0,1704.927734375,R_A6,278.37255859375,8,278.37255859375,17,STANDARD,42,1.905092576748313e-11,2018-11-07,8,0
1.0,1706.4569091796875,R_A6,278.8596496582031,9,278.8596496582031,17,STANDARD,42,7.087050130777373e-13,2018-11-07,9,0
1.0,1707.98583984375,R_A6,278.8389892578125,10,278.8389892578125,17,STANDARD,42,4.542712386812475e-11,2018-11-07,10,0
1.0,1709.8946533203125,R_A6,282.2445373535156,11,282.2445373535156,17,STANDARD,42,-1.2903159096744332e-10,2018-11-07,11,0
1.0,1712.1832275390625,R_A6,282.4612731933594,12,282.4612731933594,17,STANDARD,42,-7.956702657851977e-11,2018-11-07,12,0
1.0,1714.4718017578125,R_A6,282.6900329589844,13,282.6900329589844,17,STANDARD,42,-5.1458091260281336e-12,2018-11-07,13,0
1.0,1716.7603759765625,R_A6,282.9068298339844,14,282.9068298339844,17,STANDARD,42,-5.345575111032064e-12,2018-11-07,14,0
1.0,1719.048828125,R_A6,283.124267578125,15,283.124267578125,17,STANDARD,42,-3.427463391228458e-12,2018-11-07,15,0
1.0,1721.33740234375,R_A6,283.48675537109375,16,283.48675537109375,17,STANDARD,42,-1.109193357821947e-12,2018-11-07,16,0
1.0,1723.6259765625,R_A6,283.7039489746094,17,283.7039489746094,17,STANDARD,42,-1.665489035747314e-12,2018-11-07,17,0
1.0,1725.1356201171875,R_A6,283.84698486328125,18,283.84698486328125,17,STANDARD,42,-1.4829040773101099e-12,2018-11-07,18,0
1.0,1726.3521728515625,R_A6,283.94464111328125,26,283.94464111328125,17,STANDARD,42,-2.879063632464651e-13,2018-11-07,19,0
1.0,1728.0546875,R_A6,284.43426513671875,27,284.43426513671875,17,STANDARD,42,-1.478229566748493e-13,2018-11-07,20,0
1.0,1729.757080078125,R_A6,284.8410339355469,28,284.8410339355469,17,STANDARD,42,-5.99470662915462e-19,2018-11-07,21,0
1.0,1731.4595947265625,R_A6,284.6921081542969,29,284.6921081542969,17,STANDARD,42,8.32973074039401e-20,2018-11-07,22,0
1.0,1733.1619873046875,R_A6,284.54534912109375,30,284.54534912109375,17,STANDARD,42,1.2035960986124284e-16,2018-11-07,23,0
