SWAT,DEPTH,CONIPOS,WELL,WELLMODEL,CONBPRES,CONKPOS,PRESSURE,CONJPOS,SGAS,DRAWDOWN,CONIDX,DATE
1.0,1705.362060546875,17,R_A6,STANDARD,278.5561828613281,8,278.5561828613281,42,-1.0005913632371577e-11,0,8,2018-11-07
1.0,1706.8990478515625,17,R_A6,STANDARD,279.00250244140625,9,279.00250244140625,42,-5.295790932516309e-13,0,9,2018-11-07
1.0,1708.43603515625,17,R_A6,STANDARD,279.4140625,10,279.4140625,42,-4.693541562350578e-13,0,10,2018-11-07
1.0,1710.3228759765625,17,R_A6,STANDARD,280.22613525390625,11,280.22613525390625,42,-1.3871189082342167e-13,0,11,2018-11-07
1.0,1712.5595703125,17,R_A6,STANDARD,280.4378662109375,12,280.4378662109375,42,-5.0135788668423734e-14,0,12,2018-11-07
1.0,1714.7962646484375,17,R_A6,STANDARD,280.6617431640625,13,280.6617431640625,42,-4.20717410901301e-15,0,13,2018-11-07
1.0,1717.032958984375,17,R_A6,STANDARD,280.87371826171875,14,280.87371826171875,42,-3.196280520529997e-15,0,14,2018-11-07
1.0,1719.269775390625,17,R_A6,STANDARD,281.0865173339844,15,281.0865173339844,42,-1.6059409043136185e-15,0,15,2018-11-07
1.0,1721.5064697265625,17,R_A6,STANDARD,281.445068359375,16,281.445068359375,42,-4.505243838481496e-16,0,16,2018-11-07
1.0,1723.7431640625,17,R_A6,STANDARD,281.6584167480469,17,281.6584167480469,42,-1.03204950689011e-15,0,17,2018-11-07
1.0,1725.458984375,17,R_A6,STANDARD,281.821533203125,18,281.821533203125,42,-7.33545090701005e-16,0,18,2018-11-07
1.0,1726.913818359375,17,R_A6,STANDARD,282.78857421875,25,282.78857421875,42,1.0085811038337139e-14,0,19,2018-11-07
1.0,1728.628662109375,17,R_A6,STANDARD,283.2935791015625,26,283.2935791015625,42,8.72566840152576e-15,0,20,2018-11-07
1.0,1730.3436279296875,17,R_A6,STANDARD,284.08270263671875,27,284.08270263671875,42,2.311944770485137e-20,0,21,2018-11-07
1.0,1732.0584716796875,17,R_A6,STANDARD,284.1751708984375,28,284.1751708984375,42,9.12453644081225e-21,0,22,2018-11-07
1.0,1733.7733154296875,17,R_A6,STANDARD,283.2226867675781,29,283.2226867675781,42,3.654624236091165e-17,0,23,2018-11-07
