DATE,SWAT,CONBPRES,WELLMODEL,PRESSURE,CONIDX,SGAS,CONIPOS,CONJPOS,CONKPOS,DRAWDOWN,WELL,DEPTH
2018-01-01,1.0,305.52667236328125,STANDARD,305.52667236328125,4,0.0,17,42,4,0,R_A6,1699.55517578125
2018-01-01,1.0,305.6737365722656,STANDARD,305.6737365722656,5,0.0,17,42,5,0,R_A6,1701.10693359375
2018-01-01,1.0,305.82080078125,STANDARD,305.82080078125,6,0.0,17,42,6,0,R_A6,1702.65869140625
2018-01-01,1.0,305.6688232421875,STANDARD,305.6688232421875,7,0.0,17,42,7,0,R_A6,1704.21044921875
2018-01-01,1.0,305.81585693359375,STANDARD,305.81585693359375,8,0.0,17,42,8,0,R_A6,1705.76220703125
2018-01-01,1.0,306.2619934082031,STANDARD,306.2619934082031,9,0.0,17,42,9,0,R_A6,1707.31396484375
2018-01-01,1.0,306.1032409667969,STANDARD,306.1032409667969,10,0.0,17,42,10,0,R_A6,1708.86572265625
2018-01-01,1.0,306.2864685058594,STANDARD,306.2864685058594,11,0.0,17,42,11,0,R_A6,1710.7974853515625
2018-01-01,1.0,306.5055847167969,STANDARD,306.5055847167969,12,0.0,17,42,12,0,R_A6,1713.1094970703125
2018-01-01,1.0,306.73663330078125,STANDARD,306.73663330078125,13,0.0,17,42,13,0,R_A6,1715.42138671875
2018-01-01,1.0,306.9557800292969,STANDARD,306.9557800292969,14,0.0,17,42,14,0,R_A6,1717.7333984375
2018-01-01,1.0,307.1748962402344,STANDARD,307.1748962402344,15,0.0,17,42,15,0,R_A6,1720.04541015625
2018-01-01,1.0,307.53900146484375,STANDARD,307.53900146484375,16,0.0,17,42,16,0,R_A6,1722.357421875
2018-01-01,1.0,307.7581481933594,STANDARD,307.7581481933594,17,0.0,17,42,17,0,R_A6,1724.66943359375
2018-01-01,1.0,307.9067687988281,STANDARD,307.9067687988281,18,0.0,17,42,18,0,R_A6,1726.2374267578125
2018-01-01,1.0,307.8705749511719,STANDARD,307.8705749511719,19,0.0,17,42,25,0,R_A6,1727.5130615234375
2018-01-01,1.0,308.34002685546875,STANDARD,308.34002685546875,20,0.0,17,42,26,0,R_A6,1729.2401123046875
2018-01-01,1.0,308.50372314453125,STANDARD,308.50372314453125,21,0.0,17,42,27,0,R_A6,1730.967041015625
2018-01-01,1.0,308.6673889160156,STANDARD,308.6673889160156,22,0.0,17,42,28,0,R_A6,1732.694091796875
2018-01-01,1.0,308.5252990722656,STANDARD,308.5252990722656,23,0.0,17,42,29,0,R_A6,1734.4210205078125
2018-03-01,0.1357274055480957,298.6808166503906,STANDARD,298.6808166503906,1,0.0,22,30,1,0,R_A2,1640.4737548828125
2018-03-01,0.2100655436515808,298.80548095703125,STANDARD,298.80548095703125,2,0.0,22,30,2,0,R_A2,1642.333251953125
2018-03-01,0.06376897543668747,298.93017578125,STANDARD,298.93017578125,3,0.0,22,30,3,0,R_A2,1644.1927490234375
2018-03-01,0.07049878686666489,299.0548095703125,STANDARD,299.0548095703125,4,0.0,22,30,4,0,R_A2,1646.05224609375
2018-03-01,0.13954772055149078,299.179443359375,STANDARD,299.179443359375,5,0.0,22,30,5,0,R_A2,1647.91162109375
2018-03-01,0.6954824924468994,299.30364990234375,STANDARD,299.30364990234375,6,0.0,22,30,6,0,R_A2,1649.7711181640625
2018-03-01,0.8983452916145325,299.44329833984375,STANDARD,299.44329833984375,7,0.0,22,30,7,0,R_A2,1651.630615234375
2018-03-01,0.8821367025375366,299.5738220214844,STANDARD,299.5738220214844,8,0.0,22,30,8,0,R_A2,1653.4901123046875
2018-03-01,0.9330330491065979,299.7875061035156,STANDARD,299.7875061035156,9,0.0,22,30,9,0,R_A2,1655.349609375
2018-03-01,0.9455054402351379,299.984619140625,STANDARD,299.984619140625,10,0.0,22,30,10,0,R_A2,1657.2091064453125
2018-03-01,0.081661656498909,299.5208435058594,STANDARD,299.5208435058594,11,0.0,22,30,11,0,R_A2,1659.19677734375
2018-03-01,0.08622654527425766,299.63818359375,STANDARD,299.63818359375,12,0.0,22,30,12,0,R_A2,1661.3126220703125
2018-03-01,0.4768318235874176,299.9365234375,STANDARD,299.9365234375,13,0.0,22,30,13,0,R_A2,1663.428466796875
2018-03-01,0.5479506254196167,300.23126220703125,STANDARD,300.23126220703125,14,0.0,22,30,14,0,R_A2,1665.5443115234375
2018-03-01,0.7210221290588379,300.3721923828125,STANDARD,300.3721923828125,15,0.0,22,30,15,0,R_A2,1667.66015625
2018-03-01,0.9860331416130066,300.5097961425781,STANDARD,300.5097961425781,16,0.0,22,30,16,0,R_A2,1669.776123046875
2018-03-01,0.9732787013053894,300.6509094238281,STANDARD,300.6509094238281,17,0.0,22,30,17,0,R_A2,1671.8919677734375
2018-03-01,0.9969027042388916,300.78594970703125,STANDARD,300.78594970703125,18,0.0,22,30,18,0,R_A2,1673.9095458984375
2018-03-01,1.0000193119049072,300.5765075683594,STANDARD,300.5765075683594,19,4.371207396047794e-08,22,30,25,0,R_A2,1676.0224609375
2018-03-01,1.0,300.6029052734375,STANDARD,300.6029052734375,20,2.4365034187283363e-13,22,29,25,0,R_A2,1677.5499267578125
2018-03-01,1.0,301.7347106933594,STANDARD,301.7347106933594,21,-8.618912286381209e-16,22,29,26,0,R_A2,1679.361572265625
2018-03-01,1.0,302.0611572265625,STANDARD,302.0611572265625,22,-8.692132990715422e-16,22,29,27,0,R_A2,1681.17333984375
2018-03-01,1.0,301.2524108886719,STANDARD,301.2524108886719,23,1.902359554809669e-15,22,29,28,0,R_A2,1682.985107421875
2018-03-01,1.0,301.304931640625,STANDARD,301.304931640625,24,2.7020185845987466e-15,22,29,29,0,R_A2,1684.7967529296875
2018-04-28,1.0,273.135986328125,STANDARD,273.135986328125,1,-3.01212765667358e-12,31,20,1,0,R_A5,1685.3218994140625
2018-04-28,1.0,273.3520812988281,STANDARD,273.3520812988281,2,-2.7356339849654576e-12,31,20,2,0,R_A5,1687.6177978515625
2018-04-28,1.0,273.5675354003906,STANDARD,273.5675354003906,3,-2.7595369565813765e-12,31,20,3,0,R_A5,1689.913818359375
2018-04-28,1.0,273.78173828125,STANDARD,273.78173828125,4,-3.3979243030390904e-13,31,20,4,0,R_A5,1692.2098388671875
2018-04-28,1.0,273.99755859375,STANDARD,273.99755859375,5,-1.7529050043083028e-12,31,20,5,0,R_A5,1694.5057373046875
2018-04-28,1.0,274.2148132324219,STANDARD,274.2148132324219,6,-2.8283447632559966e-12,31,20,6,0,R_A5,1696.8016357421875
2018-04-28,1.0,274.84320068359375,STANDARD,274.84320068359375,7,-3.432552907276648e-14,31,20,7,0,R_A5,1699.09765625
2018-04-28,1.0,277.18170166015625,STANDARD,277.18170166015625,8,0.0,31,20,8,0,R_A5,1701.3935546875
2018-04-28,1.0,276.7131652832031,STANDARD,276.7131652832031,9,-1.5996092254597083e-12,31,20,11,0,R_A5,1708.0882568359375
2018-04-28,1.0,273.8988037109375,STANDARD,273.8988037109375,10,-3.510548449159323e-11,31,21,11,0,R_A5,1701.569091796875
2018-04-28,1.0,274.0884704589844,STANDARD,274.0884704589844,11,-7.328309487020235e-11,31,21,12,0,R_A5,1703.517822265625
2018-04-28,1.0,274.3019104003906,STANDARD,274.3019104003906,12,-3.595517763729794e-12,31,21,13,0,R_A5,1705.4666748046875
2018-04-28,1.0,274.5053405761719,STANDARD,274.5053405761719,13,-4.703364867714166e-12,31,21,14,0,R_A5,1707.4154052734375
2018-04-28,1.0,274.6988830566406,STANDARD,274.6988830566406,14,-1.80797878838318e-12,31,21,15,0,R_A5,1709.3641357421875
2018-04-28,1.0,275.0443420410156,STANDARD,275.0443420410156,15,-2.1407279161139714e-13,31,21,16,0,R_A5,1711.3128662109375
2018-04-28,1.0,275.2455139160156,STANDARD,275.2455139160156,16,-1.8420376714841508e-13,31,21,17,0,R_A5,1713.2615966796875
2018-04-28,1.0,275.39056396484375,STANDARD,275.39056396484375,17,-1.5291331297972305e-13,31,21,18,0,R_A5,1714.75634765625
2018-04-28,1.0,275.5045166015625,STANDARD,275.5045166015625,18,-2.5432520672774572e-11,31,21,25,0,R_A5,1716.41064453125
2018-04-28,1.0,275.669677734375,STANDARD,275.669677734375,19,-2.4350670785322492e-11,31,21,26,0,R_A5,1718.5950927734375
2018-04-28,1.0,281.58319091796875,STANDARD,281.58319091796875,20,1.8178059102919395e-19,31,21,27,0,R_A5,1720.7796630859375
2018-04-28,1.0,276.4018249511719,STANDARD,276.4018249511719,21,-8.629163356088654e-12,31,21,28,0,R_A5,1722.9642333984375
2018-04-28,1.0,276.6346435546875,STANDARD,276.6346435546875,22,-4.201616918969586e-12,31,21,29,0,R_A5,1725.1488037109375
2018-07-03,0.6491576433181763,282.72802734375,STANDARD,282.72802734375,1,0.0,28,41,1,0,R_A3,1610.1676025390625
2018-07-03,0.1989690214395523,282.8587646484375,STANDARD,282.8587646484375,2,0.0,28,41,2,0,R_A3,1612.1756591796875
2018-07-03,0.19639061391353607,282.9926452636719,STANDARD,282.9926452636719,3,0.0,28,41,3,0,R_A3,1614.18359375
2018-07-03,0.6492537260055542,283.12139892578125,STANDARD,283.12139892578125,4,0.0,28,41,4,0,R_A3,1616.191650390625
2018-07-03,0.6492664217948914,283.23980712890625,STANDARD,283.23980712890625,5,0.0,28,41,5,0,R_A3,1618.19970703125
2018-07-03,0.23249763250350952,283.36328125,STANDARD,283.36328125,6,0.0,28,41,6,0,R_A3,1620.2076416015625
2018-07-03,0.18959255516529083,282.5576171875,STANDARD,282.5576171875,7,0.0,29,41,6,0,R_A3,1608.138916015625
2018-07-03,0.19815398752689362,282.697509765625,STANDARD,282.697509765625,8,0.0,29,41,7,0,R_A3,1610.23681640625
2018-07-03,0.12825411558151245,282.8373718261719,STANDARD,282.8373718261719,9,0.0,29,41,8,0,R_A3,1612.3348388671875
2018-07-03,0.8001116514205933,282.9746398925781,STANDARD,282.9746398925781,10,0.0,29,41,9,0,R_A3,1614.4327392578125
2018-07-03,0.7953537106513977,283.0880126953125,STANDARD,283.0880126953125,11,0.0,29,41,10,0,R_A3,1616.53076171875
2018-07-03,0.04945683106780052,282.5677795410156,STANDARD,282.5677795410156,12,0.0,29,41,11,0,R_A3,1618.8251953125
2018-07-03,0.056992530822753906,282.7340393066406,STANDARD,282.7340393066406,13,0.0,29,41,12,0,R_A3,1621.3160400390625
2018-07-03,0.38028061389923096,282.8988952636719,STANDARD,282.8988952636719,14,0.0,29,41,13,0,R_A3,1623.8070068359375
2018-07-03,0.35998010635375977,283.05938720703125,STANDARD,283.05938720703125,15,0.0,29,41,14,0,R_A3,1626.2979736328125
2018-07-03,0.7723003625869751,283.1782531738281,STANDARD,283.1782531738281,16,0.0,29,41,15,0,R_A3,1628.788818359375
2018-07-03,0.7924503684043884,282.6639709472656,STANDARD,282.6639709472656,17,0.0,29,41,16,0,R_A3,1630.463134765625
2018-07-03,0.6693137288093567,282.1317443847656,STANDARD,282.1317443847656,18,0.0,29,41,25,0,R_A3,1632.71728515625
2018-07-03,0.04522963613271713,282.35980224609375,STANDARD,282.35980224609375,19,0.0,29,41,26,0,R_A3,1636.36767578125
2018-07-03,0.08733021467924118,282.6035461425781,STANDARD,282.6035461425781,20,0.0,29,41,27,0,R_A3,1640.0179443359375
2018-07-03,0.6639229655265808,282.8597412109375,STANDARD,282.8597412109375,21,0.0,29,41,28,0,R_A3,1643.668212890625
2018-07-03,0.06373756378889084,283.12567138671875,STANDARD,283.12567138671875,22,0.0,29,41,29,0,R_A3,1647.318603515625
2018-09-12,0.058763179928064346,278.3373107910156,STANDARD,278.3373107910156,1,0.0,30,52,1,0,R_A4,1638.1636962890625
2018-09-12,0.1037001982331276,278.02935791015625,STANDARD,278.02935791015625,2,0.0,31,52,1,0,R_A4,1629.7955322265625
2018-09-12,0.05470694601535797,278.15850830078125,STANDARD,278.15850830078125,3,0.0,31,52,2,0,R_A4,1631.7332763671875
2018-09-12,0.057735688984394073,278.2876281738281,STANDARD,278.2876281738281,4,0.0,31,52,3,0,R_A4,1633.6710205078125
2018-09-12,0.055640097707509995,278.276611328125,STANDARD,278.276611328125,5,0.0,32,52,3,0,R_A4,1630.51025390625
2018-09-12,0.0827753096818924,278.4872741699219,STANDARD,278.4872741699219,6,0.0,32,51,3,0,R_A4,1637.3165283203125
2018-09-12,0.6495750546455383,278.4315490722656,STANDARD,278.4315490722656,7,0.0,33,51,3,0,R_A4,1634.7071533203125
2018-09-12,0.05913738161325455,278.5771789550781,STANDARD,278.5771789550781,8,0.0,33,51,4,0,R_A4,1636.50244140625
2018-09-12,0.06807999312877655,278.71319580078125,STANDARD,278.71319580078125,9,0.0,33,50,4,0,R_A4,1644.273193359375
2018-09-12,0.0849447175860405,278.6236267089844,STANDARD,278.6236267089844,10,0.0,34,50,4,0,R_A4,1639.82861328125
2018-09-12,0.12037711590528488,278.8986511230469,STANDARD,278.8986511230469,11,0.0,35,50,4,0,R_A4,1637.75927734375
2018-09-12,0.05874263495206833,281.0563659667969,STANDARD,281.0563659667969,12,0.0,35,49,29,0,R_A4,1639.7891845703125
2018-09-12,0.21393738687038422,281.4887390136719,STANDARD,281.4887390136719,13,0.0,36,49,29,0,R_A4,1645.5201416015625
2018-09-12,0.6514419913291931,281.04205322265625,STANDARD,281.04205322265625,14,0.0,36,49,28,0,R_A4,1639.3271484375
2018-09-12,0.3028058111667633,280.8968811035156,STANDARD,280.8968811035156,15,0.0,36,48,28,0,R_A4,1637.2689208984375
2018-09-12,1.0,281.69482421875,STANDARD,281.69482421875,16,3.688907252580309e-12,37,48,28,0,R_A4,1645.4539794921875
2018-09-12,0.9999943971633911,282.46893310546875,STANDARD,282.46893310546875,17,0.0,38,48,28,0,R_A4,1653.7303466796875
2018-09-12,0.3408120572566986,281.6935119628906,STANDARD,281.6935119628906,18,0.0,38,48,27,0,R_A4,1647.7857666015625
2018-09-12,0.3415150046348572,282.1336975097656,STANDARD,282.1336975097656,19,0.0,38,47,27,0,R_A4,1654.622314453125
2018-11-07,1.0,277.7057800292969,STANDARD,277.7057800292969,1,-3.142419267507246e-12,17,42,1,0,R_A6,1694.8997802734375
2018-11-07,1.0,277.84698486328125,STANDARD,277.84698486328125,2,-9.913257281030097e-13,17,42,2,0,R_A6,1696.45166015625
2018-11-07,1.0,277.9864196777344,STANDARD,277.9864196777344,3,-7.472505687139419e-13,17,42,3,0,R_A6,1698.00341796875
2018-11-07,1.0,278.1229553222656,STANDARD,278.1229553222656,4,-5.535119346374018e-13,17,42,4,0,R_A6,1699.55517578125
2018-11-07,1.0,278.257568359375,STANDARD,278.257568359375,5,-8.856733705805975e-13,17,42,5,0,R_A6,1701.10693359375
2018-11-07,1.0,278.3968200683594,STANDARD,278.3968200683594,6,-4.711327508677421e-11,17,42,6,0,R_A6,1702.65869140625
2018-11-07,1.0,278.2436218261719,STANDARD,278.2436218261719,7,-7.897240500431835e-11,17,42,7,0,R_A6,1704.21044921875
2018-11-07,1.0,278.390869140625,STANDARD,278.390869140625,8,-5.1057921779396054e-11,17,42,8,0,R_A6,1705.76220703125
2018-11-07,1.0,278.84088134765625,STANDARD,278.84088134765625,9,-1.767380686246156e-10,17,42,9,0,R_A6,1707.31396484375
2018-11-07,1.0,278.6903991699219,STANDARD,278.6903991699219,10,-3.1163396863043147e-10,17,42,10,0,R_A6,1708.86572265625
2018-11-07,1.0,278.8744812011719,STANDARD,278.8744812011719,11,-3.1329974725657905e-10,17,42,11,0,R_A6,1710.7974853515625
2018-11-07,1.0,279.122802734375,STANDARD,279.122802734375,12,-3.00864402835721e-11,17,42,12,0,R_A6,1713.1094970703125
2018-11-07,1.0,279.3992614746094,STANDARD,279.3992614746094,13,7.340708444748822e-13,17,42,13,0,R_A6,1715.42138671875
2018-11-07,1.0,279.61920166015625,STANDARD,279.61920166015625,14,9.172780807489844e-13,17,42,14,0,R_A6,1717.7333984375
2018-11-07,1.0,279.8410949707031,STANDARD,279.8410949707031,15,5.939248658853868e-13,17,42,15,0,R_A6,1720.04541015625
2018-11-07,1.0,280.2103576660156,STANDARD,280.2103576660156,16,2.0257429902362928e-13,17,42,16,0,R_A6,1722.357421875
2018-11-07,1.0,280.4342346191406,STANDARD,280.4342346191406,17,3.425957705461419e-13,17,42,17,0,R_A6,1724.66943359375
