SWAT,DRAWDOWN,SGAS,CONJPOS,CONBPRES,DEPTH,CONIDX,WELLMODEL,PRESSURE,WELL,CONKPOS,DATE,CONIPOS
0.05911263823509216,0,0.0,30,297.6618347167969,1644.2911376953125,3,STANDARD,297.6618347167969,R_A2,3,2018-03-01,22
0.06529394537210464,0,0.0,30,297.7789306640625,1646.0386962890625,4,STANDARD,297.7789306640625,R_A2,4,2018-03-01,22
0.06795144081115723,0,0.0,30,297.89605712890625,1647.7861328125,5,STANDARD,297.89605712890625,R_A2,5,2018-03-01,22
0.32011333107948303,0,0.0,30,298.0378112792969,1649.53369140625,6,STANDARD,298.0378112792969,R_A2,6,2018-03-01,22
0.8822919130325317,0,0.0,30,298.1722717285156,1651.28125,7,STANDARD,298.1722717285156,R_A2,7,2018-03-01,22
0.8601829409599304,0,0.0,30,298.301513671875,1653.0286865234375,8,STANDARD,298.301513671875,R_A2,8,2018-03-01,22
0.8841204643249512,0,0.0,30,298.4319152832031,1654.7762451171875,9,STANDARD,298.4319152832031,R_A2,9,2018-03-01,22
0.8947551846504211,0,0.0,30,298.9508361816406,1656.523681640625,10,STANDARD,298.9508361816406,R_A2,10,2018-03-01,22
0.07031207531690598,0,0.0,30,299.583251953125,1658.3856201171875,11,STANDARD,299.583251953125,R_A2,11,2018-03-01,22
0.06714820861816406,0,0.0,30,299.7157287597656,1660.362060546875,12,STANDARD,299.7157287597656,R_A2,12,2018-03-01,22
0.4361545741558075,0,0.0,30,299.84893798828125,1662.3385009765625,13,STANDARD,299.84893798828125,R_A2,13,2018-03-01,22
0.4721873104572296,0,0.0,30,299.9831237792969,1664.31494140625,14,STANDARD,299.9831237792969,R_A2,14,2018-03-01,22
0.9151437282562256,0,0.0,30,300.1231384277344,1666.291259765625,15,STANDARD,300.1231384277344,R_A2,15,2018-03-01,22
0.9227418303489685,0,0.0,30,300.2602844238281,1668.2677001953125,16,STANDARD,300.2602844238281,R_A2,16,2018-03-01,22
0.8879241347312927,0,0.0,30,300.3944396972656,1670.244140625,17,STANDARD,300.3944396972656,R_A2,17,2018-03-01,22
0.9373349547386169,0,0.0,29,300.5508117675781,1673.892333984375,18,STANDARD,300.5508117675781,R_A2,17,2018-03-01,22
0.9896169304847717,0,0.0,29,300.6805419921875,1675.822509765625,19,STANDARD,300.6805419921875,R_A2,18,2018-03-01,22
0.6747095584869385,0,0.0,29,303.0194091796875,1677.6522216796875,20,STANDARD,303.0194091796875,R_A2,25,2018-03-01,22
1.0,0,1.5771130114565452e-16,29,303.2295227050781,1679.39404296875,21,STANDARD,303.2295227050781,R_A2,26,2018-03-01,22
1.0,0,-4.0883914627413176e-18,29,303.7362976074219,1681.1357421875,22,STANDARD,303.7362976074219,R_A2,27,2018-03-01,22
1.0,0,-3.63071656571879e-18,29,303.91705322265625,1682.8775634765625,23,STANDARD,303.91705322265625,R_A2,28,2018-03-01,22
1.0,0,-1.2605458087459639e-18,29,304.08868408203125,1684.6192626953125,24,STANDARD,304.08868408203125,R_A2,29,2018-03-01,22
1.0,0,-3.0626365091451606e-15,20,277.8137512207031,1684.9844970703125,1,STANDARD,277.8137512207031,R_A5,1,2018-04-28,31
1.0,0,-5.929792074033102e-11,20,278.039794921875,1687.368896484375,2,STANDARD,278.039794921875,R_A5,2,2018-04-28,31
1.0,0,-7.254002953871463e-11,20,278.265869140625,1689.7532958984375,3,STANDARD,278.265869140625,R_A5,3,2018-04-28,31
1.0,0,-8.389167832634215e-11,20,278.4917907714844,1692.1376953125,4,STANDARD,278.4917907714844,R_A5,4,2018-04-28,31
1.0,0,-7.522472228460586e-11,20,278.7176513671875,1694.522216796875,5,STANDARD,278.7176513671875,R_A5,5,2018-04-28,31
1.0,0,-5.870290364917707e-11,20,278.94342041015625,1696.9066162109375,6,STANDARD,278.94342041015625,R_A5,6,2018-04-28,31
1.0,0,-6.573923805493209e-13,20,279.49139404296875,1699.291015625,7,STANDARD,279.49139404296875,R_A5,7,2018-04-28,31
1.0,0,-7.521809286537007e-10,20,279.06768798828125,1708.63671875,8,STANDARD,279.06768798828125,R_A5,11,2018-04-28,31
1.0,0,-4.4639691942904847e-10,20,279.25604248046875,1710.6370849609375,9,STANDARD,279.25604248046875,R_A5,12,2018-04-28,31
1.0,0,-1.0971904496059892e-09,21,277.66546630859375,1704.256591796875,10,STANDARD,277.66546630859375,R_A5,12,2018-04-28,31
1.0,0,-5.482265752476678e-10,21,277.8411865234375,1706.00732421875,11,STANDARD,277.8411865234375,R_A5,13,2018-04-28,31
1.0,0,-1.1487189671699483e-10,21,278.00946044921875,1707.7581787109375,12,STANDARD,278.00946044921875,R_A5,14,2018-04-28,31
1.0,0,-3.3052664771826556e-11,21,278.1800537109375,1709.509033203125,13,STANDARD,278.1800537109375,R_A5,15,2018-04-28,31
1.0,0,-2.7223459597713884e-11,21,278.5157165527344,1711.2598876953125,14,STANDARD,278.5157165527344,R_A5,16,2018-04-28,31
1.0,0,-3.266285896266763e-12,21,278.74615478515625,1713.0107421875,15,STANDARD,278.74615478515625,R_A5,17,2018-04-28,31
1.0,0,-6.726888577418544e-12,21,278.9668273925781,1714.6214599609375,16,STANDARD,278.9668273925781,R_A5,18,2018-04-28,31
1.0,0,-3.372351660077544e-12,21,279.08111572265625,1715.5008544921875,17,STANDARD,279.08111572265625,R_A5,19,2018-04-28,31
1.0,0,-2.2047112399614655e-11,21,282.3352966308594,1716.7489013671875,18,STANDARD,282.3352966308594,R_A5,25,2018-04-28,31
1.0,0,-2.2151173256768075e-11,21,282.57183837890625,1718.95703125,19,STANDARD,282.57183837890625,R_A5,26,2018-04-28,31
1.0,0,-2.076025462649511e-11,21,282.6674499511719,1721.1651611328125,20,STANDARD,282.6674499511719,R_A5,27,2018-04-28,31
1.0,0,3.409540335000817e-15,21,283.00079345703125,1723.373291015625,21,STANDARD,283.00079345703125,R_A5,28,2018-04-28,31
1.0,0,8.406674946556843e-15,21,286.4937438964844,1725.5814208984375,22,STANDARD,286.4937438964844,R_A5,29,2018-04-28,31
0.6497776508331299,0,0.0,41,273.3033447265625,1610.031494140625,1,STANDARD,273.3033447265625,R_A3,1,2018-07-03,28
0.19549371302127838,0,0.0,41,273.4500427246094,1612.076171875,2,STANDARD,273.4500427246094,R_A3,2,2018-07-03,28
0.18992190062999725,0,0.0,41,273.5869140625,1614.120849609375,3,STANDARD,273.5869140625,R_A3,3,2018-07-03,28
0.6508945822715759,0,0.0,41,273.8085021972656,1616.1656494140625,4,STANDARD,273.8085021972656,R_A3,4,2018-07-03,28
0.6513468027114868,0,0.0,41,274.2456970214844,1618.2103271484375,5,STANDARD,274.2456970214844,R_A3,5,2018-07-03,28
0.6533296704292297,0,0.0,41,274.70684814453125,1620.255126953125,6,STANDARD,274.70684814453125,R_A3,6,2018-07-03,28
0.2802629768848419,0,0.0,41,274.1338195800781,1610.4454345703125,7,STANDARD,274.1338195800781,R_A3,6,2018-07-03,29
0.19703197479248047,0,0.0,41,274.26007080078125,1612.3150634765625,8,STANDARD,274.26007080078125,R_A3,7,2018-07-03,29
0.19936011731624603,0,0.0,41,274.3849792480469,1614.1845703125,9,STANDARD,274.3849792480469,R_A3,8,2018-07-03,29
0.7858317494392395,0,0.0,41,274.80487060546875,1616.05419921875,10,STANDARD,274.80487060546875,R_A3,9,2018-07-03,29
0.7882481217384338,0,0.0,41,277.1111145019531,1617.9237060546875,11,STANDARD,277.1111145019531,R_A3,10,2018-07-03,29
0.04692335054278374,0,0.0,41,279.66705322265625,1619.9755859375,12,STANDARD,279.66705322265625,R_A3,11,2018-07-03,29
0.053650710731744766,0,0.0,41,279.8160705566406,1622.20947265625,13,STANDARD,279.8160705566406,R_A3,12,2018-07-03,29
0.3589611351490021,0,0.0,41,279.96588134765625,1624.4434814453125,14,STANDARD,279.96588134765625,R_A3,13,2018-07-03,29
0.3846716284751892,0,0.0,41,280.117431640625,1626.677490234375,15,STANDARD,280.117431640625,R_A3,14,2018-07-03,29
0.5001590251922607,0,0.0,41,280.27716064453125,1628.9034423828125,16,STANDARD,280.27716064453125,R_A3,15,2018-07-03,29
0.7992275357246399,0,0.0,41,280.42840576171875,1630.7213134765625,17,STANDARD,280.42840576171875,R_A3,16,2018-07-03,29
0.05157054215669632,0,0.0,41,281.08984375,1633.2296142578125,18,STANDARD,281.08984375,R_A3,25,2018-07-03,29
0.6493702530860901,0,0.0,41,281.35052490234375,1636.801513671875,19,STANDARD,281.35052490234375,R_A3,26,2018-07-03,29
0.04721364006400108,0,0.0,41,281.6955871582031,1640.3734130859375,20,STANDARD,281.6955871582031,R_A3,27,2018-07-03,29
0.2515403926372528,0,0.0,41,281.9460144042969,1643.9453125,21,STANDARD,281.9460144042969,R_A3,28,2018-07-03,29
0.09243949502706528,0,0.0,41,282.1898193359375,1647.517333984375,22,STANDARD,282.1898193359375,R_A3,29,2018-07-03,29
0.04906664788722992,0,0.0,52,277.9254150390625,1629.2095947265625,1,STANDARD,277.9254150390625,R_A4,1,2018-09-12,30
0.04844751954078674,0,0.0,52,278.0014343261719,1628.15966796875,2,STANDARD,278.0014343261719,R_A4,1,2018-09-12,31
0.05185014754533768,0,0.0,52,278.1396789550781,1630.233154296875,3,STANDARD,278.1396789550781,R_A4,2,2018-09-12,31
0.05184770002961159,0,0.0,52,278.2779235839844,1632.306640625,4,STANDARD,278.2779235839844,R_A4,3,2018-09-12,31
0.05481797084212303,0,0.0,52,278.3869934082031,1632.0902099609375,5,STANDARD,278.3869934082031,R_A4,3,2018-09-12,32
0.15515398979187012,0,0.0,52,278.5139465332031,1633.9935302734375,6,STANDARD,278.5139465332031,R_A4,4,2018-09-12,32
0.13630981743335724,0,0.0,51,278.66497802734375,1637.6602783203125,7,STANDARD,278.66497802734375,R_A4,4,2018-09-12,32
0.05661475658416748,0,0.0,51,278.5434265136719,1635.8514404296875,8,STANDARD,278.5434265136719,R_A4,3,2018-09-12,32
0.059453338384628296,0,0.0,51,278.7637939453125,1637.3560791015625,9,STANDARD,278.7637939453125,R_A4,3,2018-09-12,33
0.05729233846068382,0,0.0,51,278.6423645019531,1635.534912109375,10,STANDARD,278.6423645019531,R_A4,2,2018-09-12,33
0.060845330357551575,0,0.0,50,279.0577697753906,1642.9197998046875,11,STANDARD,279.0577697753906,R_A4,2,2018-09-12,33
0.06134460121393204,0,0.0,50,278.9398498535156,1639.4622802734375,12,STANDARD,278.9398498535156,R_A4,2,2018-09-12,34
0.06142120808362961,0,0.0,50,279.0651550292969,1641.34130859375,13,STANDARD,279.0651550292969,R_A4,3,2018-09-12,34
0.06007720157504082,0,0.0,50,278.9273681640625,1638.1363525390625,14,STANDARD,278.9273681640625,R_A4,3,2018-09-12,35
0.09521891921758652,0,0.0,50,278.8068542480469,1636.3291015625,15,STANDARD,278.8068542480469,R_A4,2,2018-09-12,35
0.23760850727558136,0,0.0,49,279.2106018066406,1643.2528076171875,16,STANDARD,279.2106018066406,R_A4,2,2018-09-12,35
0.1041167750954628,0,0.0,49,279.33758544921875,1645.15966796875,17,STANDARD,279.33758544921875,R_A4,3,2018-09-12,35
0.33486297726631165,0,0.0,49,275.6534118652344,1641.67626953125,18,STANDARD,275.6534118652344,R_A4,28,2018-09-12,36
0.3614368438720703,0,0.0,48,275.3634338378906,1642.5111083984375,19,STANDARD,275.3634338378906,R_A4,28,2018-09-12,36
0.28434792160987854,0,0.0,48,276.08587646484375,1648.0679931640625,20,STANDARD,276.08587646484375,R_A4,28,2018-09-12,37
0.05827966332435608,0,0.0,48,276.46685791015625,1651.5836181640625,21,STANDARD,276.46685791015625,R_A4,28,2018-09-12,38
0.1327778846025467,0,0.0,47,276.6439514160156,1657.8048095703125,22,STANDARD,276.6439514160156,R_A4,28,2018-09-12,38
1.0,0,5.6711176688950884e-14,42,275.63262939453125,1695.4046630859375,1,STANDARD,275.63262939453125,R_A6,1,2018-11-07,17
1.0,0,4.8179230651692814e-14,42,275.7776794433594,1696.9481201171875,2,STANDARD,275.7776794433594,R_A6,2,2018-11-07,17
1.0,0,8.480567729183056e-14,42,275.9205322265625,1698.491455078125,3,STANDARD,275.9205322265625,R_A6,3,2018-11-07,17
1.0,0,1.419609465787633e-13,42,276.0601501464844,1700.0347900390625,4,STANDARD,276.0601501464844,R_A6,4,2018-11-07,17
1.0,0,3.27131090228569e-13,42,276.1978759765625,1701.5782470703125,5,STANDARD,276.1978759765625,R_A6,5,2018-11-07,17
1.0,0,2.146981897821476e-11,42,276.3382568359375,1703.1217041015625,6,STANDARD,276.3382568359375,R_A6,6,2018-11-07,17
1.0,0,4.042039619678306e-11,42,276.1829528808594,1704.6650390625,7,STANDARD,276.1829528808594,R_A6,7,2018-11-07,17
1.0,0,4.0025174147251263e-11,42,276.3290710449219,1706.20849609375,8,STANDARD,276.3290710449219,R_A6,8,2018-11-07,17
1.0,0,3.913194854959778e-12,42,276.7805480957031,1707.7518310546875,9,STANDARD,276.7805480957031,R_A6,9,2018-11-07,17
1.0,0,4.810357667750509e-10,42,276.6389465332031,1709.2952880859375,10,STANDARD,276.6389465332031,R_A6,10,2018-11-07,17
1.0,0,2.738129167845216e-10,42,277.22918701171875,1711.1866455078125,11,STANDARD,277.22918701171875,R_A6,11,2018-11-07,17
