DATE,DRAWDOWN,WELL,DEPTH,SWAT,CONBPRES,PRESSURE,CONIPOS,CONKPOS,SGAS,CONIDX,WELLMODEL,CONJPOS
2018-01-01,0,R_A3,1641.72802734375,0.0496499128639698,300.84014892578125,300.84014892578125,29,28,0.0,20,STANDARD,41
2018-01-01,0,R_A3,1645.3028564453125,0.2381805181503296,301.07989501953125,301.07989501953125,29,29,0.0,21,STANDARD,41
2018-01-01,0,R_A3,1648.877685546875,0.05634721368551254,301.3196105957031,301.3196105957031,29,30,0.0,22,STANDARD,41
2018-01-01,0,R_A4,1632.29638671875,0.04985947534441948,300.207763671875,300.207763671875,30,1,0.0,1,STANDARD,52
2018-01-01,0,R_A4,1626.8768310546875,0.04756464064121246,299.8444519042969,299.8444519042969,31,1,0.0,2,STANDARD,52
2018-01-01,0,R_A4,1628.9454345703125,0.048686690628528595,299.9831237792969,299.9831237792969,31,2,0.0,3,STANDARD,52
2018-01-01,0,R_A4,1631.01416015625,0.05037810653448105,300.1217956542969,300.1217956542969,31,3,0.0,4,STANDARD,52
2018-01-01,0,R_A4,1633.0828857421875,0.052189167588949203,300.260498046875,300.260498046875,31,4,0.0,5,STANDARD,52
2018-01-01,0,R_A4,1631.249755859375,0.05242404341697693,300.1376037597656,300.1376037597656,32,4,0.0,6,STANDARD,52
2018-01-01,0,R_A4,1633.1331787109375,0.05425870046019554,300.2638854980469,300.2638854980469,32,5,0.0,7,STANDARD,52
2018-01-01,0,R_A4,1637.7830810546875,0.05484570190310478,300.5756530761719,300.5756530761719,32,5,0.0,8,STANDARD,51
2018-01-01,0,R_A4,1635.936279296875,0.05511512607336044,300.4518127441406,300.4518127441406,32,4,0.0,9,STANDARD,51
2018-01-01,0,R_A4,1636.607666015625,0.056847743690013885,300.496826171875,300.496826171875,33,4,0.0,10,STANDARD,51
2018-01-01,0,R_A4,1642.29296875,0.06039689853787422,300.8780517578125,300.8780517578125,33,4,0.0,11,STANDARD,50
2018-01-01,0,R_A4,1640.4464111328125,0.0593593530356884,300.75421142578125,300.75421142578125,34,4,0.0,12,STANDARD,50
2018-01-01,0,R_A4,1641.7130126953125,0.06053164601325989,300.8391418457031,300.8391418457031,35,4,0.0,13,STANDARD,50
2018-01-01,0,R_A4,1639.9462890625,0.22620941698551178,300.720703125,300.720703125,35,3,0.0,14,STANDARD,50
2018-01-01,0,R_A4,1638.1795654296875,0.17767474055290222,300.60223388671875,300.60223388671875,35,2,0.0,15,STANDARD,50
2018-01-01,0,R_A4,1639.74365234375,0.05259811878204346,300.7071228027344,300.7071228027344,35,29,0.0,16,STANDARD,49
2018-01-01,0,R_A4,1644.93408203125,0.056778017431497574,301.0551452636719,301.0551452636719,36,29,0.0,17,STANDARD,49
2018-01-01,0,R_A4,1644.8662109375,0.059550877660512924,301.05059814453125,301.05059814453125,36,29,0.0,18,STANDARD,48
2018-01-01,0,R_A4,1650.0645751953125,0.06007971242070198,301.3992004394531,301.3992004394531,37,29,0.0,19,STANDARD,48
2018-01-01,0,R_A4,1654.475341796875,0.2812129855155945,301.6950378417969,301.6950378417969,38,29,0.0,20,STANDARD,48
2018-01-01,0,R_A4,1648.76611328125,0.14559859037399292,301.3121337890625,301.3121337890625,38,28,0.0,21,STANDARD,48
2018-01-01,0,R_A4,1657.3094482421875,0.0630769208073616,301.8851013183594,301.8851013183594,38,28,0.0,22,STANDARD,47
2018-01-01,0,R_A5,1685.892578125,1.0,303.9261474609375,303.9261474609375,31,1,0.0,1,STANDARD,20
2018-01-01,0,R_A5,1687.9971923828125,1.0,304.1255798339844,304.1255798339844,31,2,0.0,2,STANDARD,20
2018-01-01,0,R_A5,1690.1016845703125,1.0,304.32501220703125,304.32501220703125,31,3,0.0,3,STANDARD,20
2018-01-01,0,R_A5,1692.206298828125,1.0,304.52447509765625,304.52447509765625,31,4,0.0,4,STANDARD,20
2018-01-01,0,R_A5,1694.3109130859375,1.0,304.7239074707031,304.7239074707031,31,5,0.0,5,STANDARD,20
2018-01-01,0,R_A5,1696.41552734375,1.0,304.9233703613281,304.9233703613281,31,6,0.0,6,STANDARD,20
2018-01-01,0,R_A5,1698.5201416015625,1.0,305.4285888671875,305.4285888671875,31,7,0.0,7,STANDARD,20
2018-01-01,0,R_A5,1700.6246337890625,1.0,305.6280517578125,305.6280517578125,31,8,0.0,8,STANDARD,20
2018-01-01,0,R_A5,1700.52197265625,1.0,305.3126525878906,305.3126525878906,31,11,0.0,9,STANDARD,21
2018-01-01,0,R_A5,1702.5296630859375,1.0,305.5028991699219,305.5028991699219,31,12,0.0,10,STANDARD,21
2018-01-01,0,R_A5,1704.537353515625,1.0,305.70513916015625,305.70513916015625,31,13,0.0,11,STANDARD,21
2018-01-01,0,R_A5,1706.5450439453125,1.0,305.8954162597656,305.8954162597656,31,14,0.0,12,STANDARD,21
2018-01-01,0,R_A5,1708.5526123046875,1.0,306.0856628417969,306.0856628417969,31,15,0.0,13,STANDARD,21
2018-01-01,0,R_A5,1710.560302734375,1.0,306.42095947265625,306.42095947265625,31,16,0.0,14,STANDARD,21
2018-01-01,0,R_A5,1712.55517578125,1.0,306.6100158691406,306.6100158691406,31,17,0.0,15,STANDARD,21
2018-01-01,0,R_A5,1713.8675537109375,1.0,306.7344055175781,306.7344055175781,31,18,0.0,16,STANDARD,21
2018-01-01,0,R_A5,1714.3447265625,1.0,306.77960205078125,306.77960205078125,31,19,0.0,17,STANDARD,21
2018-01-01,0,R_A5,1715.6070556640625,1.0,306.7421569824219,306.7421569824219,31,26,0.0,18,STANDARD,21
2018-01-01,0,R_A5,1717.820556640625,1.0,306.9519348144531,306.9519348144531,31,27,0.0,19,STANDARD,21
2018-01-01,0,R_A5,1720.033935546875,1.0,307.4674987792969,307.4674987792969,31,28,0.0,20,STANDARD,21
2018-01-01,0,R_A5,1722.2474365234375,1.0,307.6772766113281,307.6772766113281,31,29,0.0,21,STANDARD,21
2018-01-01,0,R_A5,1724.4608154296875,1.0,307.8870544433594,307.8870544433594,31,30,0.0,22,STANDARD,21
2018-01-01,0,R_A6,1694.38525390625,1.0,305.0367431640625,305.0367431640625,17,1,0.0,1,STANDARD,42
2018-01-01,0,R_A6,1695.920166015625,1.0,305.18218994140625,305.18218994140625,17,2,0.0,2,STANDARD,42
2018-01-01,0,R_A6,1697.455078125,1.0,305.3276672363281,305.3276672363281,17,3,0.0,3,STANDARD,42
2018-01-01,0,R_A6,1698.989990234375,1.0,305.4731140136719,305.4731140136719,17,4,0.0,4,STANDARD,42
2018-01-01,0,R_A6,1700.52490234375,1.0,305.61859130859375,305.61859130859375,17,5,0.0,5,STANDARD,42
2018-01-01,0,R_A6,1702.059814453125,1.0,305.4649963378906,305.4649963378906,17,6,0.0,6,STANDARD,42
2018-01-01,0,R_A6,1703.5947265625,1.0,305.6104431152344,305.6104431152344,17,7,0.0,7,STANDARD,42
2018-01-01,0,R_A6,1705.129638671875,1.0,305.75592041015625,305.75592041015625,17,8,0.0,8,STANDARD,42
2018-01-01,0,R_A6,1706.66455078125,1.0,306.200439453125,306.200439453125,17,9,0.0,9,STANDARD,42
2018-01-01,0,R_A6,1708.199462890625,1.0,306.04010009765625,306.04010009765625,17,10,0.0,10,STANDARD,42
2018-01-01,0,R_A6,1710.1087646484375,1.0,306.22119140625,306.22119140625,17,11,0.0,11,STANDARD,42
2018-01-01,0,R_A6,1712.3927001953125,1.0,306.4376525878906,306.4376525878906,17,12,0.0,12,STANDARD,42
2018-01-01,0,R_A6,1714.6766357421875,1.0,306.6660461425781,306.6660461425781,17,13,0.0,13,STANDARD,42
2018-01-01,0,R_A6,1716.9605712890625,1.0,306.88250732421875,306.88250732421875,17,14,0.0,14,STANDARD,42
2018-01-01,0,R_A6,1719.244384765625,1.0,307.0989685058594,307.0989685058594,17,15,0.0,15,STANDARD,42
2018-01-01,0,R_A6,1721.5283203125,1.0,307.46044921875,307.46044921875,17,16,0.0,16,STANDARD,42
2018-01-01,0,R_A6,1723.812255859375,1.0,307.6769104003906,307.6769104003906,17,17,0.0,17,STANDARD,42
2018-01-01,0,R_A6,1725.36962890625,1.0,307.8244934082031,307.8244934082031,17,18,0.0,18,STANDARD,42
2018-01-01,0,R_A6,1726.6396484375,1.0,307.78778076171875,307.78778076171875,17,26,0.0,19,STANDARD,42
2018-01-01,0,R_A6,1728.3486328125,1.0,308.25555419921875,308.25555419921875,17,27,0.0,20,STANDARD,42
2018-01-01,0,R_A6,1730.0576171875,1.0,308.4175109863281,308.4175109863281,17,28,0.0,21,STANDARD,42
2018-01-01,0,R_A6,1731.7666015625,1.0,308.5794982910156,308.5794982910156,17,29,0.0,22,STANDARD,42
2018-01-01,0,R_A6,1733.4757080078125,1.0,308.4356994628906,308.4356994628906,17,30,0.0,23,STANDARD,42
2018-03-01,0,R_A2,1640.3358154296875,0.05335906893014908,298.89495849609375,298.89495849609375,22,1,0.0,1,STANDARD,30
2018-03-01,0,R_A2,1642.0947265625,0.05494576692581177,299.01287841796875,299.01287841796875,22,2,0.0,2,STANDARD,30
2018-03-01,0,R_A2,1643.853759765625,0.05817504972219467,299.130859375,299.130859375,22,3,0.0,3,STANDARD,30
2018-03-01,0,R_A2,1645.61279296875,0.06263038516044617,299.2488098144531,299.2488098144531,22,4,0.0,4,STANDARD,30
2018-03-01,0,R_A2,1647.3717041015625,0.0639333501458168,299.36676025390625,299.36676025390625,22,5,0.0,5,STANDARD,30
2018-03-01,0,R_A2,1649.130859375,0.2981119751930237,299.505615234375,299.505615234375,22,6,0.0,6,STANDARD,30
2018-03-01,0,R_A2,1650.8897705078125,0.8685116171836853,299.63092041015625,299.63092041015625,22,7,0.0,7,STANDARD,30
2018-03-01,0,R_A2,1652.648681640625,0.8511382341384888,299.75665283203125,299.75665283203125,22,8,0.0,8,STANDARD,30
2018-03-01,0,R_A2,1654.40771484375,0.8794099688529968,300.04852294921875,300.04852294921875,22,9,0.0,9,STANDARD,30
2018-03-01,0,R_A2,1656.166748046875,0.8793618083000183,300.22052001953125,300.22052001953125,22,10,0.0,10,STANDARD,30
2018-03-01,0,R_A2,1658.0618896484375,0.06728294491767883,299.9560852050781,299.9560852050781,22,11,0.0,11,STANDARD,30
2018-03-01,0,R_A2,1662.124267578125,0.4233699142932892,300.6228332519531,300.6228332519531,22,13,0.0,12,STANDARD,30
2018-03-01,0,R_A2,1664.155517578125,0.46625831723213196,300.7591247558594,300.7591247558594,22,14,0.0,13,STANDARD,30
2018-03-01,0,R_A2,1666.186767578125,0.8967461585998535,300.8926086425781,300.8926086425781,22,15,0.0,14,STANDARD,30
2018-03-01,0,R_A2,1668.218017578125,0.9253285527229309,301.0260009765625,301.0260009765625,22,16,0.0,15,STANDARD,30
2018-03-01,0,R_A2,1670.2491455078125,0.8719637393951416,301.1611633300781,301.1611633300781,22,17,0.0,16,STANDARD,30
2018-03-01,0,R_A2,1673.931396484375,0.909589409828186,301.1861572265625,301.1861572265625,22,17,0.0,17,STANDARD,29
2018-03-01,0,R_A2,1675.7900390625,0.9831081628799438,301.3105163574219,301.3105163574219,22,18,0.0,18,STANDARD,29
2018-03-01,0,R_A2,1677.478515625,1.0,302.9264831542969,302.9264831542969,22,26,-6.422239823278275e-11,19,STANDARD,29
2018-03-01,0,R_A2,1679.2353515625,1.0,302.832275390625,302.832275390625,22,27,-5.877113117052019e-15,20,STANDARD,29
2018-03-01,0,R_A2,1680.991943359375,0.7479687333106995,302.608642578125,302.608642578125,22,28,0.0,21,STANDARD,29
2018-03-01,0,R_A2,1682.7486572265625,1.0,303.10882568359375,303.10882568359375,22,29,-4.5832074246909826e-10,22,STANDARD,29
2018-03-01,0,R_A2,1684.50537109375,0.9999939799308777,303.1239013671875,303.1239013671875,22,30,0.0,23,STANDARD,29
2018-04-28,0,R_A5,1685.892578125,1.0,284.957275390625,284.957275390625,31,1,-9.204736417522952e-10,1,STANDARD,20
2018-04-28,0,R_A5,1687.9971923828125,1.0,285.15667724609375,285.15667724609375,31,2,-9.707364911903937e-10,2,STANDARD,20
2018-04-28,0,R_A5,1690.1016845703125,1.0,285.3561706542969,285.3561706542969,31,3,-1.0434569874817612e-09,3,STANDARD,20
2018-04-28,0,R_A5,1692.206298828125,1.0,285.5556640625,285.5556640625,31,4,-1.0590703869439722e-09,4,STANDARD,20
2018-04-28,0,R_A5,1694.3109130859375,1.0,285.755126953125,285.755126953125,31,5,-9.495838559914205e-10,5,STANDARD,20
2018-04-28,0,R_A5,1696.41552734375,1.0,285.9544982910156,285.9544982910156,31,6,-7.566415272108884e-10,6,STANDARD,20
2018-04-28,0,R_A5,1698.5201416015625,1.0,286.4794616699219,286.4794616699219,31,7,-5.005859008561098e-12,7,STANDARD,20
2018-04-28,0,R_A5,1700.6246337890625,1.0,286.70758056640625,286.70758056640625,31,8,-1.2855908178288633e-11,8,STANDARD,20
2018-04-28,0,R_A5,1700.52197265625,1.0,275.4449768066406,275.4449768066406,31,11,-2.8756704049254234e-12,9,STANDARD,21
2018-04-28,0,R_A5,1702.5296630859375,1.0,275.67633056640625,275.67633056640625,31,12,-2.8494350975960536e-12,10,STANDARD,21
2018-04-28,0,R_A5,1704.537353515625,1.0,275.8785095214844,275.8785095214844,31,13,-1.4558920204393172e-13,11,STANDARD,21
2018-04-28,0,R_A5,1706.5450439453125,1.0,276.0689392089844,276.0689392089844,31,14,-1.5712565526026373e-13,12,STANDARD,21
2018-04-28,0,R_A5,1708.5526123046875,1.0,276.2597961425781,276.2597961425781,31,15,-6.627447343091758e-14,13,STANDARD,21
2018-04-28,0,R_A5,1710.560302734375,1.0,276.59991455078125,276.59991455078125,31,16,-9.601046459326978e-15,14,STANDARD,21
2018-04-28,0,R_A5,1712.55517578125,1.0,276.79547119140625,276.79547119140625,31,17,-1.3077406894196082e-14,15,STANDARD,21
2018-04-28,0,R_A5,1713.8675537109375,1.0,276.92205810546875,276.92205810546875,31,18,-9.617030818074614e-15,16,STANDARD,21
2018-04-28,0,R_A5,1714.3447265625,1.0,276.9678955078125,276.9678955078125,31,19,0.0,17,STANDARD,21
2018-04-28,0,R_A5,1715.6070556640625,1.0,284.5082092285156,284.5082092285156,31,26,-1.7250557807300254e-14,18,STANDARD,21
2018-04-28,0,R_A5,1717.820556640625,1.0,284.7436218261719,284.7436218261719,31,27,-1.5248344714712328e-14,19,STANDARD,21
2018-04-28,0,R_A5,1720.033935546875,1.0,295.61553955078125,295.61553955078125,31,28,-7.214045888002217e-22,20,STANDARD,21
2018-04-28,0,R_A5,1722.2474365234375,1.0,303.69012451171875,303.69012451171875,31,29,-1.2853435321267917e-23,21,STANDARD,21
2018-04-28,0,R_A5,1724.4608154296875,1.0,306.6815185546875,306.6815185546875,31,30,-1.7793339502177522e-25,22,STANDARD,21
2018-07-03,0,R_A3,1608.985595703125,0.33904701471328735,280.4055480957031,280.4055480957031,28,1,0.0,1,STANDARD,41
2018-07-03,0,R_A3,1611.0072021484375,0.13544461131095886,280.5282897949219,280.5282897949219,28,2,0.0,2,STANDARD,41
2018-07-03,0,R_A3,1613.02880859375,0.12062976509332657,280.66314697265625,280.66314697265625,28,3,0.0,3,STANDARD,41
2018-07-03,0,R_A3,1604.232177734375,0.1508004367351532,280.05767822265625,280.05767822265625,29,3,0.0,4,STANDARD,41
2018-07-03,0,R_A3,1606.3101806640625,0.1529056578874588,280.1962890625,280.1962890625,29,4,0.0,5,STANDARD,41
2018-07-03,0,R_A3,1608.38818359375,0.8014812469482422,280.4317626953125,280.4317626953125,29,5,0.0,6,STANDARD,41
2018-07-03,0,R_A3,1610.4661865234375,0.3274170458316803,280.5435485839844,280.5435485839844,29,6,0.0,7,STANDARD,41
2018-07-03,0,R_A3,1612.544189453125,0.19450554251670837,280.6813659667969,280.6813659667969,29,7,0.0,8,STANDARD,41
2018-07-03,0,R_A3,1614.6221923828125,0.19667066633701324,280.8199768066406,280.8199768066406,29,8,0.0,9,STANDARD,41
2018-07-03,0,R_A3,1616.7001953125,0.7977388501167297,281.0470275878906,281.0470275878906,29,9,0.0,10,STANDARD,41
2018-07-03,0,R_A3,1618.7781982421875,0.796253502368927,283.5325012207031,283.5325012207031,29,10,0.0,11,STANDARD,41
2018-07-03,0,R_A3,1620.93505859375,0.047851428389549255,294.91204833984375,294.91204833984375,29,11,0.0,12,STANDARD,41
2018-07-03,0,R_A3,1623.1705322265625,0.05244498327374458,295.0617370605469,295.0617370605469,29,12,0.0,13,STANDARD,41
2018-07-03,0,R_A3,1625.4061279296875,0.23780813813209534,295.2117919921875,295.2117919921875,29,13,0.0,14,STANDARD,41
2018-07-03,0,R_A3,1627.6416015625,0.14445750415325165,295.3809509277344,295.3809509277344,29,14,0.0,15,STANDARD,41
2018-07-03,0,R_A3,1629.877197265625,0.6023601293563843,295.5401916503906,295.5401916503906,29,15,0.0,16,STANDARD,41
2018-07-03,0,R_A3,1631.8509521484375,0.8068959712982178,295.6950378417969,295.6950378417969,29,16,0.0,17,STANDARD,41
2018-07-03,0,R_A3,1634.578369140625,0.6486548781394958,292.45562744140625,292.45562744140625,29,26,0.0,18,STANDARD,41
2018-07-03,0,R_A3,1638.1531982421875,0.04450296610593796,287.4228820800781,287.4228820800781,29,27,0.0,19,STANDARD,41
2018-07-03,0,R_A3,1641.72802734375,0.04978208243846893,287.6618957519531,287.6618957519531,29,28,0.0,20,STANDARD,41
2018-07-03,0,R_A3,1645.3028564453125,0.23796792328357697,287.9013671875,287.9013671875,29,29,0.0,21,STANDARD,41
2018-07-03,0,R_A3,1648.877685546875,0.056419488042593,288.138671875,288.138671875,29,30,0.0,22,STANDARD,41
2018-09-12,0,R_A4,1632.29638671875,0.05002564936876297,280.7857666015625,280.7857666015625,30,1,0.0,1,STANDARD,52
2018-09-12,0,R_A4,1626.8768310546875,0.04775489121675491,280.4865417480469,280.4865417480469,31,1,0.0,2,STANDARD,52
2018-09-12,0,R_A4,1628.9454345703125,0.048888590186834335,280.62451171875,280.62451171875,31,2,0.0,3,STANDARD,52
2018-09-12,0,R_A4,1631.01416015625,0.05058934539556503,280.7624206542969,280.7624206542969,31,3,0.0,4,STANDARD,52
2018-09-12,0,R_A4,1633.0828857421875,0.05240827426314354,280.9003601074219,280.9003601074219,31,4,0.0,5,STANDARD,52
2018-09-12,0,R_A4,1631.249755859375,0.0526466928422451,280.8288269042969,280.8288269042969,32,4,0.0,6,STANDARD,52
2018-09-12,0,R_A4,1633.1331787109375,0.054486148059368134,280.9544372558594,280.9544372558594,32,5,0.0,7,STANDARD,52
2018-09-12,0,R_A4,1637.7830810546875,0.055122729390859604,281.21246337890625,281.21246337890625,32,5,0.0,8,STANDARD,51
2018-09-12,0,R_A4,1635.936279296875,0.05536719411611557,281.0892639160156,281.0892639160156,32,4,0.0,9,STANDARD,51
2018-09-12,0,R_A4,1636.607666015625,0.05694000422954559,281.1834716796875,281.1834716796875,33,4,0.0,10,STANDARD,51
2018-09-12,0,R_A4,1642.29296875,0.06049118563532829,281.5273132324219,281.5273132324219,33,4,0.0,11,STANDARD,50
2018-09-12,0,R_A4,1640.4464111328125,0.05953747034072876,281.438232421875,281.438232421875,34,4,0.0,12,STANDARD,50
2018-09-12,0,R_A4,1641.7130126953125,0.060606230050325394,281.5256042480469,281.5256042480469,35,4,0.0,13,STANDARD,50
2018-09-12,0,R_A4,1639.9462890625,0.22639957070350647,281.4074401855469,281.4074401855469,35,3,0.0,14,STANDARD,50
2018-09-12,0,R_A4,1638.1795654296875,0.1778229922056198,281.2892761230469,281.2892761230469,35,2,0.0,15,STANDARD,50
2018-09-12,0,R_A4,1639.74365234375,0.05319773033261299,278.42279052734375,278.42279052734375,35,29,0.0,16,STANDARD,49
2018-09-12,0,R_A4,1644.93408203125,0.056783657521009445,278.88397216796875,278.88397216796875,36,29,0.0,17,STANDARD,49
2018-09-12,0,R_A4,1644.8662109375,0.060193635523319244,278.76007080078125,278.76007080078125,36,29,0.0,18,STANDARD,48
2018-09-12,0,R_A4,1650.0645751953125,0.0654822289943695,279.296875,279.296875,37,29,0.0,19,STANDARD,48
2018-09-12,0,R_A4,1654.475341796875,0.27208468317985535,279.8979187011719,279.8979187011719,38,29,0.0,20,STANDARD,48
2018-09-12,0,R_A4,1648.76611328125,0.1422484815120697,279.5027770996094,279.5027770996094,38,28,0.0,21,STANDARD,48
2018-09-12,0,R_A4,1657.3094482421875,0.07007904350757599,279.8043518066406,279.8043518066406,38,28,0.0,22,STANDARD,47
2018-11-07,0,R_A6,1694.38525390625,1.0,276.4825439453125,276.4825439453125,17,1,7.460696123395838e-12,1,STANDARD,42
2018-11-07,0,R_A6,1695.920166015625,1.0,276.63134765625,276.63134765625,17,2,1.899027593163516e-12,2,STANDARD,42
2018-11-07,0,R_A6,1697.455078125,1.0,276.781982421875,276.781982421875,17,3,1.1955893089790615e-12,3,STANDARD,42
2018-11-07,0,R_A6,1698.989990234375,1.0,276.93328857421875,276.93328857421875,17,4,8.893616637410673e-13,4,STANDARD,42
2018-11-07,0,R_A6,1700.52490234375,1.0,277.0834045410156,277.0834045410156,17,5,9.084925737048999e-13,5,STANDARD,42
2018-11-07,0,R_A6,1702.059814453125,1.0,276.9312744140625,276.9312744140625,17,6,6.122213846992963e-11,6,STANDARD,42
2018-11-07,0,R_A6,1703.5947265625,1.0,277.0768737792969,277.0768737792969,17,7,7.655363842840046e-11,7,STANDARD,42
2018-11-07,0,R_A6,1705.129638671875,1.0,277.22308349609375,277.22308349609375,17,8,6.121892576205212e-11,8,STANDARD,42
2018-11-07,0,R_A6,1706.66455078125,1.0,277.7574462890625,277.7574462890625,17,9,2.7966047446564835e-12,9,STANDARD,42
2018-11-07,0,R_A6,1708.199462890625,1.0,277.7601318359375,277.7601318359375,17,10,5.582638518131233e-11,10,STANDARD,42
2018-11-07,0,R_A6,1710.1087646484375,1.0,280.8134460449219,280.8134460449219,17,11,5.391644596064449e-12,11,STANDARD,42
2018-11-07,0,R_A6,1712.3927001953125,1.0,281.03778076171875,281.03778076171875,17,12,7.682639246997525e-12,12,STANDARD,42
2018-11-07,0,R_A6,1714.6766357421875,1.0,281.2858581542969,281.2858581542969,17,13,7.477289187124425e-13,13,STANDARD,42
