DRAWDOWN,CONIPOS,DEPTH,DATE,CONJPOS,WELLMODEL,CONKPOS,SGAS,PRESSURE,CONIDX,SWAT,CONBPRES,WELL
0,29,1630.8602294921875,2018-07-03,41,STANDARD,16,0.0,285.46453857421875,17,0.8116710782051086,285.46453857421875,R_A3
0,29,1633.3907470703125,2018-07-03,41,STANDARD,27,0.0,289.1911315917969,18,0.6967630982398987,289.1911315917969,R_A3
0,29,1636.9188232421875,2018-07-03,41,STANDARD,28,0.0,282.7205505371094,19,0.048353344202041626,282.7205505371094,R_A3
0,29,1640.44677734375,2018-07-03,41,STANDARD,29,0.0,282.95672607421875,20,0.053772833198308945,282.95672607421875,R_A3
0,29,1643.974853515625,2018-07-03,41,STANDARD,30,2.055010675516833e-11,285.95233154296875,21,1.0,285.95233154296875,R_A3
0,29,1647.5028076171875,2018-07-03,41,STANDARD,31,0.0,283.4389953613281,22,0.06518786400556564,283.4389953613281,R_A3
0,30,1632.09228515625,2018-09-12,52,STANDARD,1,0.0,277.57421875,1,0.05335791036486626,277.57421875,R_A4
0,31,1625.806884765625,2018-09-12,52,STANDARD,1,0.0,277.3459167480469,2,0.05208020657300949,277.3459167480469,R_A4
0,31,1627.8477783203125,2018-09-12,52,STANDARD,2,0.0,277.48199462890625,3,0.05076856538653374,277.48199462890625,R_A4
0,31,1629.888671875,2018-09-12,52,STANDARD,3,0.0,277.61810302734375,4,0.0516260489821434,277.61810302734375,R_A4
0,31,1631.9295654296875,2018-09-12,52,STANDARD,4,0.0,277.7542724609375,5,0.05371668562293053,277.7542724609375,R_A4
0,31,1633.970458984375,2018-09-12,52,STANDARD,5,0.0,277.89044189453125,6,0.055785562843084335,277.89044189453125,R_A4
0,32,1630.756591796875,2018-09-12,52,STANDARD,5,0.0,277.8919677734375,7,0.054986968636512756,277.8919677734375,R_A4
0,32,1632.5849609375,2018-09-12,52,STANDARD,6,0.0,278.0140686035156,8,0.056683432310819626,278.0140686035156,R_A4
0,32,1637.417236328125,2018-09-12,51,STANDARD,6,0.0,278.1151428222656,9,0.06069638207554817,278.1151428222656,R_A4
0,32,1635.6346435546875,2018-09-12,51,STANDARD,5,0.0,277.9964599609375,10,0.059488311409950256,277.9964599609375,R_A4
0,33,1636.64404296875,2018-09-12,51,STANDARD,5,0.0,278.3228454589844,11,0.06025828793644905,278.3228454589844,R_A4
0,33,1634.867919921875,2018-09-12,51,STANDARD,4,0.0,278.204833984375,12,0.0585736408829689,278.204833984375,R_A4
0,33,1640.55712890625,2018-09-12,50,STANDARD,4,0.0,278.24163818359375,13,0.2485487014055252,278.24163818359375,R_A4
0,34,1640.04736328125,2018-09-12,50,STANDARD,4,0.0,278.5595397949219,14,0.6497296094894409,278.5595397949219,R_A4
0,35,1641.490966796875,2018-09-12,50,STANDARD,4,0.0,280.47216796875,15,0.8806739449501038,280.47216796875,R_A4
