DEPTH,WELL,WELLMODEL,CONIPOS,CONBPRES,PRESSURE,DRAWDOWN,CONKPOS,CONJPOS,SGAS,CONIDX,DATE,SWAT
1698.299560546875,R_A6,STANDARD,17,273.0194396972656,273.0194396972656,0,3,42,-8.211842975745695e-18,3,2018-11-07,1.0
1699.84814453125,R_A6,STANDARD,17,273.1573791503906,273.1573791503906,0,4,42,-1.2548293496482477e-17,4,2018-11-07,1.0
1701.3966064453125,R_A6,STANDARD,17,273.29296875,273.29296875,0,5,42,-8.241073884232094e-18,5,2018-11-07,1.0
1702.9451904296875,R_A6,STANDARD,17,273.4320068359375,273.4320068359375,0,6,42,-3.77484415169056e-16,6,2018-11-07,1.0
1704.49365234375,R_A6,STANDARD,17,273.27789306640625,273.27789306640625,0,7,42,-8.187049891245643e-16,7,2018-11-07,1.0
1706.042236328125,R_A6,STANDARD,17,273.42352294921875,273.42352294921875,0,8,42,-4.617766342172717e-16,8,2018-11-07,1.0
1707.5906982421875,R_A6,STANDARD,17,273.8701477050781,273.8701477050781,0,9,42,-1.9892790450671408e-17,9,2018-11-07,1.0
1709.1392822265625,R_A6,STANDARD,17,274.2671203613281,274.2671203613281,0,10,42,0.0,10,2018-11-07,1.0
1711.055419921875,R_A6,STANDARD,17,274.8182373046875,274.8182373046875,0,11,42,-8.33643804812823e-17,11,2018-11-07,1.0
1713.3392333984375,R_A6,STANDARD,17,275.03399658203125,275.03399658203125,0,12,42,-6.751524260274167e-18,12,2018-11-07,1.0
1715.623046875,R_A6,STANDARD,17,275.2457275390625,275.2457275390625,0,13,42,4.215502653111116e-18,13,2018-11-07,1.0
1717.9068603515625,R_A6,STANDARD,17,275.4617004394531,275.4617004394531,0,14,42,4.040926598422106e-18,14,2018-11-07,1.0
