SWAT,CONKPOS,CONJPOS,DATE,DEPTH,PRESSURE,CONIPOS,CONIDX,CONBPRES,DRAWDOWN,WELLMODEL,SGAS,WELL
1.0,10,42,2018-11-07,1707.2662353515625,276.2782287597656,17,10,276.2782287597656,0,STANDARD,-3.436467777007124e-11,R_A6
1.0,11,42,2018-11-07,1709.19482421875,277.21673583984375,17,11,277.21673583984375,0,STANDARD,-9.469082462576495e-11,R_A6
1.0,12,42,2018-11-07,1711.527099609375,277.43756103515625,17,12,277.43756103515625,0,STANDARD,-4.3093577317687703e-11,R_A6
1.0,13,42,2018-11-07,1713.8594970703125,277.67034912109375,17,13,277.67034912109375,0,STANDARD,-3.615011501950649e-12,R_A6
1.0,14,42,2018-11-07,1716.1917724609375,277.89117431640625,17,14,277.89117431640625,0,STANDARD,-2.635117384713892e-12,R_A6
1.0,15,42,2018-11-07,1718.5240478515625,278.1124267578125,17,15,278.1124267578125,0,STANDARD,-1.6473224694057986e-12,R_A6
1.0,16,42,2018-11-07,1720.8563232421875,278.4788818359375,17,16,278.4788818359375,0,STANDARD,-8.100710315213366e-13,R_A6
1.0,17,42,2018-11-07,1723.1885986328125,278.70013427734375,17,17,278.70013427734375,0,STANDARD,-7.859689461764408e-13,R_A6
1.0,18,42,2018-11-07,1724.5494384765625,278.8290100097656,17,18,278.8290100097656,0,STANDARD,0.0,R_A6
1.0,24,42,2018-11-07,1725.5947265625,279.7102966308594,17,19,279.7102966308594,0,STANDARD,3.7766662254392225e-15,R_A6
1.0,25,42,2018-11-07,1727.2957763671875,280.2575378417969,17,20,280.2575378417969,0,STANDARD,1.7169029192061133e-14,R_A6
1.0,26,42,2018-11-07,1728.996826171875,281.078857421875,17,21,281.078857421875,0,STANDARD,1.6117151531440597e-19,R_A6
1.0,27,42,2018-11-07,1730.697998046875,281.1933288574219,17,22,281.1933288574219,0,STANDARD,-8.31650295917655e-21,R_A6
1.0,28,42,2018-11-07,1732.3990478515625,280.25274658203125,17,23,280.25274658203125,0,STANDARD,-3.454186467562702e-14,R_A6
