DEPTH,CONIDX,CONBPRES,PRESSURE,WELL,CONKPOS,WELLMODEL,DRAWDOWN,DATE,CONJPOS,SGAS,SWAT,CONIPOS
1640.134033203125,18,272.9170837402344,272.9170837402344,R_A4,31,STANDARD,0,2018-09-12,49,0.0,0.06742367893457413,35
1643.759521484375,19,274.78729248046875,274.78729248046875,R_A4,31,STANDARD,0,2018-09-12,49,0.0,0.20556308329105377,36
1642.538330078125,20,272.94097900390625,272.94097900390625,R_A4,31,STANDARD,0,2018-09-12,48,0.0,0.284536749124527,36
1647.5093994140625,21,282.15338134765625,282.15338134765625,R_A4,31,STANDARD,0,2018-09-12,48,0.0,0.8434821963310242,37
1652.9786376953125,22,282.9625244140625,282.9625244140625,R_A4,31,STANDARD,0,2018-09-12,48,-1.7431508439382654e-13,1.0,38
1657.7396240234375,23,282.5970153808594,282.5970153808594,R_A4,31,STANDARD,0,2018-09-12,47,-8.171922340205473e-13,1.0,38
1695.443115234375,1,272.94671630859375,272.94671630859375,R_A6,1,STANDARD,0,2018-11-07,42,1.7636986731573638e-15,1.0,17
1697.00537109375,2,273.09332275390625,273.09332275390625,R_A6,2,STANDARD,0,2018-11-07,42,9.868393350886484e-16,1.0,17
1698.567626953125,3,273.2371520996094,273.2371520996094,R_A6,3,STANDARD,0,2018-11-07,42,7.993159814454398e-16,1.0,17
1700.1298828125,4,273.3768615722656,273.3768615722656,R_A6,4,STANDARD,0,2018-11-07,42,6.87040387858343e-16,1.0,17
1701.6920166015625,5,273.51458740234375,273.51458740234375,R_A6,5,STANDARD,0,2018-11-07,42,9.210814145362185e-16,1.0,17
1703.25439453125,6,273.6556701660156,273.6556701660156,R_A6,6,STANDARD,0,2018-11-07,42,4.190896083942561e-14,1.0,17
1704.8165283203125,7,273.50421142578125,273.50421142578125,R_A6,7,STANDARD,0,2018-11-07,42,7.628931666080196e-14,1.0,17
1706.3787841796875,8,273.6524963378906,273.6524963378906,R_A6,8,STANDARD,0,2018-11-07,42,6.643026650684017e-14,1.0,17
