PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID,REAL,ENSEMBLE
PERM,LowerReek,Stormlands,Total,1493.8011,,10000.0,0.2769201,3.336632,5202.5864,2590.4653,geogrid,geogrid,2,iter-0
PORO,LowerReek,Stormlands,Total,0.18394129,,0.4251493,0.0,0.07906279,0.29086456,0.08165608,geogrid,geogrid,2,iter-0
SW,LowerReek,Stormlands,Total,0.18762177,,0.93526554,0.0,0.030105753,0.4005644,0.15958767,geogrid,geogrid,2,iter-0
PERM,LowerReek,Vale,Total,886.82764,,10000.0,0.1893494,2.2085366,3015.419,2087.5674,geogrid,geogrid,2,iter-0
PORO,LowerReek,Vale,Total,0.15035328,,0.4221257,0.0,0.06119245,0.2696282,0.08002429,geogrid,geogrid,2,iter-0
SW,LowerReek,Vale,Total,0.6603027,,1.0,0.0,0.039785393,1.0,0.430546,geogrid,geogrid,2,iter-0
PERM,LowerReek,Westerlands,Total,1167.0708,,10000.0,0.05857583,2.6908813,4071.7776,2338.2708,geogrid,geogrid,2,iter-0
PORO,LowerReek,Westerlands,Total,0.16851021,,0.42562485,0.0,0.061001334,0.28387988,0.084761515,geogrid,geogrid,2,iter-0
SW,LowerReek,Westerlands,Total,0.9826928,,1.0,0.0,1.0,1.0,0.11905188,geogrid,geogrid,2,iter-0
PERM,MidReek,Dorne,Total,1133.5101,,10000.0,0.08894082,2.20614,4000.275,2351.588,geogrid,geogrid,2,iter-0
PORO,MidReek,Dorne,Total,0.16292322,,0.43605566,0.0,0.06188228,0.28173003,0.08404719,geogrid,geogrid,2,iter-0
SW,MidReek,Dorne,Total,0.9649733,,1.0,0.0,1.0,1.0,0.1633235,geogrid,geogrid,2,iter-0
PERM,MidReek,IronIslands,Total,1431.9094,,10000.0,0.20646001,4.2028313,4981.3457,2562.3066,geogrid,geogrid,2,iter-0
PORO,MidReek,IronIslands,Total,0.18758105,,0.43045318,0.0,0.088381514,0.28983408,0.07695942,geogrid,geogrid,2,iter-0
SW,MidReek,IronIslands,Total,0.45936173,,1.0,0.0,0.039378647,1.0,0.40134156,geogrid,geogrid,2,iter-0
PERM,MidReek,North,Total,1402.3217,,10000.0,0.11516772,2.8216982,4930.0845,2544.8108,geogrid,geogrid,2,iter-0
PORO,MidReek,North,Total,0.17815381,,0.48146695,0.0,0.06688004,0.2905273,0.085420296,geogrid,geogrid,2,iter-0
SW,MidReek,North,Total,0.9907073,,1.0,0.02514305,1.0,1.0,0.08992825,geogrid,geogrid,2,iter-0
PERM,MidReek,Reach,Total,1487.7643,,10000.0,0.038512424,2.505022,5345.073,2671.2522,geogrid,geogrid,2,iter-0
PORO,MidReek,Reach,Total,0.17697413,,0.45679316,0.0,0.06540913,0.29297414,0.086827025,geogrid,geogrid,2,iter-0
SW,MidReek,Reach,Total,0.6223434,,1.0,0.0,0.0595392,1.0,0.40703508,geogrid,geogrid,2,iter-0
PERM,MidReek,Stormlands,Total,173.59354,,10000.0,0.50436145,5.4146924,73.8912,905.13983,geogrid,geogrid,2,iter-0
PORO,MidReek,Stormlands,Total,0.14257585,,0.3665884,0.011673547,0.09011294,0.1982156,0.045285862,geogrid,geogrid,2,iter-0
SW,MidReek,Stormlands,Total,0.22500716,,0.5224123,0.018868903,0.15464145,0.30656633,0.071805745,geogrid,geogrid,2,iter-0
PERM,MidReek,Vale,Total,1681.51,,10000.0,0.15069924,3.512069,5870.885,2757.4348,geogrid,geogrid,2,iter-0
PORO,MidReek,Vale,Total,0.1850851,,0.43212062,0.0,0.07022376,0.29905856,0.08766987,geogrid,geogrid,2,iter-0
SW,MidReek,Vale,Total,0.6085726,,1.0,0.0,0.03155846,1.0,0.45461383,geogrid,geogrid,2,iter-0
PERM,MidReek,Westerlands,Total,1191.6272,,10000.0,0.0529382,2.4923785,4198.94,2394.165,geogrid,geogrid,2,iter-0
PORO,MidReek,Westerlands,Total,0.16588162,,0.45567465,0.0,0.059059903,0.28549,0.08629008,geogrid,geogrid,2,iter-0
SW,MidReek,Westerlands,Total,0.97095627,,1.0,0.0,1.0,1.0,0.1541175,geogrid,geogrid,2,iter-0
PERM,UpperReek,Dorne,Total,644.6565,,10000.0,0.10404623,1.8958824,2007.2236,1783.9746,geogrid,geogrid,2,iter-0
PORO,UpperReek,Dorne,Total,0.14267774,,0.4412607,0.0,0.05475743,0.25930873,0.07685209,geogrid,geogrid,2,iter-0
SW,UpperReek,Dorne,Total,0.9415437,,1.0,0.0,0.94713336,1.0,0.19577548,geogrid,geogrid,2,iter-0
PERM,UpperReek,IronIslands,Total,668.0277,,10000.0,0.25901327,3.290558,1990.9448,1776.2526,geogrid,geogrid,2,iter-0
PORO,UpperReek,IronIslands,Total,0.1619005,,0.42323697,0.0,0.07082203,0.26675323,0.07432074,geogrid,geogrid,2,iter-0
SW,UpperReek,IronIslands,Total,0.43883052,,1.0,0.0,0.051547024,1.0,0.36563635,geogrid,geogrid,2,iter-0
PERM,UpperReek,North,Total,1147.118,,10000.0,0.10905759,2.3814156,3830.7178,2223.9016,geogrid,geogrid,2,iter-0
PORO,UpperReek,North,Total,0.16969967,,0.42004985,0.0,0.063604355,0.2822168,0.08393966,geogrid,geogrid,2,iter-0
SW,UpperReek,North,Total,0.9906611,,1.0,0.0,1.0,1.0,0.08881598,geogrid,geogrid,2,iter-0
PERM,UpperReek,Reach,Total,835.1764,,10000.0,0.071047045,1.5353101,2812.7744,1956.0718,geogrid,geogrid,2,iter-0
PORO,UpperReek,Reach,Total,0.14064819,,0.4332043,0.0,0.040304754,0.26723948,0.0861067,geogrid,geogrid,2,iter-0
SW,UpperReek,Reach,Total,0.63077134,,1.0,0.0,0.076805,1.0,0.36286843,geogrid,geogrid,2,iter-0
PERM,UpperReek,Stormlands,Total,719.7887,,10000.0,0.28292382,2.6648817,2180.6729,1975.6187,geogrid,geogrid,2,iter-0
PORO,UpperReek,Stormlands,Total,0.1604427,,0.39220315,0.0,0.06530923,0.2680672,0.07729722,geogrid,geogrid,2,iter-0
SW,UpperReek,Stormlands,Total,0.18176647,,0.61518526,0.0,0.030813858,0.3120265,0.104774386,geogrid,geogrid,2,iter-0
PERM,UpperReek,Vale,Total,1094.1478,,10000.0,0.16849874,2.4189734,3891.3198,2287.7175,geogrid,geogrid,2,iter-0
PORO,UpperReek,Vale,Total,0.16389257,,0.42268223,0.0,0.055351578,0.2834077,0.08615158,geogrid,geogrid,2,iter-0
SW,UpperReek,Vale,Total,0.6267851,,1.0,0.0,0.041453183,1.0,0.41626188,geogrid,geogrid,2,iter-0
PERM,UpperReek,Westerlands,Total,682.67773,,10000.0,0.049057163,1.8054328,2194.2908,1807.9355,geogrid,geogrid,2,iter-0
PORO,UpperReek,Westerlands,Total,0.14235845,,0.42349654,0.0,0.049757786,0.25749364,0.078047656,geogrid,geogrid,2,iter-0
SW,UpperReek,Westerlands,Total,0.9723014,,1.0,0.0,1.0,1.0,0.13849512,geogrid,geogrid,2,iter-0
PERM,LowerReek,Total,Background,13.234238,,100.0,0.05857583,1.7199333,31.003428,16.89289,geogrid,geogrid,2,iter-0
PORO,LowerReek,Total,Background,0.10984632,,0.34747806,0.0,0.04578914,0.17303824,0.04925873,geogrid,geogrid,2,iter-0
SW,LowerReek,Total,Background,0.9357425,,1.0,0.0,0.6868209,1.0,0.18885034,geogrid,geogrid,2,iter-0
PERM,LowerReek,Total,Channel,3213.9604,,10000.0,9.7845545,475.08865,9061.784,2980.4717,geogrid,geogrid,2,iter-0
PORO,LowerReek,Total,Channel,0.25150326,,0.43952358,0.0036096722,0.18743682,0.31535813,0.049617086,geogrid,geogrid,2,iter-0
SW,LowerReek,Total,Channel,0.774116,,1.0,0.020908821,0.057306502,1.0,0.39421076,geogrid,geogrid,2,iter-0
PERM,LowerReek,Total,Crevasse,176.32674,,1000.0,0.8133846,21.452545,430.68207,210.33234,geogrid,geogrid,2,iter-0
PORO,LowerReek,Total,Crevasse,0.20033132,,0.37942708,0.011621892,0.13556296,0.26399598,0.050080065,geogrid,geogrid,2,iter-0
SW,LowerReek,Total,Crevasse,0.8131887,,1.0,0.051417664,0.15955752,1.0,0.34019914,geogrid,geogrid,2,iter-0
PERM,MidReek,Total,Background,13.655934,,100.0,0.038512424,1.6659739,32.401108,17.477516,geogrid,geogrid,2,iter-0
PORO,MidReek,Total,Background,0.10896412,,0.31892648,0.0,0.045107704,0.17145044,0.04888554,geogrid,geogrid,2,iter-0
SW,MidReek,Total,Background,0.91041297,,1.0,0.0,0.43581775,1.0,0.22709604,geogrid,geogrid,2,iter-0
PERM,MidReek,Total,Channel,3412.2441,,10000.0,22.02251,509.68823,9895.414,3073.3018,geogrid,geogrid,2,iter-0
PORO,MidReek,Total,Channel,0.2553569,,0.48146695,0.073734686,0.1910806,0.31975353,0.049947962,geogrid,geogrid,2,iter-0
SW,MidReek,Total,Channel,0.733614,,1.0,0.018868903,0.048052736,1.0,0.41766626,geogrid,geogrid,2,iter-0
PERM,MidReek,Total,Crevasse,169.76364,,1000.0,0.59682095,21.885784,407.94507,201.83618,geogrid,geogrid,2,iter-0
PORO,MidReek,Total,Crevasse,0.20075516,,0.3908439,0.0,0.13705516,0.2640049,0.04935394,geogrid,geogrid,2,iter-0
SW,MidReek,Total,Crevasse,0.7775667,,1.0,0.0,0.14504905,1.0,0.36014917,geogrid,geogrid,2,iter-0
PERM,UpperReek,Total,Background,12.361603,,100.0,0.049057163,1.4657654,28.776218,17.696749,geogrid,geogrid,2,iter-0
PORO,UpperReek,Total,Background,0.104500644,,0.36206523,0.0,0.040477656,0.16940378,0.05034017,geogrid,geogrid,2,iter-0
SW,UpperReek,Total,Background,0.8501775,,1.0,0.0,0.31462032,1.0,0.27830926,geogrid,geogrid,2,iter-0
PERM,UpperReek,Total,Channel,2910.6938,,10000.0,22.527435,429.1546,7808.4805,2814.5051,geogrid,geogrid,2,iter-0
PORO,UpperReek,Total,Channel,0.2477652,,0.4412607,0.05772929,0.18455131,0.31111363,0.049011067,geogrid,geogrid,2,iter-0
SW,UpperReek,Total,Channel,0.78363115,,1.0,0.016289579,0.049760967,1.0,0.39124754,geogrid,geogrid,2,iter-0
PERM,UpperReek,Total,Crevasse,172.0472,,1000.0,1.3430289,23.059519,419.93045,206.89088,geogrid,geogrid,2,iter-0
PORO,UpperReek,Total,Crevasse,0.20204534,,0.3712266,0.002949521,0.1393317,0.26493663,0.04880334,geogrid,geogrid,2,iter-0
SW,UpperReek,Total,Crevasse,0.797355,,1.0,0.044409372,0.13452712,1.0,0.35407433,geogrid,geogrid,2,iter-0
PERM,Total,Dorne,Background,11.237848,,100.0,0.08894082,1.5619152,25.570229,14.891825,geogrid,geogrid,2,iter-0
PORO,Total,Dorne,Background,0.10600132,,0.3247004,0.0,0.04570427,0.16671255,0.046577357,geogrid,geogrid,2,iter-0
SW,Total,Dorne,Background,0.99014264,,1.0,0.0,1.0,1.0,0.06469195,geogrid,geogrid,2,iter-0
PERM,Total,Dorne,Channel,3306.2957,,10000.0,29.085485,498.93002,9384.967,3011.6794,geogrid,geogrid,2,iter-0
PORO,Total,Dorne,Channel,0.2536525,,0.4412607,0.0690946,0.19115065,0.31644225,0.048716646,geogrid,geogrid,2,iter-0
SW,Total,Dorne,Channel,0.9215747,,1.0,0.035441604,1.0,1.0,0.24441178,geogrid,geogrid,2,iter-0
PERM,Total,Dorne,Crevasse,171.29366,,1000.0,0.59682095,21.473131,422.40994,211.06155,geogrid,geogrid,2,iter-0
PORO,Total,Dorne,Crevasse,0.20006381,,0.37587208,0.00962244,0.1363999,0.2642286,0.050670426,geogrid,geogrid,2,iter-0
SW,Total,Dorne,Crevasse,0.92867965,,1.0,0.08326633,0.62942106,1.0,0.2090915,geogrid,geogrid,2,iter-0
PERM,Total,IronIslands,Background,20.403557,,100.0,0.086853705,2.121886,56.88387,25.582087,geogrid,geogrid,2,iter-0
PORO,Total,IronIslands,Background,0.12634729,,0.36206523,0.0,0.05734663,0.19744337,0.054663755,geogrid,geogrid,2,iter-0
SW,Total,IronIslands,Background,0.6102601,,1.0,0.0,0.2018537,1.0,0.34852287,geogrid,geogrid,2,iter-0
PERM,Total,IronIslands,Channel,3207.7615,,10000.0,16.987383,478.48145,9022.754,2970.8838,geogrid,geogrid,2,iter-0
PORO,Total,IronIslands,Channel,0.25198647,,0.43045318,0.0708331,0.1889289,0.31476393,0.04924201,geogrid,geogrid,2,iter-0
SW,Total,IronIslands,Channel,0.26044238,,1.0,0.018182784,0.02964961,1.0,0.37762114,geogrid,geogrid,2,iter-0
PERM,Total,IronIslands,Crevasse,186.68562,,1000.0,1.3430289,22.702263,457.42056,220.34991,geogrid,geogrid,2,iter-0
PORO,Total,IronIslands,Crevasse,0.20280711,,0.37942708,0.002949521,0.1367674,0.26719588,0.050517514,geogrid,geogrid,2,iter-0
SW,Total,IronIslands,Crevasse,0.37775227,,1.0,0.044409372,0.08017711,1.0,0.3610708,geogrid,geogrid,2,iter-0
PERM,Total,North,Background,12.8139,,100.0,0.09325737,1.6131963,30.27019,16.222029,geogrid,geogrid,2,iter-0
PORO,Total,North,Background,0.107771516,,0.28673667,0.0,0.04435528,0.16940314,0.048037186,geogrid,geogrid,2,iter-0
SW,Total,North,Background,0.9953109,,1.0,0.0,1.0,1.0,0.05516513,geogrid,geogrid,2,iter-0
PERM,Total,North,Channel,3158.31,,10000.0,22.02251,467.07266,8787.661,2957.9414,geogrid,geogrid,2,iter-0
PORO,Total,North,Channel,0.25169954,,0.48146695,0.073734686,0.18798031,0.31559095,0.049475305,geogrid,geogrid,2,iter-0
SW,Total,North,Channel,0.9859963,,1.0,0.023839785,1.0,1.0,0.11385622,geogrid,geogrid,2,iter-0
PERM,Total,North,Crevasse,178.91956,,1000.0,0.8133846,22.684523,439.31744,211.20518,geogrid,geogrid,2,iter-0
PORO,Total,North,Crevasse,0.20196225,,0.3716911,0.011621892,0.13764784,0.26554003,0.04912441,geogrid,geogrid,2,iter-0
SW,Total,North,Crevasse,0.98992753,,1.0,0.07816674,1.0,1.0,0.09085618,geogrid,geogrid,2,iter-0
PERM,Total,Reach,Background,10.808467,,100.0,0.038512424,1.3421248,25.699867,14.678984,geogrid,geogrid,2,iter-0
PORO,Total,Reach,Background,0.09863924,,0.27972868,0.0,0.036385436,0.16109495,0.047697287,geogrid,geogrid,2,iter-0
SW,Total,Reach,Background,0.7564372,,1.0,0.0,0.33132243,1.0,0.29154688,geogrid,geogrid,2,iter-0
PERM,Total,Reach,Channel,3143.4763,,10000.0,23.09072,446.40622,9037.058,2982.8928,geogrid,geogrid,2,iter-0
PORO,Total,Reach,Channel,0.24949895,,0.45679316,0.052741304,0.18388732,0.31541416,0.05097504,geogrid,geogrid,2,iter-0
SW,Total,Reach,Channel,0.5109744,,1.0,0.01967092,0.047011554,1.0,0.4528312,geogrid,geogrid,2,iter-0
PERM,Total,Reach,Crevasse,167.88225,,1000.0,0.93957794,21.422367,410.26566,200.6518,geogrid,geogrid,2,iter-0
PORO,Total,Reach,Crevasse,0.20016019,,0.37588555,0.0,0.13643177,0.26351646,0.04927519,geogrid,geogrid,2,iter-0
SW,Total,Reach,Crevasse,0.55623126,,1.0,0.0,0.12978674,1.0,0.39191452,geogrid,geogrid,2,iter-0
PERM,Total,Stormlands,Background,21.872938,,100.0,0.2769201,2.8796496,57.58838,25.202534,geogrid,geogrid,2,iter-0
PORO,Total,Stormlands,Background,0.1307593,,0.30008724,0.0,0.069676675,0.19408832,0.049865365,geogrid,geogrid,2,iter-0
SW,Total,Stormlands,Background,0.250873,,0.93526554,0.0,0.15851583,0.350092,0.08718678,geogrid,geogrid,2,iter-0
PERM,Total,Stormlands,Channel,3416.0435,,10000.0,43.593575,459.83148,10000.0,3060.8684,geogrid,geogrid,2,iter-0
PORO,Total,Stormlands,Channel,0.2544178,,0.4251493,0.09069376,0.19244947,0.31826282,0.049078595,geogrid,geogrid,2,iter-0
SW,Total,Stormlands,Channel,0.040983222,,0.1844611,0.016289579,0.023201887,0.06468136,0.019566925,geogrid,geogrid,2,iter-0
PERM,Total,Stormlands,Crevasse,179.668,,1000.0,4.6379576,26.629053,431.97604,203.96033,geogrid,geogrid,2,iter-0
PORO,Total,Stormlands,Crevasse,0.20044613,,0.3312614,0.07591869,0.14297384,0.26289043,0.0452653,geogrid,geogrid,2,iter-0
SW,Total,Stormlands,Crevasse,0.114269726,,0.46255797,0.04525019,0.06554377,0.17129025,0.04803112,geogrid,geogrid,2,iter-0
PERM,Total,Vale,Background,13.486932,,100.0,0.15069924,1.6996769,32.08899,17.40937,geogrid,geogrid,2,iter-0
PORO,Total,Vale,Background,0.10355515,,0.2903702,0.0,0.04433038,0.16236934,0.04589082,geogrid,geogrid,2,iter-0
SW,Total,Vale,Background,0.8399618,,1.0,0.0,0.26538002,1.0,0.29625002,geogrid,geogrid,2,iter-0
PERM,Total,Vale,Channel,3392.3638,,10000.0,48.13039,519.9767,9887.935,3047.7002,geogrid,geogrid,2,iter-0
PORO,Total,Vale,Channel,0.25508854,,0.43212062,0.10252762,0.19075711,0.32068902,0.050051995,geogrid,geogrid,2,iter-0
SW,Total,Vale,Channel,0.35758126,,1.0,0.019352175,0.026931709,1.0,0.44474527,geogrid,geogrid,2,iter-0
PERM,Total,Vale,Crevasse,179.62643,,1000.0,2.4447885,23.379332,447.06403,209.0296,geogrid,geogrid,2,iter-0
PORO,Total,Vale,Crevasse,0.20751041,,0.35534492,0.03689888,0.1452513,0.2708344,0.048642218,geogrid,geogrid,2,iter-0
SW,Total,Vale,Crevasse,0.44069818,,1.0,0.049959317,0.07936751,1.0,0.41256046,geogrid,geogrid,2,iter-0
PERM,Total,Westerlands,Background,12.176611,,100.0,0.049057163,1.5619525,28.074982,15.919064,geogrid,geogrid,2,iter-0
PORO,Total,Westerlands,Background,0.10546479,,0.34747806,0.0,0.04032069,0.16927385,0.049808815,geogrid,geogrid,2,iter-0
SW,Total,Westerlands,Background,0.98969495,,1.0,0.0,1.0,1.0,0.07586506,geogrid,geogrid,2,iter-0
PERM,Total,Westerlands,Channel,3204.8237,,10000.0,9.7845545,476.27432,8933.171,2961.3381,geogrid,geogrid,2,iter-0
PORO,Total,Westerlands,Channel,0.25260395,,0.45567465,0.0036096722,0.18879226,0.31588835,0.04926397,geogrid,geogrid,2,iter-0
SW,Total,Westerlands,Channel,0.950243,,1.0,0.028379181,1.0,1.0,0.20482802,geogrid,geogrid,2,iter-0
PERM,Total,Westerlands,Crevasse,165.07587,,1000.0,1.4190928,21.642063,395.4043,197.86327,geogrid,geogrid,2,iter-0
PORO,Total,Westerlands,Crevasse,0.19925272,,0.3908439,0.011589825,0.13638607,0.26145887,0.049122658,geogrid,geogrid,2,iter-0
SW,Total,Westerlands,Crevasse,0.955135,,1.0,0.0819039,1.0,1.0,0.18120092,geogrid,geogrid,2,iter-0
PERM,LowerReek,Total,Total,1240.9928,,10000.0,0.05857583,2.7896445,4270.1216,2393.6968,geogrid,geogrid,2,iter-0
PORO,LowerReek,Total,Total,0.17341161,,0.43952358,0.0,0.06690605,0.28494874,0.08306414,geogrid,geogrid,2,iter-0
SW,LowerReek,Total,Total,0.8610761,,1.0,0.0,0.18024333,1.0,0.3094391,geogrid,geogrid,2,iter-0
PERM,MidReek,Total,Total,1318.7451,,10000.0,0.038512424,2.6836698,4677.2534,2505.446,geogrid,geogrid,2,iter-0
PORO,MidReek,Total,Total,0.17294887,,0.48146695,0.0,0.065362334,0.28842738,0.085141234,geogrid,geogrid,2,iter-0
SW,MidReek,Total,Total,0.8311302,,1.0,0.0,0.12487216,1.0,0.3355202,geogrid,geogrid,2,iter-0
PERM,UpperReek,Total,Total,822.84937,,10000.0,0.049057163,1.955701,2738.1406,1961.3663,geogrid,geogrid,2,iter-0
PORO,UpperReek,Total,Total,0.15109517,,0.4412607,0.0,0.053018656,0.2687661,0.08164548,geogrid,geogrid,2,iter-0
SW,UpperReek,Total,Total,0.82798696,,1.0,0.0,0.21370405,1.0,0.320499,geogrid,geogrid,2,iter-0
PERM,Total,Dorne,Total,1017.7513,,10000.0,0.08894082,2.1482964,3536.7104,2236.6033,geogrid,geogrid,2,iter-0
PORO,Total,Dorne,Total,0.15804645,,0.4412607,0.0,0.059548642,0.27707317,0.08267869,geogrid,geogrid,2,iter-0
SW,Total,Dorne,Total,0.96455246,,1.0,0.0,1.0,1.0,0.15862373,geogrid,geogrid,2,iter-0
PERM,Total,IronIslands,Total,1041.2919,,10000.0,0.086853705,3.0714242,3611.29,2228.3018,geogrid,geogrid,2,iter-0
PORO,Total,IronIslands,Total,0.17222194,,0.43045318,0.0,0.07296735,0.27941027,0.078300916,geogrid,geogrid,2,iter-0
SW,Total,IronIslands,Total,0.48095003,,1.0,0.0,0.04479435,1.0,0.39392415,geogrid,geogrid,2,iter-0
PERM,Total,North,Total,1276.0942,,10000.0,0.09325737,2.7394857,4379.3477,2406.8208,geogrid,geogrid,2,iter-0
PORO,Total,North,Total,0.17497046,,0.48146695,0.0,0.06709247,0.28674456,0.083799474,geogrid,geogrid,2,iter-0
SW,Total,North,Total,0.9910393,,1.0,0.0,1.0,1.0,0.08691939,geogrid,geogrid,2,iter-0
PERM,Total,Reach,Total,1240.14,,10000.0,0.038512424,2.1409967,4250.224,2397.063,geogrid,geogrid,2,iter-0
PORO,Total,Reach,Total,0.16705489,,0.45679316,0.0,0.05642475,0.28428715,0.08697461,geogrid,geogrid,2,iter-0
SW,Total,Reach,Total,0.6416838,,1.0,0.0,0.067245424,1.0,0.3903304,geogrid,geogrid,2,iter-0
PERM,Total,Stormlands,Total,745.8654,,10000.0,0.2769201,3.5802188,2480.5203,1969.7268,geogrid,geogrid,2,iter-0
PORO,Total,Stormlands,Total,0.16077557,,0.4251493,0.0,0.07765962,0.26627088,0.07100486,geogrid,geogrid,2,iter-0
SW,Total,Stormlands,Total,0.19888252,,0.93526554,0.0,0.034907054,0.32866943,0.11584196,geogrid,geogrid,2,iter-0
PERM,Total,Vale,Total,1244.759,,10000.0,0.15069924,2.5886652,4412.449,2437.727,geogrid,geogrid,2,iter-0
PORO,Total,Vale,Total,0.16759841,,0.43212062,0.0,0.061756864,0.28645205,0.08616471,geogrid,geogrid,2,iter-0
SW,Total,Vale,Total,0.6298423,,1.0,0.0,0.03591945,1.0,0.43481997,geogrid,geogrid,2,iter-0
PERM,Total,Westerlands,Total,1002.38,,10000.0,0.049057163,2.2010918,3474.8845,2198.0889,geogrid,geogrid,2,iter-0
PORO,Total,Westerlands,Total,0.15820715,,0.45567465,0.0,0.055796213,0.27708974,0.08383059,geogrid,geogrid,2,iter-0
SW,Total,Westerlands,Total,0.97478205,,1.0,0.0,1.0,1.0,0.1393233,geogrid,geogrid,2,iter-0
PERM,Total,Total,Background,13.016519,,100.0,0.038512424,1.586093,30.615309,17.429968,geogrid,geogrid,2,iter-0
PORO,Total,Total,Background,0.10735772,,0.36206523,0.0,0.043215744,0.1710665,0.049640894,geogrid,geogrid,2,iter-0
SW,Total,Total,Background,0.89217365,,1.0,0.0,0.38998023,1.0,0.24381118,geogrid,geogrid,2,iter-0
PERM,Total,Total,Channel,3205.3027,,10000.0,9.7845545,472.56702,9034.579,2978.45,geogrid,geogrid,2,iter-0
PORO,Total,Total,Channel,0.25195655,,0.48146695,0.0036096722,0.18798032,0.31596658,0.049673025,geogrid,geogrid,2,iter-0
SW,Total,Total,Channel,0.76076835,,1.0,0.016289579,0.051173277,1.0,0.40347818,geogrid,geogrid,2,iter-0
PERM,Total,Total,Crevasse,172.71553,,1000.0,0.59682095,22.028511,419.98386,206.31,geogrid,geogrid,2,iter-0
PORO,Total,Total,Crevasse,0.20097968,,0.3908439,0.0,0.13711062,0.26429385,0.049455266,geogrid,geogrid,2,iter-0
SW,Total,Total,Crevasse,0.7957236,,1.0,0.0,0.14629094,1.0,0.35184655,geogrid,geogrid,2,iter-0
PERM,Total,Total,Total,1119.2207,,10000.0,0.038512424,2.3702538,3876.1736,2302.5938,geogrid,geogrid,2,iter-0
PORO,Total,Total,Total,0.16526255,,0.48146695,0.0,0.06062974,0.28135195,0.083981276,geogrid,geogrid,2,iter-0
SW,Total,Total,Total,0.83852583,,1.0,0.0,0.17282967,1.0,0.3232124,geogrid,geogrid,2,iter-0
