SWAT,CONIDX,CONKPOS,DEPTH,PRESSURE,WELL,WELLMODEL,DRAWDOWN,DATE,CONJPOS,CONIPOS,CONBPRES,SGAS
0.8796225786209106,7,7,1651.705322265625,299.5122985839844,R_A2,STANDARD,0,2018-03-01,30,22,299.5122985839844,0.0
0.6484182476997375,8,8,1653.5458984375,299.76544189453125,R_A2,STANDARD,0,2018-03-01,30,22,299.76544189453125,0.0
0.8923008441925049,9,9,1655.3863525390625,299.96160888671875,R_A2,STANDARD,0,2018-03-01,30,22,299.96160888671875,0.0
0.8935260772705078,10,10,1657.2269287109375,300.1562194824219,R_A2,STANDARD,0,2018-03-01,30,22,300.1562194824219,0.0
0.07472050189971924,11,11,1659.123291015625,299.88818359375,R_A2,STANDARD,0,2018-03-01,30,22,299.88818359375,0.0
0.07588475942611694,12,12,1661.0751953125,300.015380859375,R_A2,STANDARD,0,2018-03-01,30,22,300.015380859375,0.0
0.44222593307495117,13,13,1663.0272216796875,300.3150939941406,R_A2,STANDARD,0,2018-03-01,30,22,300.3150939941406,0.0
0.4842137396335602,14,14,1664.979248046875,300.6571350097656,R_A2,STANDARD,0,2018-03-01,30,22,300.6571350097656,0.0
0.5833802819252014,15,15,1666.9312744140625,300.7884216308594,R_A2,STANDARD,0,2018-03-01,30,22,300.7884216308594,0.0
0.9598678350448608,16,16,1668.88330078125,300.9182434082031,R_A2,STANDARD,0,2018-03-01,30,22,300.9182434082031,0.0
0.9753066301345825,17,17,1670.8353271484375,301.04901123046875,R_A2,STANDARD,0,2018-03-01,30,22,301.04901123046875,0.0
0.9679659605026245,18,18,1672.787353515625,301.1795654296875,R_A2,STANDARD,0,2018-03-01,30,22,301.1795654296875,0.0
0.989421546459198,19,19,1674.228515625,301.27618408203125,R_A2,STANDARD,0,2018-03-01,30,22,301.27618408203125,0.0
0.899916410446167,20,25,1675.70166015625,301.8936462402344,R_A2,STANDARD,0,2018-03-01,30,22,301.8936462402344,0.0
0.8778766989707947,21,26,1676.5386962890625,301.1925048828125,R_A2,STANDARD,0,2018-03-01,29,22,301.1925048828125,0.0
1.0,22,27,1678.41455078125,302.5239562988281,R_A2,STANDARD,0,2018-03-01,29,22,302.5239562988281,5.525666441742001e-15
0.9999998807907104,23,28,1680.29052734375,302.67767333984375,R_A2,STANDARD,0,2018-03-01,29,22,302.67767333984375,-9.717494364736012e-09
1.0000003576278687,24,29,1682.1663818359375,302.4211120605469,R_A2,STANDARD,0,2018-03-01,29,22,302.4211120605469,3.176317875386303e-08
1.0,1,1,1685.1763916015625,280.9123840332031,R_A5,STANDARD,0,2018-04-28,20,31,280.9123840332031,5.328845736832374e-16
1.0,2,2,1687.246826171875,281.1092529296875,R_A5,STANDARD,0,2018-04-28,20,31,281.1092529296875,2.2137882008783048e-14
1.0,3,3,1689.317138671875,281.3061218261719,R_A5,STANDARD,0,2018-04-28,20,31,281.3061218261719,2.1836573754719854e-14
1.0,4,4,1691.3876953125,281.50299072265625,R_A5,STANDARD,0,2018-04-28,20,31,281.50299072265625,2.53004269010898e-14
1.0,5,5,1693.4581298828125,281.69989013671875,R_A5,STANDARD,0,2018-04-28,20,31,281.69989013671875,2.155842676956638e-14
1.0,6,6,1695.5284423828125,281.896728515625,R_A5,STANDARD,0,2018-04-28,20,31,281.896728515625,6.282589737078431e-14
1.0,7,7,1697.5989990234375,282.41253662109375,R_A5,STANDARD,0,2018-04-28,20,31,282.41253662109375,6.7626331238471865e-15
1.0,8,11,1705.797607421875,283.51605224609375,R_A5,STANDARD,0,2018-04-28,20,31,283.51605224609375,-1.5161243571357175e-12
1.0,9,12,1707.7017822265625,283.6965026855469,R_A5,STANDARD,0,2018-04-28,20,31,283.6965026855469,-1.7853459596123278e-12
1.0,10,12,1704.248291015625,282.89910888671875,R_A5,STANDARD,0,2018-04-28,21,31,282.89910888671875,-5.272772778293355e-13
1.0,11,13,1706.103515625,283.0896301269531,R_A5,STANDARD,0,2018-04-28,21,31,283.0896301269531,-2.583830298699165e-14
1.0,12,14,1707.958740234375,283.2707824707031,R_A5,STANDARD,0,2018-04-28,21,31,283.2707824707031,-2.070198159220219e-14
1.0,13,15,1709.81396484375,283.45672607421875,R_A5,STANDARD,0,2018-04-28,21,31,283.45672607421875,-6.161660706671419e-15
1.0,14,16,1711.669189453125,283.9320983886719,R_A5,STANDARD,0,2018-04-28,21,31,283.9320983886719,-5.9239446157936435e-16
1.0,15,17,1713.5244140625,284.345947265625,R_A5,STANDARD,0,2018-04-28,21,31,284.345947265625,-3.557325561440064e-16
1.0,16,18,1715.09521484375,284.6268310546875,R_A5,STANDARD,0,2018-04-28,21,31,284.6268310546875,-1.1875517064046558e-16
1.0,17,19,1715.951416015625,284.7674255371094,R_A5,STANDARD,0,2018-04-28,21,31,284.7674255371094,0.0
1.0,18,25,1717.2403564453125,285.23187255859375,R_A5,STANDARD,0,2018-04-28,21,31,285.23187255859375,2.925049728797445e-14
1.0,19,26,1719.3922119140625,285.5172424316406,R_A5,STANDARD,0,2018-04-28,21,31,285.5172424316406,3.15755112486292e-14
1.0,20,27,1721.5440673828125,285.92987060546875,R_A5,STANDARD,0,2018-04-28,21,31,285.92987060546875,1.0250159994059944e-14
1.0,21,28,1723.6959228515625,289.5643615722656,R_A5,STANDARD,0,2018-04-28,21,31,289.5643615722656,5.482547041549715e-21
1.0,22,29,1725.84765625,286.0195007324219,R_A5,STANDARD,0,2018-04-28,21,31,286.0195007324219,2.208816795018977e-21
0.6497876048088074,1,1,1605.776611328125,277.5779113769531,R_A3,STANDARD,0,2018-07-03,41,28,277.5779113769531,0.0
0.1967422217130661,2,2,1607.7877197265625,277.73687744140625,R_A3,STANDARD,0,2018-07-03,41,28,277.73687744140625,0.0
0.1941104382276535,3,3,1609.7987060546875,277.87158203125,R_A3,STANDARD,0,2018-07-03,41,28,277.87158203125,0.0
0.6939923763275146,4,4,1611.809814453125,278.1025085449219,R_A3,STANDARD,0,2018-07-03,41,28,278.1025085449219,0.0
0.7571167945861816,5,5,1613.8209228515625,281.0168151855469,R_A3,STANDARD,0,2018-07-03,41,28,281.0168151855469,0.0
0.6498140692710876,6,6,1615.83203125,281.3533020019531,R_A3,STANDARD,0,2018-07-03,41,28,281.3533020019531,0.0
0.20313036441802979,7,7,1617.843017578125,281.5766296386719,R_A3,STANDARD,0,2018-07-03,41,28,281.5766296386719,0.0
0.20647017657756805,8,8,1619.8541259765625,281.7118225097656,R_A3,STANDARD,0,2018-07-03,41,28,281.7118225097656,0.0
0.1936708390712738,9,8,1613.669189453125,281.2136535644531,R_A3,STANDARD,0,2018-07-03,41,29,281.2136535644531,0.0
0.20057030022144318,10,9,1615.61474609375,281.3451232910156,R_A3,STANDARD,0,2018-07-03,41,29,281.3451232910156,0.0
0.19589929282665253,11,10,1617.5601806640625,281.5128479003906,R_A3,STANDARD,0,2018-07-03,41,29,281.5128479003906,0.0
0.047942060977220535,12,11,1619.7332763671875,282.273193359375,R_A3,STANDARD,0,2018-07-03,41,29,282.273193359375,0.0
0.05482294037938118,13,12,1622.1341552734375,282.4335021972656,R_A3,STANDARD,0,2018-07-03,41,29,282.4335021972656,0.0
0.36418238282203674,14,13,1624.534912109375,282.5957336425781,R_A3,STANDARD,0,2018-07-03,41,29,282.5957336425781,0.0
0.34028536081314087,15,14,1626.9356689453125,282.7576599121094,R_A3,STANDARD,0,2018-07-03,41,29,282.7576599121094,0.0
0.5005860328674316,16,15,1629.2073974609375,282.92376708984375,R_A3,STANDARD,0,2018-07-03,41,29,282.92376708984375,0.0
0.8092751502990723,17,16,1630.9774169921875,283.0677795410156,R_A3,STANDARD,0,2018-07-03,41,29,283.0677795410156,0.0
1.0,18,25,1633.5235595703125,289.8038330078125,R_A3,STANDARD,0,2018-07-03,41,29,289.8038330078125,-6.957837778154286e-11
0.04687514156103134,19,26,1637.2183837890625,284.701904296875,R_A3,STANDARD,0,2018-07-03,41,29,284.701904296875,0.0
0.051464833319187164,20,27,1640.913330078125,284.9487609863281,R_A3,STANDARD,0,2018-07-03,41,29,284.9487609863281,0.0
0.9999980926513672,21,28,1644.608154296875,288.2610778808594,R_A3,STANDARD,0,2018-07-03,41,29,288.2610778808594,0.0
0.06675586849451065,22,29,1648.302978515625,285.43426513671875,R_A3,STANDARD,0,2018-07-03,41,29,285.43426513671875,0.0
0.05157738924026489,1,1,1631.993408203125,277.727783203125,R_A4,STANDARD,0,2018-09-12,52,30,277.727783203125,0.0
0.049077097326517105,2,1,1626.7015380859375,277.5065002441406,R_A4,STANDARD,0,2018-09-12,52,31,277.5065002441406,0.0
0.050364527851343155,3,2,1628.7109375,277.6405029296875,R_A4,STANDARD,0,2018-09-12,52,31,277.6405029296875,0.0
0.05170080065727234,4,3,1630.72021484375,277.77447509765625,R_A4,STANDARD,0,2018-09-12,52,31,277.77447509765625,0.0
0.05429421365261078,5,4,1632.7296142578125,277.9084777832031,R_A4,STANDARD,0,2018-09-12,52,31,277.9084777832031,0.0
0.052496690303087234,6,4,1629.53466796875,277.8177795410156,R_A4,STANDARD,0,2018-09-12,52,32,277.8177795410156,0.0
0.05343499407172203,7,5,1631.368408203125,277.9400329589844,R_A4,STANDARD,0,2018-09-12,52,32,277.9400329589844,0.0
0.05888157710433006,8,5,1637.61865234375,278.26263427734375,R_A4,STANDARD,0,2018-09-12,51,32,278.26263427734375,0.0
0.05746815726161003,9,4,1635.8131103515625,278.1424560546875,R_A4,STANDARD,0,2018-09-12,51,32,278.1424560546875,0.0
0.07329215854406357,10,4,1634.9229736328125,278.2181091308594,R_A4,STANDARD,0,2018-09-12,51,33,278.2181091308594,0.0
0.05862590670585632,11,5,1636.707275390625,278.3370056152344,R_A4,STANDARD,0,2018-09-12,51,33,278.3370056152344,0.0
0.06275429576635361,12,5,1640.44873046875,278.5320739746094,R_A4,STANDARD,0,2018-09-12,50,33,278.5320739746094,0.0
0.06172651797533035,13,5,1639.5592041015625,278.5658874511719,R_A4,STANDARD,0,2018-09-12,50,34,278.5658874511719,0.0
0.12901374697685242,14,4,1637.654541015625,278.43902587890625,R_A4,STANDARD,0,2018-09-12,50,34,278.43902587890625,0.0
0.23078040778636932,15,4,1641.5943603515625,278.7465515136719,R_A4,STANDARD,0,2018-09-12,50,35,278.7465515136719,0.0
0.16475483775138855,16,4,1641.9215087890625,278.7049255371094,R_A4,STANDARD,0,2018-09-12,49,35,278.7049255371094,0.0
0.2295622080564499,17,3,1640.1156005859375,278.582763671875,R_A4,STANDARD,0,2018-09-12,49,35,278.582763671875,0.0
0.11216055601835251,18,29,1646.45166015625,277.13189697265625,R_A4,STANDARD,0,2018-09-12,49,36,277.13189697265625,0.0
0.2739609479904175,19,28,1640.4044189453125,276.6352844238281,R_A4,STANDARD,0,2018-09-12,49,36,276.6352844238281,0.0
0.6730062961578369,20,28,1638.033935546875,276.203369140625,R_A4,STANDARD,0,2018-09-12,48,36,276.203369140625,0.0
0.7258270978927612,21,28,1648.4385986328125,277.1636962890625,R_A4,STANDARD,0,2018-09-12,48,37,277.1636962890625,0.0
0.7106362581253052,22,27,1642.672119140625,276.8489990234375,R_A4,STANDARD,0,2018-09-12,48,37,276.8489990234375,0.0
0.3707943260669708,23,27,1653.681884765625,278.3807067871094,R_A4,STANDARD,0,2018-09-12,48,38,278.3807067871094,0.0
0.3485618829727173,24,27,1652.7694091796875,277.9691467285156,R_A4,STANDARD,0,2018-09-12,47,38,277.9691467285156,0.0
1.0,1,1,1695.73876953125,274.45513916015625,R_A6,STANDARD,0,2018-11-07,42,17,274.45513916015625,-3.624277692569004e-16
1.0,2,2,1697.298095703125,274.6006774902344,R_A6,STANDARD,0,2018-11-07,42,17,274.6006774902344,-2.0013272284739961e-16
1.0,3,3,1698.8572998046875,274.74114990234375,R_A6,STANDARD,0,2018-11-07,42,17,274.74114990234375,-1.3318221960990505e-16
1.0,4,4,1700.41650390625,274.8763427734375,R_A6,STANDARD,0,2018-11-07,42,17,274.8763427734375,-7.827972772569844e-17
1.0,5,5,1701.975830078125,275.0108642578125,R_A6,STANDARD,0,2018-11-07,42,17,275.0108642578125,-1.1983271566338126e-16
1.0,6,6,1703.53515625,275.1497497558594,R_A6,STANDARD,0,2018-11-07,42,17,275.1497497558594,-3.019805599952977e-16
1.0,7,7,1705.0943603515625,274.9948425292969,R_A6,STANDARD,0,2018-11-07,42,17,274.9948425292969,-1.7098219778769515e-15
