SWAT,SGAS,DATE,CONJPOS,PRESSURE,DEPTH,CONIDX,DRAWDOWN,CONBPRES,WELL,CONKPOS,CONIPOS,WELLMODEL
1.0,0.0,2018-01-01,42,305.2609558105469,1696.7510986328125,2,0,305.2609558105469,R_A6,2,17,STANDARD
1.0,0.0,2018-01-01,42,305.4076843261719,1698.299560546875,3,0,305.4076843261719,R_A6,3,17,STANDARD
1.0,0.0,2018-01-01,42,305.554443359375,1699.84814453125,4,0,305.554443359375,R_A6,4,17,STANDARD
1.0,0.0,2018-01-01,42,305.7012023925781,1701.3966064453125,5,0,305.7012023925781,R_A6,5,17,STANDARD
1.0,0.0,2018-01-01,42,305.84796142578125,1702.9451904296875,6,0,305.84796142578125,R_A6,6,17,STANDARD
1.0,0.0,2018-01-01,42,305.6956481933594,1704.49365234375,7,0,305.6956481933594,R_A6,7,17,STANDARD
1.0,0.0,2018-01-01,42,305.8424072265625,1706.042236328125,8,0,305.8424072265625,R_A6,8,17,STANDARD
1.0,0.0,2018-01-01,42,306.2882080078125,1707.5906982421875,9,0,306.2882080078125,R_A6,9,17,STANDARD
1.0,0.0,2018-01-01,42,306.1291809082031,1709.1392822265625,10,0,306.1291809082031,R_A6,10,17,STANDARD
1.0,0.0,2018-01-01,42,306.3109130859375,1711.055419921875,11,0,306.3109130859375,R_A6,11,17,STANDARD
1.0,0.0,2018-01-01,42,306.52734375,1713.3392333984375,12,0,306.52734375,R_A6,12,17,STANDARD
1.0,0.0,2018-01-01,42,306.7557678222656,1715.623046875,13,0,306.7557678222656,R_A6,13,17,STANDARD
1.0,0.0,2018-01-01,42,306.9721984863281,1717.9068603515625,14,0,306.9721984863281,R_A6,14,17,STANDARD
1.0,0.0,2018-01-01,42,307.18865966796875,1720.190673828125,15,0,307.18865966796875,R_A6,15,17,STANDARD
1.0,0.0,2018-01-01,42,307.55010986328125,1722.474365234375,16,0,307.55010986328125,R_A6,16,17,STANDARD
1.0,0.0,2018-01-01,42,307.7665710449219,1724.7581787109375,17,0,307.7665710449219,R_A6,17,17,STANDARD
1.0,0.0,2018-01-01,42,307.921630859375,1726.394287109375,18,0,307.921630859375,R_A6,18,17,STANDARD
1.0,0.0,2018-01-01,42,307.8930969238281,1727.7508544921875,19,0,307.8930969238281,R_A6,27,17,STANDARD
1.0,0.0,2018-01-01,42,308.3623352050781,1729.4755859375,20,0,308.3623352050781,R_A6,28,17,STANDARD
1.0,0.0,2018-01-01,42,308.52581787109375,1731.2001953125,21,0,308.52581787109375,R_A6,29,17,STANDARD
1.0,0.0,2018-01-01,42,308.68927001953125,1732.9249267578125,22,0,308.68927001953125,R_A6,30,17,STANDARD
1.0,0.0,2018-01-01,42,308.8527526855469,1734.649658203125,23,0,308.8527526855469,R_A6,31,17,STANDARD
0.10823686420917511,0.0,2018-03-01,30,298.6435852050781,1641.094970703125,1,0,298.6435852050781,R_A2,1,22,STANDARD
0.11060673743486404,0.0,2018-03-01,30,298.76385498046875,1642.8890380859375,2,0,298.76385498046875,R_A2,2,22,STANDARD
0.07775958627462387,0.0,2018-03-01,30,298.8841552734375,1644.68310546875,3,0,298.8841552734375,R_A2,3,22,STANDARD
0.06679981201887131,0.0,2018-03-01,30,299.00439453125,1646.4771728515625,4,0,299.00439453125,R_A2,4,22,STANDARD
0.07245901972055435,0.0,2018-03-01,30,299.1246643066406,1648.2713623046875,5,0,299.1246643066406,R_A2,5,22,STANDARD
0.11854832619428635,0.0,2018-03-01,30,299.24493408203125,1650.0654296875,6,0,299.24493408203125,R_A2,6,22,STANDARD
0.6482827663421631,0.0,2018-03-01,30,299.3652038574219,1651.859619140625,7,0,299.3652038574219,R_A2,7,22,STANDARD
0.6483113765716553,0.0,2018-03-01,30,299.49981689453125,1653.6536865234375,8,0,299.49981689453125,R_A2,8,22,STANDARD
0.17354851961135864,0.0,2018-03-01,30,299.63958740234375,1655.44775390625,9,0,299.63958740234375,R_A2,9,22,STANDARD
0.3266507089138031,0.0,2018-03-01,30,299.70001220703125,1657.2418212890625,10,0,299.70001220703125,R_A2,10,22,STANDARD
0.07772529870271683,0.0,2018-03-01,30,299.82275390625,1659.1368408203125,11,0,299.82275390625,R_A2,11,22,STANDARD
0.07639714330434799,0.0,2018-03-01,30,299.95599365234375,1661.132568359375,12,0,299.95599365234375,R_A2,12,22,STANDARD
0.45578375458717346,0.0,2018-03-01,30,300.1029968261719,1663.12841796875,13,0,300.1029968261719,R_A2,13,22,STANDARD
0.49778643250465393,0.0,2018-03-01,30,300.2380676269531,1665.1241455078125,14,0,300.2380676269531,R_A2,14,22,STANDARD
0.6978606581687927,0.0,2018-03-01,30,300.3807067871094,1667.1199951171875,15,0,300.3807067871094,R_A2,15,22,STANDARD
0.9701831340789795,0.0,2018-03-01,30,300.5151062011719,1669.11572265625,16,0,300.5151062011719,R_A2,16,22,STANDARD
0.9522989988327026,0.0,2018-03-01,30,300.64947509765625,1671.111572265625,17,0,300.64947509765625,R_A2,17,22,STANDARD
0.9832424521446228,0.0,2018-03-01,30,300.7755126953125,1672.9881591796875,18,0,300.7755126953125,R_A2,18,22,STANDARD
0.9928645491600037,0.0,2018-03-01,29,300.7401428222656,1674.229736328125,19,0,300.7401428222656,R_A2,18,22,STANDARD
0.6483038067817688,0.0,2018-03-01,29,300.7124938964844,1676.1676025390625,20,0,300.7124938964844,R_A2,27,22,STANDARD
1.0,-1.1106049306052498e-15,2018-03-01,29,303.46063232421875,1677.9368896484375,21,0,303.46063232421875,R_A2,28,22,STANDARD
1.0,-2.824311719215665e-16,2018-03-01,29,303.63079833984375,1679.7061767578125,22,0,303.63079833984375,R_A2,29,22,STANDARD
1.0,-2.7967456275173146e-17,2018-03-01,29,303.7986145019531,1681.4754638671875,23,0,303.7986145019531,R_A2,30,22,STANDARD
1.0,1.1901792600960912e-19,2018-03-01,29,303.97149658203125,1683.2447509765625,24,0,303.97149658203125,R_A2,31,22,STANDARD
1.0,-1.376013289856176e-13,2018-04-28,20,272.039306640625,1685.026611328125,1,0,272.039306640625,R_A5,1,31,STANDARD
1.0,-2.410665254654748e-13,2018-04-28,20,272.25543212890625,1687.3070068359375,2,0,272.25543212890625,R_A5,2,31,STANDARD
1.0,-2.753636619938493e-13,2018-04-28,20,272.4716491699219,1689.5875244140625,3,0,272.4716491699219,R_A5,3,31,STANDARD
1.0,-2.7254533265658187e-13,2018-04-28,20,272.6878967285156,1691.8680419921875,4,0,272.6878967285156,R_A5,4,31,STANDARD
1.0,-2.649982555440189e-13,2018-04-28,20,272.90399169921875,1694.1485595703125,5,0,272.90399169921875,R_A5,5,31,STANDARD
1.0,-2.181465321967127e-13,2018-04-28,20,273.11993408203125,1696.4290771484375,6,0,273.11993408203125,R_A5,6,31,STANDARD
1.0,-8.181741281655316e-14,2018-04-28,20,273.6637268066406,1698.70947265625,7,0,273.6637268066406,R_A5,7,31,STANDARD
1.0,-3.5743775560898028e-12,2018-04-28,20,273.8561706542969,1707.6488037109375,8,0,273.8561706542969,R_A5,11,31,STANDARD
1.0,-3.4712434749534227e-12,2018-04-28,20,274.0373840332031,1709.5638427734375,9,0,274.0373840332031,R_A5,12,31,STANDARD
1.0,-2.867511263160427e-11,2018-04-28,21,272.5841369628906,1701.7845458984375,10,0,272.5841369628906,R_A5,12,31,STANDARD
1.0,-9.547394342127036e-13,2018-04-28,21,272.78143310546875,1703.735107421875,11,0,272.78143310546875,R_A5,13,31,STANDARD
1.0,-1.973603355395759e-12,2018-04-28,21,272.9669189453125,1705.6856689453125,12,0,272.9669189453125,R_A5,14,31,STANDARD
1.0,-3.028548332256742e-12,2018-04-28,21,273.5685729980469,1707.63623046875,13,0,273.5685729980469,R_A5,15,31,STANDARD
1.0,-1.1826748348015004e-12,2018-04-28,21,274.2748718261719,1709.5867919921875,14,0,274.2748718261719,R_A5,16,31,STANDARD
1.0,-1.1367269565952867e-13,2018-04-28,21,274.5804138183594,1711.537353515625,15,0,274.5804138183594,R_A5,17,31,STANDARD
1.0,-1.165566802146037e-13,2018-04-28,21,274.73583984375,1713.35400390625,16,0,274.73583984375,R_A5,18,31,STANDARD
1.0,0.0,2018-04-28,21,274.8255920410156,1714.3951416015625,17,0,274.8255920410156,R_A5,19,31,STANDARD
1.0,-4.625728619589431e-12,2018-04-28,21,274.7920837402344,1715.7628173828125,18,0,274.7920837402344,R_A5,27,31,STANDARD
1.0,-3.342337474496193e-12,2018-04-28,21,275.0328369140625,1718.098388671875,19,0,275.0328369140625,R_A5,28,31,STANDARD
1.0,-6.976581519235457e-20,2018-04-28,21,285.9317321777344,1720.43408203125,20,0,285.9317321777344,R_A5,29,31,STANDARD
1.0,-1.8058338771322757e-17,2018-04-28,21,281.9486389160156,1722.7696533203125,21,0,281.9486389160156,R_A5,30,31,STANDARD
1.0,1.0910509250348559e-21,2018-04-28,21,298.3310241699219,1725.105224609375,22,0,298.3310241699219,R_A5,31,31,STANDARD
0.13529840111732483,0.0,2018-07-03,41,282.77642822265625,1609.243408203125,1,0,282.77642822265625,R_A3,1,28,STANDARD
0.11841758340597153,0.0,2018-07-03,41,282.914306640625,1611.3077392578125,2,0,282.914306640625,R_A3,2,28,STANDARD
0.12265900522470474,0.0,2018-07-03,41,283.05218505859375,1613.3720703125,3,0,283.05218505859375,R_A3,3,28,STANDARD
0.2487250417470932,0.0,2018-07-03,41,283.19091796875,1615.4365234375,4,0,283.19091796875,R_A3,4,28,STANDARD
0.6493959426879883,0.0,2018-07-03,41,283.3294372558594,1617.5008544921875,5,0,283.3294372558594,R_A3,5,28,STANDARD
0.34104102849960327,0.0,2018-07-03,41,283.47027587890625,1619.565185546875,6,0,283.47027587890625,R_A3,6,28,STANDARD
0.6491528153419495,0.0,2018-07-03,41,282.7970275878906,1609.3663330078125,7,0,282.7970275878906,R_A3,6,29,STANDARD
0.19863787293434143,0.0,2018-07-03,41,282.9450988769531,1611.4163818359375,8,0,282.9450988769531,R_A3,7,29,STANDARD
0.20124857127666473,0.0,2018-07-03,41,283.08184814453125,1613.46630859375,9,0,283.08184814453125,R_A3,8,29,STANDARD
0.6500600576400757,0.0,2018-07-03,41,283.2176208496094,1615.516357421875,10,0,283.2176208496094,R_A3,9,29,STANDARD
0.7970032095909119,0.0,2018-07-03,41,283.9758605957031,1617.5662841796875,11,0,283.9758605957031,R_A3,10,29,STANDARD
0.051013097167015076,0.0,2018-07-03,41,283.6106262207031,1619.750732421875,12,0,283.6106262207031,R_A3,11,29,STANDARD
0.05464901402592659,0.0,2018-07-03,41,283.76544189453125,1622.0697021484375,13,0,283.76544189453125,R_A3,12,29,STANDARD
0.3685544431209564,0.0,2018-07-03,41,283.92059326171875,1624.388671875,14,0,283.92059326171875,R_A3,13,29,STANDARD
0.37202170491218567,0.0,2018-07-03,41,284.10992431640625,1626.707763671875,15,0,284.10992431640625,R_A3,14,29,STANDARD
0.4911814332008362,0.0,2018-07-03,41,284.1553955078125,1629.026611328125,16,0,284.1553955078125,R_A3,15,29,STANDARD
0.7971121072769165,0.0,2018-07-03,41,284.2759704589844,1630.9468994140625,17,0,284.2759704589844,R_A3,16,29,STANDARD
0.30820590257644653,0.0,2018-07-03,41,284.18817138671875,1633.5262451171875,18,0,284.18817138671875,R_A3,27,29,STANDARD
0.044201407581567764,0.0,2018-07-03,41,284.37750244140625,1637.1630859375,19,0,284.37750244140625,R_A3,28,29,STANDARD
0.08896118402481079,0.0,2018-07-03,41,284.620361328125,1640.8001708984375,20,0,284.620361328125,R_A3,29,29,STANDARD
1.0,6.67123149257487e-14,2018-07-03,41,288.36920166015625,1644.4371337890625,21,0,288.36920166015625,R_A3,30,29,STANDARD
0.0635906457901001,0.0,2018-07-03,41,285.0832824707031,1648.0740966796875,22,0,285.0832824707031,R_A3,31,29,STANDARD
0.051611728966236115,0.0,2018-09-12,52,275.5547790527344,1631.1873779296875,1,0,275.5547790527344,R_A4,1,30,STANDARD
0.04953889548778534,0.0,2018-09-12,52,275.4464111328125,1627.4293212890625,2,0,275.4464111328125,R_A4,1,31,STANDARD
0.05106232687830925,0.0,2018-09-12,52,275.5837097167969,1629.4896240234375,3,0,275.5837097167969,R_A4,2,31,STANDARD
0.052956532686948776,0.0,2018-09-12,52,275.72100830078125,1631.5498046875,4,0,275.72100830078125,R_A4,3,31,STANDARD
0.05914287641644478,0.0,2018-09-12,52,275.8583679199219,1633.610107421875,5,0,275.8583679199219,R_A4,4,31,STANDARD
0.056566089391708374,0.0,2018-09-12,52,275.9468994140625,1632.3968505859375,6,0,275.9468994140625,R_A4,4,32,STANDARD
0.05801839753985405,0.0,2018-09-12,51,276.0625305175781,1635.880615234375,7,0,276.0625305175781,R_A4,4,32,STANDARD
0.05877111852169037,0.0,2018-09-12,51,276.34405517578125,1637.321044921875,8,0,276.34405517578125,R_A4,4,33,STANDARD
0.05920002982020378,0.0,2018-09-12,51,276.22100830078125,1635.474609375,9,0,276.22100830078125,R_A4,3,33,STANDARD
0.13912445306777954,0.0,2018-09-12,50,276.5711975097656,1642.1485595703125,10,0,276.5711975097656,R_A4,4,33,STANDARD
0.1381632536649704,0.0,2018-09-12,50,276.69659423828125,1641.132080078125,11,0,276.69659423828125,R_A4,4,34,STANDARD
0.14040814340114594,0.0,2018-09-12,50,276.584716796875,1639.20703125,12,0,276.584716796875,R_A4,3,34,STANDARD
0.23447367548942566,0.0,2018-09-12,50,276.8909606933594,1640.9061279296875,13,0,276.8909606933594,R_A4,3,35,STANDARD
0.22973263263702393,0.0,2018-09-12,50,276.76654052734375,1639.0426025390625,14,0,276.76654052734375,R_A4,2,35,STANDARD
0.23662151396274567,0.0,2018-09-12,49,276.8650817871094,1641.93212890625,15,0,276.8650817871094,R_A4,2,35,STANDARD
0.6495184302330017,0.0,2018-09-12,49,279.4034423828125,1642.357421875,16,0,279.4034423828125,R_A4,30,36,STANDARD
0.3049565255641937,0.0,2018-09-12,48,279.2332763671875,1639.6068115234375,17,0,279.2332763671875,R_A4,30,36,STANDARD
0.649507999420166,0.0,2018-09-12,48,279.70770263671875,1646.7513427734375,18,0,279.70770263671875,R_A4,30,37,STANDARD
0.658501148223877,0.0,2018-09-12,48,280.1601257324219,1653.461669921875,19,0,280.1601257324219,R_A4,30,38,STANDARD
0.2842177152633667,0.0,2018-09-12,47,280.4561462402344,1657.8184814453125,20,0,280.4561462402344,R_A4,30,38,STANDARD
1.0,2.6686903262835725e-16,2018-11-07,42,274.26995849609375,1695.20263671875,1,0,274.26995849609375,R_A6,1,17,STANDARD
1.0,7.657861425237089e-17,2018-11-07,42,274.4159240722656,1696.7510986328125,2,0,274.4159240722656,R_A6,2,17,STANDARD
1.0,7.417433770136916e-17,2018-11-07,42,274.55889892578125,1698.299560546875,3,0,274.55889892578125,R_A6,3,17,STANDARD
1.0,8.178635810054754e-17,2018-11-07,42,274.69793701171875,1699.84814453125,4,0,274.69793701171875,R_A6,4,17,STANDARD
1.0,1.0326264686760881e-16,2018-11-07,42,274.83551025390625,1701.3966064453125,5,0,274.83551025390625,R_A6,5,17,STANDARD
1.0,5.1714008407835205e-15,2018-11-07,42,274.9761047363281,1702.9451904296875,6,0,274.9761047363281,R_A6,6,17,STANDARD
1.0,9.13598132557111e-15,2018-11-07,42,274.82135009765625,1704.49365234375,7,0,274.82135009765625,R_A6,7,17,STANDARD
1.0,6.454942476526431e-15,2018-11-07,42,274.96630859375,1706.042236328125,8,0,274.96630859375,R_A6,8,17,STANDARD
1.0,3.8235996328323137e-16,2018-11-07,42,275.40570068359375,1707.5906982421875,9,0,275.40570068359375,R_A6,9,17,STANDARD
1.0,6.482118851012728e-14,2018-11-07,42,275.22857666015625,1709.1392822265625,10,0,275.22857666015625,R_A6,10,17,STANDARD
1.0,5.1854120362805275e-14,2018-11-07,42,275.4735107421875,1711.055419921875,11,0,275.4735107421875,R_A6,11,17,STANDARD
1.0,2.202395438331145e-14,2018-11-07,42,275.6896667480469,1713.3392333984375,12,0,275.6896667480469,R_A6,12,17,STANDARD
1.0,1.8584586841864257e-15,2018-11-07,42,275.9183044433594,1715.623046875,13,0,275.9183044433594,R_A6,13,17,STANDARD
1.0,1.3323899199319477e-15,2018-11-07,42,276.1354064941406,1717.9068603515625,14,0,276.1354064941406,R_A6,14,17,STANDARD
1.0,8.804581379023759e-16,2018-11-07,42,276.37530517578125,1720.190673828125,15,0,276.37530517578125,R_A6,15,17,STANDARD
