SWAT,CONKPOS,PRESSURE,CONIPOS,CONJPOS,CONIDX,SGAS,WELL,WELLMODEL,DEPTH,DATE,DRAWDOWN,CONBPRES
0.08160559087991714,11,298.79620361328125,22,30,11,0.0,R_A2,STANDARD,1655.9151611328125,2018-03-01,0,298.79620361328125
0.173369899392128,12,298.948974609375,22,30,12,0.0,R_A2,STANDARD,1657.8863525390625,2018-03-01,0,298.948974609375
0.46478140354156494,13,299.159423828125,22,30,13,0.0,R_A2,STANDARD,1659.857421875,2018-03-01,0,299.159423828125
0.5288066267967224,14,299.292724609375,22,30,14,0.0,R_A2,STANDARD,1661.82861328125,2018-03-01,0,299.292724609375
0.9479524493217468,15,299.4263916015625,22,30,15,0.0,R_A2,STANDARD,1663.7998046875,2018-03-01,0,299.4263916015625
0.9672808051109314,16,299.5588684082031,22,30,16,0.0,R_A2,STANDARD,1665.7708740234375,2018-03-01,0,299.5588684082031
0.9331793189048767,17,299.6912536621094,22,30,17,0.0,R_A2,STANDARD,1667.7420654296875,2018-03-01,0,299.6912536621094
1.000000238418579,17,300.2855529785156,22,29,18,1.8163651915870105e-08,R_A2,STANDARD,1674.2745361328125,2018-03-01,0,300.2855529785156
1.0000001192092896,18,300.45538330078125,22,29,19,1.1838434232913642e-08,R_A2,STANDARD,1676.069580078125,2018-03-01,0,300.45538330078125
1.0,24,302.8044128417969,22,29,20,-4.529892520116485e-12,R_A2,STANDARD,1677.657958984375,2018-03-01,0,302.8044128417969
1.0,25,302.9344787597656,22,29,21,-8.750218440509509e-18,R_A2,STANDARD,1679.37841796875,2018-03-01,0,302.9344787597656
1.0,26,302.599609375,22,29,22,2.7438863048333385e-18,R_A2,STANDARD,1681.0989990234375,2018-03-01,0,302.599609375
1.0,27,302.1542053222656,22,29,23,7.499983164897805e-13,R_A2,STANDARD,1682.819580078125,2018-03-01,0,302.1542053222656
1.0,28,302.341796875,22,29,24,5.749612483167688e-13,R_A2,STANDARD,1684.5400390625,2018-03-01,0,302.341796875
1.0,1,281.2160949707031,31,20,1,-2.2690571643835256e-11,R_A5,STANDARD,1686.0191650390625,2018-04-28,0,281.2160949707031
1.0,2,281.4205322265625,31,20,2,-2.459353033723577e-11,R_A5,STANDARD,1688.1785888671875,2018-04-28,0,281.4205322265625
1.0,3,281.625,31,20,3,-2.4378143601011537e-11,R_A5,STANDARD,1690.3380126953125,2018-04-28,0,281.625
1.0,4,281.8294677734375,31,20,4,-2.6028514413245496e-11,R_A5,STANDARD,1692.4974365234375,2018-04-28,0,281.8294677734375
1.0,5,282.0339050292969,31,20,5,-2.399521900620094e-11,R_A5,STANDARD,1694.6568603515625,2018-04-28,0,282.0339050292969
1.0,6,282.2383728027344,31,20,6,-2.0115804855169728e-11,R_A5,STANDARD,1696.816162109375,2018-04-28,0,282.2383728027344
1.0,7,282.7591247558594,31,20,7,-2.1872830152994127e-13,R_A5,STANDARD,1698.9755859375,2018-04-28,0,282.7591247558594
1.0,8,282.970458984375,31,20,8,0.0,R_A5,STANDARD,1701.135009765625,2018-04-28,0,282.970458984375
1.0,11,282.74365234375,31,20,9,-1.1265759852774337e-10,R_A5,STANDARD,1707.5394287109375,2018-04-28,0,282.74365234375
1.0,12,282.8868713378906,31,20,10,-4.312910792392266e-11,R_A5,STANDARD,1709.551025390625,2018-04-28,0,282.8868713378906
1.0,13,283.0897521972656,31,20,11,-3.9570131026012145e-12,R_A5,STANDARD,1711.5626220703125,2018-04-28,0,283.0897521972656
1.0,13,281.5949401855469,31,21,12,-6.234903565660588e-11,R_A5,STANDARD,1706.4814453125,2018-04-28,0,281.5949401855469
1.0,14,281.7645568847656,31,21,13,-6.912895950117459e-11,R_A5,STANDARD,1708.271240234375,2018-04-28,0,281.7645568847656
1.0,15,281.9342956542969,31,21,14,-1.7898196813526113e-11,R_A5,STANDARD,1710.0611572265625,2018-04-28,0,281.9342956542969
1.0,16,282.25115966796875,31,21,15,-3.499407144266775e-12,R_A5,STANDARD,1711.8509521484375,2018-04-28,0,282.25115966796875
1.0,17,282.4200134277344,31,21,16,-4.2606903248587624e-12,R_A5,STANDARD,1713.6107177734375,2018-04-28,0,282.4200134277344
1.0,18,282.5379638671875,31,21,17,-8.290405688338165e-12,R_A5,STANDARD,1714.849365234375,2018-04-28,0,282.5379638671875
1.0,24,284.0191955566406,31,21,18,-1.5989742516153704e-11,R_A5,STANDARD,1716.298583984375,2018-04-28,0,284.0191955566406
1.0,25,284.17547607421875,31,21,19,-2.244083391333973e-11,R_A5,STANDARD,1718.449462890625,2018-04-28,0,284.17547607421875
1.0,26,285.1391906738281,31,21,20,-1.580858360883397e-11,R_A5,STANDARD,1720.6002197265625,2018-04-28,0,285.1391906738281
1.0,27,286.1062316894531,31,21,21,8.731865057398647e-13,R_A5,STANDARD,1722.7510986328125,2018-04-28,0,286.1062316894531
1.0,28,286.7099914550781,31,21,22,5.836972398476359e-12,R_A5,STANDARD,1724.90185546875,2018-04-28,0,286.7099914550781
0.3380642533302307,1,271.4560241699219,28,41,1,0.0,R_A3,STANDARD,1610.2431640625,2018-07-03,0,271.4560241699219
0.20291510224342346,2,271.5856018066406,28,41,2,0.0,R_A3,STANDARD,1612.26171875,2018-07-03,0,271.5856018066406
0.20473206043243408,3,271.7199401855469,28,41,3,0.0,R_A3,STANDARD,1614.2801513671875,2018-07-03,0,271.7199401855469
0.37505826354026794,4,271.85943603515625,28,41,4,0.0,R_A3,STANDARD,1616.2987060546875,2018-07-03,0,271.85943603515625
0.8384373784065247,5,272.0334167480469,28,41,5,0.0,R_A3,STANDARD,1618.317138671875,2018-07-03,0,272.0334167480469
0.27824825048446655,6,272.1337585449219,28,41,6,0.0,R_A3,STANDARD,1620.335693359375,2018-07-03,0,272.1337585449219
0.33997225761413574,6,271.4526062011719,29,41,7,0.0,R_A3,STANDARD,1610.6507568359375,2018-07-03,0,271.4526062011719
0.2023562490940094,7,271.5821533203125,29,41,8,0.0,R_A3,STANDARD,1612.602294921875,2018-07-03,0,271.5821533203125
0.20401835441589355,8,271.7119445800781,29,41,9,0.0,R_A3,STANDARD,1614.5537109375,2018-07-03,0,271.7119445800781
0.660545825958252,9,271.864013671875,29,41,10,0.0,R_A3,STANDARD,1616.505126953125,2018-07-03,0,271.864013671875
0.7673731446266174,10,274.452880859375,29,41,11,0.0,R_A3,STANDARD,1618.4566650390625,2018-07-03,0,274.452880859375
0.04782557487487793,11,275.2961120605469,29,41,12,0.0,R_A3,STANDARD,1620.6025390625,2018-07-03,0,275.2961120605469
0.0593063049018383,12,275.4519958496094,29,41,13,0.0,R_A3,STANDARD,1622.9427490234375,2018-07-03,0,275.4519958496094
0.38454312086105347,13,275.6083679199219,29,41,14,0.0,R_A3,STANDARD,1625.282958984375,2018-07-03,0,275.6083679199219
0.36255648732185364,14,275.9590759277344,29,41,15,0.0,R_A3,STANDARD,1627.623291015625,2018-07-03,0,275.9590759277344
0.6479982137680054,15,276.2532653808594,29,41,16,0.0,R_A3,STANDARD,1629.874267578125,2018-07-03,0,276.2532653808594
0.8182312250137329,16,276.41912841796875,29,41,17,0.0,R_A3,STANDARD,1631.4310302734375,2018-07-03,0,276.41912841796875
0.7650211453437805,24,297.8228759765625,29,41,18,0.0,R_A3,STANDARD,1633.7442626953125,2018-07-03,0,297.8228759765625
0.04894855245947838,25,282.20941162109375,29,41,19,0.0,R_A3,STANDARD,1637.305908203125,2018-07-03,0,282.20941162109375
0.05398222431540489,26,282.44683837890625,29,41,20,0.0,R_A3,STANDARD,1640.867431640625,2018-07-03,0,282.44683837890625
0.16337893903255463,27,282.68310546875,29,41,21,0.0,R_A3,STANDARD,1644.4290771484375,2018-07-03,0,282.68310546875
0.06831318140029907,28,282.9167785644531,29,41,22,0.0,R_A3,STANDARD,1647.99072265625,2018-07-03,0,282.9167785644531
0.05158371105790138,1,276.7117004394531,30,52,1,0.0,R_A4,STANDARD,1628.2864990234375,2018-09-12,0,276.7117004394531
0.05172443389892578,1,276.81982421875,31,52,2,0.0,R_A4,STANDARD,1627.1534423828125,2018-09-12,0,276.81982421875
0.0534667894244194,2,276.9556884765625,31,52,3,0.0,R_A4,STANDARD,1629.1922607421875,2018-09-12,0,276.9556884765625
0.05640743300318718,3,277.09149169921875,31,52,4,0.0,R_A4,STANDARD,1631.2310791015625,2018-09-12,0,277.09149169921875
0.057505179196596146,3,277.1802673339844,32,52,5,0.0,R_A4,STANDARD,1629.9595947265625,2018-09-12,0,277.1802673339844
0.060197051614522934,3,277.5087890625,32,51,6,0.0,R_A4,STANDARD,1636.442626953125,2018-09-12,0,277.5087890625
0.05638834461569786,2,277.3867492675781,32,51,7,0.0,R_A4,STANDARD,1634.611328125,2018-09-12,0,277.3867492675781
0.059596434235572815,2,277.5731201171875,33,51,8,0.0,R_A4,STANDARD,1634.29296875,2018-09-12,0,277.5731201171875
0.0610913410782814,3,277.6943664550781,33,51,9,0.0,R_A4,STANDARD,1636.1109619140625,2018-09-12,0,277.6943664550781
0.06721901148557663,3,278.1172180175781,33,50,10,0.0,R_A4,STANDARD,1643.790771484375,2018-09-12,0,278.1172180175781
0.08331795036792755,3,278.09765625,34,50,11,0.0,R_A4,STANDARD,1640.1259765625,2018-09-12,0,278.09765625
0.10409465432167053,3,278.347900390625,35,50,12,0.0,R_A4,STANDARD,1641.1412353515625,2018-09-12,0,278.347900390625
0.24109958112239838,2,278.22674560546875,35,50,13,0.0,R_A4,STANDARD,1639.3240966796875,2018-09-12,0,278.22674560546875
0.24750690162181854,2,278.314697265625,35,49,14,0.0,R_A4,STANDARD,1642.72998046875,2018-09-12,0,278.314697265625
0.2490653693675995,1,278.18695068359375,35,49,15,0.0,R_A4,STANDARD,1640.8128662109375,2018-09-12,0,278.18695068359375
0.14166687428951263,27,275.4549560546875,36,49,16,0.0,R_A4,STANDARD,1644.8968505859375,2018-09-12,0,275.4549560546875
0.21071402728557587,27,274.9279479980469,36,48,17,0.0,R_A4,STANDARD,1642.521484375,2018-09-12,0,274.9279479980469
0.6510741114616394,27,275.95306396484375,37,48,18,0.0,R_A4,STANDARD,1648.9940185546875,2018-09-12,0,275.95306396484375
0.8554722666740417,27,281.0566711425781,38,48,19,0.0,R_A4,STANDARD,1656.7333984375,2018-09-12,0,281.0566711425781
0.261746346950531,26,278.1401062011719,38,48,20,0.0,R_A4,STANDARD,1650.7916259765625,2018-09-12,0,278.1401062011719
0.23398640751838684,26,278.062255859375,38,47,21,0.0,R_A4,STANDARD,1654.4256591796875,2018-09-12,0,278.062255859375
1.0,1,274.0758972167969,17,42,1,-1.6262377729170385e-12,R_A6,STANDARD,1695.13427734375,2018-11-07,0,274.0758972167969
1.0,2,274.2209167480469,17,42,2,-9.936830004664277e-13,R_A6,STANDARD,1696.688720703125,2018-11-07,0,274.2209167480469
1.0,3,274.36309814453125,17,42,3,-8.184724599458182e-13,R_A6,STANDARD,1698.2430419921875,2018-11-07,0,274.36309814453125
1.0,4,274.50079345703125,17,42,4,-5.266065361553274e-13,R_A6,STANDARD,1699.79736328125,2018-11-07,0,274.50079345703125
1.0,5,274.6364440917969,17,42,5,-8.587159846043524e-13,R_A6,STANDARD,1701.351806640625,2018-11-07,0,274.6364440917969
1.0,6,274.776611328125,17,42,6,-4.354450827692702e-11,R_A6,STANDARD,1702.9061279296875,2018-11-07,0,274.776611328125
1.0,7,274.6231994628906,17,42,7,-8.250807675969085e-11,R_A6,STANDARD,1704.46044921875,2018-11-07,0,274.6231994628906
1.0,8,274.7718200683594,17,42,8,-6.244418176981625e-11,R_A6,STANDARD,1706.0147705078125,2018-11-07,0,274.7718200683594
1.0,9,275.2205505371094,17,42,9,-3.033601798582697e-12,R_A6,STANDARD,1707.5692138671875,2018-11-07,0,275.2205505371094
1.0,10,275.6170959472656,17,42,10,0.0,R_A6,STANDARD,1709.12353515625,2018-11-07,0,275.6170959472656
1.0,11,276.4667053222656,17,42,11,-3.522127034472078e-11,R_A6,STANDARD,1711.0665283203125,2018-11-07,0,276.4667053222656
1.0,12,276.7124938964844,17,42,12,-1.2385356629174282e-11,R_A6,STANDARD,1713.3983154296875,2018-11-07,0,276.7124938964844
1.0,13,277.00616455078125,17,42,13,-5.858129736510675e-13,R_A6,STANDARD,1715.7301025390625,2018-11-07,0,277.00616455078125
