CONJPOS,CONKPOS,DATE,CONBPRES,PRESSURE,DRAWDOWN,CONIPOS,SWAT,DEPTH,WELLMODEL,CONIDX,SGAS,WELL
52,1,2018-09-12,278.55462646484375,278.55462646484375,0,31,0.16962432861328125,1627.0455322265625,STANDARD,2,0.0,R_A4
52,2,2018-09-12,278.6910705566406,278.6910705566406,0,31,0.08658496290445328,1629.09423828125,STANDARD,3,0.0,R_A4
52,3,2018-09-12,278.8275146484375,278.8275146484375,0,31,0.051207035779953,1631.142822265625,STANDARD,4,0.0,R_A4
52,4,2018-09-12,278.96405029296875,278.96405029296875,0,31,0.053774986416101456,1633.1915283203125,STANDARD,5,0.0,R_A4
52,4,2018-09-12,278.8854675292969,278.8854675292969,0,32,0.05499055236577988,1632.447509765625,STANDARD,6,0.0,R_A4
51,4,2018-09-12,279.0809326171875,279.0809326171875,0,32,0.056822191923856735,1636.451416015625,STANDARD,7,0.0,R_A4
51,3,2018-09-12,278.9601745605469,278.9601745605469,0,32,0.05434500426054001,1634.640625,STANDARD,8,0.0,R_A4
51,3,2018-09-12,278.9457702636719,278.9457702636719,0,33,0.05625149980187416,1635.773193359375,STANDARD,9,0.0,R_A4
51,4,2018-09-12,279.0696716308594,279.0696716308594,0,33,0.05816279351711273,1637.630615234375,STANDARD,10,0.0,R_A4
50,4,2018-09-12,279.3853759765625,279.3853759765625,0,33,0.06118673086166382,1642.5096435546875,STANDARD,11,0.0,R_A4
50,4,2018-09-12,279.15460205078125,279.15460205078125,0,34,0.060229647904634476,1640.5361328125,STANDARD,12,0.0,R_A4
50,3,2018-09-12,279.0289001464844,279.0289001464844,0,34,0.13357849419116974,1638.6502685546875,STANDARD,13,0.0,R_A4
50,3,2018-09-12,278.9059143066406,278.9059143066406,0,35,0.13743387162685394,1638.8145751953125,STANDARD,14,0.0,R_A4
49,3,2018-09-12,279.2601623535156,279.2601623535156,0,35,0.14083024859428406,1643.955810546875,STANDARD,15,0.0,R_A4
49,2,2018-09-12,279.1405944824219,279.1405944824219,0,35,0.2300180047750473,1642.1700439453125,STANDARD,16,0.0,R_A4
49,28,2018-09-12,273.64971923828125,273.64971923828125,0,36,0.054615288972854614,1641.45556640625,STANDARD,17,0.0,R_A4
48,28,2018-09-12,273.0852355957031,273.0852355957031,0,36,0.05815180018544197,1641.914306640625,STANDARD,18,0.0,R_A4
48,28,2018-09-12,273.9008483886719,273.9008483886719,0,37,0.056836165487766266,1646.384033203125,STANDARD,19,0.0,R_A4
48,28,2018-09-12,274.619873046875,274.619873046875,0,38,0.06026478856801987,1650.8955078125,STANDARD,20,0.0,R_A4
47,28,2018-09-12,274.7505798339844,274.7505798339844,0,38,0.08294318616390228,1658.947021484375,STANDARD,21,0.0,R_A4
42,1,2018-11-07,277.9327392578125,277.9327392578125,0,17,1.0,1694.0794677734375,STANDARD,1,-1.71221890832296e-12,R_A6
42,2,2018-11-07,278.07550048828125,278.07550048828125,0,17,1.0,1695.6097412109375,STANDARD,2,-9.105426915928527e-13,R_A6
