PRESSURE,CONKPOS,CONIDX,CONIPOS,WELLMODEL,DRAWDOWN,WELL,CONJPOS,SWAT,SGAS,DEPTH,DATE,CONBPRES
277.5018615722656,10,10,17,STANDARD,0,R_A6,42,1.0,-5.013892079297477e-10,1708.52880859375,2018-11-07,277.5018615722656
280.54534912109375,11,11,17,STANDARD,0,R_A6,42,1.0,-3.631466238829262e-10,1710.4326171875,2018-11-07,280.54534912109375
280.7525939941406,12,12,17,STANDARD,0,R_A6,42,1.0,-3.0347113710860185e-10,1712.697998046875,2018-11-07,280.7525939941406
281.00628662109375,13,13,17,STANDARD,0,R_A6,42,1.0,-1.4476423532139293e-11,1714.9635009765625,2018-11-07,281.00628662109375
281.2209167480469,14,14,17,STANDARD,0,R_A6,42,1.0,-1.6193324459123914e-11,1717.22900390625,2018-11-07,281.2209167480469
281.4360046386719,15,15,17,STANDARD,0,R_A6,42,1.0,-1.1535982238908282e-11,1719.494384765625,2018-11-07,281.4360046386719
281.7960205078125,16,16,17,STANDARD,0,R_A6,42,1.0,-2.860957781444795e-12,1721.7598876953125,2018-11-07,281.7960205078125
282.01080322265625,17,17,17,STANDARD,0,R_A6,42,1.0,-5.231656687726405e-12,1724.025390625,2018-11-07,282.01080322265625
282.1668701171875,18,18,17,STANDARD,0,R_A6,42,1.0,-4.632053855063711e-12,1725.6729736328125,2018-11-07,282.1668701171875
281.7015075683594,26,19,17,STANDARD,0,R_A6,42,1.0,2.8217440320096876e-13,1727.0460205078125,2018-11-07,281.7015075683594
282.1851806640625,27,20,17,STANDARD,0,R_A6,42,1.0,1.530748862084777e-13,1728.76220703125,2018-11-07,282.1851806640625
282.85455322265625,28,21,17,STANDARD,0,R_A6,42,1.0,3.7539400072095896e-19,1730.4783935546875,2018-11-07,282.85455322265625
282.8751525878906,29,22,17,STANDARD,0,R_A6,42,1.0,7.783813508094032e-20,1732.194580078125,2018-11-07,282.8751525878906
282.3779296875,30,23,17,STANDARD,0,R_A6,42,1.0,1.2269399295920629e-15,1733.9107666015625,2018-11-07,282.3779296875
