SWAT,PRESSURE,WELL,DRAWDOWN,DATE,WELLMODEL,DEPTH,CONIDX,CONJPOS,CONKPOS,SGAS,CONIPOS,CONBPRES
1.0,281.5559387207031,R_A6,0,2018-11-07,STANDARD,1712.081787109375,12,42,12,2.0716975010492966e-11,17,281.5559387207031
1.0,281.7901306152344,R_A6,0,2018-11-07,STANDARD,1714.34716796875,13,42,13,8.199416623097533e-13,17,281.7901306152344
1.0,282.0046691894531,R_A6,0,2018-11-07,STANDARD,1716.612548828125,14,42,14,2.1649515947325115e-12,17,282.0046691894531
1.0,282.2196350097656,R_A6,0,2018-11-07,STANDARD,1718.8779296875,15,42,15,1.3161197392336232e-12,17,282.2196350097656
1.0,282.579833984375,R_A6,0,2018-11-07,STANDARD,1721.143310546875,16,42,16,3.987821628904237e-13,17,282.579833984375
1.0,282.7948303222656,R_A6,0,2018-11-07,STANDARD,1723.40869140625,17,42,17,6.355646803117565e-13,17,282.7948303222656
1.0,282.9450988769531,R_A6,0,2018-11-07,STANDARD,1724.9952392578125,18,42,18,6.447554621279161e-13,17,282.9450988769531
1.0,282.65765380859375,R_A6,0,2018-11-07,STANDARD,1726.301513671875,19,42,25,1.6061059275075673e-13,17,282.65765380859375
1.0,282.8229675292969,R_A6,0,2018-11-07,STANDARD,1728.006591796875,20,42,26,1.7302800088981468e-13,17,282.8229675292969
1.0,283.53143310546875,R_A6,0,2018-11-07,STANDARD,1729.711669921875,21,42,27,9.093889237558446e-19,17,283.53143310546875
1.0,283.45355224609375,R_A6,0,2018-11-07,STANDARD,1731.416748046875,22,42,28,-5.437234588426072e-20,17,283.45355224609375
1.0,283.29705810546875,R_A6,0,2018-11-07,STANDARD,1733.121826171875,23,42,29,-1.2079255222338615e-15,17,283.29705810546875
