PRESSURE,SWAT,DEPTH,CONKPOS,CONIPOS,SGAS,CONJPOS,WELL,CONIDX,DRAWDOWN,DATE,CONBPRES,WELLMODEL
300.6580810546875,0.1577180027961731,1640.4022216796875,2,35,0.0,49,R_A4,16,0,2018-01-01,300.6580810546875,STANDARD
301.103515625,0.05879247933626175,1647.0445556640625,31,36,0.0,49,R_A4,17,0,2018-01-01,301.103515625,STANDARD
300.7046813964844,0.6481541991233826,1641.09716796875,30,36,0.0,49,R_A4,18,0,2018-01-01,300.7046813964844,STANDARD
300.6879577636719,0.6481541991233826,1640.84765625,30,36,0.0,48,R_A4,19,0,2018-01-01,300.6879577636719,STANDARD
301.30291748046875,0.6481541991233826,1650.01806640625,30,37,0.0,48,R_A4,20,0,2018-01-01,301.30291748046875,STANDARD
300.92828369140625,0.7416443824768066,1644.431396484375,29,37,0.0,48,R_A4,21,0,2018-01-01,300.92828369140625,STANDARD
301.4296875,0.6481541991233826,1651.9085693359375,29,38,0.0,48,R_A4,22,0,2018-01-01,301.4296875,STANDARD
301.93951416015625,0.3071008622646332,1659.510009765625,29,38,0.0,47,R_A4,23,0,2018-01-01,301.93951416015625,STANDARD
304.1948547363281,1.0,1685.5010986328125,1,31,0.0,20,R_A5,1,0,2018-01-01,304.1948547363281,STANDARD
304.10498046875,1.0,1687.77978515625,2,31,0.0,20,R_A5,2,0,2018-01-01,304.10498046875,STANDARD
304.3209228515625,1.0,1690.058349609375,3,31,0.0,20,R_A5,3,0,2018-01-01,304.3209228515625,STANDARD
304.536865234375,1.0,1692.3370361328125,4,31,0.0,20,R_A5,4,0,2018-01-01,304.536865234375,STANDARD
304.7528076171875,1.0,1694.61572265625,5,31,0.0,20,R_A5,5,0,2018-01-01,304.7528076171875,STANDARD
304.96875,1.0,1696.8944091796875,6,31,0.0,20,R_A5,6,0,2018-01-01,304.96875,STANDARD
305.490478515625,1.0,1699.1729736328125,7,31,0.0,20,R_A5,7,0,2018-01-01,305.490478515625,STANDARD
306.03289794921875,1.0,1708.1219482421875,11,31,0.0,20,R_A5,8,0,2018-01-01,306.03289794921875,STANDARD
305.3525695800781,1.0,1700.9432373046875,11,31,0.0,21,R_A5,9,0,2018-01-01,305.3525695800781,STANDARD
305.5259094238281,1.0,1702.7724609375,12,31,0.0,21,R_A5,10,0,2018-01-01,305.5259094238281,STANDARD
305.71124267578125,1.0,1704.601806640625,13,31,0.0,21,R_A5,11,0,2018-01-01,305.71124267578125,STANDARD
305.8846130371094,1.0,1706.4310302734375,14,31,0.0,21,R_A5,12,0,2018-01-01,305.8846130371094,STANDARD
306.0579528808594,1.0,1708.26025390625,15,31,0.0,21,R_A5,13,0,2018-01-01,306.0579528808594,STANDARD
306.3763427734375,1.0,1710.089599609375,16,31,0.0,21,R_A5,14,0,2018-01-01,306.3763427734375,STANDARD
306.5497131347656,1.0,1711.9188232421875,17,31,0.0,21,R_A5,15,0,2018-01-01,306.5497131347656,STANDARD
306.70257568359375,1.0,1713.5318603515625,18,31,0.0,21,R_A5,16,0,2018-01-01,306.70257568359375,STANDARD
306.7912902832031,1.0,1714.4677734375,19,31,0.0,21,R_A5,17,0,2018-01-01,306.7912902832031,STANDARD
306.7653503417969,1.0,1715.8519287109375,27,31,0.0,21,R_A5,18,0,2018-01-01,306.7653503417969,STANDARD
306.9826965332031,1.0,1718.14501953125,28,31,0.0,21,R_A5,19,0,2018-01-01,306.9826965332031,STANDARD
307.20001220703125,1.0,1720.43798828125,29,31,0.0,21,R_A5,20,0,2018-01-01,307.20001220703125,STANDARD
307.7231140136719,1.0,1722.7310791015625,30,31,0.0,21,R_A5,21,0,2018-01-01,307.7231140136719,STANDARD
307.9404602050781,1.0,1725.0240478515625,31,31,0.0,21,R_A5,22,0,2018-01-01,307.9404602050781,STANDARD
305.05126953125,1.0,1694.538330078125,1,17,0.0,42,R_A6,1,0,2018-01-01,305.05126953125,STANDARD
305.1966857910156,1.0,1696.0731201171875,2,17,0.0,42,R_A6,2,0,2018-01-01,305.1966857910156,STANDARD
305.3421325683594,1.0,1697.60791015625,3,17,0.0,42,R_A6,3,0,2018-01-01,305.3421325683594,STANDARD
305.4875793457031,1.0,1699.142578125,4,17,0.0,42,R_A6,4,0,2018-01-01,305.4875793457031,STANDARD
305.6330261230469,1.0,1700.6773681640625,5,17,0.0,42,R_A6,5,0,2018-01-01,305.6330261230469,STANDARD
305.7784729003906,1.0,1702.2119140625,6,17,0.0,42,R_A6,6,0,2018-01-01,305.7784729003906,STANDARD
305.6248474121094,1.0,1703.7467041015625,7,17,0.0,42,R_A6,7,0,2018-01-01,305.6248474121094,STANDARD
305.7702941894531,1.0,1705.281494140625,8,17,0.0,42,R_A6,8,0,2018-01-01,305.7702941894531,STANDARD
306.2148132324219,1.0,1706.816162109375,9,17,0.0,42,R_A6,9,0,2018-01-01,306.2148132324219,STANDARD
306.0544738769531,1.0,1708.350830078125,10,17,0.0,42,R_A6,10,0,2018-01-01,306.0544738769531,STANDARD
306.2353820800781,1.0,1710.2586669921875,11,17,0.0,42,R_A6,11,0,2018-01-01,306.2353820800781,STANDARD
306.4515686035156,1.0,1712.5396728515625,12,17,0.0,42,R_A6,12,0,2018-01-01,306.4515686035156,STANDARD
306.6796875,1.0,1714.820556640625,13,17,0.0,42,R_A6,13,0,2018-01-01,306.6796875,STANDARD
306.8958740234375,1.0,1717.1015625,14,17,0.0,42,R_A6,14,0,2018-01-01,306.8958740234375,STANDARD
307.112060546875,1.0,1719.3824462890625,15,17,0.0,42,R_A6,15,0,2018-01-01,307.112060546875,STANDARD
307.4732360839844,1.0,1721.663330078125,16,17,0.0,42,R_A6,16,0,2018-01-01,307.4732360839844,STANDARD
307.6894226074219,1.0,1723.9443359375,17,17,0.0,42,R_A6,17,0,2018-01-01,307.6894226074219,STANDARD
307.8379211425781,1.0,1725.51123046875,18,17,0.0,42,R_A6,18,0,2018-01-01,307.8379211425781,STANDARD
307.8022155761719,1.0,1726.7921142578125,27,17,0.0,42,R_A6,19,0,2018-01-01,307.8022155761719,STANDARD
308.2699890136719,1.0,1728.501220703125,28,17,0.0,42,R_A6,20,0,2018-01-01,308.2699890136719,STANDARD
308.4319763183594,1.0,1730.210205078125,29,17,0.0,42,R_A6,21,0,2018-01-01,308.4319763183594,STANDARD
308.5939636230469,1.0,1731.9193115234375,30,17,0.0,42,R_A6,22,0,2018-01-01,308.5939636230469,STANDARD
308.4501647949219,1.0,1733.6282958984375,31,17,0.0,42,R_A6,23,0,2018-01-01,308.4501647949219,STANDARD
296.440185546875,0.05495201423764229,1639.9404296875,1,22,0.0,30,R_A2,1,0,2018-03-01,296.440185546875,STANDARD
296.5559997558594,0.058488406240940094,1641.6697998046875,2,22,0.0,30,R_A2,2,0,2018-03-01,296.5559997558594,STANDARD
296.6718444824219,0.06133757531642914,1643.3990478515625,3,22,0.0,30,R_A2,3,0,2018-03-01,296.6718444824219,STANDARD
296.7876892089844,0.06564974784851074,1645.12841796875,4,22,0.0,30,R_A2,4,0,2018-03-01,296.7876892089844,STANDARD
296.9035339355469,0.06740803271532059,1646.857666015625,5,22,0.0,30,R_A2,5,0,2018-03-01,296.9035339355469,STANDARD
297.0194396972656,0.6493811011314392,1648.5870361328125,6,22,0.0,30,R_A2,6,0,2018-03-01,297.0194396972656,STANDARD
297.15826416015625,0.8790237903594971,1650.31640625,7,22,0.0,30,R_A2,7,0,2018-03-01,297.15826416015625,STANDARD
297.2898864746094,0.8732137680053711,1652.045654296875,8,22,0.0,30,R_A2,8,0,2018-03-01,297.2898864746094,STANDARD
297.7434387207031,0.8863872289657593,1653.7750244140625,9,22,0.0,30,R_A2,9,0,2018-03-01,297.7434387207031,STANDARD
298.1883850097656,0.8985982537269592,1655.50439453125,10,22,0.0,30,R_A2,10,0,2018-03-01,298.1883850097656,STANDARD
300.1124572753906,0.07083408534526825,1657.3936767578125,11,22,0.0,30,R_A2,11,0,2018-03-01,300.1124572753906,STANDARD
300.2498474121094,0.07273036986589432,1659.44287109375,12,22,0.0,30,R_A2,12,0,2018-03-01,300.2498474121094,STANDARD
300.38751220703125,0.4423653781414032,1661.4920654296875,13,22,0.0,30,R_A2,13,0,2018-03-01,300.38751220703125,STANDARD
300.52557373046875,0.4903568923473358,1663.541259765625,14,22,0.0,30,R_A2,14,0,2018-03-01,300.52557373046875,STANDARD
300.6648254394531,0.9191760420799255,1665.5904541015625,15,22,0.0,30,R_A2,15,0,2018-03-01,300.6648254394531,STANDARD
300.8030090332031,0.9388973712921143,1667.6396484375,16,22,0.0,30,R_A2,16,0,2018-03-01,300.8030090332031,STANDARD
301.1602783203125,0.9977989792823792,1674.0177001953125,16,22,0.0,29,R_A2,17,0,2018-03-01,301.1602783203125,STANDARD
301.2944030761719,0.9905433654785156,1676.0274658203125,17,22,0.0,29,R_A2,18,0,2018-03-01,301.2944030761719,STANDARD
301.4114074707031,0.9999999403953552,1677.7802734375,18,22,-6.645827888007716e-09,29,R_A2,19,0,2018-03-01,301.4114074707031,STANDARD
301.50262451171875,0.9934355616569519,1679.378662109375,27,22,0.0,29,R_A2,20,0,2018-03-01,301.50262451171875,STANDARD
302.611572265625,1.0,1681.07958984375,28,22,-1.9944886603287353e-14,29,R_A2,21,0,2018-03-01,302.611572265625,STANDARD
303.4207458496094,1.0,1682.7806396484375,29,22,-1.5941878986539914e-15,29,R_A2,22,0,2018-03-01,303.4207458496094,STANDARD
303.857177734375,1.0,1684.4815673828125,30,22,-2.5370854937796917e-16,29,R_A2,23,0,2018-03-01,303.857177734375,STANDARD
304.12506103515625,1.0,1686.1824951171875,31,22,-3.169114215147861e-17,29,R_A2,24,0,2018-03-01,304.12506103515625,STANDARD
276.10736083984375,1.0,1685.5010986328125,1,31,-4.462370821163922e-14,20,R_A5,1,0,2018-04-28,276.10736083984375,STANDARD
276.0154724121094,1.0,1687.77978515625,2,31,-1.0070098238352393e-13,20,R_A5,2,0,2018-04-28,276.0154724121094,STANDARD
276.230224609375,1.0,1690.058349609375,3,31,-7.136636117135997e-14,20,R_A5,3,0,2018-04-28,276.230224609375,STANDARD
276.4451599121094,1.0,1692.3370361328125,4,31,-2.0868327682208032e-13,20,R_A5,4,0,2018-04-28,276.4451599121094,STANDARD
276.6606750488281,1.0,1694.61572265625,5,31,-6.618109380830683e-13,20,R_A5,5,0,2018-04-28,276.6606750488281,STANDARD
276.8762512207031,1.0,1696.8944091796875,6,31,-6.476677375834294e-13,20,R_A5,6,0,2018-04-28,276.8762512207031,STANDARD
277.4146423339844,1.0,1699.1729736328125,7,31,-7.91790949212362e-14,20,R_A5,7,0,2018-04-28,277.4146423339844,STANDARD
279.5673522949219,1.0,1708.1219482421875,11,31,-1.2632312730576079e-11,20,R_A5,8,0,2018-04-28,279.5673522949219,STANDARD
278.34246826171875,1.0,1700.9432373046875,11,31,-1.5568080158345765e-10,21,R_A5,9,0,2018-04-28,278.34246826171875,STANDARD
278.5154113769531,1.0,1702.7724609375,12,31,-1.1098032909329092e-10,21,R_A5,10,0,2018-04-28,278.5154113769531,STANDARD
278.70306396484375,1.0,1704.601806640625,13,31,-5.660288644043776e-12,21,R_A5,11,0,2018-04-28,278.70306396484375,STANDARD
278.88238525390625,1.0,1706.4310302734375,14,31,-5.340785799723413e-11,21,R_A5,12,0,2018-04-28,278.88238525390625,STANDARD
279.072998046875,1.0,1708.26025390625,15,31,-4.0168635778714545e-11,21,R_A5,13,0,2018-04-28,279.072998046875,STANDARD
279.4309387207031,1.0,1710.089599609375,16,31,-2.9675269186402176e-11,21,R_A5,14,0,2018-04-28,279.4309387207031,STANDARD
279.63409423828125,1.0,1711.9188232421875,17,31,-3.705240541468369e-12,21,R_A5,15,0,2018-04-28,279.63409423828125,STANDARD
279.80865478515625,1.0,1713.5318603515625,18,31,-7.87606438401589e-12,21,R_A5,16,0,2018-04-28,279.80865478515625,STANDARD
279.89971923828125,1.0,1714.4677734375,19,31,-2.6951253728757507e-12,21,R_A5,17,0,2018-04-28,279.89971923828125,STANDARD
285.7855224609375,1.0,1715.8519287109375,27,31,2.2449896891648435e-18,21,R_A5,18,0,2018-04-28,285.7855224609375,STANDARD
284.4360656738281,1.0,1718.14501953125,28,31,4.8330948618224845e-12,21,R_A5,19,0,2018-04-28,284.4360656738281,STANDARD
284.65228271484375,1.0,1720.43798828125,29,31,3.0205493054685784e-12,21,R_A5,20,0,2018-04-28,284.65228271484375,STANDARD
288.669921875,1.0,1722.7310791015625,30,31,-1.6217912469807213e-19,21,R_A5,21,0,2018-04-28,288.669921875,STANDARD
301.212646484375,1.0,1725.0240478515625,31,31,-1.3045836823666203e-21,21,R_A5,22,0,2018-04-28,301.212646484375,STANDARD
276.5326843261719,0.6497732996940613,1610.87939453125,1,28,0.0,41,R_A3,1,0,2018-07-03,276.5326843261719,STANDARD
276.6726379394531,0.1991850733757019,1612.9403076171875,2,28,0.0,41,R_A3,2,0,2018-07-03,276.6726379394531,STANDARD
276.8094787597656,0.2007458508014679,1615.001220703125,3,28,0.0,41,R_A3,3,0,2018-07-03,276.8094787597656,STANDARD
276.94622802734375,0.1620069146156311,1617.0621337890625,4,28,0.0,41,R_A3,4,0,2018-07-03,276.94622802734375,STANDARD
277.0832824707031,0.6497796773910522,1619.123046875,5,28,0.0,41,R_A3,5,0,2018-07-03,277.0832824707031,STANDARD
276.2461853027344,0.8062464594841003,1604.854736328125,5,29,0.0,41,R_A3,6,0,2018-07-03,276.2461853027344,STANDARD
276.3037109375,0.6507683396339417,1606.97802734375,6,29,0.0,41,R_A3,7,0,2018-07-03,276.3037109375,STANDARD
276.44671630859375,0.19543510675430298,1609.1011962890625,7,29,0.0,41,R_A3,8,0,2018-07-03,276.44671630859375,STANDARD
276.5881652832031,0.19882874190807343,1611.2244873046875,8,29,0.0,41,R_A3,9,0,2018-07-03,276.5881652832031,STANDARD
276.88458251953125,0.7939313054084778,1613.34765625,9,29,0.0,41,R_A3,10,0,2018-07-03,276.88458251953125,STANDARD
277.28021240234375,0.791580080986023,1615.470947265625,10,29,0.0,41,R_A3,11,0,2018-07-03,277.28021240234375,STANDARD
285.312255859375,0.047773271799087524,1617.746826171875,11,29,0.0,41,R_A3,12,0,2018-07-03,285.312255859375,STANDARD
285.4744567871094,0.053163375705480576,1620.1751708984375,12,29,0.0,41,R_A3,13,0,2018-07-03,285.4744567871094,STANDARD
285.63702392578125,0.3669900894165039,1622.6036376953125,13,29,0.0,41,R_A3,14,0,2018-07-03,285.63702392578125,STANDARD
286.0477294921875,0.4987167418003082,1627.3819580078125,15,29,0.0,41,R_A3,15,0,2018-07-03,286.0477294921875,STANDARD
286.19091796875,0.8065250515937805,1629.4041748046875,16,29,0.0,41,R_A3,16,0,2018-07-03,286.19091796875,STANDARD
283.07806396484375,0.708571195602417,1632.2833251953125,27,29,0.0,41,R_A3,17,0,2018-07-03,283.07806396484375,STANDARD
281.13836669921875,0.04516196995973587,1636.106201171875,28,29,0.0,41,R_A3,18,0,2018-07-03,281.13836669921875,STANDARD
281.3945007324219,0.049225401133298874,1639.9290771484375,29,29,0.0,41,R_A3,19,0,2018-07-03,281.3945007324219,STANDARD
281.6504211425781,0.24036529660224915,1643.751953125,30,29,0.0,41,R_A3,20,0,2018-07-03,281.6504211425781,STANDARD
281.90338134765625,0.0632726326584816,1647.5748291015625,31,29,0.0,41,R_A3,21,0,2018-07-03,281.90338134765625,STANDARD
280.0614013671875,0.049682002514600754,1630.62255859375,1,30,0.0,52,R_A4,1,0,2018-09-12,280.0614013671875,STANDARD
279.9703674316406,0.0482308566570282,1627.6431884765625,1,31,0.0,52,R_A4,2,0,2018-09-12,279.9703674316406,STANDARD
280.1068420410156,0.05220348387956619,1629.6888427734375,2,31,0.0,52,R_A4,3,0,2018-09-12,280.1068420410156,STANDARD
280.2433166503906,0.05709246173501015,1631.734375,3,31,0.0,52,R_A4,4,0,2018-09-12,280.2433166503906,STANDARD
280.3603820800781,0.05607813224196434,1632.1890869140625,3,32,0.0,52,R_A4,5,0,2018-09-12,280.3603820800781,STANDARD
280.48583984375,0.05959606543183327,1634.069091796875,4,32,0.0,52,R_A4,6,0,2018-09-12,280.48583984375,STANDARD
280.4656982421875,0.05849902704358101,1635.3206787109375,4,32,0.0,51,R_A4,7,0,2018-09-12,280.4656982421875,STANDARD
280.3435363769531,0.056510765105485916,1633.48974609375,3,32,0.0,51,R_A4,8,0,2018-09-12,280.3435363769531,STANDARD
280.5713195800781,0.058195922523736954,1635.7554931640625,3,33,0.0,51,R_A4,9,0,2018-09-12,280.5713195800781,STANDARD
280.69482421875,0.06186417117714882,1637.6064453125,4,33,0.0,51,R_A4,10,0,2018-09-12,280.69482421875,STANDARD
280.8103332519531,0.06710170954465866,1640.8568115234375,4,33,0.0,50,R_A4,11,0,2018-09-12,280.8103332519531,STANDARD
280.882568359375,0.06316829472780228,1640.6522216796875,4,34,0.0,50,R_A4,12,0,2018-09-12,280.882568359375,STANDARD
280.7526550292969,0.05950750783085823,1638.7047119140625,3,34,0.0,50,R_A4,13,0,2018-09-12,280.7526550292969,STANDARD
280.9766845703125,0.060575589537620544,1641.0233154296875,3,35,0.0,50,R_A4,14,0,2018-09-12,280.9766845703125,STANDARD
280.9682922363281,0.08670859038829803,1642.2882080078125,3,35,0.0,49,R_A4,15,0,2018-09-12,280.9682922363281,STANDARD
280.8424072265625,0.15800771117210388,1640.4022216796875,2,35,0.0,49,R_A4,16,0,2018-09-12,280.8424072265625,STANDARD
279.6795959472656,0.059048425406217575,1647.0445556640625,31,36,0.0,49,R_A4,17,0,2018-09-12,279.6795959472656,STANDARD
279.3305358886719,0.6495413780212402,1641.09716796875,30,36,0.0,49,R_A4,18,0,2018-09-12,279.3305358886719,STANDARD
278.9964599609375,0.6499698758125305,1640.84765625,30,36,0.0,48,R_A4,19,0,2018-09-12,278.9964599609375,STANDARD
279.8660583496094,0.6501057147979736,1650.01806640625,30,37,0.0,48,R_A4,20,0,2018-09-12,279.8660583496094,STANDARD
279.6808776855469,0.7291684150695801,1644.431396484375,29,37,0.0,48,R_A4,21,0,2018-09-12,279.6808776855469,STANDARD
280.5860900878906,0.6631296277046204,1651.9085693359375,29,38,0.0,48,R_A4,22,0,2018-09-12,280.5860900878906,STANDARD
280.551025390625,0.30605554580688477,1659.510009765625,29,38,0.0,47,R_A4,23,0,2018-09-12,280.551025390625,STANDARD
272.72625732421875,1.0,1694.538330078125,1,17,1.1152464593979666e-15,42,R_A6,1,0,2018-11-07,272.72625732421875,STANDARD
272.8028564453125,1.0,1696.0731201171875,2,17,4.615299358713839e-16,42,R_A6,2,0,2018-11-07,272.8028564453125,STANDARD
272.82415771484375,1.0,1697.60791015625,3,17,3.5891583830868605e-16,42,R_A6,3,0,2018-11-07,272.82415771484375,STANDARD
272.8180847167969,1.0,1699.142578125,4,17,2.747691236389409e-16,42,R_A6,4,0,2018-11-07,272.8180847167969,STANDARD
272.8158264160156,1.0,1700.6773681640625,5,17,2.536620155054294e-16,42,R_A6,5,0,2018-11-07,272.8158264160156,STANDARD
272.8725280761719,1.0,1702.2119140625,6,17,9.530312431967666e-15,42,R_A6,6,0,2018-11-07,272.8725280761719,STANDARD
272.6925048828125,1.0,1703.7467041015625,7,17,1.6952400515800846e-14,42,R_A6,7,0,2018-11-07,272.6925048828125,STANDARD
272.8366394042969,1.0,1705.281494140625,8,17,1.3461191593366374e-14,42,R_A6,8,0,2018-11-07,272.8366394042969,STANDARD
273.24114990234375,1.0,1706.816162109375,9,17,1.0617734811960394e-15,42,R_A6,9,0,2018-11-07,273.24114990234375,STANDARD
272.9517517089844,1.0,1708.350830078125,10,17,9.881880063582552e-14,42,R_A6,10,0,2018-11-07,272.9517517089844,STANDARD
280.76971435546875,1.0,1710.2586669921875,11,17,-7.512028689150602e-16,42,R_A6,11,0,2018-11-07,280.76971435546875,STANDARD
