CONIPOS,CONJPOS,SGAS,WELLMODEL,PRESSURE,CONBPRES,CONIDX,SWAT,DRAWDOWN,DEPTH,WELL,CONKPOS,DATE
31,21,0.0,STANDARD,306.9774169921875,306.9774169921875,18,1.0,0,1718.08935546875,R_A5,27,2018-01-01
31,21,0.0,STANDARD,307.5008850097656,307.5008850097656,19,1.0,0,1720.3863525390625,R_A5,28,2018-01-01
31,21,0.0,STANDARD,307.7185974121094,307.7185974121094,20,1.0,0,1722.683349609375,R_A5,29,2018-01-01
31,21,0.0,STANDARD,307.9363098144531,307.9363098144531,21,1.0,0,1724.980224609375,R_A5,30,2018-01-01
17,42,0.0,STANDARD,305.0274353027344,305.0274353027344,1,1.0,0,1694.287109375,R_A6,1,2018-01-01
17,42,0.0,STANDARD,305.17242431640625,305.17242431640625,2,1.0,0,1695.81689453125,R_A6,2,2018-01-01
17,42,0.0,STANDARD,305.3173828125,305.3173828125,3,1.0,0,1697.3465576171875,R_A6,3,2018-01-01
17,42,0.0,STANDARD,305.46234130859375,305.46234130859375,4,1.0,0,1698.876220703125,R_A6,4,2018-01-01
17,42,0.0,STANDARD,305.6072998046875,305.6072998046875,5,1.0,0,1700.4058837890625,R_A6,5,2018-01-01
17,42,0.0,STANDARD,305.7522888183594,305.7522888183594,6,1.0,0,1701.9356689453125,R_A6,6,2018-01-01
17,42,0.0,STANDARD,305.59820556640625,305.59820556640625,7,1.0,0,1703.46533203125,R_A6,7,2018-01-01
17,42,0.0,STANDARD,305.7431640625,305.7431640625,8,1.0,0,1704.9949951171875,R_A6,8,2018-01-01
17,42,0.0,STANDARD,306.18719482421875,306.18719482421875,9,1.0,0,1706.5247802734375,R_A6,9,2018-01-01
17,42,0.0,STANDARD,306.0263671875,306.0263671875,10,1.0,0,1708.054443359375,R_A6,10,2018-01-01
17,42,0.0,STANDARD,306.2099304199219,306.2099304199219,11,1.0,0,1709.989990234375,R_A6,11,2018-01-01
17,42,0.0,STANDARD,306.43182373046875,306.43182373046875,12,1.0,0,1712.3314208984375,R_A6,12,2018-01-01
17,42,0.0,STANDARD,306.66571044921875,306.66571044921875,13,1.0,0,1714.6728515625,R_A6,13,2018-01-01
17,42,0.0,STANDARD,306.8876037597656,306.8876037597656,14,1.0,0,1717.014404296875,R_A6,14,2018-01-01
17,42,0.0,STANDARD,307.1095275878906,307.1095275878906,15,1.0,0,1719.355712890625,R_A6,15,2018-01-01
17,42,0.0,STANDARD,307.4764404296875,307.4764404296875,16,1.0,0,1721.6971435546875,R_A6,16,2018-01-01
17,42,0.0,STANDARD,307.69659423828125,307.69659423828125,17,1.0,0,1724.02001953125,R_A6,17,2018-01-01
17,42,0.0,STANDARD,307.8248291015625,307.8248291015625,18,1.0,0,1725.373046875,R_A6,18,2018-01-01
17,42,0.0,STANDARD,307.7674255371094,307.7674255371094,19,1.0,0,1726.4248046875,R_A6,26,2018-01-01
17,42,0.0,STANDARD,308.2344665527344,308.2344665527344,20,1.0,0,1728.12646484375,R_A6,27,2018-01-01
17,42,0.0,STANDARD,308.395751953125,308.395751953125,21,1.0,0,1729.828125,R_A6,28,2018-01-01
17,42,0.0,STANDARD,308.5570373535156,308.5570373535156,22,1.0,0,1731.52978515625,R_A6,29,2018-01-01
17,42,0.0,STANDARD,308.41253662109375,308.41253662109375,23,1.0,0,1733.2314453125,R_A6,30,2018-01-01
22,30,0.0,STANDARD,298.370849609375,298.370849609375,1,0.0527704656124115,0,1640.8123779296875,R_A2,1,2018-03-01
22,30,0.0,STANDARD,298.48638916015625,298.48638916015625,2,0.055517129600048065,0,1642.536376953125,R_A2,2,2018-03-01
22,30,0.0,STANDARD,298.6018981933594,298.6018981933594,3,0.05827462673187256,0,1644.260498046875,R_A2,3,2018-03-01
22,30,0.0,STANDARD,298.7174377441406,298.7174377441406,4,0.06430657207965851,0,1645.9844970703125,R_A2,4,2018-03-01
22,30,0.0,STANDARD,298.8330078125,298.8330078125,5,0.06676068902015686,0,1647.7086181640625,R_A2,5,2018-03-01
22,30,0.0,STANDARD,298.9709777832031,298.9709777832031,6,0.3131239712238312,0,1649.4327392578125,R_A2,6,2018-03-01
22,30,0.0,STANDARD,299.0935363769531,299.0935363769531,7,0.8736810088157654,0,1651.15673828125,R_A2,7,2018-03-01
22,30,0.0,STANDARD,299.2147216796875,299.2147216796875,8,0.8539896607398987,0,1652.880859375,R_A2,8,2018-03-01
22,30,0.0,STANDARD,299.5636901855469,299.5636901855469,9,0.8762271404266357,0,1654.6048583984375,R_A2,9,2018-03-01
22,30,0.0,STANDARD,299.9327697753906,299.9327697753906,10,0.8863176703453064,0,1656.3289794921875,R_A2,10,2018-03-01
22,30,0.0,STANDARD,299.9962463378906,299.9962463378906,11,0.06841014325618744,0,1658.2059326171875,R_A2,11,2018-03-01
22,30,0.0,STANDARD,300.13232421875,300.13232421875,12,0.0722324401140213,0,1660.236083984375,R_A2,12,2018-03-01
22,30,0.0,STANDARD,300.26910400390625,300.26910400390625,13,0.4269908666610718,0,1662.26611328125,R_A2,13,2018-03-01
22,30,0.0,STANDARD,300.4066162109375,300.4066162109375,14,0.47155043482780457,0,1664.2962646484375,R_A2,14,2018-03-01
22,30,0.0,STANDARD,300.5478210449219,300.5478210449219,15,0.903921365737915,0,1666.326416015625,R_A2,15,2018-03-01
22,30,0.0,STANDARD,300.6874694824219,300.6874694824219,16,0.9016882181167603,0,1668.3564453125,R_A2,16,2018-03-01
22,29,0.0,STANDARD,301.0760192871094,301.0760192871094,17,0.9661327600479126,0,1673.2930908203125,R_A2,16,2018-03-01
22,29,0.0,STANDARD,301.22100830078125,301.22100830078125,18,0.9543344378471375,0,1675.4547119140625,R_A2,17,2018-03-01
22,29,0.0,STANDARD,301.33160400390625,301.33160400390625,19,0.994431734085083,0,1677.103759765625,R_A2,18,2018-03-01
22,29,0.0,STANDARD,302.19366455078125,302.19366455078125,20,0.6495321989059448,0,1678.539306640625,R_A2,26,2018-03-01
22,29,-3.117837359354713e-23,STANDARD,303.35162353515625,303.35162353515625,21,1.0,0,1680.2738037109375,R_A2,27,2018-03-01
22,29,-1.2005316920340695e-22,STANDARD,303.7409362792969,303.7409362792969,22,1.0,0,1682.0084228515625,R_A2,28,2018-03-01
22,29,-1.565857746324283e-21,STANDARD,303.7386779785156,303.7386779785156,23,1.0,0,1683.742919921875,R_A2,29,2018-03-01
22,29,-2.0869690754096533e-17,STANDARD,303.51751708984375,303.51751708984375,24,1.0,0,1685.4774169921875,R_A2,30,2018-03-01
31,20,-6.261918206185157e-10,STANDARD,281.60675048828125,281.60675048828125,1,1.0,0,1685.7652587890625,R_A5,1,2018-04-28
31,20,-5.502409639035477e-10,STANDARD,281.8151550292969,281.8151550292969,2,1.0,0,1687.966552734375,R_A5,2,2018-04-28
31,20,-4.993727653612723e-10,STANDARD,282.0235595703125,282.0235595703125,3,1.0,0,1690.167724609375,R_A5,3,2018-04-28
31,20,-5.875030462121344e-10,STANDARD,282.23193359375,282.23193359375,4,1.0,0,1692.3690185546875,R_A5,4,2018-04-28
31,20,-5.295501814828185e-10,STANDARD,282.44024658203125,282.44024658203125,5,1.0,0,1694.5703125,R_A5,5,2018-04-28
31,20,-3.9985237343387325e-10,STANDARD,282.6485290527344,282.6485290527344,6,1.0,0,1696.7716064453125,R_A5,6,2018-04-28
31,20,-1.1623160116672193e-12,STANDARD,283.1726379394531,283.1726379394531,7,1.0,0,1698.972900390625,R_A5,7,2018-04-28
31,21,-8.917198646152258e-10,STANDARD,280.257080078125,280.257080078125,8,1.0,0,1700.011962890625,R_A5,11,2018-04-28
31,21,-5.629584021171752e-10,STANDARD,280.47894287109375,280.47894287109375,9,1.0,0,1702.077392578125,R_A5,12,2018-04-28
31,21,-3.7523428808583503e-11,STANDARD,280.6862487792969,280.6862487792969,10,1.0,0,1704.142822265625,R_A5,13,2018-04-28
31,21,-5.183442911005365e-11,STANDARD,280.8815002441406,280.8815002441406,11,1.0,0,1706.2083740234375,R_A5,14,2018-04-28
31,21,-2.1601142749516633e-11,STANDARD,281.0771484375,281.0771484375,12,1.0,0,1708.27392578125,R_A5,15,2018-04-28
31,21,-2.5120051438259905e-12,STANDARD,281.4217834472656,281.4217834472656,13,1.0,0,1710.33935546875,R_A5,16,2018-04-28
31,21,-3.2533756504776745e-12,STANDARD,281.6217041015625,281.6217041015625,14,1.0,0,1712.4049072265625,R_A5,17,2018-04-28
31,21,-2.2510591481117448e-12,STANDARD,281.76446533203125,281.76446533203125,15,1.0,0,1713.8997802734375,R_A5,18,2018-04-28
31,21,0.0,STANDARD,281.8219909667969,281.8219909667969,16,1.0,0,1714.5029296875,R_A5,19,2018-04-28
31,21,-5.900548279147433e-12,STANDARD,286.63104248046875,286.63104248046875,17,1.0,0,1715.79248046875,R_A5,26,2018-04-28
31,21,-5.8455948415137016e-12,STANDARD,286.8749084472656,286.8749084472656,18,1.0,0,1718.08935546875,R_A5,27,2018-04-28
31,21,-7.15805912951591e-19,STANDARD,294.2721862792969,294.2721862792969,19,1.0,0,1720.3863525390625,R_A5,28,2018-04-28
31,21,-4.2535879675720787e-16,STANDARD,291.2456359863281,291.2456359863281,20,1.0,0,1722.683349609375,R_A5,29,2018-04-28
31,21,-2.8895667693767635e-20,STANDARD,302.6632080078125,302.6632080078125,21,1.0,0,1724.980224609375,R_A5,30,2018-04-28
28,41,0.0,STANDARD,275.78192138671875,275.78192138671875,1,0.7687493562698364,0,1609.905517578125,R_A3,1,2018-07-03
29,41,0.0,STANDARD,274.91827392578125,274.91827392578125,2,0.2830371558666229,0,1599.765869140625,R_A3,1,2018-07-03
29,41,0.0,STANDARD,275.0941467285156,275.0941467285156,3,0.1890900880098343,0,1601.8585205078125,R_A3,2,2018-07-03
29,41,0.0,STANDARD,275.2336120605469,275.2336120605469,4,0.17800235748291016,0,1603.951171875,R_A3,3,2018-07-03
29,41,0.0,STANDARD,275.37078857421875,275.37078857421875,5,0.6542478799819946,0,1606.0438232421875,R_A3,4,2018-07-03
29,41,0.0,STANDARD,275.7802429199219,275.7802429199219,6,0.8047778010368347,0,1608.136474609375,R_A3,5,2018-07-03
29,41,0.0,STANDARD,275.8273620605469,275.8273620605469,7,0.27215316891670227,0,1610.2291259765625,R_A3,6,2018-07-03
29,41,0.0,STANDARD,275.9670715332031,275.9670715332031,8,0.19466492533683777,0,1612.3218994140625,R_A3,7,2018-07-03
29,41,0.0,STANDARD,276.1065673828125,276.1065673828125,9,0.1966930776834488,0,1614.41455078125,R_A3,8,2018-07-03
29,41,0.0,STANDARD,276.3666076660156,276.3666076660156,10,0.799365758895874,0,1616.507080078125,R_A3,9,2018-07-03
29,41,0.0,STANDARD,278.064453125,278.064453125,11,0.7922320365905762,0,1618.5997314453125,R_A3,10,2018-07-03
29,41,0.0,STANDARD,280.7839050292969,280.7839050292969,12,0.04710099473595619,0,1620.7685546875,R_A3,11,2018-07-03
29,41,0.0,STANDARD,280.9336853027344,280.9336853027344,13,0.05331634357571602,0,1623.013671875,R_A3,12,2018-07-03
29,41,0.0,STANDARD,281.084228515625,281.084228515625,14,0.36319586634635925,0,1625.2587890625,R_A3,13,2018-07-03
29,41,0.0,STANDARD,282.1251525878906,282.1251525878906,15,0.05583871528506279,0,1627.5037841796875,R_A3,14,2018-07-03
29,41,0.0,STANDARD,281.6458740234375,281.6458740234375,16,0.6043708920478821,0,1629.748779296875,R_A3,15,2018-07-03
29,41,0.0,STANDARD,281.8501892089844,281.8501892089844,17,0.7997844219207764,0,1631.705322265625,R_A3,16,2018-07-03
29,41,0.0,STANDARD,284.4200439453125,284.4200439453125,18,0.3041820526123047,0,1634.4556884765625,R_A3,26,2018-07-03
29,41,0.0,STANDARD,284.6343994140625,284.6343994140625,19,0.04714503884315491,0,1638.0284423828125,R_A3,27,2018-07-03
29,41,0.0,STANDARD,284.8731994628906,284.8731994628906,20,0.04967218264937401,0,1641.60107421875,R_A3,28,2018-07-03
29,41,0.0,STANDARD,287.5856018066406,287.5856018066406,21,0.7883136868476868,0,1645.1737060546875,R_A3,29,2018-07-03
29,41,0.0,STANDARD,285.4696350097656,285.4696350097656,22,0.12084667384624481,0,1648.7464599609375,R_A3,30,2018-07-03
30,52,0.0,STANDARD,280.9953918457031,280.9953918457031,1,0.04982244223356247,0,1632.463623046875,R_A4,1,2018-09-12
31,52,0.0,STANDARD,280.7086181640625,280.7086181640625,2,0.04714762419462204,0,1627.423095703125,R_A4,1,2018-09-12
31,52,0.0,STANDARD,280.8453369140625,280.8453369140625,3,0.05041502043604851,0,1629.47265625,R_A4,2,2018-09-12
31,52,0.0,STANDARD,280.98199462890625,280.98199462890625,4,0.05078532546758652,0,1631.522216796875,R_A4,3,2018-09-12
31,52,0.0,STANDARD,281.11871337890625,281.11871337890625,5,0.05334220081567764,0,1633.57177734375,R_A4,4,2018-09-12
32,52,0.0,STANDARD,281.0852966308594,281.0852966308594,6,0.053404301404953,0,1632.50048828125,R_A4,4,2018-09-12
32,52,0.0,STANDARD,281.2082214355469,281.2082214355469,7,0.198879674077034,0,1634.34033203125,R_A4,5,2018-09-12
32,51,0.0,STANDARD,281.3662414550781,281.3662414550781,8,0.6497145891189575,0,1638.1326904296875,R_A4,5,2018-09-12
32,51,0.0,STANDARD,281.2484130859375,281.2484130859375,9,0.056192655116319656,0,1636.36328125,R_A4,4,2018-09-12
33,51,0.0,STANDARD,281.3502197265625,281.3502197265625,10,0.05769980698823929,0,1637.7611083984375,R_A4,4,2018-09-12
33,51,0.0,STANDARD,281.22991943359375,281.22991943359375,11,0.05642421543598175,0,1635.958251953125,R_A4,3,2018-09-12
33,50,0.0,STANDARD,281.79351806640625,281.79351806640625,12,0.06319049745798111,0,1645.57275390625,R_A4,4,2018-09-12
34,50,0.0,STANDARD,281.5179748535156,281.5179748535156,13,0.05948807671666145,0,1641.5347900390625,R_A4,4,2018-09-12
34,50,0.0,STANDARD,281.39727783203125,281.39727783203125,14,0.0596059150993824,0,1639.7259521484375,R_A4,3,2018-09-12
35,50,0.0,STANDARD,281.32452392578125,281.32452392578125,15,0.05820846185088158,0,1639.2469482421875,R_A4,4,2018-09-12
35,50,0.0,STANDARD,281.20947265625,281.20947265625,16,0.09581080824136734,0,1637.5247802734375,R_A4,3,2018-09-12
35,49,0.0,STANDARD,276.97552490234375,276.97552490234375,17,0.08388788998126984,0,1639.1943359375,R_A4,29,2018-09-12
36,49,0.0,STANDARD,277.4858703613281,277.4858703613281,18,0.6624500751495361,0,1642.5103759765625,R_A4,29,2018-09-12
36,48,0.0,STANDARD,277.4110412597656,277.4110412597656,19,0.20883719623088837,0,1645.5386962890625,R_A4,29,2018-09-12
37,48,0.0,STANDARD,278.2027893066406,278.2027893066406,20,0.6656416654586792,0,1649.5089111328125,R_A4,29,2018-09-12
38,48,0.0,STANDARD,278.8543395996094,278.8543395996094,21,0.6738829612731934,0,1652.1551513671875,R_A4,29,2018-09-12
38,47,0.0,STANDARD,280.6714782714844,280.6714782714844,22,0.8439435958862305,0,1660.6754150390625,R_A4,29,2018-09-12
17,42,-4.641078103426177e-13,STANDARD,277.7279357910156,277.7279357910156,1,1.0,0,1694.287109375,R_A6,1,2018-11-07
17,42,-3.484685955588984e-13,STANDARD,277.87188720703125,277.87188720703125,2,1.0,0,1695.81689453125,R_A6,2,2018-11-07
17,42,-1.9433260068420916e-13,STANDARD,278.0143127441406,278.0143127441406,3,1.0,0,1697.3465576171875,R_A6,3,2018-11-07
17,42,-1.471330652799696e-13,STANDARD,278.1547546386719,278.1547546386719,4,1.0,0,1698.876220703125,R_A6,4,2018-11-07
17,42,-2.022217435821913e-13,STANDARD,278.2939758300781,278.2939758300781,5,1.0,0,1700.4058837890625,R_A6,5,2018-11-07
17,42,-7.042648582367139e-12,STANDARD,278.43487548828125,278.43487548828125,6,1.0,0,1701.9356689453125,R_A6,6,2018-11-07
17,42,-1.4134460962766937e-11,STANDARD,278.28192138671875,278.28192138671875,7,1.0,0,1703.46533203125,R_A6,7,2018-11-07
17,42,-2.292718532387328e-12,STANDARD,278.4342041015625,278.4342041015625,8,1.0,0,1704.9949951171875,R_A6,8,2018-11-07
17,42,-5.514275017506898e-13,STANDARD,278.8947448730469,278.8947448730469,9,1.0,0,1706.5247802734375,R_A6,9,2018-11-07
17,42,-3.243941573694009e-11,STANDARD,278.7862854003906,278.7862854003906,10,1.0,0,1708.054443359375,R_A6,10,2018-11-07
17,42,-4.761061545011103e-10,STANDARD,280.740478515625,280.740478515625,11,1.0,0,1709.989990234375,R_A6,11,2018-11-07
17,42,-2.805150556284275e-10,STANDARD,280.99664306640625,280.99664306640625,12,1.0,0,1712.3314208984375,R_A6,12,2018-11-07
17,42,-2.258078272976416e-11,STANDARD,281.2486267089844,281.2486267089844,13,1.0,0,1714.6728515625,R_A6,13,2018-11-07
