DATE,SWAT,CONIPOS,WELLMODEL,CONKPOS,CONIDX,PRESSURE,CONBPRES,CONJPOS,SGAS,DEPTH,WELL,DRAWDOWN
2018-07-03,0.11673124134540558,28,STANDARD,1,1,284.9532470703125,284.9532470703125,41,0.0,1611.936279296875,R_A3,0
2018-07-03,0.11952957510948181,28,STANDARD,2,2,285.0848693847656,285.0848693847656,41,0.0,1613.90673828125,R_A3,0
2018-07-03,0.12391939759254456,28,STANDARD,3,3,285.2165222167969,285.2165222167969,41,0.0,1615.8773193359375,R_A3,0
2018-07-03,0.29273733496665955,28,STANDARD,4,4,285.3494873046875,285.3494873046875,41,0.0,1617.847900390625,R_A3,0
2018-07-03,0.6495731472969055,28,STANDARD,5,5,285.4813537597656,285.4813537597656,41,0.0,1619.818359375,R_A3,0
2018-07-03,0.8091225028038025,29,STANDARD,5,6,284.5888671875,284.5888671875,41,0.0,1606.5233154296875,R_A3,0
2018-07-03,0.6511352062225342,29,STANDARD,6,7,284.62322998046875,284.62322998046875,41,0.0,1608.5494384765625,R_A3,0
2018-07-03,0.19765204191207886,29,STANDARD,7,8,284.8013000488281,284.8013000488281,41,0.0,1610.5755615234375,R_A3,0
2018-07-03,0.20002785325050354,29,STANDARD,8,9,284.93670654296875,284.93670654296875,41,0.0,1612.6016845703125,R_A3,0
2018-07-03,0.6708593964576721,29,STANDARD,9,10,285.0758056640625,285.0758056640625,41,0.0,1614.6279296875,R_A3,0
2018-07-03,0.7951568961143494,29,STANDARD,10,11,286.15814208984375,286.15814208984375,41,0.0,1616.654052734375,R_A3,0
2018-07-03,0.050537824630737305,29,STANDARD,11,12,284.77484130859375,284.77484130859375,41,0.0,1618.816650390625,R_A3,0
2018-07-03,0.05390528216958046,29,STANDARD,12,13,284.9283752441406,284.9283752441406,41,0.0,1621.11572265625,R_A3,0
2018-07-03,0.37202465534210205,29,STANDARD,13,14,285.0841064453125,285.0841064453125,41,0.0,1623.414794921875,R_A3,0
2018-07-03,0.49313047528266907,29,STANDARD,15,15,286.5531311035156,286.5531311035156,41,0.0,1627.859375,R_A3,0
2018-07-03,0.806633472442627,29,STANDARD,16,16,286.6709289550781,286.6709289550781,41,0.0,1629.623291015625,R_A3,0
2018-07-03,0.30362075567245483,29,STANDARD,28,17,284.5062255859375,284.5062255859375,41,0.0,1632.3270263671875,R_A3,0
2018-07-03,0.045839738100767136,29,STANDARD,29,18,284.6131896972656,284.6131896972656,41,0.0,1635.964599609375,R_A3,0
2018-07-03,0.09262208640575409,29,STANDARD,30,19,284.8558654785156,284.8558654785156,41,0.0,1639.6021728515625,R_A3,0
2018-07-03,1.0,29,STANDARD,31,20,288.72064208984375,288.72064208984375,41,-8.096441850291569e-10,1643.23974609375,R_A3,0
2018-07-03,0.0629173070192337,29,STANDARD,32,21,285.3867492675781,285.3867492675781,41,0.0,1646.877197265625,R_A3,0
