PRESSURE,WELL,CONIPOS,SWAT,WELLMODEL,DRAWDOWN,SGAS,DATE,CONKPOS,CONJPOS,DEPTH,CONBPRES,CONIDX
277.33819580078125,R_A6,17,1.0,STANDARD,0,5.707558124040668e-12,2018-11-07,9,42,1707.6207275390625,277.33819580078125,9
277.2922058105469,R_A6,17,1.0,STANDARD,0,0.0,2018-11-07,10,42,1709.165283203125,277.2922058105469,10
277.44873046875,R_A6,17,1.0,STANDARD,0,-9.706061510073027e-10,2018-11-07,11,42,1711.0810546875,277.44873046875,11
277.6651916503906,R_A6,17,1.0,STANDARD,0,-4.061913860819999e-10,2018-11-07,12,42,1713.367919921875,277.6651916503906,12
277.8937683105469,R_A6,17,1.0,STANDARD,0,-3.286996022588973e-11,2018-11-07,13,42,1715.6546630859375,277.8937683105469,13
278.1104431152344,R_A6,17,1.0,STANDARD,0,-2.665155596215385e-11,2018-11-07,14,42,1717.94140625,278.1104431152344,14
278.3284606933594,R_A6,17,1.0,STANDARD,0,-1.4257675769180356e-11,2018-11-07,15,42,1720.228271484375,278.3284606933594,15
278.6933288574219,R_A6,17,1.0,STANDARD,0,-5.2252533896957054e-12,2018-11-07,16,42,1722.5150146484375,278.6933288574219,16
278.9129943847656,R_A6,17,1.0,STANDARD,0,-7.324839519651238e-12,2018-11-07,17,42,1724.8017578125,278.9129943847656,17
279.06561279296875,R_A6,17,1.0,STANDARD,0,-8.566869436066327e-12,2018-11-07,18,42,1726.3995361328125,279.06561279296875,18
280.21856689453125,R_A6,17,1.0,STANDARD,0,1.683032706256693e-11,2018-11-07,27,42,1727.7149658203125,280.21856689453125,19
280.3942565917969,R_A6,17,1.0,STANDARD,0,1.2319744183142411e-11,2018-11-07,28,42,1729.4371337890625,280.3942565917969,20
280.557373046875,R_A6,17,1.0,STANDARD,0,1.7064960555757125e-12,2018-11-07,29,42,1731.1593017578125,280.557373046875,21
281.0263366699219,R_A6,17,1.0,STANDARD,0,4.0278405610827406e-12,2018-11-07,30,42,1732.8814697265625,281.0263366699219,22
280.8836669921875,R_A6,17,1.0,STANDARD,0,8.476215389296993e-12,2018-11-07,31,42,1734.603759765625,280.8836669921875,23
