CONBPRES,CONIPOS,WELLMODEL,DEPTH,CONJPOS,SWAT,DATE,PRESSURE,SGAS,DRAWDOWN,CONKPOS,CONIDX,WELL
281.6229248046875,31,STANDARD,1711.761474609375,21,1.0,2018-04-28,281.6229248046875,-7.646951614406674e-15,0,17,15,R_A5
281.76971435546875,31,STANDARD,1713.31640625,21,1.0,2018-04-28,281.76971435546875,-5.036252922400834e-15,0,18,16,R_A5
281.8434753417969,31,STANDARD,1714.0966796875,21,1.0,2018-04-28,281.8434753417969,0.0,0,19,17,R_A5
287.149169921875,31,STANDARD,1715.6732177734375,21,1.0,2018-04-28,287.149169921875,-5.568492512258473e-14,0,27,18,R_A5
287.100830078125,31,STANDARD,1717.9815673828125,21,1.0,2018-04-28,287.100830078125,-4.0195047268896944e-14,0,28,19,R_A5
295.5090026855469,31,STANDARD,1720.2900390625,21,1.0,2018-04-28,295.5090026855469,-9.273802353648115e-22,0,29,20,R_A5
294.0869445800781,31,STANDARD,1722.598388671875,21,1.0,2018-04-28,294.0869445800781,-2.5720512294262964e-20,0,30,21,R_A5
303.38720703125,31,STANDARD,1724.90673828125,21,1.0,2018-04-28,303.38720703125,-8.514585957721095e-25,0,31,22,R_A5
271.1321716308594,28,STANDARD,1607.594482421875,41,0.6502663493156433,2018-07-03,271.1321716308594,0.0,0,1,1,R_A3
271.2685546875,28,STANDARD,1609.5216064453125,41,0.19305361807346344,2018-07-03,271.2685546875,0.0,0,2,2,R_A3
271.39697265625,28,STANDARD,1611.4488525390625,41,0.19303186237812042,2018-07-03,271.39697265625,0.0,0,3,3,R_A3
271.52532958984375,28,STANDARD,1613.3759765625,41,0.19885380566120148,2018-07-03,271.52532958984375,0.0,0,4,4,R_A3
271.4842834472656,29,STANDARD,1610.8460693359375,41,0.7950631976127625,2018-07-03,271.4842834472656,0.0,0,5,5,R_A3
271.5815124511719,29,STANDARD,1612.78271484375,41,0.6500760316848755,2018-07-03,271.5815124511719,0.0,0,6,6,R_A3
271.73480224609375,29,STANDARD,1614.71923828125,41,0.19667859375476837,2018-07-03,271.73480224609375,0.0,0,7,7,R_A3
271.8645935058594,29,STANDARD,1616.65576171875,41,0.3000233769416809,2018-07-03,271.8645935058594,0.0,0,8,8,R_A3
272.06817626953125,29,STANDARD,1618.59228515625,41,0.7977504730224609,2018-07-03,272.06817626953125,0.0,0,9,9,R_A3
273.11761474609375,29,STANDARD,1620.5289306640625,41,0.7951523065567017,2018-07-03,273.11761474609375,0.0,0,10,10,R_A3
290.7112121582031,29,STANDARD,1622.6473388671875,41,0.04826834052801132,2018-07-03,290.7112121582031,0.0,0,11,11,R_A3
290.8650817871094,29,STANDARD,1624.94775390625,41,0.05403278023004532,2018-07-03,290.8650817871094,0.0,0,12,12,R_A3
291.0208435058594,29,STANDARD,1627.248046875,41,0.37316834926605225,2018-07-03,291.0208435058594,0.0,0,13,13,R_A3
