DATE,SGAS,DEPTH,CONJPOS,CONIPOS,DRAWDOWN,WELLMODEL,PRESSURE,CONKPOS,SWAT,CONIDX,WELL,CONBPRES
2018-11-07,-1.5449590933837298e-13,1702.4915771484375,42,17,0,STANDARD,276.297607421875,6,1.0,6,R_A6,276.297607421875
2018-11-07,-3.151511441135818e-13,1704.0341796875,42,17,0,STANDARD,276.1463928222656,7,1.0,7,R_A6,276.1463928222656
2018-11-07,-2.5638261587530853e-13,1705.576904296875,42,17,0,STANDARD,276.29254150390625,8,1.0,8,R_A6,276.29254150390625
2018-11-07,-1.126371335070063e-13,1707.11962890625,42,17,0,STANDARD,276.7381896972656,9,1.0,9,R_A6,276.7381896972656
2018-11-07,-2.7043660279918447e-12,1708.6622314453125,42,17,0,STANDARD,276.6346130371094,10,1.0,10,R_A6,276.6346130371094
2018-11-07,-7.560432314923649e-13,1710.5643310546875,42,17,0,STANDARD,277.4468078613281,11,1.0,11,R_A6,277.4468078613281
2018-11-07,-3.4667475595946684e-13,1712.825927734375,42,17,0,STANDARD,277.6609191894531,12,1.0,12,R_A6,277.6609191894531
2018-11-07,-2.4597243865201804e-14,1715.0875244140625,42,17,0,STANDARD,277.8870849609375,13,1.0,13,R_A6,277.8870849609375
2018-11-07,-1.8507534372234902e-14,1717.34912109375,42,17,0,STANDARD,278.1014099121094,14,1.0,14,R_A6,278.1014099121094
2018-11-07,-1.2157214017221533e-14,1719.6107177734375,42,17,0,STANDARD,278.3173828125,15,1.0,15,R_A6,278.3173828125
2018-11-07,-1.158769235689379e-15,1721.872314453125,42,17,0,STANDARD,278.6915588378906,16,1.0,16,R_A6,278.6915588378906
2018-11-07,-1.2237674735672403e-15,1724.1339111328125,42,17,0,STANDARD,278.9202575683594,17,1.0,17,R_A6,278.9202575683594
2018-11-07,-1.1240601548515028e-15,1725.8055419921875,42,17,0,STANDARD,279.0802917480469,18,1.0,18,R_A6,279.0802917480469
2018-11-07,1.0647460903848692e-16,1727.2056884765625,42,17,0,STANDARD,281.29351806640625,26,1.0,19,R_A6,281.29351806640625
2018-11-07,6.394149148426757e-17,1728.92431640625,42,17,0,STANDARD,281.7743225097656,27,1.0,20,R_A6,281.7743225097656
2018-11-07,9.657894058343667e-23,1730.642822265625,42,17,0,STANDARD,282.6064758300781,28,1.0,21,R_A6,282.6064758300781
2018-11-07,1.1506923908980741e-23,1732.3614501953125,42,17,0,STANDARD,282.8101501464844,29,1.0,22,R_A6,282.8101501464844
2018-11-07,6.9359206031954065e-18,1734.080078125,42,17,0,STANDARD,281.9042053222656,30,1.0,23,R_A6,281.9042053222656
