SWAT,CONKPOS,PRESSURE,DEPTH,CONBPRES,CONIDX,DRAWDOWN,SGAS,DATE,WELLMODEL,CONJPOS,WELL,CONIPOS
1.0,20,306.8179626464844,1714.749267578125,306.8179626464844,17,0,0.0,2018-01-01,STANDARD,21,R_A5,31
1.0,26,306.7877502441406,1716.0880126953125,306.7877502441406,18,0,0.0,2018-01-01,STANDARD,21,R_A5,31
1.0,27,306.9989013671875,1718.3160400390625,306.9989013671875,19,0,0.0,2018-01-01,STANDARD,21,R_A5,31
1.0,28,307.5158386230469,1720.5439453125,307.5158386230469,20,0,0.0,2018-01-01,STANDARD,21,R_A5,31
1.0,29,307.72698974609375,1722.77197265625,307.72698974609375,21,0,0.0,2018-01-01,STANDARD,21,R_A5,31
1.0,30,307.93817138671875,1725.0,307.93817138671875,22,0,0.0,2018-01-01,STANDARD,21,R_A5,31
1.0,1,305.1764221191406,1695.8592529296875,305.1764221191406,1,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,2,305.32403564453125,1697.416748046875,305.32403564453125,2,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,3,305.47161865234375,1698.97412109375,305.47161865234375,3,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,4,305.61920166015625,1700.5316162109375,305.61920166015625,4,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,5,305.7668151855469,1702.0889892578125,305.7668151855469,5,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,6,305.9143981933594,1703.6463623046875,305.9143981933594,6,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,7,305.762939453125,1705.203857421875,305.762939453125,7,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,8,305.9105529785156,1706.7613525390625,305.9105529785156,8,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,9,306.3572082519531,1708.3187255859375,306.3572082519531,9,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,10,306.1990051269531,1709.876220703125,306.1990051269531,10,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,11,306.3794860839844,1711.7791748046875,306.3794860839844,11,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,12,306.59259033203125,1714.0277099609375,306.59259033203125,12,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,13,306.8176574707031,1716.2762451171875,306.8176574707031,13,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,14,307.03076171875,1718.5247802734375,307.03076171875,14,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,15,307.2438659667969,1720.7733154296875,307.2438659667969,15,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,16,307.60198974609375,1723.0218505859375,307.60198974609375,16,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,17,307.8150939941406,1725.2705078125,307.8150939941406,17,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,18,307.9846496582031,1727.0594482421875,307.9846496582031,18,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,26,307.97259521484375,1728.589599609375,307.97259521484375,19,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,27,308.44244384765625,1730.3206787109375,308.44244384765625,20,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,28,308.6065368652344,1732.0517578125,308.6065368652344,21,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,29,308.7705993652344,1733.7828369140625,308.7705993652344,22,0,0.0,2018-01-01,STANDARD,42,R_A6,17
1.0,30,308.6288757324219,1735.513916015625,308.6288757324219,23,0,0.0,2018-01-01,STANDARD,42,R_A6,17
0.05755291506648064,1,299.4922180175781,1641.3328857421875,299.4922180175781,1,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.0597759410738945,2,299.618896484375,1643.2227783203125,299.618896484375,2,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.0633406862616539,3,299.7455749511719,1645.112548828125,299.7455749511719,3,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.06933911144733429,4,299.87225341796875,1647.00244140625,299.87225341796875,4,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.07364694029092789,5,299.99896240234375,1648.892333984375,299.99896240234375,5,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.31870391964912415,6,300.1746520996094,1650.7822265625,300.1746520996094,6,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.9021300673484802,7,300.2697448730469,1652.672119140625,300.2697448730469,7,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.8866258859634399,8,300.37664794921875,1654.5618896484375,300.37664794921875,8,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.18797095119953156,9,300.48931884765625,1656.45166015625,300.48931884765625,9,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.3109874427318573,10,300.619140625,1658.341552734375,300.619140625,10,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.08296740800142288,11,300.90673828125,1660.3172607421875,300.90673828125,11,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.09179099649190903,12,301.0449523925781,1662.378662109375,301.0449523925781,12,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.4657436013221741,13,301.2683410644531,1664.4400634765625,301.2683410644531,13,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.5536959767341614,14,301.4454650878906,1666.50146484375,301.4454650878906,14,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.7084639072418213,15,301.5833435058594,1668.5628662109375,301.5833435058594,15,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.9838271737098694,16,301.72064208984375,1670.624267578125,301.72064208984375,16,0,0.0,2018-03-01,STANDARD,30,R_A2,22
0.9769920110702515,17,301.858642578125,1672.6856689453125,301.858642578125,17,0,0.0,2018-03-01,STANDARD,30,R_A2,22
1.0,18,301.993896484375,1674.7060546875,301.993896484375,18,0,-1.6483278075796193e-09,2018-03-01,STANDARD,30,R_A2,22
1.0,19,302.0732116699219,1675.8892822265625,302.0732116699219,19,0,-1.5717814827453935e-09,2018-03-01,STANDARD,30,R_A2,22
1.0,26,303.1589660644531,1676.979248046875,303.1589660644531,20,0,-2.5453033777878e-13,2018-03-01,STANDARD,30,R_A2,22
0.9507290124893188,26,301.7976989746094,1674.6265869140625,301.7976989746094,21,0,0.0,2018-03-01,STANDARD,29,R_A2,22
1.0,27,302.55999755859375,1676.438232421875,302.55999755859375,22,0,-1.775488257934818e-13,2018-03-01,STANDARD,29,R_A2,22
1.0,28,302.7234802246094,1678.249755859375,302.7234802246094,23,0,-2.739150730237186e-14,2018-03-01,STANDARD,29,R_A2,22
1.0,29,302.59368896484375,1680.0611572265625,302.59368896484375,24,0,-8.967995096531567e-11,2018-03-01,STANDARD,29,R_A2,22
1.0,30,302.8139953613281,1681.8726806640625,302.8139953613281,25,0,-2.612627822418112e-11,2018-03-01,STANDARD,29,R_A2,22
1.0,1,266.2957458496094,1685.39990234375,266.2957458496094,1,0,-3.256178529933984e-12,2018-04-28,STANDARD,20,R_A5,31
1.0,2,266.1806335449219,1687.4169921875,266.1806335449219,2,0,-5.817912991645802e-12,2018-04-28,STANDARD,20,R_A5,31
1.0,3,266.37127685546875,1689.4342041015625,266.37127685546875,3,0,-5.626775954892249e-12,2018-04-28,STANDARD,20,R_A5,31
1.0,4,266.5619201660156,1691.451416015625,266.5619201660156,4,0,-5.490212451331189e-12,2018-04-28,STANDARD,20,R_A5,31
1.0,5,266.7525939941406,1693.4686279296875,266.7525939941406,5,0,-5.3654069034902996e-12,2018-04-28,STANDARD,20,R_A5,31
1.0,6,266.9433288574219,1695.48583984375,266.9433288574219,6,0,-4.529894254839961e-12,2018-04-28,STANDARD,20,R_A5,31
1.0,7,267.4733581542969,1697.5030517578125,267.4733581542969,7,0,-2.199519049967541e-13,2018-04-28,STANDARD,20,R_A5,31
1.0,11,267.3098449707031,1700.2587890625,267.3098449707031,8,0,-2.0733545089135497e-11,2018-04-28,STANDARD,21,R_A5,31
1.0,12,267.5149841308594,1702.24169921875,267.5149841308594,9,0,-1.8823467090589574e-11,2018-04-28,STANDARD,21,R_A5,31
1.0,13,267.7158203125,1704.224609375,267.7158203125,10,0,-9.366432325921825e-13,2018-04-28,STANDARD,21,R_A5,31
1.0,14,267.90594482421875,1706.2073974609375,267.90594482421875,11,0,-2.0435751615227593e-12,2018-04-28,STANDARD,21,R_A5,31
1.0,15,268.10101318359375,1708.1903076171875,268.10101318359375,12,0,-3.732391132271751e-12,2018-04-28,STANDARD,21,R_A5,31
1.0,16,268.4834899902344,1710.173095703125,268.4834899902344,13,0,-3.906741249948276e-12,2018-04-28,STANDARD,21,R_A5,31
1.0,17,268.7276916503906,1712.119384765625,268.7276916503906,14,0,0.0,2018-04-28,STANDARD,21,R_A5,31
1.0,18,268.9007263183594,1713.5509033203125,268.9007263183594,15,0,-4.0899741926558875e-11,2018-04-28,STANDARD,21,R_A5,31
1.0,19,268.968505859375,1714.2760009765625,268.968505859375,16,0,0.0,2018-04-28,STANDARD,21,R_A5,31
1.0,20,269.0130920410156,1714.749267578125,269.0130920410156,17,0,0.0,2018-04-28,STANDARD,21,R_A5,31
1.0,26,268.98052978515625,1716.0880126953125,268.98052978515625,18,0,-4.3446865549690017e-10,2018-04-28,STANDARD,21,R_A5,31
1.0,27,269.1848449707031,1718.3160400390625,269.1848449707031,19,0,-6.148294096064433e-10,2018-04-28,STANDARD,21,R_A5,31
1.0,28,269.7008972167969,1720.5439453125,269.7008972167969,20,0,-7.642955101203291e-16,2018-04-28,STANDARD,21,R_A5,31
1.0,29,273.43389892578125,1722.77197265625,273.43389892578125,21,0,-1.048551085131163e-15,2018-04-28,STANDARD,21,R_A5,31
1.0,30,269.57232666015625,1725.0,269.57232666015625,22,0,-9.590452347205125e-13,2018-04-28,STANDARD,21,R_A5,31
0.6486765146255493,1,290.790771484375,1608.87939453125,290.790771484375,1,0,0.0,2018-07-03,STANDARD,41,R_A3,28
0.19916225969791412,2,290.91900634765625,1610.835205078125,290.91900634765625,2,0,0.0,2018-07-03,STANDARD,41,R_A3,28
0.1944642961025238,3,291.0498352050781,1612.790771484375,291.0498352050781,3,0,0.0,2018-07-03,STANDARD,41,R_A3,28
0.12211772799491882,4,291.1806640625,1614.7464599609375,291.1806640625,4,0,0.0,2018-07-03,STANDARD,41,R_A3,28
0.3207436203956604,4,290.5211181640625,1605.50439453125,290.5211181640625,5,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.25847557187080383,5,290.659423828125,1607.5675048828125,290.659423828125,6,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.18327848613262177,6,290.79736328125,1609.6304931640625,290.79736328125,7,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.19612999260425568,7,290.9352722167969,1611.6934814453125,290.9352722167969,8,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.20070162415504456,8,291.07318115234375,1613.756591796875,291.07318115234375,9,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.8005840182304382,9,291.2448425292969,1615.819580078125,291.2448425292969,10,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.8044528961181641,10,292.17596435546875,1617.8826904296875,292.17596435546875,11,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.04883766919374466,11,289.60992431640625,1620.05322265625,289.60992431640625,12,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.05508227273821831,12,289.76226806640625,1622.331298828125,289.76226806640625,13,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.3659437894821167,13,289.9151916503906,1624.609375,289.9151916503906,14,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.6456127762794495,15,290.12896728515625,1629.16552734375,290.12896728515625,15,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.8157498836517334,16,290.2867736816406,1631.06396484375,290.2867736816406,16,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.6799263954162598,26,290.7707214355469,1633.64697265625,290.7707214355469,17,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.049829378724098206,27,289.2583312988281,1637.1866455078125,289.2583312988281,18,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.054743438959121704,28,289.4950256347656,1640.7261962890625,289.4950256347656,19,0,0.0,2018-07-03,STANDARD,41,R_A3,29
1.0,29,291.95635986328125,1644.2657470703125,291.95635986328125,20,0,-5.788356773062109e-12,2018-07-03,STANDARD,41,R_A3,29
0.06462037563323975,30,289.8290710449219,1647.805419921875,289.8290710449219,21,0,0.0,2018-07-03,STANDARD,41,R_A3,29
0.05108210816979408,1,278.6573791503906,1630.0728759765625,278.6573791503906,1,0,0.0,2018-09-12,STANDARD,52,R_A4,30
0.050721071660518646,1,278.7430114746094,1629.299560546875,278.7430114746094,2,0,0.0,2018-09-12,STANDARD,52,R_A4,31
0.05583275109529495,2,278.880126953125,1631.3555908203125,278.880126953125,3,0,0.0,2018-09-12,STANDARD,52,R_A4,31
0.058251913636922836,2,279.1723937988281,1633.699951171875,279.1723937988281,4,0,0.0,2018-09-12,STANDARD,52,R_A4,32
0.06022185832262039,3,279.3014831542969,1635.6380615234375,279.3014831542969,5,0,0.0,2018-09-12,STANDARD,52,R_A4,32
0.09573875367641449,3,278.94830322265625,1633.502197265625,278.94830322265625,6,0,0.0,2018-09-12,STANDARD,51,R_A4,32
0.0587313137948513,4,279.0758972167969,1635.42236328125,279.0758972167969,7,0,0.0,2018-09-12,STANDARD,51,R_A4,32
0.0788874551653862,4,279.2113037109375,1636.836669921875,279.2113037109375,8,0,0.0,2018-09-12,STANDARD,51,R_A4,33
0.06303659081459045,5,279.34063720703125,1638.7769775390625,279.34063720703125,9,0,0.0,2018-09-12,STANDARD,51,R_A4,33
0.06468295305967331,6,279.4698181152344,1640.71728515625,279.4698181152344,10,0,0.0,2018-09-12,STANDARD,51,R_A4,33
0.06451130658388138,6,278.8414306640625,1640.366455078125,278.8414306640625,11,0,0.0,2018-09-12,STANDARD,50,R_A4,33
0.06497323513031006,6,278.8819580078125,1642.454833984375,278.8819580078125,12,0,0.0,2018-09-12,STANDARD,50,R_A4,34
0.1351124346256256,5,278.7530822753906,1640.531005859375,278.7530822753906,13,0,0.0,2018-09-12,STANDARD,50,R_A4,34
0.1469111293554306,4,278.62152099609375,1638.607177734375,278.62152099609375,14,0,0.0,2018-09-12,STANDARD,50,R_A4,34
0.4281202256679535,3,278.4566955566406,1636.683349609375,278.4566955566406,15,0,0.0,2018-09-12,STANDARD,50,R_A4,34
0.37802982330322266,3,279.1069641113281,1642.2266845703125,279.1069641113281,16,0,0.0,2018-09-12,STANDARD,50,R_A4,35
0.17139926552772522,3,278.3017578125,1641.5234375,278.3017578125,17,0,0.0,2018-09-12,STANDARD,49,R_A4,35
0.23701846599578857,2,278.1775207519531,1639.6651611328125,278.1775207519531,18,0,0.0,2018-09-12,STANDARD,49,R_A4,35
0.6520100235939026,30,283.69952392578125,1645.9384765625,283.69952392578125,19,0,0.0,2018-09-12,STANDARD,49,R_A4,36
0.1654779016971588,30,283.31494140625,1640.748779296875,283.31494140625,20,0,0.0,2018-09-12,STANDARD,48,R_A4,36
0.06632556766271591,30,283.9773254394531,1649.6668701171875,283.9773254394531,21,0,0.0,2018-09-12,STANDARD,48,R_A4,37
0.8399815559387207,29,283.51416015625,1643.993896484375,283.51416015625,22,0,0.0,2018-09-12,STANDARD,48,R_A4,37
0.24707745015621185,29,284.01007080078125,1649.381103515625,284.01007080078125,23,0,0.0,2018-09-12,STANDARD,48,R_A4,38
0.10691402852535248,30,284.39105224609375,1655.0955810546875,284.39105224609375,24,0,0.0,2018-09-12,STANDARD,48,R_A4,38
0.08003737032413483,30,284.4219970703125,1655.8778076171875,284.4219970703125,25,0,0.0,2018-09-12,STANDARD,47,R_A4,38
1.0,1,280.6388854980469,1695.8592529296875,280.6388854980469,1,0,-1.3791763988724257e-14,2018-11-07,STANDARD,42,R_A6,17
1.0,2,280.7856750488281,1697.416748046875,280.7856750488281,2,0,-1.2681172504767045e-14,2018-11-07,STANDARD,42,R_A6,17
1.0,3,280.95318603515625,1698.97412109375,280.95318603515625,3,0,-4.554805747928594e-15,2018-11-07,STANDARD,42,R_A6,17
1.0,4,281.1292724609375,1700.5316162109375,281.1292724609375,4,0,-1.844897051426174e-15,2018-11-07,STANDARD,42,R_A6,17
1.0,5,281.3013916015625,1702.0889892578125,281.3013916015625,5,0,1.1433131078634746e-15,2018-11-07,STANDARD,42,R_A6,17
1.0,6,281.4625244140625,1703.6463623046875,281.4625244140625,6,0,5.3292253558235095e-14,2018-11-07,STANDARD,42,R_A6,17
