CONIPOS,SGAS,DRAWDOWN,DATE,WELLMODEL,DEPTH,CONJPOS,PRESSURE,SWAT,CONKPOS,CONIDX,WELL,CONBPRES
17,-3.966133180883201e-14,0,2018-11-07,STANDARD,1701.1085205078125,42,278.564453125,1.0,5,5,R_A6,278.564453125
17,-1.9799251214230873e-12,0,2018-11-07,STANDARD,1702.6549072265625,42,278.70477294921875,1.0,6,6,R_A6,278.70477294921875
17,-3.5365933272191175e-12,0,2018-11-07,STANDARD,1704.201416015625,42,278.5501708984375,1.0,7,7,R_A6,278.5501708984375
17,-8.364925072057439e-12,0,2018-11-07,STANDARD,1705.747802734375,42,278.6965637207031,1.0,8,8,R_A6,278.6965637207031
17,-2.03728613840104e-11,0,2018-11-07,STANDARD,1707.294189453125,42,278.83624267578125,1.0,9,9,R_A6,278.83624267578125
17,-2.4885428787091435e-11,0,2018-11-07,STANDARD,1708.840576171875,42,279.0711364746094,1.0,10,10,R_A6,279.0711364746094
17,-1.3459382913749707e-11,0,2018-11-07,STANDARD,1710.7838134765625,42,279.876708984375,1.0,11,11,R_A6,279.876708984375
17,-7.240093507360212e-12,0,2018-11-07,STANDARD,1713.123779296875,42,280.2344970703125,1.0,12,12,R_A6,280.2344970703125
17,-1.4745427101559017e-12,0,2018-11-07,STANDARD,1715.4637451171875,42,280.42120361328125,1.0,13,13,R_A6,280.42120361328125
17,-1.2987360752808597e-12,0,2018-11-07,STANDARD,1717.8037109375,42,280.6427001953125,1.0,14,14,R_A6,280.6427001953125
17,-5.82778237560172e-13,0,2018-11-07,STANDARD,1720.1436767578125,42,280.8641662597656,1.0,15,15,R_A6,280.8641662597656
17,-2.547034577606716e-13,0,2018-11-07,STANDARD,1722.483642578125,42,281.2312316894531,1.0,16,16,R_A6,281.2312316894531
17,-3.78098865150972e-13,0,2018-11-07,STANDARD,1724.8236083984375,42,281.4530944824219,1.0,17,17,R_A6,281.4530944824219
17,-3.95626538257296e-13,0,2018-11-07,STANDARD,1726.280029296875,42,281.5910339355469,1.0,18,18,R_A6,281.5910339355469
17,4.3487842450382064e-13,0,2018-11-07,STANDARD,1727.4278564453125,42,281.6046447753906,1.0,26,19,R_A6,281.6046447753906
17,9.578113042280068e-14,0,2018-11-07,STANDARD,1729.1505126953125,42,282.1457824707031,1.0,27,20,R_A6,282.1457824707031
17,4.911650618805384e-19,0,2018-11-07,STANDARD,1730.873291015625,42,282.8666076660156,1.0,28,21,R_A6,282.8666076660156
17,9.864169517490629e-20,0,2018-11-07,STANDARD,1732.595947265625,42,283.1077880859375,1.0,29,22,R_A6,283.1077880859375
17,-9.291991241928196e-15,0,2018-11-07,STANDARD,1734.3187255859375,42,282.14251708984375,1.0,30,23,R_A6,282.14251708984375
