PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID,REAL,ENSEMBLE
PERM,LowerReek,Stormlands,Total,2041.4802,,10000.0,0.3419231,70.29719,5293.3545,2337.3818,geogrid,geogrid,0,iter-3
PORO,LowerReek,Stormlands,Total,0.22929393,,0.40666425,0.019054703,0.15605524,0.29576823,0.059229564,geogrid,geogrid,0,iter-3
SW,LowerReek,Stormlands,Total,0.07565979,,0.54789716,0.019981632,0.028536048,0.13028786,0.08409035,geogrid,geogrid,0,iter-3
PERM,LowerReek,Vale,Total,1760.2452,,10000.0,0.12143528,2.8782122,5984.338,2752.4329,geogrid,geogrid,0,iter-3
PORO,LowerReek,Vale,Total,0.19637135,,0.4209444,0.0,0.06915856,0.300552,0.08675972,geogrid,geogrid,0,iter-3
SW,LowerReek,Vale,Total,0.7012943,,1.0,0.0,0.153348,1.0,0.37392834,geogrid,geogrid,0,iter-3
PERM,LowerReek,Westerlands,Total,1696.9065,,10000.0,0.14696784,2.9074664,5644.996,2671.3335,geogrid,geogrid,0,iter-3
PORO,LowerReek,Westerlands,Total,0.185518,,0.49295852,0.0,0.058439452,0.2955445,0.09007558,geogrid,geogrid,0,iter-3
SW,LowerReek,Westerlands,Total,0.9767398,,1.0,0.038476318,1.0,1.0,0.1370114,geogrid,geogrid,0,iter-3
PERM,MidReek,Dorne,Total,1658.9882,,10000.0,0.1316361,4.5917177,5377.3096,2599.5725,geogrid,geogrid,0,iter-3
PORO,MidReek,Dorne,Total,0.19855785,,0.44847828,0.0,0.09499448,0.29786944,0.0772407,geogrid,geogrid,0,iter-3
SW,MidReek,Dorne,Total,0.98780686,,1.0,0.0,1.0,1.0,0.08015555,geogrid,geogrid,0,iter-3
PERM,MidReek,IronIslands,Total,1624.2734,,10000.0,0.32359794,4.1259584,5216.784,2546.5457,geogrid,geogrid,0,iter-3
PORO,MidReek,IronIslands,Total,0.19708617,,0.44927633,0.0,0.09029624,0.29497695,0.07735775,geogrid,geogrid,0,iter-3
SW,MidReek,IronIslands,Total,0.48960537,,1.0,0.0,0.03845311,1.0,0.4105948,geogrid,geogrid,0,iter-3
PERM,MidReek,North,Total,1216.6072,,10000.0,0.109851554,2.2310305,4077.911,2345.0989,geogrid,geogrid,0,iter-3
PORO,MidReek,North,Total,0.16725628,,0.45807338,0.0,0.0569209,0.28554687,0.08719214,geogrid,geogrid,0,iter-3
SW,MidReek,North,Total,0.9922373,,1.0,0.0,1.0,1.0,0.0770254,geogrid,geogrid,0,iter-3
PERM,MidReek,Reach,Total,1310.4866,,10000.0,0.086397216,2.222341,4412.304,2417.2686,geogrid,geogrid,0,iter-3
PORO,MidReek,Reach,Total,0.17129412,,0.4298156,0.0,0.058780953,0.28883222,0.08765739,geogrid,geogrid,0,iter-3
SW,MidReek,Reach,Total,0.68432546,,1.0,0.0,0.069092825,1.0,0.37833467,geogrid,geogrid,0,iter-3
PERM,MidReek,Stormlands,Total,1365.1252,,10000.0,0.34874353,5.6303687,4235.0522,2221.2017,geogrid,geogrid,0,iter-3
PORO,MidReek,Stormlands,Total,0.19203,,0.3660999,0.0,0.093590036,0.2834953,0.07301841,geogrid,geogrid,0,iter-3
SW,MidReek,Stormlands,Total,0.12799822,,0.54815483,0.0,0.02704064,0.29226306,0.11059533,geogrid,geogrid,0,iter-3
PERM,MidReek,Vale,Total,2017.0,,10000.0,0.7867974,8.92827,6355.9326,2758.049,geogrid,geogrid,0,iter-3
PORO,MidReek,Vale,Total,0.21660013,,0.42975438,0.00022132695,0.1194789,0.30066743,0.06829812,geogrid,geogrid,0,iter-3
SW,MidReek,Vale,Total,0.6292454,,1.0,0.020424936,0.04801034,1.0,0.4154695,geogrid,geogrid,0,iter-3
PERM,MidReek,Westerlands,Total,1749.4114,,10000.0,0.16293754,3.6231437,5705.8096,2673.8694,geogrid,geogrid,0,iter-3
PORO,MidReek,Westerlands,Total,0.19223654,,0.43750113,0.0,0.07462229,0.29656222,0.08447332,geogrid,geogrid,0,iter-3
SW,MidReek,Westerlands,Total,0.9757998,,1.0,0.0,1.0,1.0,0.13508755,geogrid,geogrid,0,iter-3
PERM,UpperReek,Dorne,Total,577.16223,,10000.0,0.16279149,2.4807398,1693.2158,1708.1932,geogrid,geogrid,0,iter-3
PORO,UpperReek,Dorne,Total,0.1418644,,0.43091577,0.0,0.06458908,0.24671014,0.0696445,geogrid,geogrid,0,iter-3
SW,UpperReek,Dorne,Total,0.9575636,,1.0,0.0,1.0,1.0,0.14672491,geogrid,geogrid,0,iter-3
PERM,UpperReek,IronIslands,Total,612.8295,,10000.0,0.14172897,2.7980042,1846.2251,1787.603,geogrid,geogrid,0,iter-3
PORO,UpperReek,IronIslands,Total,0.14584242,,0.4084248,0.0,0.06245266,0.25479698,0.0725065,geogrid,geogrid,0,iter-3
SW,UpperReek,IronIslands,Total,0.46111637,,1.0,0.0,0.06128867,1.0,0.3438737,geogrid,geogrid,0,iter-3
PERM,UpperReek,North,Total,681.5222,,10000.0,0.065479204,2.1029475,2215.8264,1918.7871,geogrid,geogrid,0,iter-3
PORO,UpperReek,North,Total,0.13869926,,0.46781883,0.0,0.05328505,0.25569806,0.075807855,geogrid,geogrid,0,iter-3
SW,UpperReek,North,Total,0.9926731,,1.0,0.0,1.0,1.0,0.07061071,geogrid,geogrid,0,iter-3
PERM,UpperReek,Reach,Total,946.57214,,10000.0,0.03557776,1.5459723,3298.8723,2197.3171,geogrid,geogrid,0,iter-3
PORO,UpperReek,Reach,Total,0.14271557,,0.44467327,0.0,0.040369403,0.2721548,0.08668602,geogrid,geogrid,0,iter-3
SW,UpperReek,Reach,Total,0.59631807,,1.0,0.0,0.05126515,1.0,0.39352316,geogrid,geogrid,0,iter-3
PERM,UpperReek,Stormlands,Total,1916.8221,,10000.0,0.42610207,3.8893273,6075.629,2760.077,geogrid,geogrid,0,iter-3
PORO,UpperReek,Stormlands,Total,0.19934177,,0.39395285,0.0,0.075529285,0.29779494,0.08199418,geogrid,geogrid,0,iter-3
SW,UpperReek,Stormlands,Total,0.09836404,,0.4470097,0.0,0.023902306,0.25399622,0.09608776,geogrid,geogrid,0,iter-3
PERM,UpperReek,Vale,Total,709.3771,,10000.0,0.12256124,2.4654312,2299.9465,1900.0988,geogrid,geogrid,0,iter-3
PORO,UpperReek,Vale,Total,0.14030604,,0.41527486,0.0,0.049841486,0.2558124,0.07741639,geogrid,geogrid,0,iter-3
SW,UpperReek,Vale,Total,0.67371404,,1.0,0.0,0.2086958,1.0,0.36581877,geogrid,geogrid,0,iter-3
PERM,UpperReek,Westerlands,Total,954.01215,,10000.0,0.057915546,1.6415344,3257.9363,2118.2776,geogrid,geogrid,0,iter-3
PORO,UpperReek,Westerlands,Total,0.14523895,,0.4576715,0.0,0.041402936,0.27193543,0.08708109,geogrid,geogrid,0,iter-3
SW,UpperReek,Westerlands,Total,0.9674709,,1.0,0.0,1.0,1.0,0.15105021,geogrid,geogrid,0,iter-3
PERM,LowerReek,Total,Background,10.787057,,100.0,0.054483157,1.3137723,25.355036,14.66452,geogrid,geogrid,0,iter-3
PORO,LowerReek,Total,Background,0.09795325,,0.29106444,0.0,0.033242572,0.16140175,0.04880929,geogrid,geogrid,0,iter-3
SW,LowerReek,Total,Background,0.9245769,,1.0,0.0,0.5532597,1.0,0.20387992,geogrid,geogrid,0,iter-3
PERM,LowerReek,Total,Channel,3085.728,,10000.0,14.174528,459.06982,8503.986,2915.3635,geogrid,geogrid,0,iter-3
PORO,LowerReek,Total,Channel,0.25051862,,0.49295852,0.021763086,0.18744257,0.31370252,0.04934568,geogrid,geogrid,0,iter-3
SW,LowerReek,Total,Channel,0.8200138,,1.0,0.019981632,0.07361734,1.0,0.3607648,geogrid,geogrid,0,iter-3
PERM,LowerReek,Total,Crevasse,181.07515,,1000.0,1.0207549,23.420763,444.51462,212.65633,geogrid,geogrid,0,iter-3
PORO,LowerReek,Total,Crevasse,0.20329851,,0.3835522,0.015213579,0.1383671,0.26824015,0.05042346,geogrid,geogrid,0,iter-3
SW,LowerReek,Total,Crevasse,0.85312134,,1.0,0.048853457,0.19488175,1.0,0.30685884,geogrid,geogrid,0,iter-3
PERM,MidReek,Total,Background,12.926547,,100.0,0.086397216,1.6776445,30.214119,16.677471,geogrid,geogrid,0,iter-3
PORO,MidReek,Total,Background,0.10832039,,0.3122994,0.0,0.046316624,0.16992651,0.048037488,geogrid,geogrid,0,iter-3
SW,MidReek,Total,Background,0.88101333,,1.0,0.0,0.41623843,1.0,0.24226707,geogrid,geogrid,0,iter-3
PERM,MidReek,Total,Channel,3067.7065,,10000.0,4.30191,457.39203,8477.972,2907.3125,geogrid,geogrid,0,iter-3
PORO,MidReek,Total,Channel,0.25087124,,0.45807338,0.050398305,0.18762234,0.31434008,0.04943937,geogrid,geogrid,0,iter-3
SW,MidReek,Total,Channel,0.8244923,,1.0,0.01829189,0.060465682,1.0,0.3621806,geogrid,geogrid,0,iter-3
PERM,MidReek,Total,Crevasse,178.91289,,1000.0,1.6780329,22.456892,443.98782,212.83087,geogrid,geogrid,0,iter-3
PORO,MidReek,Total,Crevasse,0.20293911,,0.38784105,0.022530288,0.13803603,0.26764235,0.050509814,geogrid,geogrid,0,iter-3
SW,MidReek,Total,Crevasse,0.84487647,,1.0,0.047179885,0.16012289,1.0,0.3211913,geogrid,geogrid,0,iter-3
PERM,UpperReek,Total,Background,12.130798,,100.0,0.03557776,1.5342286,28.25443,15.949607,geogrid,geogrid,0,iter-3
PORO,UpperReek,Total,Background,0.10330901,,0.34788153,0.0,0.03907849,0.16561444,0.048687585,geogrid,geogrid,0,iter-3
SW,UpperReek,Total,Background,0.858891,,1.0,0.0,0.32978174,1.0,0.2709173,geogrid,geogrid,0,iter-3
PERM,UpperReek,Total,Channel,3168.3418,,10000.0,7.3311477,462.17886,8911.348,2965.0913,geogrid,geogrid,0,iter-3
PORO,UpperReek,Total,Channel,0.25025067,,0.46781883,0.0001642108,0.1863393,0.31444004,0.049973328,geogrid,geogrid,0,iter-3
SW,UpperReek,Total,Channel,0.73880553,,1.0,0.016921198,0.04423117,1.0,0.41831487,geogrid,geogrid,0,iter-3
PERM,UpperReek,Total,Crevasse,166.92465,,1000.0,1.5678453,22.670425,402.5814,201.71094,geogrid,geogrid,0,iter-3
PORO,UpperReek,Total,Crevasse,0.19949093,,0.37114647,0.03646812,0.13586508,0.26443028,0.049443573,geogrid,geogrid,0,iter-3
SW,UpperReek,Total,Crevasse,0.790637,,1.0,0.047802277,0.145277,1.0,0.35621133,geogrid,geogrid,0,iter-3
PERM,Total,Dorne,Background,13.000927,,100.0,0.054483157,1.8987195,29.684216,15.718519,geogrid,geogrid,0,iter-3
PORO,Total,Dorne,Background,0.114896394,,0.30898523,0.0,0.05514525,0.17416799,0.046221063,geogrid,geogrid,0,iter-3
SW,Total,Dorne,Background,0.9711894,,1.0,0.0,1.0,1.0,0.10939836,geogrid,geogrid,0,iter-3
PERM,Total,Dorne,Channel,2940.1624,,10000.0,14.174528,426.00424,8041.363,2851.5403,geogrid,geogrid,0,iter-3
PORO,Total,Dorne,Channel,0.24772257,,0.44847828,0.021763086,0.18391922,0.3116607,0.049900394,geogrid,geogrid,0,iter-3
SW,Total,Dorne,Channel,0.9853962,,1.0,0.05057789,1.0,1.0,0.10763267,geogrid,geogrid,0,iter-3
PERM,Total,Dorne,Crevasse,174.97112,,1000.0,1.0207549,22.971125,421.54446,205.66704,geogrid,geogrid,0,iter-3
PORO,Total,Dorne,Crevasse,0.20076191,,0.36876655,0.015213579,0.13711643,0.26379883,0.04939201,geogrid,geogrid,0,iter-3
SW,Total,Dorne,Crevasse,0.9932685,,1.0,0.14698361,1.0,1.0,0.06868462,geogrid,geogrid,0,iter-3
PERM,Total,IronIslands,Background,15.121708,,100.0,0.09643873,1.8494506,37.19487,19.480188,geogrid,geogrid,0,iter-3
PORO,Total,IronIslands,Background,0.11388945,,0.34788153,0.0,0.05050174,0.17748949,0.049676582,geogrid,geogrid,0,iter-3
SW,Total,IronIslands,Background,0.5682966,,1.0,0.0,0.22142984,1.0,0.32103634,geogrid,geogrid,0,iter-3
PERM,Total,IronIslands,Channel,3084.1628,,10000.0,4.30191,428.64105,8591.477,2928.7698,geogrid,geogrid,0,iter-3
PORO,Total,IronIslands,Channel,0.2500942,,0.44927633,0.050398305,0.1863397,0.31384882,0.04969262,geogrid,geogrid,0,iter-3
SW,Total,IronIslands,Channel,0.3996572,,1.0,0.016921198,0.03179089,1.0,0.4457798,geogrid,geogrid,0,iter-3
PERM,Total,IronIslands,Crevasse,175.87196,,1000.0,1.795472,21.546257,423.5219,214.95398,geogrid,geogrid,0,iter-3
PORO,Total,IronIslands,Crevasse,0.20037958,,0.37114647,0.029758424,0.1350058,0.26507497,0.050657764,geogrid,geogrid,0,iter-3
SW,Total,IronIslands,Crevasse,0.55381507,,1.0,0.047802277,0.095437616,1.0,0.41592824,geogrid,geogrid,0,iter-3
PERM,Total,North,Background,12.191779,,100.0,0.065479204,1.561845,28.225872,15.632255,geogrid,geogrid,0,iter-3
PORO,Total,North,Background,0.105128005,,0.28879538,0.0,0.04189047,0.16710667,0.04801073,geogrid,geogrid,0,iter-3
SW,Total,North,Background,0.9926799,,1.0,0.0,1.0,1.0,0.06741984,geogrid,geogrid,0,iter-3
PERM,Total,North,Channel,3136.0837,,10000.0,27.245483,470.93512,8651.433,2926.035,geogrid,geogrid,0,iter-3
PORO,Total,North,Channel,0.25238824,,0.46781883,0.05558659,0.18892281,0.3150168,0.049432367,geogrid,geogrid,0,iter-3
SW,Total,North,Channel,0.99114597,,1.0,0.023159664,1.0,1.0,0.09103298,geogrid,geogrid,0,iter-3
PERM,Total,North,Crevasse,185.9829,,1000.0,1.6780329,23.09437,455.11218,214.16885,geogrid,geogrid,0,iter-3
PORO,Total,North,Crevasse,0.20587228,,0.3743307,0.031776145,0.1389572,0.2703305,0.05081738,geogrid,geogrid,0,iter-3
SW,Total,North,Crevasse,0.99611056,,1.0,0.06884023,1.0,1.0,0.05672892,geogrid,geogrid,0,iter-3
PERM,Total,Reach,Background,11.695259,,100.0,0.03557776,1.2789006,27.763699,16.51364,geogrid,geogrid,0,iter-3
PORO,Total,Reach,Background,0.10090704,,0.3076803,0.0,0.035555687,0.164041,0.04922928,geogrid,geogrid,0,iter-3
SW,Total,Reach,Background,0.77261186,,1.0,0.0,0.3480274,1.0,0.2883325,geogrid,geogrid,0,iter-3
PERM,Total,Reach,Channel,3133.3967,,10000.0,22.91833,462.1659,8782.129,2954.1035,geogrid,geogrid,0,iter-3
PORO,Total,Reach,Channel,0.2519067,,0.45001894,0.044293955,0.18767431,0.31612426,0.050010577,geogrid,geogrid,0,iter-3
SW,Total,Reach,Channel,0.5136286,,1.0,0.017669901,0.047091547,1.0,0.4524166,geogrid,geogrid,0,iter-3
PERM,Total,Reach,Crevasse,194.18109,,1000.0,1.5678453,26.038946,480.34375,222.0567,geogrid,geogrid,0,iter-3
PORO,Total,Reach,Crevasse,0.20797053,,0.3835522,0.03051193,0.14356492,0.2734853,0.050303094,geogrid,geogrid,0,iter-3
SW,Total,Reach,Crevasse,0.5875807,,1.0,0.054715853,0.13285406,1.0,0.39018825,geogrid,geogrid,0,iter-3
PERM,Total,Stormlands,Background,18.026905,,100.0,0.3419231,2.117778,48.485043,23.023115,geogrid,geogrid,0,iter-3
PORO,Total,Stormlands,Background,0.11340936,,0.32222122,0.0,0.05480489,0.17247158,0.048626292,geogrid,geogrid,0,iter-3
SW,Total,Stormlands,Background,0.24763022,,0.54815483,0.0,0.15657285,0.3495492,0.07724435,geogrid,geogrid,0,iter-3
PERM,Total,Stormlands,Channel,2692.0793,,10000.0,16.429115,408.24942,6824.2163,2654.3418,geogrid,geogrid,0,iter-3
PORO,Total,Stormlands,Channel,0.24424097,,0.40666425,0.021825567,0.18387625,0.30185413,0.04651987,geogrid,geogrid,0,iter-3
SW,Total,Stormlands,Channel,0.040809706,,0.16182128,0.017554792,0.024110755,0.061528996,0.01670618,geogrid,geogrid,0,iter-3
PERM,Total,Stormlands,Crevasse,205.66092,,1000.0,3.014399,24.343254,521.1541,238.26195,geogrid,geogrid,0,iter-3
PORO,Total,Stormlands,Crevasse,0.20459,,0.36452907,0.029494047,0.13832808,0.27219588,0.052768093,geogrid,geogrid,0,iter-3
SW,Total,Stormlands,Crevasse,0.1043721,,0.403611,0.047179885,0.06231527,0.15290408,0.040341306,geogrid,geogrid,0,iter-3
PERM,Total,Vale,Background,15.610413,,100.0,0.12143528,1.938966,37.123398,19.339426,geogrid,geogrid,0,iter-3
PORO,Total,Vale,Background,0.11203332,,0.2942698,0.0,0.04378105,0.17582616,0.050795224,geogrid,geogrid,0,iter-3
SW,Total,Vale,Background,0.5331568,,1.0,0.0,0.21233642,1.0,0.33722585,geogrid,geogrid,0,iter-3
PERM,Total,Vale,Channel,3175.2502,,10000.0,22.338966,475.13525,8984.355,2974.1746,geogrid,geogrid,0,iter-3
PORO,Total,Vale,Channel,0.25242677,,0.42975438,0.045603275,0.18944502,0.31586778,0.049422566,geogrid,geogrid,0,iter-3
SW,Total,Vale,Channel,0.78084624,,1.0,0.01881457,0.03935812,1.0,0.39668116,geogrid,geogrid,0,iter-3
PERM,Total,Vale,Crevasse,162.05444,,1000.0,2.0194623,24.556353,375.26535,189.64809,geogrid,geogrid,0,iter-3
PORO,Total,Vale,Crevasse,0.20227577,,0.3765818,0.037045494,0.14114176,0.2627402,0.047771182,geogrid,geogrid,0,iter-3
SW,Total,Vale,Crevasse,0.7731443,,1.0,0.04963881,0.12827936,1.0,0.36251363,geogrid,geogrid,0,iter-3
PERM,Total,Westerlands,Background,10.123533,,100.0,0.057915546,1.3991395,23.259869,13.217817,geogrid,geogrid,0,iter-3
PORO,Total,Westerlands,Background,0.09404891,,0.28411517,0.0,0.031774618,0.15529257,0.047013905,geogrid,geogrid,0,iter-3
SW,Total,Westerlands,Background,0.98358643,,1.0,0.0,1.0,1.0,0.09408072,geogrid,geogrid,0,iter-3
PERM,Total,Westerlands,Channel,3136.996,,10000.0,7.3311477,475.68414,8694.1455,2935.3242,geogrid,geogrid,0,iter-3
PORO,Total,Westerlands,Channel,0.25045127,,0.49295852,0.0001642108,0.18793291,0.31404027,0.04913574,geogrid,geogrid,0,iter-3
SW,Total,Westerlands,Channel,0.96208674,,1.0,0.025985058,1.0,1.0,0.17789859,geogrid,geogrid,0,iter-3
PERM,Total,Westerlands,Crevasse,167.56317,,1000.0,1.8632405,21.566582,419.64172,204.73692,geogrid,geogrid,0,iter-3
PORO,Total,Westerlands,Crevasse,0.19896375,,0.38784105,0.018430337,0.13445246,0.26403522,0.050216872,geogrid,geogrid,0,iter-3
SW,Total,Westerlands,Crevasse,0.9746329,,1.0,0.07031801,1.0,1.0,0.1334162,geogrid,geogrid,0,iter-3
PERM,LowerReek,Total,Total,1764.7794,,10000.0,0.054483157,3.2135458,5693.991,2657.8718,geogrid,geogrid,0,iter-3
PORO,LowerReek,Total,Total,0.1956011,,0.49295852,0.0,0.07180946,0.29712397,0.08512857,geogrid,geogrid,0,iter-3
SW,LowerReek,Total,Total,0.857734,,1.0,0.0,0.14719154,1.0,0.31557208,geogrid,geogrid,0,iter-3
PERM,MidReek,Total,Total,1540.281,,10000.0,0.086397216,3.132612,5105.2104,2548.6794,geogrid,geogrid,0,iter-3
PORO,MidReek,Total,Total,0.18575841,,0.45807338,0.0,0.07214242,0.29330727,0.0843391,geogrid,geogrid,0,iter-3
SW,MidReek,Total,Total,0.8504072,,1.0,0.0,0.18248679,1.0,0.31392545,geogrid,geogrid,0,iter-3
PERM,UpperReek,Total,Total,807.74054,,10000.0,0.03557776,1.9485347,2727.5288,2016.2023,geogrid,geogrid,0,iter-3
PORO,UpperReek,Total,Total,0.14340997,,0.46781883,0.0,0.049200945,0.26489672,0.080754474,geogrid,geogrid,0,iter-3
SW,UpperReek,Total,Total,0.82647514,,1.0,0.0,0.22979943,1.0,0.32154673,geogrid,geogrid,0,iter-3
PERM,Total,Dorne,Total,1333.914,,10000.0,0.054483157,3.191764,4440.7466,2395.4458,geogrid,geogrid,0,iter-3
PORO,Total,Dorne,Total,0.17969736,,0.44847828,0.0,0.07664444,0.28696883,0.08044845,geogrid,geogrid,0,iter-3
SW,Total,Dorne,Total,0.97891885,,1.0,0.0,1.0,1.0,0.10680851,geogrid,geogrid,0,iter-3
PERM,Total,IronIslands,Total,1337.5055,,10000.0,0.09643873,3.0378797,4528.669,2437.5981,geogrid,geogrid,0,iter-3
PORO,Total,IronIslands,Total,0.17840658,,0.44927633,0.0,0.071951844,0.28771636,0.08237038,geogrid,geogrid,0,iter-3
SW,Total,IronIslands,Total,0.49521858,,1.0,0.0,0.041807633,1.0,0.39479503,geogrid,geogrid,0,iter-3
PERM,Total,North,Total,1128.0134,,10000.0,0.065479204,2.3147402,3863.504,2290.3267,geogrid,geogrid,0,iter-3
PORO,Total,North,Total,0.16295928,,0.46781883,0.0,0.058121763,0.28238785,0.08530333,geogrid,geogrid,0,iter-3
SW,Total,North,Total,0.99233073,,1.0,0.0,1.0,1.0,0.076134,geogrid,geogrid,0,iter-3
PERM,Total,Reach,Total,1357.6057,,10000.0,0.03557776,2.1572156,4612.5493,2466.4292,geogrid,geogrid,0,iter-3
PORO,Total,Reach,Total,0.17284593,,0.45001894,0.0,0.05776351,0.28984553,0.088455,geogrid,geogrid,0,iter-3
SW,Total,Reach,Total,0.64913,,1.0,0.0,0.06336434,1.0,0.39450127,geogrid,geogrid,0,iter-3
PERM,Total,Stormlands,Total,1755.4042,,10000.0,0.3419231,5.882963,5173.098,2475.7139,geogrid,geogrid,0,iter-3
PORO,Total,Stormlands,Total,0.20528819,,0.40666425,0.0,0.094180495,0.29214594,0.074473135,geogrid,geogrid,0,iter-3
SW,Total,Stormlands,Total,0.10246074,,0.54815483,0.0,0.026047336,0.26581258,0.10063641,geogrid,geogrid,0,iter-3
PERM,Total,Vale,Total,1476.0962,,10000.0,0.12143528,3.5604234,5009.965,2550.6934,geogrid,geogrid,0,iter-3
PORO,Total,Vale,Total,0.18354368,,0.42975438,0.0,0.07291555,0.29178524,0.08403441,geogrid,geogrid,0,iter-3
SW,Total,Vale,Total,0.6657014,,1.0,0.0,0.1031745,1.0,0.3876031,geogrid,geogrid,0,iter-3
PERM,Total,Westerlands,Total,1449.6256,,10000.0,0.057915546,2.418087,4882.4062,2515.889,geogrid,geogrid,0,iter-3
PORO,Total,Westerlands,Total,0.17349279,,0.49295852,0.0,0.055499345,0.2896014,0.08959329,geogrid,geogrid,0,iter-3
SW,Total,Westerlands,Total,0.9730851,,1.0,0.0,1.0,1.0,0.14160113,geogrid,geogrid,0,iter-3
PERM,Total,Total,Background,12.126641,,100.0,0.03557776,1.5245662,28.30425,15.966641,geogrid,geogrid,0,iter-3
PORO,Total,Total,Background,0.10385776,,0.34788153,0.0,0.03998755,0.16628772,0.048642192,geogrid,geogrid,0,iter-3
SW,Total,Total,Background,0.87784463,,1.0,0.0,0.37461847,1.0,0.25214517,geogrid,geogrid,0,iter-3
PERM,Total,Total,Channel,3095.533,,10000.0,4.30191,459.11856,8573.602,2922.747,geogrid,geogrid,0,iter-3
PORO,Total,Total,Channel,0.25060865,,0.49295852,0.0001642108,0.18726015,0.31413597,0.049516656,geogrid,geogrid,0,iter-3
SW,Total,Total,Channel,0.80489314,,1.0,0.016921198,0.05850416,1.0,0.37563902,geogrid,geogrid,0,iter-3
PERM,Total,Total,Crevasse,177.75873,,1000.0,1.0207549,22.93253,436.25043,210.86972,geogrid,geogrid,0,iter-3
PORO,Total,Total,Crevasse,0.2024879,,0.38784105,0.015213579,0.13770387,0.26732075,0.050300483,geogrid,geogrid,0,iter-3
SW,Total,Total,Crevasse,0.83895606,,1.0,0.047179885,0.16873132,1.0,0.32220677,geogrid,geogrid,0,iter-3
PERM,Total,Total,Total,1342.7548,,10000.0,0.03557776,2.5372944,4541.2715,2440.6926,geogrid,geogrid,0,iter-3
PORO,Total,Total,Total,0.17344369,,0.49295852,0.0,0.061749935,0.28787988,0.086350925,geogrid,geogrid,0,iter-3
SW,Total,Total,Total,0.8439519,,1.0,0.0,0.19498742,1.0,0.31741616,geogrid,geogrid,0,iter-3
