SWAT,DATE,DRAWDOWN,CONBPRES,SGAS,CONIPOS,CONKPOS,WELL,WELLMODEL,DEPTH,PRESSURE,CONIDX,CONJPOS
1.0,2018-11-07,0,272.5519714355469,-9.498496607307505e-12,17,2,R_A6,STANDARD,1696.688232421875,272.5519714355469,2,42
1.0,2018-11-07,0,272.6942443847656,-7.163765674417233e-12,17,3,R_A6,STANDARD,1698.2335205078125,272.6942443847656,3,42
1.0,2018-11-07,0,272.8332214355469,-5.8187547662125194e-12,17,4,R_A6,STANDARD,1699.7786865234375,272.8332214355469,4,42
1.0,2018-11-07,0,272.9705810546875,-1.3323619117711072e-11,17,5,R_A6,STANDARD,1701.323974609375,272.9705810546875,5,42
1.0,2018-11-07,0,272.81317138671875,-5.221040821901113e-10,17,6,R_A6,STANDARD,1702.8692626953125,272.81317138671875,6,42
1.0,2018-11-07,0,272.9593200683594,-6.729660162463347e-10,17,7,R_A6,STANDARD,1704.4144287109375,272.9593200683594,7,42
1.0,2018-11-07,0,273.0967102050781,-4.2123063370702596e-10,17,8,R_A6,STANDARD,1705.959716796875,273.0967102050781,8,42
1.0,2018-11-07,0,273.4999694824219,-2.7151442552608707e-11,17,9,R_A6,STANDARD,1707.5048828125,273.4999694824219,9,42
0.9999998807907104,2018-11-07,0,273.12896728515625,-3.359376554712412e-09,17,10,R_A6,STANDARD,1709.050048828125,273.12896728515625,10,42
1.0,2018-11-07,0,275.8179931640625,-5.1510501593299285e-12,17,11,R_A6,STANDARD,1710.927490234375,275.8179931640625,11,42
1.0,2018-11-07,0,276.0272216796875,-1.4060767524262663e-12,17,12,R_A6,STANDARD,1713.1370849609375,276.0272216796875,12,42
1.0,2018-11-07,0,276.24859619140625,-1.299718931655272e-13,17,13,R_A6,STANDARD,1715.3466796875,276.24859619140625,13,42
1.0,2018-11-07,0,276.45819091796875,-1.2373233676792744e-13,17,14,R_A6,STANDARD,1717.5562744140625,276.45819091796875,14,42
1.0,2018-11-07,0,276.6713562011719,-6.983190338916839e-14,17,15,R_A6,STANDARD,1719.765869140625,276.6713562011719,15,42
1.0,2018-11-07,0,277.0367736816406,-1.6710260901235154e-14,17,16,R_A6,STANDARD,1721.9754638671875,277.0367736816406,16,42
1.0,2018-11-07,0,277.2569885253906,-4.378367514466103e-14,17,17,R_A6,STANDARD,1724.18505859375,277.2569885253906,17,42
1.0,2018-11-07,0,277.43597412109375,-3.3077476846964105e-14,17,18,R_A6,STANDARD,1726.0203857421875,277.43597412109375,18,42
1.0,2018-11-07,0,279.9518737792969,-4.961224437998943e-14,17,26,R_A6,STANDARD,1727.6116943359375,279.9518737792969,19,42
1.0,2018-11-07,0,280.4720764160156,-2.311830739863685e-14,17,27,R_A6,STANDARD,1729.3336181640625,280.4720764160156,20,42
1.0,2018-11-07,0,280.932861328125,4.165049224012842e-20,17,28,R_A6,STANDARD,1731.055419921875,280.932861328125,21,42
1.0,2018-11-07,0,280.83203125,-8.038426710993546e-17,17,29,R_A6,STANDARD,1732.77734375,280.83203125,22,42
1.0,2018-11-07,0,280.66650390625,-1.325713632711469e-16,17,30,R_A6,STANDARD,1734.499267578125,280.66650390625,23,42
