WELL,PRESSURE,SGAS,SWAT,CONKPOS,DRAWDOWN,CONIDX,DEPTH,WELLMODEL,CONBPRES,DATE,CONJPOS,CONIPOS
R_A4,279.24420166015625,0.0,0.06056949496269226,4,0,11,1640.3323974609375,STANDARD,279.24420166015625,2018-09-12,50,33
R_A4,279.1401062011719,0.0,0.05899200588464737,4,0,12,1640.171875,STANDARD,279.1401062011719,2018-09-12,50,34
R_A4,279.007080078125,0.0,0.05879296362400055,4,0,13,1641.0218505859375,STANDARD,279.007080078125,2018-09-12,50,35
R_A4,278.88812255859375,0.0,0.15971733629703522,3,0,14,1639.23291015625,STANDARD,278.88812255859375,2018-09-12,50,35
R_A4,278.769775390625,0.0,0.19979709386825562,2,0,15,1637.44384765625,STANDARD,278.769775390625,2018-09-12,50,35
R_A4,279.0594177246094,0.0,0.23156480491161346,2,0,16,1643.259521484375,STANDARD,279.0594177246094,2018-09-12,49,35
R_A4,278.9398498535156,0.0,0.2336091250181198,1,0,17,1641.491455078125,STANDARD,278.9398498535156,2018-09-12,49,35
R_A4,276.8265686035156,0.0,0.1626705527305603,29,0,18,1643.7308349609375,STANDARD,276.8265686035156,2018-09-12,49,36
R_A4,276.3968200683594,0.0,0.22340843081474304,29,0,19,1644.8145751953125,STANDARD,276.3968200683594,2018-09-12,48,36
R_A4,277.2054748535156,0.0,0.6582032442092896,29,0,20,1650.743896484375,STANDARD,277.2054748535156,2018-09-12,48,37
R_A4,276.80181884765625,0.0,0.21092373132705688,28,0,21,1645.1871337890625,STANDARD,276.80181884765625,2018-09-12,48,37
R_A4,277.37005615234375,0.0,0.10910113155841827,28,0,22,1650.2821044921875,STANDARD,277.37005615234375,2018-09-12,48,38
R_A4,277.7752685546875,0.0,0.09959369897842407,28,0,23,1659.896728515625,STANDARD,277.7752685546875,2018-09-12,47,38
R_A6,276.9430236816406,-1.429428813813291e-13,1.0,1,0,1,1694.306396484375,STANDARD,276.9430236816406,2018-11-07,42,17
R_A6,277.0856628417969,-7.84359963047418e-14,1.0,2,0,2,1695.84130859375,STANDARD,277.0856628417969,2018-11-07,42,17
R_A6,277.2250671386719,-6.032689267836816e-14,1.0,3,0,3,1697.3763427734375,STANDARD,277.2250671386719,2018-11-07,42,17
R_A6,277.3605651855469,-4.41949062524212e-14,1.0,4,0,4,1698.9112548828125,STANDARD,277.3605651855469,2018-11-07,42,17
R_A6,277.4946594238281,-6.650879662544601e-14,1.0,5,0,5,1700.4462890625,STANDARD,277.4946594238281,2018-11-07,42,17
R_A6,277.63299560546875,-3.3720060164249555e-12,1.0,6,0,6,1701.981201171875,STANDARD,277.63299560546875,2018-11-07,42,17
